TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
71;2024-03-02 02:44:22;189315436.47;6;0;1;0;292;2024-03-04;2
72;2024-03-02 02:46:32;12577043.73;8;5;2;5;1592;2024-03-04;2
73;2024-03-02 02:49:01;429211043.29;5;0;6;0;2023;2024-03-04;2
74;2024-03-02 02:49:11;124757662.63;2;7;5;7;2775;2024-03-04;2
75;2024-03-02 02:51:10;136277942.86;4;2;8;2;3385;2024-03-04;2
77;2024-03-02 02:55:19;144235452.21;4;0;5;0;937;2024-03-04;2
78;2024-03-02 02:55:20;246954170.43;2;5;5;5;57;2024-03-04;2
79;2024-03-02 02:56:42;204904451.4;8;0;4;0;224;2024-03-04;2
80;2024-03-02 02:57:17;104258768.21;4;6;3;6;3328;2024-03-04;2
81;2024-03-02 02:57:44;92755358.75;8;0;4;0;3162;2024-03-04;2
82;2024-03-02 02:58:45;288354866.8;2;7;5;7;2289;2024-03-04;2
83;2024-03-02 02:59:10;16224891.77;2;0;5;0;999;2024-03-04;2
84;2024-03-02 02:59:54;58465016.88;3;3;5;3;757;2024-03-04;2
85;2024-03-02 03:02:26;23519686.68;3;0;6;0;860;2024-03-04;2
86;2024-03-02 03:05:52;272592611.9;5;0;2;0;2906;2024-03-04;2
89;2024-03-02 03:09:16;43261521.74;4;0;7;0;2411;2024-03-04;2
91;2024-03-02 03:11:24;160164164.05;6;0;3;0;3396;2024-03-04;2
92;2024-03-02 03:12:38;19714151.82;4;0;8;0;2595;2024-03-04;2
93;2024-03-02 03:13:01;128042285.5;4;7;7;7;3400;2024-03-04;2
95;2024-03-02 03:13:37;69930988.28;2;4;3;4;522;2024-03-04;2
96;2024-03-02 03:14:27;16224891.77;5;7;2;7;999;2024-03-04;2
97;2024-03-02 03:18:33;79698394.02;4;0;7;0;2215;2024-03-04;2
98;2024-03-02 03:19:07;105273164.83;4;3;6;3;565;2024-03-04;2
99;2024-03-02 03:19:17;81445651.16;2;0;3;0;226;2024-03-04;2
100;2024-03-02 03:25:05;294900641.91;6;0;1;0;486;2024-03-04;2
102;2024-03-02 03:27:25;155923171.93;7;3;1;3;2061;2024-03-04;2
103;2024-03-02 03:29:45;56521657.47;7;0;5;0;2239;2024-03-04;2
104;2024-03-02 03:31:07;100632645.27;1;0;3;0;3339;2024-03-04;2
106;2024-03-02 03:38:44;170212643.79;4;0;6;0;753;2024-03-04;2
107;2024-03-02 03:39:23;85410584.36;2;7;8;7;3297;2024-03-04;2
108;2024-03-02 03:42:02;319656479.16;6;0;4;0;1178;2024-03-04;2
111;2024-03-02 03:44:08;39037318.65;3;0;4;0;2621;2024-03-04;2
112;2024-03-02 03:44:08;5319881.0;5;7;2;7;2216;2024-03-04;2
113;2024-03-02 03:45:35;161307519.0;8;0;2;0;45;2024-03-04;2
114;2024-03-02 03:45:49;125750936.36;1;6;7;6;728;2024-03-04;2
115;2024-03-02 03:45:56;24475390.27;6;2;3;2;283;2024-03-04;2
116;2024-03-02 03:46:17;423101925.83;2;2;5;2;610;2024-03-04;2
117;2024-03-02 03:50:13;331582158.15;5;0;6;0;3371;2024-03-04;2
119;2024-03-02 03:51:28;60916503.69;5;4;7;4;636;2024-03-04;2
120;2024-03-02 03:51:47;253391339.53;6;0;4;0;1386;2024-03-04;2
122;2024-03-02 03:54:50;289314661.12;5;0;3;0;1259;2024-03-04;2
123;2024-03-02 03:55:45;60362341.17;4;0;5;0;1892;2024-03-04;2
124;2024-03-02 03:56:08;146709384.76;1;0;3;0;2222;2024-03-04;2
125;2024-03-02 03:58:24;117436840.72;7;4;8;4;849;2024-03-04;2
126;2024-03-02 03:59:04;28723917.2;2;0;6;0;827;2024-03-04;2
128;2024-03-02 04:00:55;192177549.55;1;5;4;5;1756;2024-03-04;2
129;2024-03-02 04:03:38;7552768.97;2;0;7;0;1910;2024-03-04;2
131;2024-03-02 04:04:04;184537482.16;1;6;4;6;1323;2024-03-04;2
132;2024-03-02 04:04:52;146709384.76;3;6;1;6;2222;2024-03-04;2
133;2024-03-02 04:06:32;70350987.14;4;0;6;0;286;2024-03-04;2
134;2024-03-02 04:06:49;7552768.97;7;3;2;3;1910;2024-03-04;2
135;2024-03-02 04:07:29;100301909.68;3;0;7;0;602;2024-03-04;2
136;2024-03-02 04:08:13;68339022.07;7;3;2;3;1068;2024-03-04;2
137;2024-03-02 04:08:17;468820155.68;5;0;3;0;2999;2024-03-04;2
138;2024-03-02 04:09:36;219308412.78;7;0;8;0;1057;2024-03-04;2
139;2024-03-02 04:09:46;70261226.04;2;0;8;0;1034;2024-03-04;2
140;2024-03-02 04:10:56;180170281.77;6;6;1;6;3181;2024-03-04;2
141;2024-03-02 04:14:17;18441416.87;7;5;2;5;2035;2024-03-04;2
142;2024-03-02 04:15:24;18071386.75;1;0;7;0;1577;2024-03-04;2
143;2024-03-02 04:16:47;15846589.86;2;0;3;0;2256;2024-03-04;2
144;2024-03-02 04:21:08;74929045.91;7;5;3;5;384;2024-03-04;2
145;2024-03-02 04:21:41;122280139.94;8;6;1;6;2018;2024-03-04;2
146;2024-03-02 04:22:42;103059511.83;4;0;6;0;3197;2024-03-04;2
147;2024-03-02 04:25:47;131065762.74;1;3;8;3;912;2024-03-04;2
148;2024-03-02 04:28:20;74093475.08;8;5;5;5;11;2024-03-04;2
149;2024-03-02 04:29:15;27060348.9;8;6;2;6;2391;2024-03-04;2
150;2024-03-02 04:31:31;26372819.45;7;7;5;7;266;2024-03-04;2
151;2024-03-02 04:32:17;91816814.38;3;6;1;6;1921;2024-03-04;2
152;2024-03-02 04:38:18;80418001.13;4;3;2;3;2134;2024-03-04;2
153;2024-03-02 04:39:00;180170281.77;1;0;6;0;3181;2024-03-04;2
155;2024-03-02 04:40:14;27239948.71;7;0;5;0;478;2024-03-04;2
157;2024-03-02 04:42:02;427139578.37;3;7;5;7;905;2024-03-04;2
159;2024-03-02 04:48:15;41742647.21;2;0;4;0;50;2024-03-04;2
160;2024-03-02 04:48:43;127508777.85;4;3;5;3;2359;2024-03-04;2
162;2024-03-02 04:51:15;333352073.27;6;0;4;0;900;2024-03-04;2
165;2024-03-02 04:55:52;221390846.48;5;2;4;2;2352;2024-03-04;2
167;2024-03-02 04:56:33;205882724.01;4;0;7;0;2430;2024-03-04;2
168;2024-03-02 04:57:35;29036948.78;7;0;4;0;25;2024-03-04;2
169;2024-03-02 04:57:58;91575244.74;3;0;4;0;1658;2024-03-04;2
170;2024-03-02 04:58:13;70828785.92;8;2;2;2;2146;2024-03-04;2
171;2024-03-02 04:58:40;70498699.62;7;2;2;2;2707;2024-03-04;2
172;2024-03-02 05:01:55;318511511.86;2;6;6;6;96;2024-03-04;2
173;2024-03-02 05:04:36;52050489.18;4;4;5;4;2471;2024-03-04;2
174;2024-03-02 05:05:20;112724561.61;7;0;1;0;2719;2024-03-04;2
175;2024-03-02 05:05:45;148985129.91;6;0;3;0;773;2024-03-04;2
176;2024-03-02 05:07:58;17467568.85;2;0;6;0;3362;2024-03-04;2
177;2024-03-02 05:09:12;18621885.16;1;0;8;0;3139;2024-03-04;2
179;2024-03-02 05:10:08;92394849.94;4;0;5;0;388;2024-03-04;2
180;2024-03-02 05:11:01;210782478.14;3;1;5;1;2834;2024-03-04;2
181;2024-03-02 05:11:21;109820914.25;2;4;1;4;458;2024-03-04;2
183;2024-03-02 05:13:12;140169407.5;7;2;1;2;1495;2024-03-04;2
184;2024-03-02 05:13:14;43228545.53;1;4;2;4;1865;2024-03-04;2
185;2024-03-02 05:22:13;93570827.67;7;2;8;2;2599;2024-03-04;2
186;2024-03-02 05:22:43;41986947.23;7;8;1;8;78;2024-03-04;2
187;2024-03-02 05:23:33;47193017.71;2;0;3;0;2406;2024-03-04;2
188;2024-03-02 05:24:51;174706314.19;8;0;6;0;1225;2024-03-04;2
190;2024-03-02 05:29:37;54925426.56;7;2;2;2;2382;2024-03-04;2
191;2024-03-02 05:30:46;58175603.17;4;1;6;1;2544;2024-03-04;2
192;2024-03-02 05:34:12;203333963.08;1;0;7;0;3058;2024-03-04;2
194;2024-03-02 05:34:23;65700355.35;3;0;8;0;2864;2024-03-04;2
195;2024-03-02 05:34:31;26057403.55;7;1;3;1;3472;2024-03-04;2
196;2024-03-02 05:36:53;228591312.22;4;3;6;3;2695;2024-03-04;2
199;2024-03-02 05:45:19;84432321.42;7;3;3;3;1800;2024-03-04;2
200;2024-03-02 05:46:38;99417988.07;8;4;3;4;1902;2024-03-04;2
201;2024-03-02 05:47:31;118933552.26;8;0;5;0;149;2024-03-04;2
202;2024-03-02 05:47:52;179856662.1;1;0;3;0;2464;2024-03-04;2
203;2024-03-02 05:48:06;156636333.44;4;0;3;0;1038;2024-03-04;2
204;2024-03-02 05:49:38;52545212.2;2;0;4;0;789;2024-03-04;2
205;2024-03-02 05:53:10;135892743.97;3;4;4;4;1727;2024-03-04;2
206;2024-03-02 05:53:56;84432321.42;3;0;7;0;1800;2024-03-04;2
207;2024-03-02 05:54:33;249282205.09;5;4;7;4;2316;2024-03-04;2
208;2024-03-02 05:55:33;32884692.19;8;1;6;1;2348;2024-03-04;2
209;2024-03-02 05:56:47;204904451.4;4;5;8;5;224;2024-03-04;2
212;2024-03-02 06:02:38;185717701.15;7;4;4;4;1115;2024-03-04;2
213;2024-03-02 06:03:32;17467568.85;6;7;2;7;3362;2024-03-04;2
214;2024-03-02 06:04:00;70160277.13;1;6;5;6;2104;2024-03-04;2
215;2024-03-02 06:05:48;27239948.71;5;3;7;3;478;2024-03-04;2
216;2024-03-02 06:05:57;51227190.63;8;3;6;3;453;2024-03-04;2
217;2024-03-02 06:09:52;80235682.04;7;6;3;6;2196;2024-03-04;2
218;2024-03-02 06:10:53;107240099.07;4;0;1;0;758;2024-03-04;2
219;2024-03-02 06:11:00;26071862.9;8;0;7;0;3004;2024-03-04;2
220;2024-03-02 06:14:12;40251562.18;5;7;2;7;532;2024-03-04;2
221;2024-03-02 06:16:25;56790415.06;1;7;8;7;1430;2024-03-04;2
223;2024-03-02 06:19:05;320224232.42;5;0;3;0;1841;2024-03-04;2
224;2024-03-02 06:19:23;349215391.81;2;4;5;4;1390;2024-03-04;2
226;2024-03-02 06:22:11;74929045.91;3;0;7;0;384;2024-03-04;2
227;2024-03-02 06:22:32;100301909.68;7;6;3;6;602;2024-03-04;2
228;2024-03-02 06:22:56;87986819.43;4;7;1;7;1670;2024-03-04;2
229;2024-03-02 06:22:58;51064256.1;1;0;6;0;792;2024-03-04;2
230;2024-03-02 06:23:21;52545212.2;4;8;2;8;789;2024-03-04;2
231;2024-03-02 06:23:26;331582158.15;6;6;5;6;3371;2024-03-04;2
232;2024-03-02 06:23:36;79842365.64;4;0;7;0;2756;2024-03-04;2
233;2024-03-02 06:24:10;49108780.34;4;0;7;0;2246;2024-03-04;2
234;2024-03-02 06:24:34;267281746.22;5;0;6;0;1600;2024-03-04;2
237;2024-03-02 06:28:38;224673217.38;5;0;7;0;1007;2024-03-04;2
238;2024-03-02 06:31:03;122208969.8;7;0;2;0;890;2024-03-04;2
239;2024-03-02 06:31:04;132638884.01;7;7;6;7;2279;2024-03-04;2
240;2024-03-02 06:31:58;405664818.0;5;0;1;0;1132;2024-03-04;2
241;2024-03-02 06:33:41;221390846.48;4;0;5;0;2352;2024-03-04;2
242;2024-03-02 06:34:14;58360553.32;1;5;3;5;3024;2024-03-04;2
243;2024-03-02 06:36:00;158751686.85;1;0;4;0;1547;2024-03-04;2
244;2024-03-02 06:37:34;84729023.98;8;0;6;0;2165;2024-03-04;2
245;2024-03-02 06:37:38;197427382.92;8;0;1;0;3463;2024-03-04;2
246;2024-03-02 06:37:59;106204571.26;5;1;7;1;3302;2024-03-04;2
248;2024-03-02 06:38:17;219593155.62;3;5;6;5;1373;2024-03-04;2
251;2024-03-02 06:45:25;218756309.75;1;0;3;0;1112;2024-03-04;2
252;2024-03-02 06:45:36;439784252.35;7;3;5;3;791;2024-03-04;2
253;2024-03-02 06:47:26;60916503.69;7;0;5;0;636;2024-03-04;2
254;2024-03-02 06:51:25;107589787.88;5;4;3;4;2590;2024-03-04;2
255;2024-03-02 06:52:50;52409022.53;7;8;3;8;2399;2024-03-04;2
256;2024-03-02 06:55:08;69259959.01;4;1;3;1;2574;2024-03-04;2
257;2024-03-02 06:58:22;66018305.32;1;3;3;3;1277;2024-03-04;2
259;2024-03-02 07:02:28;81445651.16;3;4;2;4;226;2024-03-04;2
260;2024-03-02 07:06:42;202011500.57;8;0;2;0;1308;2024-03-04;2
261;2024-03-02 07:08:20;89337207.02;5;3;8;3;3358;2024-03-04;2
262;2024-03-02 07:09:35;40034203.56;2;0;6;0;1162;2024-03-04;2
263;2024-03-02 07:13:39;63267325.25;6;7;2;7;175;2024-03-04;2
264;2024-03-02 07:14:19;22315892.72;8;3;2;3;196;2024-03-04;2
265;2024-03-02 07:14:20;224061505.56;6;0;8;0;3045;2024-03-04;2
266;2024-03-02 07:17:28;198447171.99;5;0;7;0;372;2024-03-04;2
267;2024-03-02 07:18:51;199084898.16;3;8;5;8;3087;2024-03-04;2
268;2024-03-02 07:20:02;117298487.04;3;5;1;5;831;2024-03-04;2
269;2024-03-02 07:20:27;165764830.89;7;7;1;7;3111;2024-03-04;2
271;2024-03-02 07:22:01;40578186.93;2;3;3;3;1890;2024-03-04;2
272;2024-03-02 07:22:36;64780792.02;3;0;1;0;447;2024-03-04;2
273;2024-03-02 07:25:40;423101925.83;5;0;2;0;610;2024-03-04;2
274;2024-03-02 07:25:47;102543190.46;8;1;4;1;2791;2024-03-04;2
275;2024-03-02 07:26:08;97692620.95;1;0;3;0;1455;2024-03-04;2
276;2024-03-02 07:27:11;76141430.29;5;0;6;0;3478;2024-03-04;2
277;2024-03-02 07:28:38;91575244.74;4;5;3;5;1658;2024-03-04;2
278;2024-03-02 07:29:49;43228545.53;2;0;1;0;1865;2024-03-04;2
280;2024-03-02 07:36:36;97061575.51;8;0;2;0;2309;2024-03-04;2
281;2024-03-02 07:36:57;274699255.47;6;0;4;0;1905;2024-03-04;2
282;2024-03-02 07:38:16;106848756.32;6;5;4;5;1053;2024-03-04;2
284;2024-03-02 07:41:36;318511511.86;6;0;2;0;96;2024-03-04;2
285;2024-03-02 07:45:57;55169395.14;3;0;5;0;470;2024-03-04;2
286;2024-03-02 07:47:08;29005492.57;8;0;3;0;982;2024-03-04;2
289;2024-03-02 07:50:44;329100487.89;6;0;3;0;3066;2024-03-04;2
290;2024-03-02 07:54:39;94326720.42;7;0;4;0;1543;2024-03-04;2
291;2024-03-02 07:56:26;219308412.78;8;4;7;4;1057;2024-03-04;2
292;2024-03-02 07:56:28;297885560.8;3;2;6;2;2185;2024-03-04;2
293;2024-03-02 07:58:56;288334235.29;1;3;7;3;313;2024-03-04;2
294;2024-03-02 08:00:28;12866639.87;8;1;4;1;1911;2024-03-04;2
295;2024-03-02 08:02:15;61969891.79;6;3;4;3;2842;2024-03-04;2
296;2024-03-02 08:03:00;167335892.57;1;3;8;3;1716;2024-03-04;2
297;2024-03-02 08:03:25;175353346.37;7;0;6;0;1355;2024-03-04;2
299;2024-03-02 08:09:45;61973055.85;8;4;1;4;1402;2024-03-04;2
300;2024-03-02 08:11:02;136702521.82;1;2;8;2;3092;2024-03-04;2
302;2024-03-02 08:12:36;226038583.06;1;5;7;5;3041;2024-03-04;2
303;2024-03-02 08:13:07;295445556.45;3;4;6;4;3030;2024-03-04;2
304;2024-03-02 08:13:39;125750936.36;7;0;1;0;728;2024-03-04;2
305;2024-03-02 08:14:43;253391339.53;4;4;6;4;1386;2024-03-04;2
306;2024-03-02 08:15:14;204011150.24;1;0;7;0;732;2024-03-04;2
307;2024-03-02 08:15:34;44576587.06;8;0;7;0;938;2024-03-04;2
309;2024-03-02 08:21:12;8962751.89;5;2;3;2;1960;2024-03-04;2
310;2024-03-02 08:24:42;328263393.72;2;3;6;3;1753;2024-03-04;2
311;2024-03-02 08:24:58;165691238.23;5;0;6;0;1569;2024-03-04;2
312;2024-03-02 08:29:13;173166947.36;1;0;8;0;3072;2024-03-04;2
313;2024-03-02 08:29:42;80206151.09;4;0;1;0;3375;2024-03-04;2
314;2024-03-02 08:29:55;114400423.95;2;5;8;5;2939;2024-03-04;2
316;2024-03-02 08:30:37;112701184.63;1;3;5;3;2587;2024-03-04;2
317;2024-03-02 08:33:30;134306764.75;1;0;7;0;608;2024-03-04;2
318;2024-03-02 08:35:38;419347554.81;8;5;5;5;2250;2024-03-04;2
319;2024-03-02 08:37:03;138690255.95;5;0;4;0;2540;2024-03-04;2
320;2024-03-02 08:37:38;74828492.81;2;0;8;0;262;2024-03-04;2
321;2024-03-02 08:38:04;96241625.75;3;0;7;0;3150;2024-03-04;2
322;2024-03-02 08:41:20;96997490.54;3;0;7;0;1873;2024-03-04;2
323;2024-03-02 08:41:36;187830118.55;6;3;4;3;3063;2024-03-04;2
324;2024-03-02 08:43:29;105393160.38;8;3;4;3;1664;2024-03-04;2
325;2024-03-02 08:45:12;182069299.89;4;3;5;3;1135;2024-03-04;2
326;2024-03-02 08:45:42;320224232.42;3;4;5;4;1841;2024-03-04;2
327;2024-03-02 08:47:36;94326720.42;4;2;7;2;1543;2024-03-04;2
328;2024-03-02 08:47:57;185556164.99;4;4;8;4;775;2024-03-04;2
329;2024-03-02 08:49:30;202011500.57;2;7;8;7;1308;2024-03-04;2
330;2024-03-02 08:51:14;16806839.72;7;1;3;1;1974;2024-03-04;2
331;2024-03-02 08:52:21;20006984.28;6;7;3;7;1718;2024-03-04;2
333;2024-03-02 08:54:17;5319881.0;2;0;5;0;2216;2024-03-04;2
334;2024-03-02 08:56:17;43359018.8;8;0;4;0;654;2024-03-04;2
335;2024-03-02 08:57:35;105393160.38;4;0;8;0;1664;2024-03-04;2
336;2024-03-02 08:58:19;30214475.9;7;7;3;7;1659;2024-03-04;2
337;2024-03-02 09:00:37;146731645.89;4;0;3;0;2276;2024-03-04;2
338;2024-03-02 09:01:08;43744878.08;1;1;3;1;2655;2024-03-04;2
340;2024-03-02 09:06:16;142756653.82;7;4;5;4;2604;2024-03-04;2
342;2024-03-02 09:12:34;94620646.46;7;0;5;0;2835;2024-03-04;2
343;2024-03-02 09:13:06;67932659.17;1;4;8;4;3421;2024-03-04;2
345;2024-03-02 09:16:02;304703075.39;5;0;4;0;449;2024-03-04;2
347;2024-03-02 09:22:38;10601704.26;1;1;3;1;79;2024-03-04;2
348;2024-03-02 09:26:55;262643530.47;2;7;5;7;675;2024-03-04;2
349;2024-03-02 09:27:10;187677756.85;1;0;6;0;2327;2024-03-04;2
350;2024-03-02 09:27:59;167420791.03;3;1;7;1;2533;2024-03-04;2
351;2024-03-02 09:28:07;165691238.23;6;4;5;4;1569;2024-03-04;2
352;2024-03-02 09:28:43;195984469.28;6;0;4;0;2831;2024-03-04;2
353;2024-03-02 09:28:50;59939224.15;5;1;2;1;1864;2024-03-04;2
354;2024-03-02 09:29:01;27797713.61;2;2;3;2;418;2024-03-04;2
355;2024-03-02 09:29:25;15846589.86;3;2;2;2;2256;2024-03-04;2
357;2024-03-02 09:33:51;256019728.62;6;4;5;4;1322;2024-03-04;2
358;2024-03-02 09:34:41;141538024.66;4;0;7;0;2038;2024-03-04;2
359;2024-03-02 09:36:16;99417988.07;3;0;8;0;1902;2024-03-04;2
360;2024-03-02 09:39:20;42590055.66;8;2;2;2;2752;2024-03-04;2
361;2024-03-02 09:40:34;97061575.51;2;8;8;8;2309;2024-03-04;2
362;2024-03-02 09:41:17;118933552.26;5;6;8;6;149;2024-03-04;2
364;2024-03-02 09:48:59;222790141.3;1;2;7;2;1140;2024-03-04;2
365;2024-03-02 09:50:05;335882935.81;5;0;4;0;2444;2024-03-04;2
366;2024-03-02 09:52:07;333352073.27;4;3;6;3;900;2024-03-04;2
367;2024-03-02 09:55:46;144235452.21;5;5;4;5;937;2024-03-04;2
368;2024-03-02 09:55:56;35763933.62;7;7;3;7;893;2024-03-04;2
369;2024-03-02 09:56:16;192177549.55;4;0;1;0;1756;2024-03-04;2
370;2024-03-02 09:57:39;73366480.56;3;0;4;0;2459;2024-03-04;2
371;2024-03-02 09:57:42;195984469.28;4;5;6;5;2831;2024-03-04;2
372;2024-03-02 09:58:05;158855328.7;3;7;1;7;348;2024-03-04;2
373;2024-03-02 10:00:11;253055893.64;1;8;6;8;3285;2024-03-04;2
374;2024-03-02 10:00:37;149526681.2;2;2;4;2;680;2024-03-04;2
375;2024-03-02 10:01:12;161507426.89;8;8;4;8;1567;2024-03-04;2
376;2024-03-02 10:01:23;191414071.76;1;1;5;1;630;2024-03-04;2
377;2024-03-02 10:05:45;300393054.45;8;4;6;4;3481;2024-03-04;2
378;2024-03-02 10:06:04;74636129.39;5;6;6;6;2272;2024-03-04;2
380;2024-03-02 10:07:45;53681426.56;1;5;3;5;1265;2024-03-04;2
381;2024-03-02 10:09:16;173751926.25;2;3;7;3;2528;2024-03-04;2
382;2024-03-02 10:16:22;65700355.35;8;1;3;1;2864;2024-03-04;2
383;2024-03-02 10:16:29;179856662.1;3;7;1;7;2464;2024-03-04;2
384;2024-03-02 10:17:37;78724984.02;3;6;2;6;581;2024-03-04;2
385;2024-03-02 10:17:43;320030909.35;5;0;6;0;1967;2024-03-04;2
386;2024-03-02 10:17:57;197601944.53;5;0;3;0;206;2024-03-04;2
387;2024-03-02 10:18:26;178278638.17;5;0;6;0;1888;2024-03-04;2
388;2024-03-02 10:19:40;28723917.2;6;5;2;5;827;2024-03-04;2
390;2024-03-02 10:23:09;79698394.02;7;3;4;3;2215;2024-03-04;2
391;2024-03-02 10:26:59;323704643.72;6;0;2;0;197;2024-03-04;2
392;2024-03-02 10:27:12;116036280.26;8;6;1;6;72;2024-03-04;2
393;2024-03-02 10:34:18;90294146.43;2;8;8;8;1365;2024-03-04;2
394;2024-03-02 10:36:30;68246819.68;2;0;4;0;1362;2024-03-04;2
395;2024-03-02 10:38:50;169327353.49;3;5;8;5;1082;2024-03-04;2
396;2024-03-02 10:39:13;262643530.47;5;0;2;0;675;2024-03-04;2
397;2024-03-02 10:39:27;224061505.56;8;8;6;8;3045;2024-03-04;2
398;2024-03-02 10:41:52;93930162.71;1;8;8;8;1580;2024-03-04;2
399;2024-03-02 10:50:02;82529112.71;3;0;5;0;1562;2024-03-04;2
400;2024-03-02 10:50:57;166253313.76;8;8;7;8;3392;2024-03-04;2
402;2024-03-02 10:53:17;156636333.44;3;8;4;8;1038;2024-03-04;2
403;2024-03-02 10:54:49;199698009.7;1;0;8;0;612;2024-03-04;2
406;2024-03-02 11:00:40;198086857.86;8;3;1;3;2099;2024-03-04;2
407;2024-03-02 11:02:09;73366480.56;4;7;3;7;2459;2024-03-04;2
409;2024-03-02 11:04:08;18071386.75;7;8;1;8;1577;2024-03-04;2
410;2024-03-02 11:04:47;69375535.52;3;0;2;0;2203;2024-03-04;2
411;2024-03-02 11:04:56;108398064.55;2;8;5;8;3226;2024-03-04;2
412;2024-03-02 11:09:54;173166947.36;8;7;1;7;3072;2024-03-04;2
413;2024-03-02 11:11:50;22799199.1;5;5;7;5;719;2024-03-04;2
414;2024-03-02 11:13:06;210782478.14;5;0;3;0;2834;2024-03-04;2
