TID;Starttime;Endtime;Activity
50;2024-03-04 00:10:02;2024-03-04 00:10:02;Waiting in queue unmatched
51;2024-03-04 00:10:05;2024-03-04 00:10:07;Validating
51;2024-03-04 00:10:07;2024-03-04 00:10:07;Waiting in queue unmatched
52;2024-03-04 00:10:16;2024-03-04 00:10:18;Validating
52;2024-03-04 00:10:18;2024-03-04 00:10:18;Waiting in queue unmatched
53;2024-03-04 00:10:22;2024-03-04 00:10:24;Validating
53;2024-03-04 00:10:24;2024-03-04 00:10:24;Waiting in queue unmatched
54;2024-03-04 00:10:25;2024-03-04 00:10:27;Validating
54;2024-03-04 00:10:27;2024-03-04 00:10:27;Waiting in queue unmatched
55;2024-03-04 00:10:35;2024-03-04 00:10:37;Validating
55;2024-03-04 00:10:37;2024-03-04 00:10:37;Waiting in queue unmatched
56;2024-03-04 00:10:52;2024-03-04 00:10:54;Validating
56;2024-03-04 00:10:54;2024-03-04 00:10:54;Waiting in queue unmatched
57;2024-03-04 00:11:00;2024-03-04 00:11:02;Validating
57;2024-03-04 00:11:02;2024-03-04 00:11:02;Waiting in queue unmatched
58;2024-03-04 00:11:28;2024-03-04 00:11:30;Validating
58;2024-03-04 00:11:30;2024-03-04 00:11:30;Waiting in queue unmatched
59;2024-03-04 00:11:43;2024-03-04 00:11:45;Validating
57;2024-03-04 00:11:45;2024-03-04 00:11:47;Matching
59;2024-03-04 00:11:45;2024-03-04 00:11:47;Matching
60;2024-03-04 00:12:02;2024-03-04 00:12:04;Validating
60;2024-03-04 00:12:04;2024-03-04 00:12:04;Waiting in queue unmatched
61;2024-03-04 00:12:10;2024-03-04 00:12:12;Validating
61;2024-03-04 00:12:12;2024-03-04 00:12:12;Waiting in queue unmatched
62;2024-03-04 00:13:00;2024-03-04 00:13:02;Validating
62;2024-03-04 00:13:02;2024-03-04 00:13:02;Waiting in queue unmatched
63;2024-03-04 00:13:03;2024-03-04 00:13:05;Validating
63;2024-03-04 00:13:05;2024-03-04 00:13:05;Waiting in queue unmatched
64;2024-03-04 00:13:15;2024-03-04 00:13:17;Validating
65;2024-03-04 00:13:15;2024-03-04 00:13:17;Validating
64;2024-03-04 00:13:17;2024-03-04 00:13:17;Waiting in queue unmatched
65;2024-03-04 00:13:17;2024-03-04 00:13:17;Waiting in queue unmatched
66;2024-03-04 00:13:34;2024-03-04 00:13:36;Validating
66;2024-03-04 00:13:36;2024-03-04 00:13:36;Waiting in queue unmatched
67;2024-03-04 00:13:42;2024-03-04 00:13:44;Validating
67;2024-03-04 00:13:44;2024-03-04 00:13:44;Waiting in queue unmatched
68;2024-03-04 00:13:46;2024-03-04 00:13:48;Validating
68;2024-03-04 00:13:48;2024-03-04 00:13:48;Waiting in queue unmatched
69;2024-03-04 00:13:47;2024-03-04 00:13:49;Validating
69;2024-03-04 00:13:49;2024-03-04 00:13:49;Waiting in queue unmatched
70;2024-03-04 00:14:08;2024-03-04 00:14:10;Validating
70;2024-03-04 00:14:10;2024-03-04 00:14:10;Waiting in queue unmatched
71;2024-03-04 00:14:13;2024-03-04 00:14:15;Validating
71;2024-03-04 00:14:15;2024-03-04 00:14:15;Waiting in queue unmatched
72;2024-03-04 00:14:18;2024-03-04 00:14:20;Validating
52;2024-03-04 00:14:20;2024-03-04 00:14:22;Matching
72;2024-03-04 00:14:20;2024-03-04 00:14:22;Matching
73;2024-03-04 00:15:01;2024-03-04 00:15:03;Validating
73;2024-03-04 00:15:03;2024-03-04 00:15:03;Waiting in queue unmatched
74;2024-03-04 00:15:17;2024-03-04 00:15:19;Validating
74;2024-03-04 00:15:19;2024-03-04 00:15:19;Waiting in queue unmatched
75;2024-03-04 00:15:21;2024-03-04 00:15:23;Validating
75;2024-03-04 00:15:23;2024-03-04 00:15:23;Waiting in queue unmatched
76;2024-03-04 00:15:53;2024-03-04 00:15:55;Validating
76;2024-03-04 00:15:55;2024-03-04 00:15:55;Waiting in queue unmatched
77;2024-03-04 00:16:05;2024-03-04 00:16:07;Validating
77;2024-03-04 00:16:07;2024-03-04 00:16:07;Waiting in queue unmatched
78;2024-03-04 00:16:09;2024-03-04 00:16:11;Validating
78;2024-03-04 00:16:11;2024-03-04 00:16:11;Waiting in queue unmatched
79;2024-03-04 00:16:14;2024-03-04 00:16:16;Validating
80;2024-03-04 00:16:16;2024-03-04 00:16:18;Validating
80;2024-03-04 00:16:18;2024-03-04 00:16:18;Waiting in queue unmatched
29;2024-03-04 00:16:16;2024-03-04 00:16:18;Matching
79;2024-03-04 00:16:16;2024-03-04 00:16:18;Matching
81;2024-03-04 00:16:46;2024-03-04 00:16:48;Validating
81;2024-03-04 00:16:48;2024-03-04 00:16:48;Waiting in queue unmatched
82;2024-03-04 00:17:10;2024-03-04 00:17:12;Validating
82;2024-03-04 00:17:12;2024-03-04 00:17:12;Waiting in queue unmatched
83;2024-03-04 00:17:19;2024-03-04 00:17:21;Validating
83;2024-03-04 00:17:21;2024-03-04 00:17:21;Waiting in queue unmatched
84;2024-03-04 00:17:30;2024-03-04 00:17:32;Validating
84;2024-03-04 00:17:32;2024-03-04 00:17:32;Waiting in queue unmatched
85;2024-03-04 00:17:36;2024-03-04 00:17:38;Validating
85;2024-03-04 00:17:38;2024-03-04 00:17:38;Waiting in queue unmatched
86;2024-03-04 00:17:53;2024-03-04 00:17:55;Validating
86;2024-03-04 00:17:55;2024-03-04 00:17:55;Waiting in queue unmatched
87;2024-03-04 00:18:03;2024-03-04 00:18:05;Validating
87;2024-03-04 00:18:05;2024-03-04 00:18:05;Waiting in queue unmatched
88;2024-03-04 00:18:36;2024-03-04 00:18:38;Validating
88;2024-03-04 00:18:38;2024-03-04 00:18:38;Waiting in queue unmatched
89;2024-03-04 00:19:01;2024-03-04 00:19:03;Validating
42;2024-03-04 00:19:03;2024-03-04 00:19:05;Matching
89;2024-03-04 00:19:03;2024-03-04 00:19:05;Matching
90;2024-03-04 00:19:11;2024-03-04 00:19:13;Validating
90;2024-03-04 00:19:13;2024-03-04 00:19:13;Waiting in queue unmatched
91;2024-03-04 00:19:39;2024-03-04 00:19:41;Validating
91;2024-03-04 00:19:41;2024-03-04 00:19:41;Waiting in queue unmatched
92;2024-03-04 00:19:40;2024-03-04 00:19:42;Validating
93;2024-03-04 00:19:40;2024-03-04 00:19:42;Validating
94;2024-03-04 00:19:40;2024-03-04 00:19:42;Validating
92;2024-03-04 00:19:42;2024-03-04 00:19:42;Waiting in queue unmatched
93;2024-03-04 00:19:42;2024-03-04 00:19:42;Waiting in queue unmatched
94;2024-03-04 00:19:42;2024-03-04 00:19:42;Waiting in queue unmatched
95;2024-03-04 00:19:43;2024-03-04 00:19:45;Validating
95;2024-03-04 00:19:45;2024-03-04 00:19:45;Waiting in queue unmatched
96;2024-03-04 00:19:56;2024-03-04 00:19:58;Validating
96;2024-03-04 00:19:58;2024-03-04 00:19:58;Waiting in queue unmatched
97;2024-03-04 00:20:10;2024-03-04 00:20:12;Validating
97;2024-03-04 00:20:12;2024-03-04 00:20:12;Waiting in queue unmatched
98;2024-03-04 00:20:44;2024-03-04 00:20:46;Validating
98;2024-03-04 00:20:46;2024-03-04 00:20:46;Waiting in queue unmatched
99;2024-03-04 00:21:05;2024-03-04 00:21:07;Validating
99;2024-03-04 00:21:07;2024-03-04 00:21:07;Waiting in queue unmatched
100;2024-03-04 00:21:07;2024-03-04 00:21:09;Validating
100;2024-03-04 00:21:09;2024-03-04 00:21:09;Waiting in queue unmatched
101;2024-03-04 00:21:19;2024-03-04 00:21:21;Validating
102;2024-03-04 00:21:19;2024-03-04 00:21:21;Validating
101;2024-03-04 00:21:21;2024-03-04 00:21:21;Waiting in queue unmatched
102;2024-03-04 00:21:21;2024-03-04 00:21:21;Waiting in queue unmatched
103;2024-03-04 00:21:25;2024-03-04 00:21:27;Validating
103;2024-03-04 00:21:27;2024-03-04 00:21:27;Waiting in queue unmatched
104;2024-03-04 00:21:26;2024-03-04 00:21:28;Validating
104;2024-03-04 00:21:28;2024-03-04 00:21:28;Waiting in queue unmatched
105;2024-03-04 00:21:41;2024-03-04 00:21:43;Validating
105;2024-03-04 00:21:43;2024-03-04 00:21:43;Waiting in queue unmatched
106;2024-03-04 00:21:55;2024-03-04 00:21:57;Validating
106;2024-03-04 00:21:57;2024-03-04 00:21:57;Waiting in queue unmatched
107;2024-03-04 00:22:04;2024-03-04 00:22:06;Validating
107;2024-03-04 00:22:06;2024-03-04 00:22:06;Waiting in queue unmatched
108;2024-03-04 00:22:12;2024-03-04 00:22:14;Validating
108;2024-03-04 00:22:14;2024-03-04 00:22:14;Waiting in queue unmatched
109;2024-03-04 00:22:15;2024-03-04 00:22:17;Validating
109;2024-03-04 00:22:17;2024-03-04 00:22:17;Waiting in queue unmatched
110;2024-03-04 00:22:22;2024-03-04 00:22:24;Validating
110;2024-03-04 00:22:24;2024-03-04 00:22:24;Waiting in queue unmatched
111;2024-03-04 00:22:29;2024-03-04 00:22:31;Validating
111;2024-03-04 00:22:31;2024-03-04 00:22:31;Waiting in queue unmatched
112;2024-03-04 00:22:35;2024-03-04 00:22:37;Validating
112;2024-03-04 00:22:37;2024-03-04 00:22:37;Waiting in queue unmatched
113;2024-03-04 00:22:38;2024-03-04 00:22:40;Validating
113;2024-03-04 00:22:40;2024-03-04 00:22:40;Waiting in queue unmatched
114;2024-03-04 00:22:46;2024-03-04 00:22:48;Validating
114;2024-03-04 00:22:48;2024-03-04 00:22:48;Waiting in queue unmatched
115;2024-03-04 00:22:48;2024-03-04 00:22:50;Validating
115;2024-03-04 00:22:50;2024-03-04 00:22:50;Waiting in queue unmatched
116;2024-03-04 00:22:50;2024-03-04 00:22:52;Validating
116;2024-03-04 00:22:52;2024-03-04 00:22:52;Waiting in queue unmatched
117;2024-03-04 00:22:59;2024-03-04 00:23:01;Validating
117;2024-03-04 00:23:01;2024-03-04 00:23:01;Waiting in queue unmatched
118;2024-03-04 00:23:25;2024-03-04 00:23:27;Validating
118;2024-03-04 00:23:27;2024-03-04 00:23:27;Waiting in queue unmatched
119;2024-03-04 00:24:04;2024-03-04 00:24:06;Validating
119;2024-03-04 00:24:06;2024-03-04 00:24:06;Waiting in queue unmatched
120;2024-03-04 00:24:26;2024-03-04 00:24:28;Validating
120;2024-03-04 00:24:28;2024-03-04 00:24:28;Waiting in queue unmatched
121;2024-03-04 00:24:37;2024-03-04 00:24:39;Validating
121;2024-03-04 00:24:39;2024-03-04 00:24:39;Waiting in queue unmatched
122;2024-03-04 00:24:50;2024-03-04 00:24:52;Validating
122;2024-03-04 00:24:52;2024-03-04 00:24:52;Waiting in queue unmatched
123;2024-03-04 00:24:51;2024-03-04 00:24:53;Validating
123;2024-03-04 00:24:53;2024-03-04 00:24:53;Waiting in queue unmatched
124;2024-03-04 00:24:56;2024-03-04 00:24:58;Validating
124;2024-03-04 00:24:58;2024-03-04 00:24:58;Waiting in queue unmatched
125;2024-03-04 00:25:08;2024-03-04 00:25:10;Validating
125;2024-03-04 00:25:10;2024-03-04 00:25:10;Waiting in queue unmatched
126;2024-03-04 00:25:51;2024-03-04 00:25:53;Validating
126;2024-03-04 00:25:53;2024-03-04 00:25:53;Waiting in queue unmatched
127;2024-03-04 00:25:58;2024-03-04 00:26:00;Validating
127;2024-03-04 00:26:00;2024-03-04 00:26:00;Waiting in queue unmatched
128;2024-03-04 00:26:22;2024-03-04 00:26:24;Validating
128;2024-03-04 00:26:24;2024-03-04 00:26:24;Waiting in queue unmatched
129;2024-03-04 00:26:23;2024-03-04 00:26:25;Validating
129;2024-03-04 00:26:25;2024-03-04 00:26:25;Waiting in queue unmatched
130;2024-03-04 00:26:44;2024-03-04 00:26:46;Validating
130;2024-03-04 00:26:46;2024-03-04 00:26:46;Waiting in queue unmatched
131;2024-03-04 00:26:46;2024-03-04 00:26:48;Validating
131;2024-03-04 00:26:48;2024-03-04 00:26:48;Waiting in queue unmatched
132;2024-03-04 00:26:56;2024-03-04 00:26:58;Validating
132;2024-03-04 00:26:58;2024-03-04 00:26:58;Waiting in queue unmatched
133;2024-03-04 00:27:08;2024-03-04 00:27:10;Validating
133;2024-03-04 00:27:10;2024-03-04 00:27:10;Waiting in queue unmatched
134;2024-03-04 00:27:09;2024-03-04 00:27:11;Validating
134;2024-03-04 00:27:11;2024-03-04 00:27:11;Waiting in queue unmatched
135;2024-03-04 00:27:14;2024-03-04 00:27:16;Validating
135;2024-03-04 00:27:16;2024-03-04 00:27:16;Waiting in queue unmatched
136;2024-03-04 00:27:19;2024-03-04 00:27:21;Validating
137;2024-03-04 00:27:19;2024-03-04 00:27:21;Validating
136;2024-03-04 00:27:21;2024-03-04 00:27:21;Waiting in queue unmatched
137;2024-03-04 00:27:21;2024-03-04 00:27:21;Waiting in queue unmatched
138;2024-03-04 00:27:20;2024-03-04 00:27:22;Validating
138;2024-03-04 00:27:22;2024-03-04 00:27:22;Waiting in queue unmatched
139;2024-03-04 00:27:22;2024-03-04 00:27:24;Validating
139;2024-03-04 00:27:24;2024-03-04 00:27:24;Waiting in queue unmatched
140;2024-03-04 00:27:40;2024-03-04 00:27:42;Validating
140;2024-03-04 00:27:42;2024-03-04 00:27:42;Waiting in queue unmatched
141;2024-03-04 00:27:42;2024-03-04 00:27:44;Validating
141;2024-03-04 00:27:44;2024-03-04 00:27:44;Waiting in queue unmatched
142;2024-03-04 00:27:44;2024-03-04 00:27:46;Validating
142;2024-03-04 00:27:46;2024-03-04 00:27:46;Waiting in queue unmatched
143;2024-03-04 00:28:09;2024-03-04 00:28:11;Validating
143;2024-03-04 00:28:11;2024-03-04 00:28:11;Waiting in queue unmatched
144;2024-03-04 00:28:16;2024-03-04 00:28:18;Validating
144;2024-03-04 00:28:18;2024-03-04 00:28:18;Waiting in queue unmatched
145;2024-03-04 00:29:07;2024-03-04 00:29:09;Validating
145;2024-03-04 00:29:09;2024-03-04 00:29:09;Waiting in queue unmatched
146;2024-03-04 00:29:13;2024-03-04 00:29:15;Validating
146;2024-03-04 00:29:15;2024-03-04 00:29:15;Waiting in queue unmatched
147;2024-03-04 00:29:29;2024-03-04 00:29:31;Validating
147;2024-03-04 00:29:31;2024-03-04 00:29:31;Waiting in queue unmatched
148;2024-03-04 00:29:30;2024-03-04 00:29:32;Validating
148;2024-03-04 00:29:32;2024-03-04 00:29:32;Waiting in queue unmatched
149;2024-03-04 00:29:39;2024-03-04 00:29:41;Validating
149;2024-03-04 00:29:41;2024-03-04 00:29:41;Waiting in queue unmatched
150;2024-03-04 00:29:40;2024-03-04 00:29:42;Validating
151;2024-03-04 00:29:42;2024-03-04 00:29:44;Validating
151;2024-03-04 00:29:44;2024-03-04 00:29:44;Waiting in queue unmatched
50;2024-03-04 00:29:42;2024-03-04 00:29:44;Matching
150;2024-03-04 00:29:42;2024-03-04 00:29:44;Matching
152;2024-03-04 00:29:50;2024-03-04 00:29:52;Validating
152;2024-03-04 00:29:52;2024-03-04 00:29:52;Waiting in queue unmatched
153;2024-03-04 00:29:51;2024-03-04 00:29:53;Validating
153;2024-03-04 00:29:53;2024-03-04 00:29:53;Waiting in queue unmatched
154;2024-03-04 00:29:57;2024-03-04 00:29:59;Validating
155;2024-03-04 00:29:57;2024-03-04 00:29:59;Validating
154;2024-03-04 00:29:59;2024-03-04 00:29:59;Waiting in queue unmatched
155;2024-03-04 00:29:59;2024-03-04 00:29:59;Waiting in queue unmatched
156;2024-03-04 00:30:04;2024-03-04 00:30:06;Validating
156;2024-03-04 00:30:06;2024-03-04 00:30:06;Waiting in queue unmatched
157;2024-03-04 00:30:33;2024-03-04 00:30:35;Validating
157;2024-03-04 00:30:35;2024-03-04 00:30:35;Waiting in queue unmatched
158;2024-03-04 00:30:41;2024-03-04 00:30:43;Validating
158;2024-03-04 00:30:43;2024-03-04 00:30:43;Waiting in queue unmatched
159;2024-03-04 00:30:50;2024-03-04 00:30:52;Validating
159;2024-03-04 00:30:52;2024-03-04 00:30:52;Waiting in queue unmatched
160;2024-03-04 00:31:07;2024-03-04 00:31:09;Validating
160;2024-03-04 00:31:09;2024-03-04 00:31:09;Waiting in queue unmatched
161;2024-03-04 00:31:10;2024-03-04 00:31:12;Validating
162;2024-03-04 00:31:10;2024-03-04 00:31:12;Validating
161;2024-03-04 00:31:12;2024-03-04 00:31:12;Waiting in queue unmatched
162;2024-03-04 00:31:12;2024-03-04 00:31:12;Waiting in queue unmatched
163;2024-03-04 00:31:17;2024-03-04 00:31:19;Validating
163;2024-03-04 00:31:19;2024-03-04 00:31:19;Waiting in queue unmatched
164;2024-03-04 00:31:20;2024-03-04 00:31:22;Validating
164;2024-03-04 00:31:22;2024-03-04 00:31:22;Waiting in queue unmatched
165;2024-03-04 00:31:24;2024-03-04 00:31:26;Validating
165;2024-03-04 00:31:26;2024-03-04 00:31:26;Waiting in queue unmatched
166;2024-03-04 00:31:33;2024-03-04 00:31:35;Validating
167;2024-03-04 00:31:34;2024-03-04 00:31:36;Validating
167;2024-03-04 00:31:36;2024-03-04 00:31:36;Waiting in queue unmatched
78;2024-03-04 00:31:35;2024-03-04 00:31:37;Matching
166;2024-03-04 00:31:35;2024-03-04 00:31:37;Matching
168;2024-03-04 00:31:44;2024-03-04 00:31:46;Validating
168;2024-03-04 00:31:46;2024-03-04 00:31:46;Waiting in queue unmatched
169;2024-03-04 00:31:52;2024-03-04 00:31:54;Validating
169;2024-03-04 00:31:54;2024-03-04 00:31:54;Waiting in queue unmatched
170;2024-03-04 00:32:03;2024-03-04 00:32:05;Validating
170;2024-03-04 00:32:05;2024-03-04 00:32:05;Waiting in queue unmatched
171;2024-03-04 00:32:06;2024-03-04 00:32:08;Validating
171;2024-03-04 00:32:08;2024-03-04 00:32:08;Waiting in queue unmatched
172;2024-03-04 00:32:46;2024-03-04 00:32:48;Validating
172;2024-03-04 00:32:48;2024-03-04 00:32:48;Waiting in queue unmatched
173;2024-03-04 00:32:54;2024-03-04 00:32:56;Validating
173;2024-03-04 00:32:56;2024-03-04 00:32:56;Waiting in queue unmatched
174;2024-03-04 00:33:21;2024-03-04 00:33:23;Validating
174;2024-03-04 00:33:23;2024-03-04 00:33:23;Waiting in queue unmatched
175;2024-03-04 00:33:26;2024-03-04 00:33:28;Validating
175;2024-03-04 00:33:28;2024-03-04 00:33:28;Waiting in queue unmatched
176;2024-03-04 00:33:28;2024-03-04 00:33:30;Validating
176;2024-03-04 00:33:30;2024-03-04 00:33:30;Waiting in queue unmatched
177;2024-03-04 00:33:35;2024-03-04 00:33:37;Validating
177;2024-03-04 00:33:37;2024-03-04 00:33:37;Waiting in queue unmatched
178;2024-03-04 00:33:56;2024-03-04 00:33:58;Validating
179;2024-03-04 00:33:56;2024-03-04 00:33:58;Validating
178;2024-03-04 00:33:58;2024-03-04 00:33:58;Waiting in queue unmatched
179;2024-03-04 00:33:58;2024-03-04 00:33:58;Waiting in queue unmatched
180;2024-03-04 00:34:07;2024-03-04 00:34:09;Validating
180;2024-03-04 00:34:09;2024-03-04 00:34:09;Waiting in queue unmatched
181;2024-03-04 00:34:09;2024-03-04 00:34:11;Validating
181;2024-03-04 00:34:11;2024-03-04 00:34:11;Waiting in queue unmatched
182;2024-03-04 00:34:31;2024-03-04 00:34:33;Validating
182;2024-03-04 00:34:33;2024-03-04 00:34:33;Waiting in queue unmatched
183;2024-03-04 00:34:37;2024-03-04 00:34:39;Validating
183;2024-03-04 00:34:39;2024-03-04 00:34:39;Waiting in queue unmatched
184;2024-03-04 00:35:07;2024-03-04 00:35:09;Validating
184;2024-03-04 00:35:09;2024-03-04 00:35:09;Waiting in queue unmatched
185;2024-03-04 00:35:10;2024-03-04 00:35:12;Validating
185;2024-03-04 00:35:12;2024-03-04 00:35:12;Waiting in queue unmatched
186;2024-03-04 00:35:17;2024-03-04 00:35:19;Validating
186;2024-03-04 00:35:19;2024-03-04 00:35:19;Waiting in queue unmatched
187;2024-03-04 00:35:22;2024-03-04 00:35:24;Validating
188;2024-03-04 00:35:22;2024-03-04 00:35:24;Validating
187;2024-03-04 00:35:24;2024-03-04 00:35:24;Waiting in queue unmatched
188;2024-03-04 00:35:24;2024-03-04 00:35:24;Waiting in queue unmatched
189;2024-03-04 00:35:26;2024-03-04 00:35:28;Validating
190;2024-03-04 00:35:26;2024-03-04 00:35:28;Validating
191;2024-03-04 00:35:26;2024-03-04 00:35:28;Validating
189;2024-03-04 00:35:28;2024-03-04 00:35:28;Waiting in queue unmatched
190;2024-03-04 00:35:28;2024-03-04 00:35:28;Waiting in queue unmatched
191;2024-03-04 00:35:28;2024-03-04 00:35:28;Waiting in queue unmatched
192;2024-03-04 00:35:28;2024-03-04 00:35:30;Validating
