TID;Starttime;Endtime;Activity
21;2024-03-02 01:35:49;2024-03-02 01:35:49;Waiting in queue unmatched
22;2024-03-02 01:36:35;2024-03-02 01:36:37;Validating
22;2024-03-02 01:36:37;2024-03-02 01:36:37;Waiting in queue unmatched
23;2024-03-02 01:37:11;2024-03-02 01:37:13;Validating
23;2024-03-02 01:37:13;2024-03-02 01:37:13;Waiting in queue unmatched
24;2024-03-02 01:39:03;2024-03-02 01:39:05;Validating
24;2024-03-02 01:39:05;2024-03-02 01:39:05;Waiting in queue unmatched
25;2024-03-02 01:39:12;2024-03-02 01:39:14;Validating
25;2024-03-02 01:39:14;2024-03-02 01:39:14;Waiting in queue unmatched
26;2024-03-02 01:40:34;2024-03-02 01:40:36;Validating
26;2024-03-02 01:40:36;2024-03-02 01:40:36;Waiting in queue unmatched
27;2024-03-02 01:40:52;2024-03-02 01:40:54;Validating
27;2024-03-02 01:40:54;2024-03-02 01:40:54;Waiting in queue unmatched
28;2024-03-02 01:42:52;2024-03-02 01:42:54;Validating
28;2024-03-02 01:42:54;2024-03-02 01:42:54;Waiting in queue unmatched
29;2024-03-02 01:43:07;2024-03-02 01:43:09;Validating
29;2024-03-02 01:43:09;2024-03-02 01:43:09;Waiting in queue unmatched
30;2024-03-02 01:44:25;2024-03-02 01:44:27;Validating
30;2024-03-02 01:44:27;2024-03-02 01:44:27;Waiting in queue unmatched
31;2024-03-02 01:45:33;2024-03-02 01:45:35;Validating
31;2024-03-02 01:45:35;2024-03-02 01:45:35;Waiting in queue unmatched
33;2024-03-02 01:48:58;2024-03-02 01:49:00;Validating
33;2024-03-02 01:49:00;2024-03-02 01:49:00;Waiting in queue unmatched
34;2024-03-02 01:49:07;2024-03-02 01:49:09;Validating
34;2024-03-02 01:49:09;2024-03-02 01:49:09;Waiting in queue unmatched
35;2024-03-02 01:52:34;2024-03-02 01:52:36;Validating
35;2024-03-02 01:52:36;2024-03-02 01:52:36;Waiting in queue unmatched
37;2024-03-02 01:55:47;2024-03-02 01:55:49;Validating
37;2024-03-02 01:55:49;2024-03-02 01:55:49;Waiting in queue unmatched
38;2024-03-02 01:56:11;2024-03-02 01:56:13;Validating
38;2024-03-02 01:56:13;2024-03-02 01:56:13;Waiting in queue unmatched
40;2024-03-02 02:00:20;2024-03-02 02:00:22;Validating
41;2024-03-02 02:00:20;2024-03-02 02:00:22;Validating
40;2024-03-02 02:00:22;2024-03-02 02:00:22;Waiting in queue unmatched
41;2024-03-02 02:00:22;2024-03-02 02:00:22;Waiting in queue unmatched
42;2024-03-02 02:05:59;2024-03-02 02:06:01;Validating
42;2024-03-02 02:06:01;2024-03-02 02:06:01;Waiting in queue unmatched
44;2024-03-02 02:07:08;2024-03-02 02:07:10;Validating
44;2024-03-02 02:07:10;2024-03-02 02:07:10;Waiting in queue unmatched
45;2024-03-02 02:07:30;2024-03-02 02:07:32;Validating
45;2024-03-02 02:07:32;2024-03-02 02:07:32;Waiting in queue unmatched
47;2024-03-02 02:10:32;2024-03-02 02:10:34;Validating
47;2024-03-02 02:10:34;2024-03-02 02:10:34;Waiting in queue unmatched
50;2024-03-02 02:14:07;2024-03-02 02:14:09;Validating
50;2024-03-02 02:14:09;2024-03-02 02:14:09;Waiting in queue unmatched
51;2024-03-02 02:16:18;2024-03-02 02:16:20;Validating
51;2024-03-02 02:16:20;2024-03-02 02:16:20;Waiting in queue unmatched
53;2024-03-02 02:19:01;2024-03-02 02:19:03;Validating
53;2024-03-02 02:19:03;2024-03-02 02:19:03;Waiting in queue unmatched
54;2024-03-02 02:19:31;2024-03-02 02:19:33;Validating
54;2024-03-02 02:19:33;2024-03-02 02:19:33;Waiting in queue unmatched
56;2024-03-02 02:23:22;2024-03-02 02:23:24;Validating
56;2024-03-02 02:23:24;2024-03-02 02:23:24;Waiting in queue unmatched
58;2024-03-02 02:26:02;2024-03-02 02:26:04;Validating
58;2024-03-02 02:26:04;2024-03-02 02:26:04;Waiting in queue unmatched
59;2024-03-02 02:26:20;2024-03-02 02:26:22;Validating
59;2024-03-02 02:26:22;2024-03-02 02:26:22;Waiting in queue unmatched
60;2024-03-02 02:26:35;2024-03-02 02:26:37;Validating
44;2024-03-02 02:26:37;2024-03-02 02:26:39;Matching
60;2024-03-02 02:26:37;2024-03-02 02:26:39;Matching
62;2024-03-02 02:27:04;2024-03-02 02:27:06;Validating
62;2024-03-02 02:27:06;2024-03-02 02:27:06;Waiting in queue unmatched
63;2024-03-02 02:27:31;2024-03-02 02:27:33;Validating
63;2024-03-02 02:27:33;2024-03-02 02:27:33;Waiting in queue unmatched
64;2024-03-02 02:27:57;2024-03-02 02:27:59;Validating
64;2024-03-02 02:27:59;2024-03-02 02:27:59;Waiting in queue unmatched
66;2024-03-02 02:31:27;2024-03-02 02:31:29;Validating
66;2024-03-02 02:31:29;2024-03-02 02:31:29;Waiting in queue unmatched
67;2024-03-02 02:31:39;2024-03-02 02:31:41;Validating
2;2024-03-02 02:31:41;2024-03-02 02:31:43;Matching
67;2024-03-02 02:31:41;2024-03-02 02:31:43;Matching
68;2024-03-02 02:31:53;2024-03-02 02:31:55;Validating
68;2024-03-02 02:31:55;2024-03-02 02:31:55;Waiting in queue unmatched
69;2024-03-02 02:33:48;2024-03-02 02:33:50;Validating
69;2024-03-02 02:33:50;2024-03-02 02:33:50;Waiting in queue unmatched
71;2024-03-02 02:44:22;2024-03-02 02:44:24;Validating
71;2024-03-02 02:44:24;2024-03-02 02:44:24;Waiting in queue unmatched
72;2024-03-02 02:46:32;2024-03-02 02:46:34;Validating
37;2024-03-02 02:46:34;2024-03-02 02:46:36;Matching
72;2024-03-02 02:46:34;2024-03-02 02:46:36;Matching
73;2024-03-02 02:49:01;2024-03-02 02:49:03;Validating
73;2024-03-02 02:49:03;2024-03-02 02:49:03;Waiting in queue unmatched
74;2024-03-02 02:49:11;2024-03-02 02:49:13;Validating
74;2024-03-02 02:49:13;2024-03-02 02:49:13;Waiting in queue unmatched
75;2024-03-02 02:51:10;2024-03-02 02:51:12;Validating
75;2024-03-02 02:51:12;2024-03-02 02:51:12;Waiting in queue unmatched
77;2024-03-02 02:55:19;2024-03-02 02:55:21;Validating
77;2024-03-02 02:55:21;2024-03-02 02:55:21;Waiting in queue unmatched
78;2024-03-02 02:55:20;2024-03-02 02:55:22;Validating
78;2024-03-02 02:55:22;2024-03-02 02:55:22;Waiting in queue unmatched
79;2024-03-02 02:56:42;2024-03-02 02:56:44;Validating
79;2024-03-02 02:56:44;2024-03-02 02:56:44;Waiting in queue unmatched
80;2024-03-02 02:57:17;2024-03-02 02:57:19;Validating
80;2024-03-02 02:57:19;2024-03-02 02:57:19;Waiting in queue unmatched
81;2024-03-02 02:57:44;2024-03-02 02:57:46;Validating
81;2024-03-02 02:57:46;2024-03-02 02:57:46;Waiting in queue unmatched
82;2024-03-02 02:58:45;2024-03-02 02:58:47;Validating
82;2024-03-02 02:58:47;2024-03-02 02:58:47;Waiting in queue unmatched
83;2024-03-02 02:59:10;2024-03-02 02:59:12;Validating
83;2024-03-02 02:59:12;2024-03-02 02:59:12;Waiting in queue unmatched
84;2024-03-02 02:59:54;2024-03-02 02:59:56;Validating
31;2024-03-02 02:59:56;2024-03-02 02:59:58;Matching
84;2024-03-02 02:59:56;2024-03-02 02:59:58;Matching
85;2024-03-02 03:02:26;2024-03-02 03:02:28;Validating
59;2024-03-02 03:02:28;2024-03-02 03:02:30;Matching
85;2024-03-02 03:02:28;2024-03-02 03:02:30;Matching
86;2024-03-02 03:05:52;2024-03-02 03:05:54;Validating
11;2024-03-02 03:05:54;2024-03-02 03:05:56;Matching
86;2024-03-02 03:05:54;2024-03-02 03:05:56;Matching
89;2024-03-02 03:09:16;2024-03-02 03:09:18;Validating
89;2024-03-02 03:09:18;2024-03-02 03:09:18;Waiting in queue unmatched
91;2024-03-02 03:11:24;2024-03-02 03:11:26;Validating
91;2024-03-02 03:11:26;2024-03-02 03:11:26;Waiting in queue unmatched
92;2024-03-02 03:12:38;2024-03-02 03:12:40;Validating
92;2024-03-02 03:12:40;2024-03-02 03:12:40;Waiting in queue unmatched
93;2024-03-02 03:13:01;2024-03-02 03:13:03;Validating
93;2024-03-02 03:13:03;2024-03-02 03:13:03;Waiting in queue unmatched
95;2024-03-02 03:13:37;2024-03-02 03:13:39;Validating
95;2024-03-02 03:13:39;2024-03-02 03:13:39;Waiting in queue unmatched
96;2024-03-02 03:14:27;2024-03-02 03:14:29;Validating
83;2024-03-02 03:14:29;2024-03-02 03:14:31;Matching
96;2024-03-02 03:14:29;2024-03-02 03:14:31;Matching
97;2024-03-02 03:18:33;2024-03-02 03:18:35;Validating
97;2024-03-02 03:18:35;2024-03-02 03:18:35;Waiting in queue unmatched
98;2024-03-02 03:19:07;2024-03-02 03:19:09;Validating
98;2024-03-02 03:19:09;2024-03-02 03:19:09;Waiting in queue unmatched
99;2024-03-02 03:19:17;2024-03-02 03:19:19;Validating
99;2024-03-02 03:19:19;2024-03-02 03:19:19;Waiting in queue unmatched
100;2024-03-02 03:25:05;2024-03-02 03:25:07;Validating
100;2024-03-02 03:25:07;2024-03-02 03:25:07;Waiting in queue unmatched
102;2024-03-02 03:27:25;2024-03-02 03:27:27;Validating
7;2024-03-02 03:27:27;2024-03-02 03:27:29;Matching
102;2024-03-02 03:27:27;2024-03-02 03:27:29;Matching
103;2024-03-02 03:29:45;2024-03-02 03:29:47;Validating
103;2024-03-02 03:29:47;2024-03-02 03:29:47;Waiting in queue unmatched
104;2024-03-02 03:31:07;2024-03-02 03:31:09;Validating
104;2024-03-02 03:31:09;2024-03-02 03:31:09;Waiting in queue unmatched
106;2024-03-02 03:38:44;2024-03-02 03:38:46;Validating
106;2024-03-02 03:38:46;2024-03-02 03:38:46;Waiting in queue unmatched
107;2024-03-02 03:39:23;2024-03-02 03:39:25;Validating
107;2024-03-02 03:39:25;2024-03-02 03:39:25;Waiting in queue unmatched
108;2024-03-02 03:42:02;2024-03-02 03:42:04;Validating
108;2024-03-02 03:42:04;2024-03-02 03:42:04;Waiting in queue unmatched
111;2024-03-02 03:44:08;2024-03-02 03:44:10;Validating
112;2024-03-02 03:44:08;2024-03-02 03:44:10;Validating
112;2024-03-02 03:44:10;2024-03-02 03:44:10;Waiting in queue unmatched
50;2024-03-02 03:44:10;2024-03-02 03:44:12;Matching
111;2024-03-02 03:44:10;2024-03-02 03:44:12;Matching
113;2024-03-02 03:45:35;2024-03-02 03:45:37;Validating
113;2024-03-02 03:45:37;2024-03-02 03:45:37;Waiting in queue unmatched
114;2024-03-02 03:45:49;2024-03-02 03:45:51;Validating
114;2024-03-02 03:45:51;2024-03-02 03:45:51;Waiting in queue unmatched
115;2024-03-02 03:45:56;2024-03-02 03:45:58;Validating
115;2024-03-02 03:45:58;2024-03-02 03:45:58;Waiting in queue unmatched
116;2024-03-02 03:46:17;2024-03-02 03:46:19;Validating
116;2024-03-02 03:46:19;2024-03-02 03:46:19;Waiting in queue unmatched
117;2024-03-02 03:50:13;2024-03-02 03:50:15;Validating
117;2024-03-02 03:50:15;2024-03-02 03:50:15;Waiting in queue unmatched
119;2024-03-02 03:51:28;2024-03-02 03:51:30;Validating
119;2024-03-02 03:51:30;2024-03-02 03:51:30;Waiting in queue unmatched
120;2024-03-02 03:51:47;2024-03-02 03:51:49;Validating
120;2024-03-02 03:51:49;2024-03-02 03:51:49;Waiting in queue unmatched
122;2024-03-02 03:54:50;2024-03-02 03:54:52;Validating
16;2024-03-02 03:54:52;2024-03-02 03:54:54;Matching
122;2024-03-02 03:54:52;2024-03-02 03:54:54;Matching
123;2024-03-02 03:55:45;2024-03-02 03:55:47;Validating
123;2024-03-02 03:55:47;2024-03-02 03:55:47;Waiting in queue unmatched
124;2024-03-02 03:56:08;2024-03-02 03:56:10;Validating
124;2024-03-02 03:56:10;2024-03-02 03:56:10;Waiting in queue unmatched
125;2024-03-02 03:58:24;2024-03-02 03:58:26;Validating
125;2024-03-02 03:58:26;2024-03-02 03:58:26;Waiting in queue unmatched
126;2024-03-02 03:59:04;2024-03-02 03:59:06;Validating
126;2024-03-02 03:59:06;2024-03-02 03:59:06;Waiting in queue unmatched
128;2024-03-02 04:00:55;2024-03-02 04:00:57;Validating
128;2024-03-02 04:00:57;2024-03-02 04:00:57;Waiting in queue unmatched
129;2024-03-02 04:03:38;2024-03-02 04:03:40;Validating
129;2024-03-02 04:03:40;2024-03-02 04:03:40;Waiting in queue unmatched
131;2024-03-02 04:04:04;2024-03-02 04:04:06;Validating
131;2024-03-02 04:04:06;2024-03-02 04:04:06;Waiting in queue unmatched
132;2024-03-02 04:04:52;2024-03-02 04:04:54;Validating
124;2024-03-02 04:04:54;2024-03-02 04:04:56;Matching
132;2024-03-02 04:04:54;2024-03-02 04:04:56;Matching
133;2024-03-02 04:06:32;2024-03-02 04:06:34;Validating
133;2024-03-02 04:06:34;2024-03-02 04:06:34;Waiting in queue unmatched
134;2024-03-02 04:06:49;2024-03-02 04:06:51;Validating
129;2024-03-02 04:06:51;2024-03-02 04:06:53;Matching
134;2024-03-02 04:06:51;2024-03-02 04:06:53;Matching
135;2024-03-02 04:07:29;2024-03-02 04:07:31;Validating
135;2024-03-02 04:07:31;2024-03-02 04:07:31;Waiting in queue unmatched
136;2024-03-02 04:08:13;2024-03-02 04:08:15;Validating
136;2024-03-02 04:08:15;2024-03-02 04:08:15;Waiting in queue unmatched
137;2024-03-02 04:08:17;2024-03-02 04:08:19;Validating
137;2024-03-02 04:08:19;2024-03-02 04:08:19;Waiting in queue unmatched
138;2024-03-02 04:09:36;2024-03-02 04:09:38;Validating
138;2024-03-02 04:09:38;2024-03-02 04:09:38;Waiting in queue unmatched
139;2024-03-02 04:09:46;2024-03-02 04:09:48;Validating
139;2024-03-02 04:09:48;2024-03-02 04:09:48;Waiting in queue unmatched
140;2024-03-02 04:10:56;2024-03-02 04:10:58;Validating
140;2024-03-02 04:10:58;2024-03-02 04:10:58;Waiting in queue unmatched
141;2024-03-02 04:14:17;2024-03-02 04:14:19;Validating
141;2024-03-02 04:14:19;2024-03-02 04:14:19;Waiting in queue unmatched
142;2024-03-02 04:15:24;2024-03-02 04:15:26;Validating
142;2024-03-02 04:15:26;2024-03-02 04:15:26;Waiting in queue unmatched
143;2024-03-02 04:16:47;2024-03-02 04:16:49;Validating
143;2024-03-02 04:16:49;2024-03-02 04:16:49;Waiting in queue unmatched
144;2024-03-02 04:21:08;2024-03-02 04:21:10;Validating
144;2024-03-02 04:21:10;2024-03-02 04:21:10;Waiting in queue unmatched
145;2024-03-02 04:21:41;2024-03-02 04:21:43;Validating
145;2024-03-02 04:21:43;2024-03-02 04:21:43;Waiting in queue unmatched
146;2024-03-02 04:22:42;2024-03-02 04:22:44;Validating
146;2024-03-02 04:22:44;2024-03-02 04:22:44;Waiting in queue unmatched
147;2024-03-02 04:25:47;2024-03-02 04:25:49;Validating
147;2024-03-02 04:25:49;2024-03-02 04:25:49;Waiting in queue unmatched
148;2024-03-02 04:28:20;2024-03-02 04:28:22;Validating
148;2024-03-02 04:28:22;2024-03-02 04:28:22;Waiting in queue unmatched
149;2024-03-02 04:29:15;2024-03-02 04:29:17;Validating
68;2024-03-02 04:29:17;2024-03-02 04:29:19;Matching
149;2024-03-02 04:29:17;2024-03-02 04:29:19;Matching
150;2024-03-02 04:31:31;2024-03-02 04:31:33;Validating
150;2024-03-02 04:31:33;2024-03-02 04:31:33;Waiting in queue unmatched
151;2024-03-02 04:32:17;2024-03-02 04:32:19;Validating
151;2024-03-02 04:32:19;2024-03-02 04:32:19;Waiting in queue unmatched
152;2024-03-02 04:38:18;2024-03-02 04:38:20;Validating
152;2024-03-02 04:38:20;2024-03-02 04:38:20;Waiting in queue unmatched
153;2024-03-02 04:39:00;2024-03-02 04:39:02;Validating
140;2024-03-02 04:39:02;2024-03-02 04:39:04;Matching
153;2024-03-02 04:39:02;2024-03-02 04:39:04;Matching
155;2024-03-02 04:40:14;2024-03-02 04:40:16;Validating
155;2024-03-02 04:40:16;2024-03-02 04:40:16;Waiting in queue unmatched
157;2024-03-02 04:42:02;2024-03-02 04:42:04;Validating
157;2024-03-02 04:42:04;2024-03-02 04:42:04;Waiting in queue unmatched
159;2024-03-02 04:48:15;2024-03-02 04:48:17;Validating
159;2024-03-02 04:48:17;2024-03-02 04:48:17;Waiting in queue unmatched
160;2024-03-02 04:48:43;2024-03-02 04:48:45;Validating
160;2024-03-02 04:48:45;2024-03-02 04:48:45;Waiting in queue unmatched
162;2024-03-02 04:51:15;2024-03-02 04:51:17;Validating
162;2024-03-02 04:51:17;2024-03-02 04:51:17;Waiting in queue unmatched
165;2024-03-02 04:55:52;2024-03-02 04:55:54;Validating
165;2024-03-02 04:55:54;2024-03-02 04:55:54;Waiting in queue unmatched
167;2024-03-02 04:56:33;2024-03-02 04:56:35;Validating
167;2024-03-02 04:56:35;2024-03-02 04:56:35;Waiting in queue unmatched
168;2024-03-02 04:57:35;2024-03-02 04:57:37;Validating
168;2024-03-02 04:57:37;2024-03-02 04:57:37;Waiting in queue unmatched
169;2024-03-02 04:57:58;2024-03-02 04:58:00;Validating
169;2024-03-02 04:58:00;2024-03-02 04:58:00;Waiting in queue unmatched
170;2024-03-02 04:58:13;2024-03-02 04:58:15;Validating
170;2024-03-02 04:58:15;2024-03-02 04:58:15;Waiting in queue unmatched
171;2024-03-02 04:58:40;2024-03-02 04:58:42;Validating
171;2024-03-02 04:58:42;2024-03-02 04:58:42;Waiting in queue unmatched
172;2024-03-02 05:01:55;2024-03-02 05:01:57;Validating
172;2024-03-02 05:01:57;2024-03-02 05:01:57;Waiting in queue unmatched
173;2024-03-02 05:04:36;2024-03-02 05:04:38;Validating
173;2024-03-02 05:04:38;2024-03-02 05:04:38;Waiting in queue unmatched
174;2024-03-02 05:05:20;2024-03-02 05:05:22;Validating
174;2024-03-02 05:05:22;2024-03-02 05:05:22;Waiting in queue unmatched
175;2024-03-02 05:05:45;2024-03-02 05:05:47;Validating
175;2024-03-02 05:05:47;2024-03-02 05:05:47;Waiting in queue unmatched
176;2024-03-02 05:07:58;2024-03-02 05:08:00;Validating
176;2024-03-02 05:08:00;2024-03-02 05:08:00;Waiting in queue unmatched
177;2024-03-02 05:09:12;2024-03-02 05:09:14;Validating
20;2024-03-02 05:09:14;2024-03-02 05:09:16;Matching
177;2024-03-02 05:09:14;2024-03-02 05:09:16;Matching
179;2024-03-02 05:10:08;2024-03-02 05:10:10;Validating
179;2024-03-02 05:10:10;2024-03-02 05:10:10;Waiting in queue unmatched
180;2024-03-02 05:11:01;2024-03-02 05:11:03;Validating
180;2024-03-02 05:11:03;2024-03-02 05:11:03;Waiting in queue unmatched
181;2024-03-02 05:11:21;2024-03-02 05:11:23;Validating
181;2024-03-02 05:11:23;2024-03-02 05:11:23;Waiting in queue unmatched
183;2024-03-02 05:13:12;2024-03-02 05:13:14;Validating
183;2024-03-02 05:13:14;2024-03-02 05:13:14;Waiting in queue unmatched
184;2024-03-02 05:13:14;2024-03-02 05:13:16;Validating
184;2024-03-02 05:13:16;2024-03-02 05:13:16;Waiting in queue unmatched
185;2024-03-02 05:22:13;2024-03-02 05:22:15;Validating
185;2024-03-02 05:22:15;2024-03-02 05:22:15;Waiting in queue unmatched
186;2024-03-02 05:22:43;2024-03-02 05:22:45;Validating
186;2024-03-02 05:22:45;2024-03-02 05:22:45;Waiting in queue unmatched
187;2024-03-02 05:23:33;2024-03-02 05:23:35;Validating
187;2024-03-02 05:23:35;2024-03-02 05:23:35;Waiting in queue unmatched
188;2024-03-02 05:24:51;2024-03-02 05:24:53;Validating
188;2024-03-02 05:24:53;2024-03-02 05:24:53;Waiting in queue unmatched
190;2024-03-02 05:29:37;2024-03-02 05:29:39;Validating
190;2024-03-02 05:29:39;2024-03-02 05:29:39;Waiting in queue unmatched
191;2024-03-02 05:30:46;2024-03-02 05:30:48;Validating
191;2024-03-02 05:30:48;2024-03-02 05:30:48;Waiting in queue unmatched
192;2024-03-02 05:34:12;2024-03-02 05:34:14;Validating
192;2024-03-02 05:34:14;2024-03-02 05:34:14;Waiting in queue unmatched
194;2024-03-02 05:34:23;2024-03-02 05:34:25;Validating
194;2024-03-02 05:34:25;2024-03-02 05:34:25;Waiting in queue unmatched
195;2024-03-02 05:34:31;2024-03-02 05:34:33;Validating
195;2024-03-02 05:34:33;2024-03-02 05:34:33;Waiting in queue unmatched
196;2024-03-02 05:36:53;2024-03-02 05:36:55;Validating
196;2024-03-02 05:36:55;2024-03-02 05:36:55;Waiting in queue unmatched
199;2024-03-02 05:45:19;2024-03-02 05:45:21;Validating
199;2024-03-02 05:45:21;2024-03-02 05:45:21;Waiting in queue unmatched
200;2024-03-02 05:46:38;2024-03-02 05:46:40;Validating
200;2024-03-02 05:46:40;2024-03-02 05:46:40;Waiting in queue unmatched
201;2024-03-02 05:47:31;2024-03-02 05:47:33;Validating
201;2024-03-02 05:47:33;2024-03-02 05:47:33;Waiting in queue unmatched
202;2024-03-02 05:47:52;2024-03-02 05:47:54;Validating
202;2024-03-02 05:47:54;2024-03-02 05:47:54;Waiting in queue unmatched
203;2024-03-02 05:48:06;2024-03-02 05:48:08;Validating
203;2024-03-02 05:48:08;2024-03-02 05:48:08;Waiting in queue unmatched
204;2024-03-02 05:49:38;2024-03-02 05:49:40;Validating
204;2024-03-02 05:49:40;2024-03-02 05:49:40;Waiting in queue unmatched
205;2024-03-02 05:53:10;2024-03-02 05:53:12;Validating
205;2024-03-02 05:53:12;2024-03-02 05:53:12;Waiting in queue unmatched
206;2024-03-02 05:53:56;2024-03-02 05:53:58;Validating
199;2024-03-02 05:53:58;2024-03-02 05:54:00;Matching
206;2024-03-02 05:53:58;2024-03-02 05:54:00;Matching
207;2024-03-02 05:54:33;2024-03-02 05:54:35;Validating
207;2024-03-02 05:54:35;2024-03-02 05:54:35;Waiting in queue unmatched
208;2024-03-02 05:55:33;2024-03-02 05:55:35;Validating
208;2024-03-02 05:55:35;2024-03-02 05:55:35;Waiting in queue unmatched
209;2024-03-02 05:56:47;2024-03-02 05:56:49;Validating
79;2024-03-02 05:56:49;2024-03-02 05:56:51;Matching
209;2024-03-02 05:56:49;2024-03-02 05:56:51;Matching
212;2024-03-02 06:02:38;2024-03-02 06:02:40;Validating
212;2024-03-02 06:02:40;2024-03-02 06:02:40;Waiting in queue unmatched
213;2024-03-02 06:03:32;2024-03-02 06:03:34;Validating
176;2024-03-02 06:03:34;2024-03-02 06:03:36;Matching
213;2024-03-02 06:03:34;2024-03-02 06:03:36;Matching
214;2024-03-02 06:04:00;2024-03-02 06:04:02;Validating
214;2024-03-02 06:04:02;2024-03-02 06:04:02;Waiting in queue unmatched
215;2024-03-02 06:05:48;2024-03-02 06:05:50;Validating
155;2024-03-02 06:05:50;2024-03-02 06:05:52;Matching
215;2024-03-02 06:05:50;2024-03-02 06:05:52;Matching
216;2024-03-02 06:05:57;2024-03-02 06:05:59;Validating
216;2024-03-02 06:05:59;2024-03-02 06:05:59;Waiting in queue unmatched
217;2024-03-02 06:09:52;2024-03-02 06:09:54;Validating
217;2024-03-02 06:09:54;2024-03-02 06:09:54;Waiting in queue unmatched
218;2024-03-02 06:10:53;2024-03-02 06:10:55;Validating
218;2024-03-02 06:10:55;2024-03-02 06:10:55;Waiting in queue unmatched
219;2024-03-02 06:11:00;2024-03-02 06:11:02;Validating
219;2024-03-02 06:11:02;2024-03-02 06:11:02;Waiting in queue unmatched
220;2024-03-02 06:14:12;2024-03-02 06:14:14;Validating
220;2024-03-02 06:14:14;2024-03-02 06:14:14;Waiting in queue unmatched
221;2024-03-02 06:16:25;2024-03-02 06:16:27;Validating
221;2024-03-02 06:16:27;2024-03-02 06:16:27;Waiting in queue unmatched
223;2024-03-02 06:19:05;2024-03-02 06:19:07;Validating
223;2024-03-02 06:19:07;2024-03-02 06:19:07;Waiting in queue unmatched
224;2024-03-02 06:19:23;2024-03-02 06:19:25;Validating
224;2024-03-02 06:19:25;2024-03-02 06:19:25;Waiting in queue unmatched
226;2024-03-02 06:22:11;2024-03-02 06:22:13;Validating
144;2024-03-02 06:22:13;2024-03-02 06:22:15;Matching
226;2024-03-02 06:22:13;2024-03-02 06:22:15;Matching
227;2024-03-02 06:22:32;2024-03-02 06:22:34;Validating
135;2024-03-02 06:22:34;2024-03-02 06:22:36;Matching
227;2024-03-02 06:22:34;2024-03-02 06:22:36;Matching
228;2024-03-02 06:22:56;2024-03-02 06:22:58;Validating
228;2024-03-02 06:22:58;2024-03-02 06:22:58;Waiting in queue unmatched
229;2024-03-02 06:22:58;2024-03-02 06:23:00;Validating
229;2024-03-02 06:23:00;2024-03-02 06:23:00;Waiting in queue unmatched
230;2024-03-02 06:23:21;2024-03-02 06:23:23;Validating
204;2024-03-02 06:23:23;2024-03-02 06:23:25;Matching
230;2024-03-02 06:23:23;2024-03-02 06:23:25;Matching
231;2024-03-02 06:23:26;2024-03-02 06:23:28;Validating
117;2024-03-02 06:23:28;2024-03-02 06:23:30;Matching
231;2024-03-02 06:23:28;2024-03-02 06:23:30;Matching
