TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
102;2024-03-04 00:21:19;129086421.34;14;2;15;2;3598;2024-03-04
103;2024-03-04 00:21:25;169552411.79;24;7;20;7;1036;2024-03-04
104;2024-03-04 00:21:26;63643790.79;23;7;10;7;5803;2024-03-04
105;2024-03-04 00:21:41;123269444.43;30;1;20;1;5686;2024-03-05
106;2024-03-04 00:21:55;21822470.12;25;0;15;0;6834;2024-03-04
107;2024-03-04 00:22:04;425153325.46;2;0;20;0;3685;2024-03-05
108;2024-03-04 00:22:12;146330527.7;1;8;16;8;5102;2024-03-05
109;2024-03-04 00:22:15;58205531.57;17;2;28;2;4036;2024-03-05
110;2024-03-04 00:22:22;209340072.44;5;7;18;7;1518;2024-03-04
111;2024-03-04 00:22:29;29670297.66;7;4;6;4;2998;2024-03-06
112;2024-03-04 00:22:35;239220844.07;13;3;23;3;2218;2024-03-05
113;2024-03-04 00:22:38;13436296.14;21;8;20;8;1651;2024-03-05
114;2024-03-04 00:22:46;118919305.45;3;6;12;6;3985;2024-03-05
115;2024-03-04 00:22:48;24488229.16;1;7;14;7;6703;2024-03-04
116;2024-03-04 00:22:50;53456085.03;21;1;18;1;1758;2024-03-05
117;2024-03-04 00:22:59;145714314.44;15;6;9;6;5392;2024-03-05
118;2024-03-04 00:23:25;85300041.52;18;3;23;3;4602;2024-03-04
119;2024-03-04 00:24:04;103788529.67;22;6;28;6;5995;2024-03-05
120;2024-03-04 00:24:26;231086847.15;4;0;10;0;2431;2024-03-06
121;2024-03-04 00:24:37;212530013.89;23;0;22;0;6489;2024-03-05
122;2024-03-04 00:24:50;25664429.58;30;6;11;6;5697;2024-03-04
123;2024-03-04 00:24:51;255711479.16;19;3;27;3;4886;2024-03-04
124;2024-03-04 00:24:56;265954727.42;9;8;4;8;2723;2024-03-05
125;2024-03-04 00:25:08;301483067.33;17;0;8;0;5670;2024-03-05
126;2024-03-04 00:25:51;72003558.28;20;3;3;3;6985;2024-03-05
127;2024-03-04 00:25:58;42217872.68;16;8;8;8;2173;2024-03-04
128;2024-03-04 00:26:22;135559344.0;4;2;7;2;6564;2024-03-05
129;2024-03-04 00:26:23;93123271.04;24;8;25;8;6886;2024-03-05
130;2024-03-04 00:26:44;206526838.32;30;0;10;0;1756;2024-03-04
131;2024-03-04 00:26:46;35542227.37;6;8;16;8;5617;2024-03-04
132;2024-03-04 00:26:56;201168702.76;12;3;28;3;3072;2024-03-04
133;2024-03-04 00:27:08;75656039.71;24;0;30;0;5883;2024-03-05
134;2024-03-04 00:27:09;204298701.04;26;0;27;0;6206;2024-03-06
135;2024-03-04 00:27:14;131029767.81;1;1;16;1;5749;2024-03-05
136;2024-03-04 00:27:19;24369765.55;8;4;5;4;2612;2024-03-04
137;2024-03-04 00:27:19;86029697.34;26;3;13;3;5347;2024-03-04
138;2024-03-04 00:27:20;94339999.98;5;0;12;0;7346;2024-03-05
139;2024-03-04 00:27:22;22735476.95;8;0;2;0;5743;2024-03-04
140;2024-03-04 00:27:40;154768214.94;6;5;12;5;4780;2024-03-05
141;2024-03-04 00:27:42;24987915.7;13;2;14;2;3858;2024-03-06
142;2024-03-04 00:27:44;147611644.37;20;8;17;8;2472;2024-03-06
143;2024-03-04 00:28:09;80510410.51;29;6;10;6;5851;2024-03-06
144;2024-03-04 00:28:16;128344949.39;23;0;7;0;7228;2024-03-05
145;2024-03-04 00:29:07;120509793.36;20;0;25;0;3042;2024-03-05
146;2024-03-04 00:29:13;204437519.51;4;5;3;5;1675;2024-03-05
147;2024-03-04 00:29:29;132272718.64;25;0;11;0;3880;2024-03-04
148;2024-03-04 00:29:30;59794088.36;26;0;2;0;2853;2024-03-04
149;2024-03-04 00:29:39;202365805.62;4;5;28;5;493;2024-03-04
150;2024-03-04 00:29:40;206437739.24;2;1;7;1;376;2024-03-05
151;2024-03-04 00:29:42;159891754.84;25;0;2;0;5666;2024-03-04
152;2024-03-04 00:29:50;97620966.87;14;0;16;0;725;2024-03-04
153;2024-03-04 00:29:51;106424414.59;14;0;12;0;6626;2024-03-04
154;2024-03-04 00:29:57;209873778.18;23;0;11;0;4796;2024-03-04
155;2024-03-04 00:29:57;108975391.79;29;0;23;0;1577;2024-03-04
156;2024-03-04 00:30:04;174736125.41;16;0;24;0;2478;2024-03-04
157;2024-03-04 00:30:33;77313018.99;5;0;22;0;4902;2024-03-04
158;2024-03-04 00:30:41;132915507.45;22;0;20;0;612;2024-03-04
159;2024-03-04 00:30:50;124263763.41;16;0;17;0;5188;2024-03-04
160;2024-03-04 00:31:07;128917700.62;17;0;11;0;576;2024-03-05
161;2024-03-04 00:31:10;144975660.35;11;0;30;0;1122;2024-03-04
162;2024-03-04 00:31:10;80957770.43;1;5;4;5;5214;2024-03-05
163;2024-03-04 00:31:17;210530455.67;6;0;2;0;1702;2024-03-05
164;2024-03-04 00:31:20;218604895.58;19;0;16;0;6036;2024-03-05
165;2024-03-04 00:31:24;157141216.16;2;2;9;2;7377;2024-03-04
166;2024-03-04 00:31:33;270667025.45;29;6;19;6;116;2024-03-05
167;2024-03-04 00:31:34;186636400.36;11;5;4;5;7227;2024-03-04
168;2024-03-04 00:31:44;255580054.61;29;8;3;8;7148;2024-03-04
169;2024-03-04 00:31:52;92450277.87;10;0;6;0;3953;2024-03-04
170;2024-03-04 00:32:03;135189314.2;27;8;23;8;6161;2024-03-05
171;2024-03-04 00:32:06;74041258.43;16;0;1;0;1157;2024-03-05
172;2024-03-04 00:32:46;99620481.2;29;0;8;0;5027;2024-03-05
173;2024-03-04 00:32:54;169350985.93;5;1;6;1;365;2024-03-04
174;2024-03-04 00:33:21;85232432.09;18;6;24;6;2425;2024-03-05
175;2024-03-04 00:33:26;192785873.86;26;8;17;8;663;2024-03-05
176;2024-03-04 00:33:28;174685853.28;12;0;8;0;5926;2024-03-05
177;2024-03-04 00:33:35;218454412.51;30;0;20;0;4890;2024-03-05
178;2024-03-04 00:33:56;167027661.87;15;2;7;2;6063;2024-03-04
179;2024-03-04 00:33:56;26482734.58;7;4;2;4;6714;2024-03-06
180;2024-03-04 00:34:07;18786466.17;26;0;15;0;1599;2024-03-05
181;2024-03-04 00:34:09;83534961.97;8;5;14;5;4518;2024-03-04
182;2024-03-04 00:34:31;123106853.36;1;0;26;0;3338;2024-03-04
183;2024-03-04 00:34:37;16599419.04;22;1;9;1;5934;2024-03-04
184;2024-03-04 00:35:07;31101630.13;3;7;25;7;4678;2024-03-05
185;2024-03-04 00:35:10;159901213.7;16;6;15;6;2006;2024-03-04
186;2024-03-04 00:35:17;116317709.77;9;0;3;0;3154;2024-03-04
187;2024-03-04 00:35:22;147761586.64;12;0;14;0;4725;2024-03-04
188;2024-03-04 00:35:22;76828592.02;16;0;12;0;3816;2024-03-04
189;2024-03-04 00:35:26;235828964.95;17;0;5;0;6939;2024-03-05
190;2024-03-04 00:35:26;61044761.69;21;0;26;0;7310;2024-03-04
191;2024-03-04 00:35:26;147926286.23;7;0;2;0;7102;2024-03-05
192;2024-03-04 00:35:28;78438810.07;29;4;12;4;1113;2024-03-04
193;2024-03-04 00:35:50;56721802.98;18;0;11;0;2566;2024-03-05
194;2024-03-04 00:35:52;172452176.84;18;1;24;1;2824;2024-03-04
195;2024-03-04 00:35:56;169404993.3;4;8;27;8;3978;2024-03-05
196;2024-03-04 00:36:14;57112487.59;27;4;16;4;414;2024-03-06
197;2024-03-04 00:36:17;65936083.06;19;6;14;6;1225;2024-03-05
198;2024-03-04 00:36:32;367278873.53;27;0;5;0;5482;2024-03-05
199;2024-03-04 00:36:42;29394344.03;23;0;3;0;2186;2024-03-04
200;2024-03-04 00:36:44;79710984.83;16;0;26;0;2856;2024-03-04
201;2024-03-04 00:37:08;141399656.7;25;4;30;4;316;2024-03-06
202;2024-03-04 00:37:10;49710800.39;8;0;22;0;2807;2024-03-05
203;2024-03-04 00:37:10;102091135.75;25;1;17;1;6415;2024-03-05
204;2024-03-04 00:37:53;69258794.08;11;0;28;0;4483;2024-03-05
205;2024-03-04 00:37:57;166104985.58;5;3;15;3;2750;2024-03-06
206;2024-03-04 00:38:07;78482032.85;12;0;7;0;5071;2024-03-04
207;2024-03-04 00:38:25;28346536.29;11;0;28;0;6662;2024-03-04
208;2024-03-04 00:38:36;67021681.24;4;7;13;7;6864;2024-03-04
209;2024-03-04 00:38:39;103754177.46;20;0;8;0;74;2024-03-04
210;2024-03-04 00:38:49;36331299.95;1;8;2;8;3367;2024-03-05
211;2024-03-04 00:39:07;77234366.1;8;6;29;6;4528;2024-03-05
212;2024-03-04 00:39:18;18601660.7;10;0;6;0;6664;2024-03-04
213;2024-03-04 00:39:48;18137396.23;29;0;3;0;1474;2024-03-04
214;2024-03-04 00:40:03;22546346.93;25;8;3;8;5739;2024-03-05
215;2024-03-04 00:40:03;96285702.37;27;2;24;2;6451;2024-03-04
216;2024-03-04 00:40:07;177187558.68;25;5;30;5;5443;2024-03-05
217;2024-03-04 00:40:18;24492904.92;6;0;10;0;6553;2024-03-05
218;2024-03-04 00:40:42;97329931.37;15;0;20;0;5438;2024-03-05
219;2024-03-04 00:40:51;25697665.55;4;3;25;3;7371;2024-03-04
220;2024-03-04 00:41:11;54975829.53;25;0;10;0;5160;2024-03-05
221;2024-03-04 00:41:14;173392717.1;28;5;4;5;7036;2024-03-06
222;2024-03-04 00:41:36;203670197.59;30;4;11;4;3030;2024-03-05
223;2024-03-04 00:41:39;43961256.02;10;0;14;0;1309;2024-03-04
224;2024-03-04 00:41:56;315214191.4;14;3;27;3;3404;2024-03-05
225;2024-03-04 00:42:02;154768214.94;12;0;6;0;4780;2024-03-05
226;2024-03-04 00:42:15;66958921.99;2;1;29;1;7501;2024-03-04
227;2024-03-04 00:42:20;232176105.72;25;4;15;4;3649;2024-03-05
228;2024-03-04 00:42:46;110652053.78;19;0;16;0;1092;2024-03-04
229;2024-03-04 00:42:46;49970627.73;21;2;5;2;5405;2024-03-04
230;2024-03-04 00:43:12;84427094.41;9;0;25;0;6012;2024-03-04
231;2024-03-04 00:43:19;205754813.61;30;8;16;8;903;2024-03-05
232;2024-03-04 00:43:21;39695370.81;28;2;20;2;2286;2024-03-04
233;2024-03-04 00:43:22;167246440.77;24;0;12;0;3327;2024-03-05
234;2024-03-04 00:43:23;77974382.88;9;7;8;7;3496;2024-03-04
235;2024-03-04 00:43:26;240466293.19;7;6;11;6;5944;2024-03-05
236;2024-03-04 00:43:30;96862047.58;19;5;3;5;2187;2024-03-05
237;2024-03-04 00:43:30;22572700.46;20;0;14;0;2387;2024-03-04
238;2024-03-04 00:43:32;204012666.25;17;7;28;7;3911;2024-03-05
239;2024-03-04 00:43:37;158773115.88;15;0;20;0;281;2024-03-04
240;2024-03-04 00:43:41;111649789.82;29;8;7;8;4909;2024-03-06
241;2024-03-04 00:44:10;72526941.9;26;0;1;0;6765;2024-03-05
242;2024-03-04 00:44:23;131430102.3;4;0;27;0;6917;2024-03-04
243;2024-03-04 00:44:30;156986059.95;8;6;17;6;5571;2024-03-04
244;2024-03-04 00:44:37;102091135.75;17;0;25;0;6415;2024-03-05
245;2024-03-04 00:44:53;153141696.88;2;3;9;3;6708;2024-03-05
246;2024-03-04 00:45:17;174131915.84;26;1;7;1;1100;2024-03-04
247;2024-03-04 00:45:33;135851160.08;25;7;4;7;6442;2024-03-04
248;2024-03-04 00:45:41;85900215.76;14;0;20;0;6239;2024-03-04
249;2024-03-04 00:45:45;70484201.15;16;3;18;3;5303;2024-03-04
250;2024-03-04 00:45:48;15225227.03;24;0;10;0;6515;2024-03-04
251;2024-03-04 00:45:56;20783046.58;13;0;21;0;4692;2024-03-06
252;2024-03-04 00:46:03;77669802.99;8;0;5;0;584;2024-03-05
253;2024-03-04 00:46:04;90321563.65;18;2;28;2;100;2024-03-04
254;2024-03-04 00:46:10;59045948.72;26;4;20;4;4290;2024-03-05
255;2024-03-04 00:46:15;241199492.07;8;7;7;7;3815;2024-03-04
256;2024-03-04 00:46:27;90770106.36;7;7;28;7;2301;2024-03-04
257;2024-03-04 00:46:34;53889861.38;6;0;2;0;5232;2024-03-04
258;2024-03-04 00:46:34;96650406.36;1;0;14;0;6250;2024-03-04
259;2024-03-04 00:46:59;105987362.05;16;0;22;0;3709;2024-03-04
260;2024-03-04 00:47:06;120298897.83;19;0;25;0;6111;2024-03-04
261;2024-03-04 00:47:26;50893239.59;16;8;1;8;4115;2024-03-05
262;2024-03-04 00:48:09;32712761.83;16;3;22;3;4229;2024-03-04
263;2024-03-04 00:48:09;171940861.65;17;6;11;6;3668;2024-03-05
264;2024-03-04 00:48:10;171038404.64;3;0;14;0;7031;2024-03-05
265;2024-03-04 00:48:30;40630249.17;2;8;20;8;905;2024-03-04
266;2024-03-04 00:48:31;199174513.27;19;1;18;1;3477;2024-03-06
267;2024-03-04 00:48:41;166936594.63;6;0;2;0;6503;2024-03-06
268;2024-03-04 00:48:51;88544123.2;14;0;2;0;3783;2024-03-05
269;2024-03-04 00:49:12;197473291.48;15;4;26;4;6627;2024-03-05
270;2024-03-04 00:49:15;82600078.54;24;4;21;4;4987;2024-03-06
271;2024-03-04 00:49:19;203752721.56;3;0;10;0;3003;2024-03-04
272;2024-03-04 00:49:22;109621709.81;9;0;1;0;7151;2024-03-06
273;2024-03-04 00:49:27;109621709.81;1;7;9;7;7151;2024-03-06
274;2024-03-04 00:49:29;137510506.28;22;0;29;0;4308;2024-03-04
275;2024-03-04 00:49:38;400323749.75;27;0;3;0;3213;2024-03-05
276;2024-03-04 00:49:42;171038404.64;14;6;3;6;7031;2024-03-05
277;2024-03-04 00:50:08;62115861.73;18;0;23;0;6325;2024-03-04
278;2024-03-04 00:50:10;34929826.87;16;0;6;0;6253;2024-03-04
279;2024-03-04 00:50:36;297323662.98;2;4;7;4;6001;2024-03-05
280;2024-03-04 00:50:39;12251545.14;14;0;3;0;5512;2024-03-06
281;2024-03-04 00:50:45;53074316.93;12;1;6;1;1006;2024-03-04
282;2024-03-04 00:50:48;30460389.22;10;0;8;0;3597;2024-03-04
283;2024-03-04 00:50:51;72769744.68;22;0;13;0;2714;2024-03-05
284;2024-03-04 00:50:56;125374024.29;28;0;4;0;5447;2024-03-04
285;2024-03-04 00:50:56;112770044.58;4;0;19;0;5702;2024-03-05
286;2024-03-04 00:51:41;168396048.08;20;6;18;6;1661;2024-03-05
287;2024-03-04 00:51:42;128318223.95;26;1;23;1;6518;2024-03-04
288;2024-03-04 00:51:48;61285292.08;9;0;12;0;1290;2024-03-04
289;2024-03-04 00:51:49;126884057.71;9;2;15;2;6645;2024-03-04
290;2024-03-04 00:52:42;80239781.36;5;7;10;7;4391;2024-03-05
291;2024-03-04 00:52:57;24488229.16;14;0;1;0;6703;2024-03-04
292;2024-03-04 00:53:21;259383752.67;1;2;4;2;5867;2024-03-05
293;2024-03-04 00:53:33;130763911.43;26;8;30;8;7294;2024-03-04
294;2024-03-04 00:53:43;223538573.01;2;0;27;0;2618;2024-03-05
295;2024-03-04 00:53:58;32732241.33;7;0;13;0;5390;2024-03-04
296;2024-03-04 00:54:14;77553859.2;28;0;19;0;4822;2024-03-04
297;2024-03-04 00:54:17;66230266.9;2;0;9;0;705;2024-03-04
298;2024-03-04 00:54:44;73195423.22;5;6;12;6;488;2024-03-04
299;2024-03-04 00:54:48;149085458.42;25;0;17;0;2284;2024-03-05
300;2024-03-04 00:55:55;178098742.88;7;0;6;0;4829;2024-03-05
301;2024-03-04 00:56:04;63850730.37;24;7;8;7;4509;2024-03-06
302;2024-03-04 00:56:40;30218693.85;16;0;17;0;1918;2024-03-06
303;2024-03-04 00:56:43;64677074.31;29;0;23;0;6733;2024-03-05
304;2024-03-04 00:56:50;167038189.93;20;0;2;0;550;2024-03-05
305;2024-03-04 00:56:50;84974428.45;23;0;29;0;5170;2024-03-05
306;2024-03-04 00:56:54;65946558.76;22;7;29;7;4444;2024-03-04
307;2024-03-04 00:57:03;24588088.76;10;7;13;7;3473;2024-03-05
308;2024-03-04 00:57:07;51519201.55;5;8;8;8;3243;2024-03-04
309;2024-03-04 00:57:27;161997750.98;5;0;10;0;4885;2024-03-06
310;2024-03-04 00:57:27;144290426.92;3;2;25;2;2048;2024-03-04
311;2024-03-04 00:57:35;72998009.01;22;5;25;5;5453;2024-03-04
312;2024-03-04 00:57:37;345808014.93;4;5;2;5;1348;2024-03-05
313;2024-03-04 00:57:38;127479268.99;23;5;30;5;1395;2024-03-04
314;2024-03-04 00:57:47;52938256.89;13;0;23;0;1690;2024-03-05
315;2024-03-04 00:58:01;59855947.83;15;0;8;0;4904;2024-03-04
316;2024-03-04 00:58:06;123106853.36;26;1;1;1;3338;2024-03-04
317;2024-03-04 00:58:15;22699229.56;17;8;16;8;757;2024-03-05
318;2024-03-04 00:58:25;128476974.21;24;7;11;7;2147;2024-03-06
319;2024-03-04 00:58:28;52989137.4;15;3;30;3;3788;2024-03-04
320;2024-03-04 00:58:55;315049242.04;2;5;3;5;1199;2024-03-04
321;2024-03-04 00:58:56;44549283.46;18;0;30;0;6087;2024-03-05
322;2024-03-04 01:00:00;282287819.55;3;0;25;0;5879;2024-03-06
323;2024-03-04 01:00:04;120066025.96;14;0;6;0;23;2024-03-05
324;2024-03-04 01:00:23;44778791.6;2;2;4;2;1135;2024-03-04
325;2024-03-04 01:00:30;14320161.58;21;5;24;5;6890;2024-03-05
326;2024-03-04 01:00:35;137259596.16;13;1;4;1;4210;2024-03-04
327;2024-03-04 01:00:50;132382680.15;16;0;25;0;3687;2024-03-05
328;2024-03-04 01:00:53;63008390.82;8;0;15;0;5101;2024-03-05
329;2024-03-04 01:00:59;156746847.28;29;0;28;0;1519;2024-03-04
330;2024-03-04 01:01:24;48592033.98;2;4;11;4;990;2024-03-04
331;2024-03-04 01:01:28;52278199.92;16;2;8;2;6130;2024-03-04
332;2024-03-04 01:01:29;131995780.23;7;0;14;0;1578;2024-03-04
333;2024-03-04 01:01:34;244322350.22;9;2;3;2;5349;2024-03-04
334;2024-03-04 01:01:42;129562052.99;9;0;10;0;2501;2024-03-04
335;2024-03-04 01:01:42;78678448.28;2;7;20;7;963;2024-03-05
336;2024-03-04 01:01:46;96650406.36;14;5;1;5;6250;2024-03-04
337;2024-03-04 01:02:29;106500458.87;26;6;16;6;5663;2024-03-05
338;2024-03-04 01:02:32;136653016.1;28;0;19;0;521;2024-03-05
339;2024-03-04 01:02:32;25815670.69;19;0;25;0;1432;2024-03-04
340;2024-03-04 01:02:35;25678806.45;28;0;9;0;5672;2024-03-05
341;2024-03-04 01:02:50;156276075.85;6;0;8;0;7110;2024-03-05
342;2024-03-04 01:03:04;66108331.86;25;0;17;0;1493;2024-03-04
343;2024-03-04 01:03:07;93696418.66;14;0;10;0;2698;2024-03-04
344;2024-03-04 01:03:19;121535130.82;16;8;19;8;6393;2024-03-05
345;2024-03-04 01:03:51;181991581.12;24;0;2;0;817;2024-03-04
346;2024-03-04 01:03:52;102697164.32;29;0;19;0;7139;2024-03-04
347;2024-03-04 01:04:03;123896408.93;13;4;18;4;1192;2024-03-06
348;2024-03-04 01:04:16;186636400.36;4;0;11;0;7227;2024-03-04
349;2024-03-04 01:04:28;102743275.66;12;0;17;0;6288;2024-03-05
350;2024-03-04 01:04:29;152739756.11;25;2;17;2;48;2024-03-04
351;2024-03-04 01:04:31;54345935.27;17;0;27;0;122;2024-03-04
352;2024-03-04 01:04:32;267075743.94;10;5;4;5;1826;2024-03-04
353;2024-03-04 01:04:49;230026362.79;23;3;15;3;1688;2024-03-04
354;2024-03-04 01:04:56;87454124.6;5;6;24;6;6280;2024-03-04
355;2024-03-04 01:04:58;38217860.84;25;0;7;0;445;2024-03-04
356;2024-03-04 01:05:06;115095456.72;14;0;23;0;1977;2024-03-04
357;2024-03-04 01:05:14;28871225.98;23;0;21;0;2929;2024-03-06
