TID;Starttime;Endtime;Activity
18;2024-01-01 01:15:12;2024-01-01 01:15:12;Waiting in queue received
19;2024-01-01 01:18:43;2024-01-01 01:18:45;Validating
19;2024-01-01 01:18:45;2024-01-01 01:18:45;Waiting in queue received
20;2024-01-01 01:18:55;2024-01-01 01:18:57;Validating
20;2024-01-01 01:18:57;2024-01-01 01:18:57;Waiting in queue received
21;2024-01-01 01:23:42;2024-01-01 01:23:44;Validating
21;2024-01-01 01:23:44;2024-01-01 01:23:44;Waiting in queue received
1;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
2;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
3;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
4;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
5;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
6;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
7;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
8;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
9;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
10;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
11;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
12;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
13;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
14;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
15;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
16;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
17;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
18;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
19;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
20;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
21;2024-01-01 01:30:00;2024-01-01 01:30:00;Waiting in queue unmatched
22;2024-01-01 01:30:06;2024-01-01 01:30:08;Validating
22;2024-01-01 01:30:08;2024-01-01 01:30:08;Waiting in queue unmatched
23;2024-01-01 01:30:28;2024-01-01 01:30:30;Validating
23;2024-01-01 01:30:30;2024-01-01 01:30:30;Waiting in queue unmatched
24;2024-01-01 01:31:25;2024-01-01 01:31:27;Validating
24;2024-01-01 01:31:27;2024-01-01 01:31:27;Waiting in queue unmatched
25;2024-01-01 01:31:49;2024-01-01 01:31:51;Validating
25;2024-01-01 01:31:51;2024-01-01 01:31:51;Waiting in queue unmatched
26;2024-01-01 01:32:01;2024-01-01 01:32:03;Validating
26;2024-01-01 01:32:03;2024-01-01 01:32:03;Waiting in queue unmatched
27;2024-01-01 01:32:16;2024-01-01 01:32:18;Validating
27;2024-01-01 01:32:18;2024-01-01 01:32:18;Waiting in queue unmatched
28;2024-01-01 01:32:44;2024-01-01 01:32:46;Validating
28;2024-01-01 01:32:46;2024-01-01 01:32:46;Waiting in queue unmatched
29;2024-01-01 01:33:19;2024-01-01 01:33:21;Validating
29;2024-01-01 01:33:21;2024-01-01 01:33:21;Waiting in queue unmatched
30;2024-01-01 01:33:21;2024-01-01 01:33:23;Validating
30;2024-01-01 01:33:23;2024-01-01 01:33:23;Waiting in queue unmatched
31;2024-01-01 01:34:03;2024-01-01 01:34:05;Validating
31;2024-01-01 01:34:05;2024-01-01 01:34:05;Waiting in queue unmatched
32;2024-01-01 01:34:20;2024-01-01 01:34:22;Validating
32;2024-01-01 01:34:22;2024-01-01 01:34:22;Waiting in queue unmatched
33;2024-01-01 01:34:46;2024-01-01 01:34:48;Validating
33;2024-01-01 01:34:48;2024-01-01 01:34:48;Waiting in queue unmatched
34;2024-01-01 01:35:10;2024-01-01 01:35:12;Validating
34;2024-01-01 01:35:12;2024-01-01 01:35:12;Waiting in queue unmatched
35;2024-01-01 01:35:36;2024-01-01 01:35:38;Validating
35;2024-01-01 01:35:38;2024-01-01 01:35:38;Waiting in queue unmatched
36;2024-01-01 01:35:54;2024-01-01 01:35:56;Validating
36;2024-01-01 01:35:56;2024-01-01 01:35:56;Waiting in queue unmatched
37;2024-01-01 01:35:58;2024-01-01 01:36:00;Validating
37;2024-01-01 01:36:00;2024-01-01 01:36:00;Waiting in queue unmatched
38;2024-01-01 01:36:01;2024-01-01 01:36:03;Validating
38;2024-01-01 01:36:03;2024-01-01 01:36:03;Waiting in queue unmatched
39;2024-01-01 01:36:03;2024-01-01 01:36:05;Validating
39;2024-01-01 01:36:05;2024-01-01 01:36:05;Waiting in queue unmatched
40;2024-01-01 01:36:19;2024-01-01 01:36:21;Validating
40;2024-01-01 01:36:21;2024-01-01 01:36:21;Waiting in queue unmatched
41;2024-01-01 01:36:31;2024-01-01 01:36:33;Validating
41;2024-01-01 01:36:33;2024-01-01 01:36:33;Waiting in queue unmatched
42;2024-01-01 01:37:11;2024-01-01 01:37:13;Validating
42;2024-01-01 01:37:13;2024-01-01 01:37:13;Waiting in queue unmatched
43;2024-01-01 01:37:50;2024-01-01 01:37:52;Validating
43;2024-01-01 01:37:52;2024-01-01 01:37:52;Waiting in queue unmatched
44;2024-01-01 01:37:59;2024-01-01 01:38:01;Validating
44;2024-01-01 01:38:01;2024-01-01 01:38:01;Waiting in queue unmatched
45;2024-01-01 01:38:00;2024-01-01 01:38:02;Validating
45;2024-01-01 01:38:02;2024-01-01 01:38:02;Waiting in queue unmatched
46;2024-01-01 01:38:20;2024-01-01 01:38:22;Validating
46;2024-01-01 01:38:22;2024-01-01 01:38:22;Waiting in queue unmatched
47;2024-01-01 01:38:22;2024-01-01 01:38:24;Validating
47;2024-01-01 01:38:24;2024-01-01 01:38:24;Waiting in queue unmatched
48;2024-01-01 01:38:46;2024-01-01 01:38:48;Validating
48;2024-01-01 01:38:48;2024-01-01 01:38:48;Waiting in queue unmatched
49;2024-01-01 01:38:48;2024-01-01 01:38:50;Validating
49;2024-01-01 01:38:50;2024-01-01 01:38:50;Waiting in queue unmatched
50;2024-01-01 01:40:02;2024-01-01 01:40:04;Validating
50;2024-01-01 01:40:04;2024-01-01 01:40:04;Waiting in queue unmatched
51;2024-01-01 01:40:03;2024-01-01 01:40:05;Validating
52;2024-01-01 01:40:03;2024-01-01 01:40:05;Validating
51;2024-01-01 01:40:05;2024-01-01 01:40:05;Waiting in queue unmatched
52;2024-01-01 01:40:05;2024-01-01 01:40:05;Waiting in queue unmatched
53;2024-01-01 01:40:24;2024-01-01 01:40:26;Validating
53;2024-01-01 01:40:26;2024-01-01 01:40:26;Waiting in queue unmatched
54;2024-01-01 01:41:16;2024-01-01 01:41:18;Validating
54;2024-01-01 01:41:18;2024-01-01 01:41:18;Waiting in queue unmatched
55;2024-01-01 01:42:30;2024-01-01 01:42:32;Validating
55;2024-01-01 01:42:32;2024-01-01 01:42:32;Waiting in queue unmatched
56;2024-01-01 01:42:50;2024-01-01 01:42:52;Validating
56;2024-01-01 01:42:52;2024-01-01 01:42:52;Waiting in queue unmatched
57;2024-01-01 01:42:53;2024-01-01 01:42:55;Validating
57;2024-01-01 01:42:55;2024-01-01 01:42:55;Waiting in queue unmatched
58;2024-01-01 01:42:56;2024-01-01 01:42:58;Validating
40;2024-01-01 01:42:58;2024-01-01 01:43:00;Matching
58;2024-01-01 01:42:58;2024-01-01 01:43:00;Matching
40;2024-01-01 01:43:00;2024-01-01 01:43:02;Checking balance and credit
58;2024-01-01 01:43:00;2024-01-01 01:43:02;Checking balance and credit
40;2024-01-01 01:43:02;2024-01-01 01:43:04;Settling
58;2024-01-01 01:43:02;2024-01-01 01:43:04;Settling
59;2024-01-01 01:43:26;2024-01-01 01:43:28;Validating
59;2024-01-01 01:43:28;2024-01-01 01:43:28;Waiting in queue unmatched
60;2024-01-01 01:43:44;2024-01-01 01:43:46;Validating
60;2024-01-01 01:43:46;2024-01-01 01:43:46;Waiting in queue unmatched
61;2024-01-01 01:43:52;2024-01-01 01:43:54;Validating
61;2024-01-01 01:43:54;2024-01-01 01:43:54;Waiting in queue unmatched
62;2024-01-01 01:44:43;2024-01-01 01:44:45;Validating
62;2024-01-01 01:44:45;2024-01-01 01:44:45;Waiting in queue unmatched
63;2024-01-01 01:44:56;2024-01-01 01:44:58;Validating
63;2024-01-01 01:44:58;2024-01-01 01:44:58;Waiting in queue unmatched
64;2024-01-01 01:45:05;2024-01-01 01:45:07;Validating
64;2024-01-01 01:45:07;2024-01-01 01:45:07;Waiting in queue unmatched
65;2024-01-01 01:45:15;2024-01-01 01:45:17;Validating
65;2024-01-01 01:45:17;2024-01-01 01:45:17;Waiting in queue unmatched
66;2024-01-01 01:45:17;2024-01-01 01:45:19;Validating
66;2024-01-01 01:45:19;2024-01-01 01:45:19;Waiting in queue unmatched
67;2024-01-01 01:46:00;2024-01-01 01:46:02;Validating
67;2024-01-01 01:46:02;2024-01-01 01:46:02;Waiting in queue unmatched
68;2024-01-01 01:46:57;2024-01-01 01:46:59;Validating
68;2024-01-01 01:46:59;2024-01-01 01:46:59;Waiting in queue unmatched
69;2024-01-01 01:46:58;2024-01-01 01:47:00;Validating
69;2024-01-01 01:47:00;2024-01-01 01:47:00;Waiting in queue unmatched
70;2024-01-01 01:47:30;2024-01-01 01:47:32;Validating
70;2024-01-01 01:47:32;2024-01-01 01:47:32;Waiting in queue unmatched
71;2024-01-01 01:47:39;2024-01-01 01:47:41;Validating
71;2024-01-01 01:47:41;2024-01-01 01:47:41;Waiting in queue unmatched
72;2024-01-01 01:47:41;2024-01-01 01:47:43;Validating
72;2024-01-01 01:47:43;2024-01-01 01:47:43;Waiting in queue unmatched
73;2024-01-01 01:47:42;2024-01-01 01:47:44;Validating
73;2024-01-01 01:47:44;2024-01-01 01:47:44;Waiting in queue unmatched
74;2024-01-01 01:48:41;2024-01-01 01:48:43;Validating
75;2024-01-01 01:48:41;2024-01-01 01:48:43;Validating
75;2024-01-01 01:48:43;2024-01-01 01:48:43;Waiting in queue unmatched
76;2024-01-01 01:48:42;2024-01-01 01:48:44;Validating
76;2024-01-01 01:48:44;2024-01-01 01:48:44;Waiting in queue unmatched
17;2024-01-01 01:48:43;2024-01-01 01:48:45;Matching
74;2024-01-01 01:48:43;2024-01-01 01:48:45;Matching
17;2024-01-01 01:48:45;2024-01-01 01:48:47;Checking balance and credit
74;2024-01-01 01:48:45;2024-01-01 01:48:47;Checking balance and credit
77;2024-01-01 01:48:47;2024-01-01 01:48:49;Validating
77;2024-01-01 01:48:49;2024-01-01 01:48:49;Waiting in queue unmatched
17;2024-01-01 01:48:47;2024-01-01 01:48:49;Settling
74;2024-01-01 01:48:47;2024-01-01 01:48:49;Settling
78;2024-01-01 01:49:12;2024-01-01 01:49:14;Validating
78;2024-01-01 01:49:14;2024-01-01 01:49:14;Waiting in queue unmatched
79;2024-01-01 01:49:18;2024-01-01 01:49:20;Validating
79;2024-01-01 01:49:20;2024-01-01 01:49:20;Waiting in queue unmatched
80;2024-01-01 01:49:55;2024-01-01 01:49:57;Validating
80;2024-01-01 01:49:57;2024-01-01 01:49:57;Waiting in queue unmatched
81;2024-01-01 01:50:04;2024-01-01 01:50:06;Validating
81;2024-01-01 01:50:06;2024-01-01 01:50:06;Waiting in queue unmatched
82;2024-01-01 01:50:22;2024-01-01 01:50:24;Validating
82;2024-01-01 01:50:24;2024-01-01 01:50:24;Waiting in queue unmatched
83;2024-01-01 01:50:59;2024-01-01 01:51:01;Validating
83;2024-01-01 01:51:01;2024-01-01 01:51:01;Waiting in queue unmatched
84;2024-01-01 01:51:06;2024-01-01 01:51:08;Validating
84;2024-01-01 01:51:08;2024-01-01 01:51:08;Waiting in queue unmatched
85;2024-01-01 01:51:22;2024-01-01 01:51:24;Validating
85;2024-01-01 01:51:24;2024-01-01 01:51:24;Waiting in queue unmatched
86;2024-01-01 01:51:32;2024-01-01 01:51:34;Validating
86;2024-01-01 01:51:34;2024-01-01 01:51:34;Waiting in queue unmatched
87;2024-01-01 01:51:41;2024-01-01 01:51:43;Validating
87;2024-01-01 01:51:43;2024-01-01 01:51:43;Waiting in queue unmatched
88;2024-01-01 01:51:46;2024-01-01 01:51:48;Validating
88;2024-01-01 01:51:48;2024-01-01 01:51:48;Waiting in queue unmatched
89;2024-01-01 01:51:51;2024-01-01 01:51:53;Validating
89;2024-01-01 01:51:53;2024-01-01 01:51:53;Waiting in queue unmatched
90;2024-01-01 01:51:54;2024-01-01 01:51:56;Validating
90;2024-01-01 01:51:56;2024-01-01 01:51:56;Waiting in queue unmatched
91;2024-01-01 01:52:13;2024-01-01 01:52:15;Validating
91;2024-01-01 01:52:15;2024-01-01 01:52:15;Waiting in queue unmatched
92;2024-01-01 01:52:33;2024-01-01 01:52:35;Validating
92;2024-01-01 01:52:35;2024-01-01 01:52:35;Waiting in queue unmatched
93;2024-01-01 01:52:35;2024-01-01 01:52:37;Validating
93;2024-01-01 01:52:37;2024-01-01 01:52:37;Waiting in queue unmatched
94;2024-01-01 01:53:01;2024-01-01 01:53:03;Validating
94;2024-01-01 01:53:03;2024-01-01 01:53:03;Waiting in queue unmatched
95;2024-01-01 01:53:19;2024-01-01 01:53:21;Validating
95;2024-01-01 01:53:21;2024-01-01 01:53:21;Waiting in queue unmatched
96;2024-01-01 01:53:59;2024-01-01 01:54:01;Validating
5;2024-01-01 01:54:01;2024-01-01 01:54:03;Matching
96;2024-01-01 01:54:01;2024-01-01 01:54:03;Matching
5;2024-01-01 01:54:03;2024-01-01 01:54:05;Checking balance and credit
96;2024-01-01 01:54:03;2024-01-01 01:54:05;Checking balance and credit
5;2024-01-01 01:54:05;2024-01-01 01:54:07;Settling
96;2024-01-01 01:54:05;2024-01-01 01:54:07;Settling
97;2024-01-01 01:54:14;2024-01-01 01:54:16;Validating
98;2024-01-01 01:54:14;2024-01-01 01:54:16;Validating
97;2024-01-01 01:54:16;2024-01-01 01:54:16;Waiting in queue unmatched
98;2024-01-01 01:54:16;2024-01-01 01:54:16;Waiting in queue unmatched
99;2024-01-01 01:54:18;2024-01-01 01:54:20;Validating
99;2024-01-01 01:54:20;2024-01-01 01:54:20;Waiting in queue unmatched
100;2024-01-01 01:54:44;2024-01-01 01:54:46;Validating
100;2024-01-01 01:54:46;2024-01-01 01:54:46;Waiting in queue unmatched
101;2024-01-01 01:55:19;2024-01-01 01:55:21;Validating
102;2024-01-01 01:55:19;2024-01-01 01:55:21;Validating
101;2024-01-01 01:55:21;2024-01-01 01:55:21;Waiting in queue unmatched
102;2024-01-01 01:55:21;2024-01-01 01:55:21;Waiting in queue unmatched
103;2024-01-01 01:55:37;2024-01-01 01:55:39;Validating
103;2024-01-01 01:55:39;2024-01-01 01:55:39;Waiting in queue unmatched
104;2024-01-01 01:56:22;2024-01-01 01:56:24;Validating
104;2024-01-01 01:56:24;2024-01-01 01:56:24;Waiting in queue unmatched
105;2024-01-01 01:56:24;2024-01-01 01:56:26;Validating
106;2024-01-01 01:56:24;2024-01-01 01:56:26;Validating
105;2024-01-01 01:56:26;2024-01-01 01:56:26;Waiting in queue unmatched
49;2024-01-01 01:56:26;2024-01-01 01:56:28;Matching
106;2024-01-01 01:56:26;2024-01-01 01:56:28;Matching
49;2024-01-01 01:56:28;2024-01-01 01:56:30;Checking balance and credit
106;2024-01-01 01:56:28;2024-01-01 01:56:30;Checking balance and credit
49;2024-01-01 01:56:30;2024-01-01 01:56:32;Settling
106;2024-01-01 01:56:30;2024-01-01 01:56:32;Settling
107;2024-01-01 01:56:41;2024-01-01 01:56:43;Validating
107;2024-01-01 01:56:43;2024-01-01 01:56:43;Waiting in queue unmatched
108;2024-01-01 01:56:45;2024-01-01 01:56:47;Validating
108;2024-01-01 01:56:47;2024-01-01 01:56:47;Waiting in queue unmatched
109;2024-01-01 01:57:05;2024-01-01 01:57:07;Validating
109;2024-01-01 01:57:07;2024-01-01 01:57:07;Waiting in queue unmatched
110;2024-01-01 01:57:22;2024-01-01 01:57:24;Validating
110;2024-01-01 01:57:24;2024-01-01 01:57:24;Waiting in queue unmatched
111;2024-01-01 01:57:26;2024-01-01 01:57:28;Validating
111;2024-01-01 01:57:28;2024-01-01 01:57:28;Waiting in queue unmatched
112;2024-01-01 01:57:56;2024-01-01 01:57:58;Validating
112;2024-01-01 01:57:58;2024-01-01 01:57:58;Waiting in queue unmatched
113;2024-01-01 01:58:00;2024-01-01 01:58:02;Validating
113;2024-01-01 01:58:02;2024-01-01 01:58:02;Waiting in queue unmatched
114;2024-01-01 01:58:14;2024-01-01 01:58:16;Validating
100;2024-01-01 01:58:16;2024-01-01 01:58:18;Matching
114;2024-01-01 01:58:16;2024-01-01 01:58:18;Matching
115;2024-01-01 01:58:18;2024-01-01 01:58:20;Validating
115;2024-01-01 01:58:20;2024-01-01 01:58:20;Waiting in queue unmatched
100;2024-01-01 01:58:18;2024-01-01 01:58:20;Checking balance and credit
114;2024-01-01 01:58:18;2024-01-01 01:58:20;Checking balance and credit
100;2024-01-01 01:58:20;2024-01-01 01:58:22;Settling
114;2024-01-01 01:58:20;2024-01-01 01:58:22;Settling
116;2024-01-01 01:58:21;2024-01-01 01:58:23;Validating
116;2024-01-01 01:58:23;2024-01-01 01:58:23;Waiting in queue unmatched
117;2024-01-01 01:58:23;2024-01-01 01:58:25;Validating
118;2024-01-01 01:58:23;2024-01-01 01:58:25;Validating
118;2024-01-01 01:58:25;2024-01-01 01:58:25;Waiting in queue unmatched
21;2024-01-01 01:58:25;2024-01-01 01:58:27;Matching
117;2024-01-01 01:58:25;2024-01-01 01:58:27;Matching
21;2024-01-01 01:58:27;2024-01-01 01:58:29;Checking balance and credit
117;2024-01-01 01:58:27;2024-01-01 01:58:29;Checking balance and credit
21;2024-01-01 01:58:29;2024-01-01 01:58:31;Settling
117;2024-01-01 01:58:29;2024-01-01 01:58:31;Settling
119;2024-01-01 01:58:56;2024-01-01 01:58:58;Validating
119;2024-01-01 01:58:58;2024-01-01 01:58:58;Waiting in queue unmatched
120;2024-01-01 01:59:09;2024-01-01 01:59:11;Validating
120;2024-01-01 01:59:11;2024-01-01 01:59:11;Waiting in queue unmatched
121;2024-01-01 01:59:29;2024-01-01 01:59:31;Validating
121;2024-01-01 01:59:31;2024-01-01 01:59:31;Waiting in queue unmatched
122;2024-01-01 01:59:46;2024-01-01 01:59:48;Validating
122;2024-01-01 01:59:48;2024-01-01 01:59:48;Waiting in queue unmatched
123;2024-01-01 01:59:52;2024-01-01 01:59:54;Validating
123;2024-01-01 01:59:54;2024-01-01 01:59:54;Waiting in queue unmatched
124;2024-01-01 02:00:10;2024-01-01 02:00:12;Validating
124;2024-01-01 02:00:12;2024-01-01 02:00:12;Waiting in queue unmatched
125;2024-01-01 02:00:25;2024-01-01 02:00:27;Validating
125;2024-01-01 02:00:27;2024-01-01 02:00:27;Waiting in queue unmatched
126;2024-01-01 02:00:30;2024-01-01 02:00:32;Validating
126;2024-01-01 02:00:32;2024-01-01 02:00:32;Waiting in queue unmatched
127;2024-01-01 02:01:04;2024-01-01 02:01:06;Validating
127;2024-01-01 02:01:06;2024-01-01 02:01:06;Waiting in queue unmatched
128;2024-01-01 02:01:55;2024-01-01 02:01:57;Validating
128;2024-01-01 02:01:57;2024-01-01 02:01:57;Waiting in queue unmatched
129;2024-01-01 02:03:03;2024-01-01 02:03:05;Validating
129;2024-01-01 02:03:05;2024-01-01 02:03:05;Waiting in queue unmatched
130;2024-01-01 02:03:05;2024-01-01 02:03:07;Validating
130;2024-01-01 02:03:07;2024-01-01 02:03:07;Waiting in queue unmatched
131;2024-01-01 02:03:41;2024-01-01 02:03:43;Validating
52;2024-01-01 02:03:43;2024-01-01 02:03:45;Matching
131;2024-01-01 02:03:43;2024-01-01 02:03:45;Matching
52;2024-01-01 02:03:45;2024-01-01 02:03:47;Checking balance and credit
131;2024-01-01 02:03:45;2024-01-01 02:03:47;Checking balance and credit
52;2024-01-01 02:03:47;2024-01-01 02:03:49;Settling
131;2024-01-01 02:03:47;2024-01-01 02:03:49;Settling
132;2024-01-01 02:03:54;2024-01-01 02:03:56;Validating
132;2024-01-01 02:03:56;2024-01-01 02:03:56;Waiting in queue unmatched
133;2024-01-01 02:04:07;2024-01-01 02:04:09;Validating
129;2024-01-01 02:04:09;2024-01-01 02:04:11;Matching
133;2024-01-01 02:04:09;2024-01-01 02:04:11;Matching
129;2024-01-01 02:04:11;2024-01-01 02:04:13;Checking balance and credit
133;2024-01-01 02:04:11;2024-01-01 02:04:13;Checking balance and credit
129;2024-01-01 02:04:13;2024-01-01 02:04:15;Settling
133;2024-01-01 02:04:13;2024-01-01 02:04:15;Settling
134;2024-01-01 02:04:31;2024-01-01 02:04:33;Validating
134;2024-01-01 02:04:33;2024-01-01 02:04:33;Waiting in queue unmatched
135;2024-01-01 02:04:39;2024-01-01 02:04:41;Validating
135;2024-01-01 02:04:41;2024-01-01 02:04:41;Waiting in queue unmatched
136;2024-01-01 02:04:40;2024-01-01 02:04:42;Validating
136;2024-01-01 02:04:42;2024-01-01 02:04:42;Waiting in queue unmatched
137;2024-01-01 02:06:12;2024-01-01 02:06:14;Validating
137;2024-01-01 02:06:14;2024-01-01 02:06:14;Waiting in queue unmatched
138;2024-01-01 02:06:29;2024-01-01 02:06:31;Validating
138;2024-01-01 02:06:31;2024-01-01 02:06:31;Waiting in queue unmatched
139;2024-01-01 02:06:37;2024-01-01 02:06:39;Validating
139;2024-01-01 02:06:39;2024-01-01 02:06:39;Waiting in queue unmatched
140;2024-01-01 02:07:50;2024-01-01 02:07:52;Validating
141;2024-01-01 02:07:50;2024-01-01 02:07:52;Validating
140;2024-01-01 02:07:52;2024-01-01 02:07:52;Waiting in queue unmatched
141;2024-01-01 02:07:52;2024-01-01 02:07:52;Waiting in queue unmatched
142;2024-01-01 02:08:20;2024-01-01 02:08:22;Validating
142;2024-01-01 02:08:22;2024-01-01 02:08:22;Waiting in queue unmatched
143;2024-01-01 02:08:30;2024-01-01 02:08:32;Validating
143;2024-01-01 02:08:32;2024-01-01 02:08:32;Waiting in queue unmatched
144;2024-01-01 02:08:31;2024-01-01 02:08:33;Validating
144;2024-01-01 02:08:33;2024-01-01 02:08:33;Waiting in queue unmatched
145;2024-01-01 02:08:33;2024-01-01 02:08:35;Validating
145;2024-01-01 02:08:35;2024-01-01 02:08:35;Waiting in queue unmatched
146;2024-01-01 02:09:07;2024-01-01 02:09:09;Validating
146;2024-01-01 02:09:09;2024-01-01 02:09:09;Waiting in queue unmatched
147;2024-01-01 02:09:38;2024-01-01 02:09:40;Validating
147;2024-01-01 02:09:40;2024-01-01 02:09:40;Waiting in queue unmatched
148;2024-01-01 02:09:47;2024-01-01 02:09:49;Validating
149;2024-01-01 02:09:47;2024-01-01 02:09:49;Validating
148;2024-01-01 02:09:49;2024-01-01 02:09:49;Waiting in queue unmatched
149;2024-01-01 02:09:49;2024-01-01 02:09:49;Waiting in queue unmatched
150;2024-01-01 02:09:55;2024-01-01 02:09:57;Validating
150;2024-01-01 02:09:57;2024-01-01 02:09:57;Waiting in queue unmatched
151;2024-01-01 02:10:20;2024-01-01 02:10:22;Validating
151;2024-01-01 02:10:22;2024-01-01 02:10:22;Waiting in queue unmatched
152;2024-01-01 02:10:32;2024-01-01 02:10:34;Validating
152;2024-01-01 02:10:34;2024-01-01 02:10:34;Waiting in queue unmatched
153;2024-01-01 02:11:05;2024-01-01 02:11:07;Validating
153;2024-01-01 02:11:07;2024-01-01 02:11:07;Waiting in queue unmatched
154;2024-01-01 02:11:14;2024-01-01 02:11:16;Validating
154;2024-01-01 02:11:16;2024-01-01 02:11:16;Waiting in queue unmatched
155;2024-01-01 02:11:52;2024-01-01 02:11:54;Validating
155;2024-01-01 02:11:54;2024-01-01 02:11:54;Waiting in queue unmatched
156;2024-01-01 02:12:28;2024-01-01 02:12:30;Validating
156;2024-01-01 02:12:30;2024-01-01 02:12:30;Waiting in queue unmatched
157;2024-01-01 02:12:51;2024-01-01 02:12:53;Validating
157;2024-01-01 02:12:53;2024-01-01 02:12:53;Waiting in queue unmatched
158;2024-01-01 02:13:03;2024-01-01 02:13:05;Validating
158;2024-01-01 02:13:05;2024-01-01 02:13:05;Waiting in queue unmatched
159;2024-01-01 02:13:06;2024-01-01 02:13:08;Validating
159;2024-01-01 02:13:08;2024-01-01 02:13:08;Waiting in queue unmatched
160;2024-01-01 02:13:23;2024-01-01 02:13:25;Validating
160;2024-01-01 02:13:25;2024-01-01 02:13:25;Waiting in queue unmatched
161;2024-01-01 02:13:37;2024-01-01 02:13:39;Validating
162;2024-01-01 02:13:37;2024-01-01 02:13:39;Validating
161;2024-01-01 02:13:39;2024-01-01 02:13:39;Waiting in queue unmatched
162;2024-01-01 02:13:39;2024-01-01 02:13:39;Waiting in queue unmatched
163;2024-01-01 02:13:45;2024-01-01 02:13:47;Validating
163;2024-01-01 02:13:47;2024-01-01 02:13:47;Waiting in queue unmatched
164;2024-01-01 02:13:55;2024-01-01 02:13:57;Validating
164;2024-01-01 02:13:57;2024-01-01 02:13:57;Waiting in queue unmatched
165;2024-01-01 02:13:58;2024-01-01 02:14:00;Validating
165;2024-01-01 02:14:00;2024-01-01 02:14:00;Waiting in queue unmatched
