TID;Starttime;Endtime;Activity
21;2024-01-01 00:16:09;2024-01-01 00:16:11;Validating
21;2024-01-01 00:16:11;2024-01-01 00:16:11;Waiting in queue unmatched
22;2024-01-01 00:16:31;2024-01-01 00:16:33;Validating
22;2024-01-01 00:16:33;2024-01-01 00:16:33;Waiting in queue unmatched
23;2024-01-01 00:16:38;2024-01-01 00:16:40;Validating
23;2024-01-01 00:16:40;2024-01-01 00:16:40;Waiting in queue unmatched
24;2024-01-01 00:17:11;2024-01-01 00:17:13;Validating
24;2024-01-01 00:17:13;2024-01-01 00:17:13;Waiting in queue unmatched
25;2024-01-01 00:18:41;2024-01-01 00:18:43;Validating
25;2024-01-01 00:18:43;2024-01-01 00:18:43;Waiting in queue unmatched
26;2024-01-01 00:18:50;2024-01-01 00:18:52;Validating
27;2024-01-01 00:18:50;2024-01-01 00:18:52;Validating
26;2024-01-01 00:18:52;2024-01-01 00:18:52;Waiting in queue unmatched
27;2024-01-01 00:18:52;2024-01-01 00:18:52;Waiting in queue unmatched
28;2024-01-01 00:19:39;2024-01-01 00:19:41;Validating
28;2024-01-01 00:19:41;2024-01-01 00:19:41;Waiting in queue unmatched
29;2024-01-01 00:20:22;2024-01-01 00:20:24;Validating
29;2024-01-01 00:20:24;2024-01-01 00:20:24;Waiting in queue unmatched
30;2024-01-01 00:21:24;2024-01-01 00:21:26;Validating
30;2024-01-01 00:21:26;2024-01-01 00:21:26;Waiting in queue unmatched
31;2024-01-01 00:23:04;2024-01-01 00:23:06;Validating
31;2024-01-01 00:23:06;2024-01-01 00:23:06;Waiting in queue unmatched
32;2024-01-01 00:24:33;2024-01-01 00:24:35;Validating
32;2024-01-01 00:24:35;2024-01-01 00:24:35;Waiting in queue unmatched
33;2024-01-01 00:25:05;2024-01-01 00:25:07;Validating
33;2024-01-01 00:25:07;2024-01-01 00:25:07;Waiting in queue unmatched
34;2024-01-01 00:27:02;2024-01-01 00:27:04;Validating
34;2024-01-01 00:27:04;2024-01-01 00:27:04;Waiting in queue unmatched
35;2024-01-01 00:28:51;2024-01-01 00:28:53;Validating
35;2024-01-01 00:28:53;2024-01-01 00:28:53;Waiting in queue unmatched
36;2024-01-01 00:29:26;2024-01-01 00:29:28;Validating
36;2024-01-01 00:29:28;2024-01-01 00:29:28;Waiting in queue unmatched
37;2024-01-01 00:30:16;2024-01-01 00:30:18;Validating
37;2024-01-01 00:30:18;2024-01-01 00:30:18;Waiting in queue unmatched
38;2024-01-01 00:32:52;2024-01-01 00:32:54;Validating
38;2024-01-01 00:32:54;2024-01-01 00:32:54;Waiting in queue unmatched
39;2024-01-01 00:35:25;2024-01-01 00:35:27;Validating
39;2024-01-01 00:35:27;2024-01-01 00:35:27;Waiting in queue unmatched
40;2024-01-01 00:38:27;2024-01-01 00:38:29;Validating
40;2024-01-01 00:38:29;2024-01-01 00:38:29;Waiting in queue unmatched
41;2024-01-01 00:38:40;2024-01-01 00:38:42;Validating
41;2024-01-01 00:38:42;2024-01-01 00:38:42;Waiting in queue unmatched
42;2024-01-01 00:38:41;2024-01-01 00:38:43;Validating
42;2024-01-01 00:38:43;2024-01-01 00:38:43;Waiting in queue unmatched
43;2024-01-01 00:40:58;2024-01-01 00:41:00;Validating
43;2024-01-01 00:41:00;2024-01-01 00:41:00;Waiting in queue unmatched
44;2024-01-01 00:41:19;2024-01-01 00:41:21;Validating
44;2024-01-01 00:41:21;2024-01-01 00:41:21;Waiting in queue unmatched
45;2024-01-01 00:42:45;2024-01-01 00:42:47;Validating
45;2024-01-01 00:42:47;2024-01-01 00:42:47;Waiting in queue unmatched
46;2024-01-01 00:42:51;2024-01-01 00:42:53;Validating
46;2024-01-01 00:42:53;2024-01-01 00:42:53;Waiting in queue unmatched
47;2024-01-01 00:43:40;2024-01-01 00:43:42;Validating
47;2024-01-01 00:43:42;2024-01-01 00:43:42;Waiting in queue unmatched
48;2024-01-01 00:45:43;2024-01-01 00:45:45;Validating
48;2024-01-01 00:45:45;2024-01-01 00:45:45;Waiting in queue unmatched
49;2024-01-01 00:45:55;2024-01-01 00:45:57;Validating
50;2024-01-01 00:45:55;2024-01-01 00:45:57;Validating
49;2024-01-01 00:45:57;2024-01-01 00:45:57;Waiting in queue unmatched
50;2024-01-01 00:45:57;2024-01-01 00:45:57;Waiting in queue unmatched
51;2024-01-01 00:46:37;2024-01-01 00:46:39;Validating
51;2024-01-01 00:46:39;2024-01-01 00:46:39;Waiting in queue unmatched
52;2024-01-01 00:46:44;2024-01-01 00:46:46;Validating
52;2024-01-01 00:46:46;2024-01-01 00:46:46;Waiting in queue unmatched
53;2024-01-01 00:47:18;2024-01-01 00:47:20;Validating
53;2024-01-01 00:47:20;2024-01-01 00:47:20;Waiting in queue unmatched
54;2024-01-01 00:47:31;2024-01-01 00:47:33;Validating
54;2024-01-01 00:47:33;2024-01-01 00:47:33;Waiting in queue unmatched
55;2024-01-01 00:48:52;2024-01-01 00:48:54;Validating
55;2024-01-01 00:48:54;2024-01-01 00:48:54;Waiting in queue unmatched
56;2024-01-01 00:49:08;2024-01-01 00:49:10;Validating
56;2024-01-01 00:49:10;2024-01-01 00:49:10;Waiting in queue unmatched
57;2024-01-01 00:49:28;2024-01-01 00:49:30;Validating
57;2024-01-01 00:49:30;2024-01-01 00:49:30;Waiting in queue unmatched
58;2024-01-01 00:50:41;2024-01-01 00:50:43;Validating
58;2024-01-01 00:50:43;2024-01-01 00:50:43;Waiting in queue unmatched
59;2024-01-01 00:50:43;2024-01-01 00:50:45;Validating
59;2024-01-01 00:50:45;2024-01-01 00:50:45;Waiting in queue unmatched
60;2024-01-01 00:50:47;2024-01-01 00:50:49;Validating
60;2024-01-01 00:50:49;2024-01-01 00:50:49;Waiting in queue unmatched
61;2024-01-01 00:51:47;2024-01-01 00:51:49;Validating
61;2024-01-01 00:51:49;2024-01-01 00:51:49;Waiting in queue unmatched
62;2024-01-01 00:51:55;2024-01-01 00:51:57;Validating
62;2024-01-01 00:51:57;2024-01-01 00:51:57;Waiting in queue unmatched
63;2024-01-01 00:53:21;2024-01-01 00:53:23;Validating
63;2024-01-01 00:53:23;2024-01-01 00:53:23;Waiting in queue unmatched
64;2024-01-01 00:56:09;2024-01-01 00:56:11;Validating
64;2024-01-01 00:56:11;2024-01-01 00:56:11;Waiting in queue unmatched
65;2024-01-01 00:56:59;2024-01-01 00:57:01;Validating
65;2024-01-01 00:57:01;2024-01-01 00:57:01;Waiting in queue unmatched
66;2024-01-01 00:58:46;2024-01-01 00:58:48;Validating
66;2024-01-01 00:58:48;2024-01-01 00:58:48;Waiting in queue unmatched
67;2024-01-01 00:59:22;2024-01-01 00:59:24;Validating
67;2024-01-01 00:59:24;2024-01-01 00:59:24;Waiting in queue unmatched
68;2024-01-01 01:00:51;2024-01-01 01:00:53;Validating
68;2024-01-01 01:00:53;2024-01-01 01:00:53;Waiting in queue unmatched
69;2024-01-01 01:01:07;2024-01-01 01:01:09;Validating
69;2024-01-01 01:01:09;2024-01-01 01:01:09;Waiting in queue unmatched
70;2024-01-01 01:01:12;2024-01-01 01:01:14;Validating
70;2024-01-01 01:01:14;2024-01-01 01:01:14;Waiting in queue unmatched
71;2024-01-01 01:01:30;2024-01-01 01:01:32;Validating
71;2024-01-01 01:01:32;2024-01-01 01:01:32;Waiting in queue unmatched
72;2024-01-01 01:03:46;2024-01-01 01:03:48;Validating
72;2024-01-01 01:03:48;2024-01-01 01:03:48;Waiting in queue unmatched
73;2024-01-01 01:03:57;2024-01-01 01:03:59;Validating
73;2024-01-01 01:03:59;2024-01-01 01:03:59;Waiting in queue unmatched
74;2024-01-01 01:04:36;2024-01-01 01:04:38;Validating
74;2024-01-01 01:04:38;2024-01-01 01:04:38;Waiting in queue unmatched
75;2024-01-01 01:05:42;2024-01-01 01:05:44;Validating
75;2024-01-01 01:05:44;2024-01-01 01:05:44;Waiting in queue unmatched
76;2024-01-01 01:06:40;2024-01-01 01:06:42;Validating
76;2024-01-01 01:06:42;2024-01-01 01:06:42;Waiting in queue unmatched
77;2024-01-01 01:06:54;2024-01-01 01:06:56;Validating
77;2024-01-01 01:06:56;2024-01-01 01:06:56;Waiting in queue unmatched
78;2024-01-01 01:07:51;2024-01-01 01:07:53;Validating
78;2024-01-01 01:07:53;2024-01-01 01:07:53;Waiting in queue unmatched
79;2024-01-01 01:12:44;2024-01-01 01:12:46;Validating
79;2024-01-01 01:12:46;2024-01-01 01:12:46;Waiting in queue unmatched
80;2024-01-01 01:13:55;2024-01-01 01:13:57;Validating
80;2024-01-01 01:13:57;2024-01-01 01:13:57;Waiting in queue unmatched
81;2024-01-01 01:15:23;2024-01-01 01:15:25;Validating
81;2024-01-01 01:15:25;2024-01-01 01:15:25;Waiting in queue unmatched
82;2024-01-01 01:15:47;2024-01-01 01:15:49;Validating
82;2024-01-01 01:15:49;2024-01-01 01:15:49;Waiting in queue unmatched
83;2024-01-01 01:16:26;2024-01-01 01:16:28;Validating
83;2024-01-01 01:16:28;2024-01-01 01:16:28;Waiting in queue unmatched
84;2024-01-01 01:19:15;2024-01-01 01:19:17;Validating
84;2024-01-01 01:19:17;2024-01-01 01:19:17;Waiting in queue unmatched
85;2024-01-01 01:19:25;2024-01-01 01:19:27;Validating
85;2024-01-01 01:19:27;2024-01-01 01:19:27;Waiting in queue unmatched
86;2024-01-01 01:19:32;2024-01-01 01:19:34;Validating
86;2024-01-01 01:19:34;2024-01-01 01:19:34;Waiting in queue unmatched
87;2024-01-01 01:20:39;2024-01-01 01:20:41;Validating
87;2024-01-01 01:20:41;2024-01-01 01:20:41;Waiting in queue unmatched
88;2024-01-01 01:21:11;2024-01-01 01:21:13;Validating
88;2024-01-01 01:21:13;2024-01-01 01:21:13;Waiting in queue unmatched
89;2024-01-01 01:21:32;2024-01-01 01:21:34;Validating
89;2024-01-01 01:21:34;2024-01-01 01:21:34;Waiting in queue unmatched
90;2024-01-01 01:21:52;2024-01-01 01:21:54;Validating
90;2024-01-01 01:21:54;2024-01-01 01:21:54;Waiting in queue unmatched
91;2024-01-01 01:22:00;2024-01-01 01:22:02;Validating
91;2024-01-01 01:22:02;2024-01-01 01:22:02;Waiting in queue unmatched
92;2024-01-01 01:22:24;2024-01-01 01:22:26;Validating
92;2024-01-01 01:22:26;2024-01-01 01:22:26;Waiting in queue unmatched
93;2024-01-01 01:22:25;2024-01-01 01:22:27;Validating
93;2024-01-01 01:22:27;2024-01-01 01:22:27;Waiting in queue unmatched
94;2024-01-01 01:23:13;2024-01-01 01:23:15;Validating
94;2024-01-01 01:23:15;2024-01-01 01:23:15;Waiting in queue unmatched
95;2024-01-01 01:23:57;2024-01-01 01:23:59;Validating
95;2024-01-01 01:23:59;2024-01-01 01:23:59;Waiting in queue unmatched
96;2024-01-01 01:25:41;2024-01-01 01:25:43;Validating
96;2024-01-01 01:25:43;2024-01-01 01:25:43;Waiting in queue unmatched
97;2024-01-01 01:26:46;2024-01-01 01:26:48;Validating
97;2024-01-01 01:26:48;2024-01-01 01:26:48;Waiting in queue unmatched
98;2024-01-01 01:27:33;2024-01-01 01:27:35;Validating
98;2024-01-01 01:27:35;2024-01-01 01:27:35;Waiting in queue unmatched
99;2024-01-01 01:27:58;2024-01-01 01:28:00;Validating
99;2024-01-01 01:28:00;2024-01-01 01:28:00;Waiting in queue unmatched
100;2024-01-01 01:29:07;2024-01-01 01:29:09;Validating
100;2024-01-01 01:29:09;2024-01-01 01:29:09;Waiting in queue unmatched
101;2024-01-01 01:30:03;2024-01-01 01:30:05;Validating
101;2024-01-01 01:30:05;2024-01-01 01:30:05;Waiting in queue unmatched
102;2024-01-01 01:30:08;2024-01-01 01:30:10;Validating
102;2024-01-01 01:30:10;2024-01-01 01:30:10;Waiting in queue unmatched
103;2024-01-01 01:30:11;2024-01-01 01:30:13;Validating
103;2024-01-01 01:30:13;2024-01-01 01:30:13;Waiting in queue unmatched
104;2024-01-01 01:30:15;2024-01-01 01:30:17;Validating
104;2024-01-01 01:30:17;2024-01-01 01:30:17;Waiting in queue unmatched
105;2024-01-01 01:30:17;2024-01-01 01:30:19;Validating
105;2024-01-01 01:30:19;2024-01-01 01:30:19;Waiting in queue unmatched
106;2024-01-01 01:30:24;2024-01-01 01:30:26;Validating
107;2024-01-01 01:30:24;2024-01-01 01:30:26;Validating
108;2024-01-01 01:30:24;2024-01-01 01:30:26;Validating
106;2024-01-01 01:30:26;2024-01-01 01:30:26;Waiting in queue unmatched
107;2024-01-01 01:30:26;2024-01-01 01:30:26;Waiting in queue unmatched
108;2024-01-01 01:30:26;2024-01-01 01:30:26;Waiting in queue unmatched
109;2024-01-01 01:30:26;2024-01-01 01:30:28;Validating
109;2024-01-01 01:30:28;2024-01-01 01:30:28;Waiting in queue unmatched
110;2024-01-01 01:30:36;2024-01-01 01:30:38;Validating
110;2024-01-01 01:30:38;2024-01-01 01:30:38;Waiting in queue unmatched
111;2024-01-01 01:30:39;2024-01-01 01:30:41;Validating
111;2024-01-01 01:30:41;2024-01-01 01:30:41;Waiting in queue unmatched
112;2024-01-01 01:30:40;2024-01-01 01:30:42;Validating
112;2024-01-01 01:30:42;2024-01-01 01:30:42;Waiting in queue unmatched
113;2024-01-01 01:30:42;2024-01-01 01:30:44;Validating
114;2024-01-01 01:30:42;2024-01-01 01:30:44;Validating
113;2024-01-01 01:30:44;2024-01-01 01:30:44;Waiting in queue unmatched
114;2024-01-01 01:30:44;2024-01-01 01:30:44;Waiting in queue unmatched
115;2024-01-01 01:30:44;2024-01-01 01:30:46;Validating
115;2024-01-01 01:30:46;2024-01-01 01:30:46;Waiting in queue unmatched
116;2024-01-01 01:30:49;2024-01-01 01:30:51;Validating
116;2024-01-01 01:30:51;2024-01-01 01:30:51;Waiting in queue unmatched
117;2024-01-01 01:30:54;2024-01-01 01:30:56;Validating
117;2024-01-01 01:30:56;2024-01-01 01:30:56;Waiting in queue unmatched
118;2024-01-01 01:30:57;2024-01-01 01:30:59;Validating
119;2024-01-01 01:30:57;2024-01-01 01:30:59;Validating
118;2024-01-01 01:30:59;2024-01-01 01:30:59;Waiting in queue unmatched
119;2024-01-01 01:30:59;2024-01-01 01:30:59;Waiting in queue unmatched
120;2024-01-01 01:31:12;2024-01-01 01:31:14;Validating
120;2024-01-01 01:31:14;2024-01-01 01:31:14;Waiting in queue unmatched
121;2024-01-01 01:31:15;2024-01-01 01:31:17;Validating
121;2024-01-01 01:31:17;2024-01-01 01:31:17;Waiting in queue unmatched
122;2024-01-01 01:31:37;2024-01-01 01:31:39;Validating
122;2024-01-01 01:31:39;2024-01-01 01:31:39;Waiting in queue unmatched
123;2024-01-01 01:31:49;2024-01-01 01:31:51;Validating
123;2024-01-01 01:31:51;2024-01-01 01:31:51;Waiting in queue unmatched
124;2024-01-01 01:31:56;2024-01-01 01:31:58;Validating
124;2024-01-01 01:31:58;2024-01-01 01:31:58;Waiting in queue unmatched
125;2024-01-01 01:31:58;2024-01-01 01:32:00;Validating
125;2024-01-01 01:32:00;2024-01-01 01:32:00;Waiting in queue unmatched
126;2024-01-01 01:32:02;2024-01-01 01:32:04;Validating
126;2024-01-01 01:32:04;2024-01-01 01:32:04;Waiting in queue unmatched
127;2024-01-01 01:32:06;2024-01-01 01:32:08;Validating
127;2024-01-01 01:32:08;2024-01-01 01:32:08;Waiting in queue unmatched
128;2024-01-01 01:32:07;2024-01-01 01:32:09;Validating
128;2024-01-01 01:32:09;2024-01-01 01:32:09;Waiting in queue unmatched
129;2024-01-01 01:32:14;2024-01-01 01:32:16;Validating
129;2024-01-01 01:32:16;2024-01-01 01:32:16;Waiting in queue unmatched
130;2024-01-01 01:32:20;2024-01-01 01:32:22;Validating
130;2024-01-01 01:32:22;2024-01-01 01:32:22;Waiting in queue unmatched
131;2024-01-01 01:32:29;2024-01-01 01:32:31;Validating
131;2024-01-01 01:32:31;2024-01-01 01:32:31;Waiting in queue unmatched
132;2024-01-01 01:32:31;2024-01-01 01:32:33;Validating
132;2024-01-01 01:32:33;2024-01-01 01:32:33;Waiting in queue unmatched
133;2024-01-01 01:32:34;2024-01-01 01:32:36;Validating
133;2024-01-01 01:32:36;2024-01-01 01:32:36;Waiting in queue unmatched
134;2024-01-01 01:32:48;2024-01-01 01:32:50;Validating
134;2024-01-01 01:32:50;2024-01-01 01:32:50;Waiting in queue unmatched
135;2024-01-01 01:32:53;2024-01-01 01:32:55;Validating
135;2024-01-01 01:32:55;2024-01-01 01:32:55;Waiting in queue unmatched
136;2024-01-01 01:33:00;2024-01-01 01:33:02;Validating
136;2024-01-01 01:33:02;2024-01-01 01:33:02;Waiting in queue unmatched
137;2024-01-01 01:33:01;2024-01-01 01:33:03;Validating
137;2024-01-01 01:33:03;2024-01-01 01:33:03;Waiting in queue unmatched
138;2024-01-01 01:33:04;2024-01-01 01:33:06;Validating
138;2024-01-01 01:33:06;2024-01-01 01:33:06;Waiting in queue unmatched
139;2024-01-01 01:33:08;2024-01-01 01:33:10;Validating
139;2024-01-01 01:33:10;2024-01-01 01:33:10;Waiting in queue unmatched
140;2024-01-01 01:33:13;2024-01-01 01:33:15;Validating
140;2024-01-01 01:33:15;2024-01-01 01:33:15;Waiting in queue unmatched
141;2024-01-01 01:33:15;2024-01-01 01:33:17;Validating
141;2024-01-01 01:33:17;2024-01-01 01:33:17;Waiting in queue unmatched
142;2024-01-01 01:33:18;2024-01-01 01:33:20;Validating
142;2024-01-01 01:33:20;2024-01-01 01:33:20;Waiting in queue unmatched
143;2024-01-01 01:33:21;2024-01-01 01:33:23;Validating
143;2024-01-01 01:33:23;2024-01-01 01:33:23;Waiting in queue unmatched
144;2024-01-01 01:33:35;2024-01-01 01:33:37;Validating
144;2024-01-01 01:33:37;2024-01-01 01:33:37;Waiting in queue unmatched
145;2024-01-01 01:33:37;2024-01-01 01:33:39;Validating
145;2024-01-01 01:33:39;2024-01-01 01:33:39;Waiting in queue unmatched
146;2024-01-01 01:33:46;2024-01-01 01:33:48;Validating
146;2024-01-01 01:33:48;2024-01-01 01:33:48;Waiting in queue unmatched
147;2024-01-01 01:33:50;2024-01-01 01:33:52;Validating
147;2024-01-01 01:33:52;2024-01-01 01:33:52;Waiting in queue unmatched
148;2024-01-01 01:34:11;2024-01-01 01:34:13;Validating
148;2024-01-01 01:34:13;2024-01-01 01:34:13;Waiting in queue unmatched
149;2024-01-01 01:34:17;2024-01-01 01:34:19;Validating
149;2024-01-01 01:34:19;2024-01-01 01:34:19;Waiting in queue unmatched
150;2024-01-01 01:34:19;2024-01-01 01:34:21;Validating
150;2024-01-01 01:34:21;2024-01-01 01:34:21;Waiting in queue unmatched
151;2024-01-01 01:34:21;2024-01-01 01:34:23;Validating
151;2024-01-01 01:34:23;2024-01-01 01:34:23;Waiting in queue unmatched
152;2024-01-01 01:34:25;2024-01-01 01:34:27;Validating
152;2024-01-01 01:34:27;2024-01-01 01:34:27;Waiting in queue unmatched
153;2024-01-01 01:34:31;2024-01-01 01:34:33;Validating
153;2024-01-01 01:34:33;2024-01-01 01:34:33;Waiting in queue unmatched
154;2024-01-01 01:34:39;2024-01-01 01:34:41;Validating
155;2024-01-01 01:34:39;2024-01-01 01:34:41;Validating
154;2024-01-01 01:34:41;2024-01-01 01:34:41;Waiting in queue unmatched
155;2024-01-01 01:34:41;2024-01-01 01:34:41;Waiting in queue unmatched
156;2024-01-01 01:34:40;2024-01-01 01:34:42;Validating
156;2024-01-01 01:34:42;2024-01-01 01:34:42;Waiting in queue unmatched
157;2024-01-01 01:34:41;2024-01-01 01:34:43;Validating
157;2024-01-01 01:34:43;2024-01-01 01:34:43;Waiting in queue unmatched
158;2024-01-01 01:34:44;2024-01-01 01:34:46;Validating
158;2024-01-01 01:34:46;2024-01-01 01:34:46;Waiting in queue unmatched
159;2024-01-01 01:34:47;2024-01-01 01:34:49;Validating
159;2024-01-01 01:34:49;2024-01-01 01:34:49;Waiting in queue unmatched
160;2024-01-01 01:34:52;2024-01-01 01:34:54;Validating
160;2024-01-01 01:34:54;2024-01-01 01:34:54;Waiting in queue unmatched
161;2024-01-01 01:34:55;2024-01-01 01:34:57;Validating
161;2024-01-01 01:34:57;2024-01-01 01:34:57;Waiting in queue unmatched
162;2024-01-01 01:35:06;2024-01-01 01:35:08;Validating
162;2024-01-01 01:35:08;2024-01-01 01:35:08;Waiting in queue unmatched
163;2024-01-01 01:35:07;2024-01-01 01:35:09;Validating
163;2024-01-01 01:35:09;2024-01-01 01:35:09;Waiting in queue unmatched
164;2024-01-01 01:35:20;2024-01-01 01:35:22;Validating
164;2024-01-01 01:35:22;2024-01-01 01:35:22;Waiting in queue unmatched
165;2024-01-01 01:35:22;2024-01-01 01:35:24;Validating
165;2024-01-01 01:35:24;2024-01-01 01:35:24;Waiting in queue unmatched
166;2024-01-01 01:35:40;2024-01-01 01:35:42;Validating
166;2024-01-01 01:35:42;2024-01-01 01:35:42;Waiting in queue unmatched
167;2024-01-01 01:35:48;2024-01-01 01:35:50;Validating
167;2024-01-01 01:35:50;2024-01-01 01:35:50;Waiting in queue unmatched
168;2024-01-01 01:35:49;2024-01-01 01:35:51;Validating
168;2024-01-01 01:35:51;2024-01-01 01:35:51;Waiting in queue unmatched
169;2024-01-01 01:35:54;2024-01-01 01:35:56;Validating
169;2024-01-01 01:35:56;2024-01-01 01:35:56;Waiting in queue unmatched
170;2024-01-01 01:36:10;2024-01-01 01:36:12;Validating
170;2024-01-01 01:36:12;2024-01-01 01:36:12;Waiting in queue unmatched
171;2024-01-01 01:36:15;2024-01-01 01:36:17;Validating
171;2024-01-01 01:36:17;2024-01-01 01:36:17;Waiting in queue unmatched
172;2024-01-01 01:36:17;2024-01-01 01:36:19;Validating
172;2024-01-01 01:36:19;2024-01-01 01:36:19;Waiting in queue unmatched
173;2024-01-01 01:36:21;2024-01-01 01:36:23;Validating
173;2024-01-01 01:36:23;2024-01-01 01:36:23;Waiting in queue unmatched
174;2024-01-01 01:36:35;2024-01-01 01:36:37;Validating
174;2024-01-01 01:36:37;2024-01-01 01:36:37;Waiting in queue unmatched
175;2024-01-01 01:36:36;2024-01-01 01:36:38;Validating
175;2024-01-01 01:36:38;2024-01-01 01:36:38;Waiting in queue unmatched
176;2024-01-01 01:36:38;2024-01-01 01:36:40;Validating
176;2024-01-01 01:36:40;2024-01-01 01:36:40;Waiting in queue unmatched
177;2024-01-01 01:36:39;2024-01-01 01:36:41;Validating
177;2024-01-01 01:36:41;2024-01-01 01:36:41;Waiting in queue unmatched
178;2024-01-01 01:36:40;2024-01-01 01:36:42;Validating
178;2024-01-01 01:36:42;2024-01-01 01:36:42;Waiting in queue unmatched
179;2024-01-01 01:37:01;2024-01-01 01:37:03;Validating
179;2024-01-01 01:37:03;2024-01-01 01:37:03;Waiting in queue unmatched
180;2024-01-01 01:37:10;2024-01-01 01:37:12;Validating
180;2024-01-01 01:37:12;2024-01-01 01:37:12;Waiting in queue unmatched
181;2024-01-01 01:37:24;2024-01-01 01:37:26;Validating
181;2024-01-01 01:37:26;2024-01-01 01:37:26;Waiting in queue unmatched
182;2024-01-01 01:37:26;2024-01-01 01:37:28;Validating
182;2024-01-01 01:37:28;2024-01-01 01:37:28;Waiting in queue unmatched
183;2024-01-01 01:37:30;2024-01-01 01:37:32;Validating
183;2024-01-01 01:37:32;2024-01-01 01:37:32;Waiting in queue unmatched
184;2024-01-01 01:37:34;2024-01-01 01:37:36;Validating
184;2024-01-01 01:37:36;2024-01-01 01:37:36;Waiting in queue unmatched
185;2024-01-01 01:37:35;2024-01-01 01:37:37;Validating
185;2024-01-01 01:37:37;2024-01-01 01:37:37;Waiting in queue unmatched
186;2024-01-01 01:37:40;2024-01-01 01:37:42;Validating
186;2024-01-01 01:37:42;2024-01-01 01:37:42;Waiting in queue unmatched
187;2024-01-01 01:37:52;2024-01-01 01:37:54;Validating
187;2024-01-01 01:37:54;2024-01-01 01:37:54;Waiting in queue unmatched
188;2024-01-01 01:37:53;2024-01-01 01:37:55;Validating
188;2024-01-01 01:37:55;2024-01-01 01:37:55;Waiting in queue unmatched
189;2024-01-01 01:38:09;2024-01-01 01:38:11;Validating
189;2024-01-01 01:38:11;2024-01-01 01:38:11;Waiting in queue unmatched
190;2024-01-01 01:38:18;2024-01-01 01:38:20;Validating
190;2024-01-01 01:38:20;2024-01-01 01:38:20;Waiting in queue unmatched
191;2024-01-01 01:38:23;2024-01-01 01:38:25;Validating
191;2024-01-01 01:38:25;2024-01-01 01:38:25;Waiting in queue unmatched
192;2024-01-01 01:38:30;2024-01-01 01:38:32;Validating
192;2024-01-01 01:38:32;2024-01-01 01:38:32;Waiting in queue unmatched
193;2024-01-01 01:38:33;2024-01-01 01:38:35;Validating
193;2024-01-01 01:38:35;2024-01-01 01:38:35;Waiting in queue unmatched
194;2024-01-01 01:38:39;2024-01-01 01:38:41;Validating
