TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
139;2024-03-04 00:28:43;104704822.2;5;1;26;1;1254;2024-03-04
140;2024-03-04 00:28:49;100138675.2;9;1;16;1;512;2024-03-04
141;2024-03-04 00:29:00;81860054.88;23;0;30;0;3008;2024-03-04
142;2024-03-04 00:29:03;142132428.21;17;0;24;0;2043;2024-03-04
143;2024-03-04 00:29:18;259858898.29;5;0;6;0;4297;2024-03-06
144;2024-03-04 00:29:45;82647105.71;24;6;16;6;3162;2024-03-04
145;2024-03-04 00:30:09;177140612.0;15;0;23;0;4502;2024-03-05
146;2024-03-04 00:30:13;45040313.78;22;0;18;0;4147;2024-03-06
147;2024-03-04 00:30:38;160544053.27;23;3;22;3;1854;2024-03-04
148;2024-03-04 00:30:50;194158519.52;15;0;4;0;2953;2024-03-05
149;2024-03-04 00:31:00;150913529.38;18;0;3;0;1466;2024-03-04
150;2024-03-04 00:31:05;213625310.02;18;0;4;0;3350;2024-03-06
151;2024-03-04 00:31:24;279376371.45;8;0;4;0;1063;2024-03-04
152;2024-03-04 00:31:44;26353282.97;11;5;7;5;1501;2024-03-05
153;2024-03-04 00:32:11;37463775.96;18;0;3;0;4143;2024-03-04
154;2024-03-04 00:32:12;140679071.78;28;0;26;0;805;2024-03-04
155;2024-03-04 00:32:23;80876896.16;29;0;24;0;2340;2024-03-05
156;2024-03-04 00:32:23;47746158.87;6;4;13;4;921;2024-03-05
157;2024-03-04 00:32:37;78139692.1;14;0;16;0;3364;2024-03-06
158;2024-03-04 00:33:01;153312778.8;15;0;27;0;4092;2024-03-04
159;2024-03-04 00:33:10;271237898.93;19;0;29;0;1746;2024-03-04
160;2024-03-04 00:33:20;230829436.24;2;7;22;7;4109;2024-03-05
161;2024-03-04 00:33:51;14299579.73;14;0;9;0;2736;2024-03-05
162;2024-03-04 00:34:25;88131352.31;13;7;17;7;4873;2024-03-04
163;2024-03-04 00:34:56;88278395.82;28;0;13;0;94;2024-03-04
164;2024-03-04 00:34:57;165230589.36;1;2;6;2;406;2024-03-05
165;2024-03-04 00:35:54;45348637.34;19;8;16;8;2097;2024-03-05
166;2024-03-04 00:36:04;127825459.55;5;4;14;4;3915;2024-03-05
167;2024-03-04 00:36:17;69295910.7;29;8;12;8;575;2024-03-05
168;2024-03-04 00:36:44;122813489.14;25;0;3;0;4465;2024-03-05
169;2024-03-04 00:37:19;104394446.8;27;8;22;8;1628;2024-03-06
170;2024-03-04 00:37:36;103345548.16;1;1;26;1;3770;2024-03-04
171;2024-03-04 00:37:46;175008775.75;1;0;6;0;4290;2024-03-04
172;2024-03-04 00:38:00;22193199.06;14;0;16;0;2345;2024-03-05
173;2024-03-04 00:38:52;53975996.18;15;3;20;3;366;2024-03-04
174;2024-03-04 00:38:58;200330523.7;2;0;27;0;4334;2024-03-05
175;2024-03-04 00:38:59;131020496.1;22;0;23;0;1020;2024-03-05
176;2024-03-04 00:39:27;11261706.75;12;7;29;7;2596;2024-03-04
177;2024-03-04 00:39:46;63959047.71;24;2;29;2;2343;2024-03-04
178;2024-03-04 00:39:58;36211786.19;14;0;20;0;2801;2024-03-06
179;2024-03-04 00:40:04;223236713.01;22;0;1;0;2197;2024-03-04
180;2024-03-04 00:40:48;148919837.57;7;4;11;4;1843;2024-03-04
181;2024-03-04 00:40:52;97917096.32;22;4;24;4;3802;2024-03-05
182;2024-03-04 00:41:21;236568156.38;4;0;26;0;2584;2024-03-06
183;2024-03-04 00:41:37;228916708.56;15;5;23;5;143;2024-03-05
184;2024-03-04 00:42:26;74941509.11;3;8;1;8;3566;2024-03-04
185;2024-03-04 00:42:56;131020496.1;23;8;22;8;1020;2024-03-05
186;2024-03-04 00:43:26;20145137.22;4;3;1;3;1291;2024-03-06
187;2024-03-04 00:43:50;125305386.09;22;1;14;1;4317;2024-03-06
188;2024-03-04 00:43:52;63987020.34;8;4;23;4;3505;2024-03-05
189;2024-03-04 00:43:55;140521479.48;22;0;2;0;2693;2024-03-04
190;2024-03-04 00:44:49;112491275.46;22;0;5;0;2021;2024-03-04
191;2024-03-04 00:45:00;222345693.85;3;5;19;5;2036;2024-03-04
192;2024-03-04 00:45:00;215201925.56;17;5;2;5;1955;2024-03-05
193;2024-03-04 00:45:01;142586306.29;17;0;30;0;4788;2024-03-04
194;2024-03-04 00:45:04;271237898.93;29;5;19;5;1746;2024-03-04
195;2024-03-04 00:45:10;135135954.57;10;0;23;0;453;2024-03-05
196;2024-03-04 00:45:26;53923566.05;22;7;7;7;3156;2024-03-06
197;2024-03-04 00:45:27;82630523.87;29;0;3;0;4337;2024-03-04
198;2024-03-04 00:45:30;114219870.78;25;0;14;0;2995;2024-03-05
199;2024-03-04 00:45:34;84591494.28;30;7;1;7;1749;2024-03-04
200;2024-03-04 00:45:38;52064334.69;7;0;22;0;4135;2024-03-05
201;2024-03-04 00:45:46;219922091.65;2;0;24;0;3901;2024-03-05
202;2024-03-04 00:46:30;140252240.91;8;6;7;6;3409;2024-03-04
203;2024-03-04 00:46:34;50025326.19;24;2;30;2;2490;2024-03-04
204;2024-03-04 00:47:14;181807757.8;18;0;23;0;1479;2024-03-04
205;2024-03-04 00:47:18;65404430.59;6;8;20;8;3069;2024-03-05
206;2024-03-04 00:47:26;152516194.14;9;0;1;0;161;2024-03-04
207;2024-03-04 00:47:26;86183459.75;9;6;14;6;2279;2024-03-05
208;2024-03-04 00:47:30;57189908.26;3;0;15;0;2668;2024-03-05
209;2024-03-04 00:47:30;23174094.65;24;4;21;4;463;2024-03-04
210;2024-03-04 00:48:26;140546157.48;14;7;26;7;1970;2024-03-04
211;2024-03-04 00:49:14;148306008.64;7;0;25;0;3883;2024-03-04
212;2024-03-04 00:49:27;152164269.61;4;2;2;2;2602;2024-03-05
213;2024-03-04 00:49:32;91574335.12;16;0;2;0;1115;2024-03-06
214;2024-03-04 00:49:44;129003884.13;3;7;14;7;2250;2024-03-04
215;2024-03-04 00:49:47;69295910.7;12;0;29;0;575;2024-03-05
216;2024-03-04 00:50:41;78939449.03;16;3;29;3;3793;2024-03-05
217;2024-03-04 00:50:59;106667029.04;21;1;17;1;4730;2024-03-05
218;2024-03-04 00:51:35;128049203.69;24;6;22;6;4413;2024-03-05
219;2024-03-04 00:51:36;30536147.85;30;0;10;0;4345;2024-03-06
220;2024-03-04 00:51:52;29983247.13;12;0;2;0;1719;2024-03-04
221;2024-03-04 00:52:13;10576126.17;6;7;30;7;1992;2024-03-05
222;2024-03-04 00:52:15;32504504.12;21;0;17;0;3785;2024-03-04
223;2024-03-04 00:52:19;95713484.76;18;0;1;0;3413;2024-03-04
224;2024-03-04 00:52:38;137003507.97;25;7;9;7;3066;2024-03-05
225;2024-03-04 00:52:47;177097043.76;22;8;27;8;3758;2024-03-05
226;2024-03-04 00:53:04;124036908.55;28;0;30;0;3906;2024-03-05
227;2024-03-04 00:53:14;33591401.14;21;0;27;0;2791;2024-03-05
228;2024-03-04 00:53:18;146926491.68;2;0;16;0;4816;2024-03-05
229;2024-03-04 00:53:19;24261593.13;7;0;24;0;4351;2024-03-04
230;2024-03-04 00:53:45;160312020.71;4;4;15;4;1679;2024-03-04
231;2024-03-04 00:53:47;217721913.71;5;0;28;0;3927;2024-03-04
232;2024-03-04 00:54:54;325280093.31;25;5;5;5;3724;2024-03-04
233;2024-03-04 00:55:14;90503722.08;5;3;28;3;4338;2024-03-05
234;2024-03-04 00:55:57;53064926.68;2;3;14;3;217;2024-03-04
235;2024-03-04 00:56:04;248271170.22;1;0;9;0;153;2024-03-05
236;2024-03-04 00:56:16;126001828.33;1;5;25;5;2157;2024-03-05
237;2024-03-04 00:56:25;227834786.63;3;3;5;3;216;2024-03-04
238;2024-03-04 00:56:31;278647679.9;1;0;5;0;3723;2024-03-06
239;2024-03-04 00:57:09;9084019.33;22;5;3;5;3629;2024-03-05
240;2024-03-04 00:57:14;182823182.29;3;8;23;8;2499;2024-03-04
241;2024-03-04 00:57:34;102482242.95;27;6;17;6;182;2024-03-04
242;2024-03-04 00:57:42;16536107.3;3;0;17;0;1223;2024-03-04
243;2024-03-04 00:57:58;205736177.83;1;6;20;6;1272;2024-03-06
244;2024-03-04 00:58:03;180073793.34;23;0;25;0;3756;2024-03-05
245;2024-03-04 00:58:34;18757110.05;12;0;18;0;3262;2024-03-05
246;2024-03-04 00:58:41;84333452.01;14;1;3;1;137;2024-03-05
247;2024-03-04 00:59:13;179995105.06;29;2;19;2;4222;2024-03-05
248;2024-03-04 00:59:56;28935784.66;21;0;8;0;2793;2024-03-04
249;2024-03-04 01:00:01;64700115.15;24;0;13;0;1962;2024-03-04
250;2024-03-04 01:00:11;164832112.76;6;4;1;4;3096;2024-03-06
251;2024-03-04 01:00:37;48314007.72;14;6;12;6;4505;2024-03-04
252;2024-03-04 01:00:37;39501707.92;21;0;11;0;2750;2024-03-04
253;2024-03-04 01:00:40;139114824.25;9;0;28;0;457;2024-03-05
254;2024-03-04 01:01:43;220173584.01;6;0;19;0;641;2024-03-04
255;2024-03-04 01:02:21;28867973.82;12;4;27;4;1353;2024-03-05
256;2024-03-04 01:02:37;65149478.35;30;0;13;0;379;2024-03-04
257;2024-03-04 01:02:44;35816878.53;11;0;21;0;2183;2024-03-06
258;2024-03-04 01:02:56;30589158.62;9;4;14;4;841;2024-03-04
259;2024-03-04 01:03:08;154023551.38;1;0;15;0;3972;2024-03-05
260;2024-03-04 01:03:10;30761960.94;14;5;20;5;1250;2024-03-04
261;2024-03-04 01:03:27;75536507.35;23;3;14;3;4492;2024-03-04
262;2024-03-04 01:03:49;224189219.15;28;0;8;0;4074;2024-03-04
263;2024-03-04 01:03:54;63512627.68;27;1;20;1;1468;2024-03-05
264;2024-03-04 01:03:56;25246353.53;30;0;16;0;807;2024-03-05
265;2024-03-04 01:04:00;86591035.46;17;0;15;0;4986;2024-03-04
266;2024-03-04 01:04:14;301293162.37;19;0;21;0;4752;2024-03-05
267;2024-03-04 01:04:17;49324395.18;30;4;17;4;914;2024-03-04
268;2024-03-04 01:04:32;180088798.08;4;2;5;2;1752;2024-03-04
269;2024-03-04 01:04:36;191532967.24;21;1;4;1;1652;2024-03-05
270;2024-03-04 01:05:21;26353282.97;7;0;11;0;1501;2024-03-05
271;2024-03-04 01:05:46;104503261.65;18;2;24;2;4893;2024-03-05
272;2024-03-04 01:06:06;152667724.57;1;0;15;0;147;2024-03-05
273;2024-03-04 01:06:31;247878294.77;5;0;22;0;3929;2024-03-05
274;2024-03-04 01:06:36;310805348.48;2;2;5;2;2050;2024-03-05
275;2024-03-04 01:06:42;97880690.35;2;0;15;0;400;2024-03-05
276;2024-03-04 01:06:51;238185126.11;16;8;10;8;4164;2024-03-04
277;2024-03-04 01:06:56;77486118.54;17;2;30;2;3093;2024-03-05
278;2024-03-04 01:07:30;180711433.79;10;7;28;7;858;2024-03-05
279;2024-03-04 01:07:32;40094049.07;13;0;5;0;308;2024-03-05
280;2024-03-04 01:07:46;284054935.48;8;1;26;1;1732;2024-03-05
281;2024-03-04 01:08:33;251058159.16;15;0;8;0;4645;2024-03-04
282;2024-03-04 01:08:48;61153825.15;24;0;1;0;2209;2024-03-04
283;2024-03-04 01:08:48;76384267.33;16;4;17;4;3090;2024-03-05
284;2024-03-04 01:08:58;32096148.76;30;0;14;0;3395;2024-03-05
285;2024-03-04 01:09:21;88278395.82;13;6;28;6;94;2024-03-04
286;2024-03-04 01:09:22;20591005.0;3;0;7;0;338;2024-03-04
287;2024-03-04 01:09:37;182641991.25;22;0;27;0;1366;2024-03-05
288;2024-03-04 01:09:41;105579219.29;21;0;6;0;3992;2024-03-06
289;2024-03-04 01:09:43;86479200.81;21;6;10;6;2451;2024-03-04
290;2024-03-04 01:09:48;30401603.84;1;0;20;0;4749;2024-03-04
291;2024-03-04 01:09:51;64643354.13;3;0;29;0;2657;2024-03-04
292;2024-03-04 01:09:51;107322064.9;11;7;19;7;4885;2024-03-04
293;2024-03-04 01:10:34;14542979.61;16;0;3;0;3447;2024-03-05
294;2024-03-04 01:10:38;41548054.25;28;7;25;7;501;2024-03-04
295;2024-03-04 01:10:44;38776010.78;12;0;28;0;3900;2024-03-04
296;2024-03-04 01:10:53;61021244.87;4;2;16;2;2177;2024-03-06
297;2024-03-04 01:11:01;101501241.56;15;4;8;4;4426;2024-03-05
298;2024-03-04 01:11:08;88131352.31;17;0;13;0;4873;2024-03-04
299;2024-03-04 01:11:14;220673191.48;5;0;22;0;668;2024-03-04
300;2024-03-04 01:11:15;114211442.4;24;7;7;7;2006;2024-03-04
301;2024-03-04 01:11:35;168985209.11;12;8;7;8;230;2024-03-04
302;2024-03-04 01:11:42;191338698.69;5;4;28;4;4821;2024-03-04
303;2024-03-04 01:11:50;16819785.51;21;0;29;0;3864;2024-03-04
304;2024-03-04 01:12:14;216292579.67;21;1;26;1;100;2024-03-04
305;2024-03-04 01:12:45;148113066.67;23;6;11;6;806;2024-03-04
306;2024-03-04 01:13:34;98956464.78;8;2;7;2;2184;2024-03-05
307;2024-03-04 01:13:44;48356410.75;9;0;14;0;169;2024-03-05
308;2024-03-04 01:14:19;267885459.55;29;6;1;6;4649;2024-03-05
309;2024-03-04 01:14:40;225055333.74;22;0;29;0;3659;2024-03-06
310;2024-03-04 01:15:03;127620539.98;9;0;11;0;1226;2024-03-05
311;2024-03-04 01:15:19;296080988.24;15;2;26;2;248;2024-03-05
312;2024-03-04 01:15:26;47924355.16;1;1;24;1;938;2024-03-04
313;2024-03-04 01:15:38;23467595.79;1;0;17;0;2426;2024-03-04
314;2024-03-04 01:15:54;52867591.83;19;1;2;1;3805;2024-03-06
315;2024-03-04 01:15:58;71674626.39;6;0;23;0;2545;2024-03-04
316;2024-03-04 01:16:18;65062320.83;14;0;7;0;2691;2024-03-06
317;2024-03-04 01:16:44;309363218.28;6;6;8;6;4647;2024-03-05
318;2024-03-04 01:16:45;87809141.93;25;0;15;0;1514;2024-03-04
319;2024-03-04 01:16:49;130266189.8;16;5;17;5;4834;2024-03-04
320;2024-03-04 01:16:50;154538292.25;20;8;11;8;3516;2024-03-04
321;2024-03-04 01:17:10;44328849.35;30;6;11;6;107;2024-03-04
322;2024-03-04 01:17:10;42852256.23;8;2;7;2;4097;2024-03-04
323;2024-03-04 01:17:39;140566116.27;11;0;18;0;3239;2024-03-05
324;2024-03-04 01:17:44;31632574.37;13;0;1;0;3846;2024-03-05
325;2024-03-04 01:18:03;99753614.1;16;0;13;0;2127;2024-03-04
326;2024-03-04 01:18:13;76149148.08;30;0;13;0;2379;2024-03-04
327;2024-03-04 01:18:24;209263629.67;10;2;23;2;1823;2024-03-04
328;2024-03-04 01:18:32;47272611.42;24;2;27;2;1320;2024-03-04
329;2024-03-04 01:18:48;24495253.58;10;2;16;2;511;2024-03-05
330;2024-03-04 01:18:48;253721460.82;13;1;5;1;3702;2024-03-05
331;2024-03-04 01:19:08;22755556.36;16;8;2;8;4919;2024-03-05
332;2024-03-04 01:19:29;280256584.01;20;0;14;0;762;2024-03-05
333;2024-03-04 01:19:33;64685045.27;15;6;23;6;3649;2024-03-04
334;2024-03-04 01:19:39;9350954.08;26;6;29;6;2678;2024-03-05
335;2024-03-04 01:20:01;78285609.62;25;0;11;0;4307;2024-03-05
336;2024-03-04 01:20:36;398366225.18;14;1;20;1;3286;2024-03-05
337;2024-03-04 01:20:37;195763168.21;26;0;29;0;1613;2024-03-04
338;2024-03-04 01:20:45;40020948.34;27;1;16;1;4969;2024-03-04
339;2024-03-04 01:21:16;38776010.78;28;1;12;1;3900;2024-03-04
340;2024-03-04 01:21:20;41133666.66;25;3;29;3;3020;2024-03-04
341;2024-03-04 01:21:40;64685045.27;23;0;15;0;3649;2024-03-04
342;2024-03-04 01:21:48;16052266.76;6;0;26;0;2541;2024-03-06
343;2024-03-04 01:21:51;189626180.94;9;0;25;0;93;2024-03-04
344;2024-03-04 01:22:23;11836520.13;12;0;18;0;3973;2024-03-04
345;2024-03-04 01:22:24;70945789.13;16;0;26;0;570;2024-03-05
346;2024-03-04 01:22:42;250264271.96;26;0;22;0;333;2024-03-05
347;2024-03-04 01:23:42;135135954.57;23;4;10;4;453;2024-03-05
348;2024-03-04 01:23:52;130266189.8;17;0;16;0;4834;2024-03-04
349;2024-03-04 01:24:01;59908474.73;30;0;19;0;4355;2024-03-05
350;2024-03-04 01:24:06;284054935.48;26;0;8;0;1732;2024-03-05
351;2024-03-04 01:24:09;130769065.51;1;0;28;0;3065;2024-03-04
352;2024-03-04 01:24:19;262368566.21;15;0;25;0;2376;2024-03-05
353;2024-03-04 01:24:29;223457991.21;6;8;27;8;2135;2024-03-05
354;2024-03-04 01:24:45;46321079.44;7;5;25;5;4328;2024-03-04
355;2024-03-04 01:25:18;213321378.34;13;0;20;0;965;2024-03-04
356;2024-03-04 01:26:03;200892897.25;19;7;26;7;1420;2024-03-05
357;2024-03-04 01:26:11;100138675.2;16;0;9;0;512;2024-03-04
358;2024-03-04 01:26:30;36255258.63;26;6;9;6;4714;2024-03-05
