TID;Starttime;Endtime;Activity
54;2024-01-01 00:12:22;2024-01-01 00:12:22;Waiting in queue received
55;2024-01-01 00:12:30;2024-01-01 00:12:32;Validating
55;2024-01-01 00:12:32;2024-01-01 00:12:32;Waiting in queue received
56;2024-01-01 00:12:37;2024-01-01 00:12:39;Validating
56;2024-01-01 00:12:39;2024-01-01 00:12:39;Waiting in queue received
57;2024-01-01 00:12:42;2024-01-01 00:12:44;Validating
57;2024-01-01 00:12:44;2024-01-01 00:12:44;Waiting in queue received
58;2024-01-01 00:13:02;2024-01-01 00:13:04;Validating
58;2024-01-01 00:13:04;2024-01-01 00:13:04;Waiting in queue received
59;2024-01-01 00:13:16;2024-01-01 00:13:18;Validating
59;2024-01-01 00:13:18;2024-01-01 00:13:18;Waiting in queue received
60;2024-01-01 00:13:25;2024-01-01 00:13:27;Validating
60;2024-01-01 00:13:27;2024-01-01 00:13:27;Waiting in queue received
61;2024-01-01 00:13:28;2024-01-01 00:13:30;Validating
61;2024-01-01 00:13:30;2024-01-01 00:13:30;Waiting in queue received
62;2024-01-01 00:13:34;2024-01-01 00:13:36;Validating
62;2024-01-01 00:13:36;2024-01-01 00:13:36;Waiting in queue received
63;2024-01-01 00:13:46;2024-01-01 00:13:48;Validating
63;2024-01-01 00:13:48;2024-01-01 00:13:48;Waiting in queue received
64;2024-01-01 00:13:56;2024-01-01 00:13:58;Validating
64;2024-01-01 00:13:58;2024-01-01 00:13:58;Waiting in queue received
65;2024-01-01 00:14:01;2024-01-01 00:14:03;Validating
65;2024-01-01 00:14:03;2024-01-01 00:14:03;Waiting in queue received
66;2024-01-01 00:14:19;2024-01-01 00:14:21;Validating
66;2024-01-01 00:14:21;2024-01-01 00:14:21;Waiting in queue received
67;2024-01-01 00:14:31;2024-01-01 00:14:33;Validating
67;2024-01-01 00:14:33;2024-01-01 00:14:33;Waiting in queue received
68;2024-01-01 00:14:36;2024-01-01 00:14:38;Validating
68;2024-01-01 00:14:38;2024-01-01 00:14:38;Waiting in queue received
69;2024-01-01 00:14:40;2024-01-01 00:14:42;Validating
69;2024-01-01 00:14:42;2024-01-01 00:14:42;Waiting in queue received
70;2024-01-01 00:14:50;2024-01-01 00:14:52;Validating
70;2024-01-01 00:14:52;2024-01-01 00:14:52;Waiting in queue received
71;2024-01-01 00:15:02;2024-01-01 00:15:04;Validating
71;2024-01-01 00:15:04;2024-01-01 00:15:04;Waiting in queue received
72;2024-01-01 00:15:07;2024-01-01 00:15:09;Validating
73;2024-01-01 00:15:07;2024-01-01 00:15:09;Validating
72;2024-01-01 00:15:09;2024-01-01 00:15:09;Waiting in queue received
73;2024-01-01 00:15:09;2024-01-01 00:15:09;Waiting in queue received
74;2024-01-01 00:15:24;2024-01-01 00:15:26;Validating
74;2024-01-01 00:15:26;2024-01-01 00:15:26;Waiting in queue received
75;2024-01-01 00:16:04;2024-01-01 00:16:06;Validating
75;2024-01-01 00:16:06;2024-01-01 00:16:06;Waiting in queue received
76;2024-01-01 00:16:13;2024-01-01 00:16:15;Validating
77;2024-01-01 00:16:13;2024-01-01 00:16:15;Validating
76;2024-01-01 00:16:15;2024-01-01 00:16:15;Waiting in queue received
77;2024-01-01 00:16:15;2024-01-01 00:16:15;Waiting in queue received
78;2024-01-01 00:16:34;2024-01-01 00:16:36;Validating
78;2024-01-01 00:16:36;2024-01-01 00:16:36;Waiting in queue received
79;2024-01-01 00:16:35;2024-01-01 00:16:37;Validating
79;2024-01-01 00:16:37;2024-01-01 00:16:37;Waiting in queue received
80;2024-01-01 00:17:01;2024-01-01 00:17:03;Validating
80;2024-01-01 00:17:03;2024-01-01 00:17:03;Waiting in queue received
81;2024-01-01 00:17:23;2024-01-01 00:17:25;Validating
81;2024-01-01 00:17:25;2024-01-01 00:17:25;Waiting in queue received
82;2024-01-01 00:17:26;2024-01-01 00:17:28;Validating
82;2024-01-01 00:17:28;2024-01-01 00:17:28;Waiting in queue received
83;2024-01-01 00:17:37;2024-01-01 00:17:39;Validating
84;2024-01-01 00:17:37;2024-01-01 00:17:39;Validating
83;2024-01-01 00:17:39;2024-01-01 00:17:39;Waiting in queue received
84;2024-01-01 00:17:39;2024-01-01 00:17:39;Waiting in queue received
85;2024-01-01 00:17:38;2024-01-01 00:17:40;Validating
85;2024-01-01 00:17:40;2024-01-01 00:17:40;Waiting in queue received
86;2024-01-01 00:17:51;2024-01-01 00:17:53;Validating
86;2024-01-01 00:17:53;2024-01-01 00:17:53;Waiting in queue received
87;2024-01-01 00:18:01;2024-01-01 00:18:03;Validating
87;2024-01-01 00:18:03;2024-01-01 00:18:03;Waiting in queue received
88;2024-01-01 00:18:13;2024-01-01 00:18:15;Validating
88;2024-01-01 00:18:15;2024-01-01 00:18:15;Waiting in queue received
89;2024-01-01 00:18:16;2024-01-01 00:18:18;Validating
90;2024-01-01 00:18:16;2024-01-01 00:18:18;Validating
89;2024-01-01 00:18:18;2024-01-01 00:18:18;Waiting in queue received
90;2024-01-01 00:18:18;2024-01-01 00:18:18;Waiting in queue received
91;2024-01-01 00:18:34;2024-01-01 00:18:36;Validating
91;2024-01-01 00:18:36;2024-01-01 00:18:36;Waiting in queue received
92;2024-01-01 00:18:47;2024-01-01 00:18:49;Validating
92;2024-01-01 00:18:49;2024-01-01 00:18:49;Waiting in queue received
93;2024-01-01 00:18:49;2024-01-01 00:18:51;Validating
93;2024-01-01 00:18:51;2024-01-01 00:18:51;Waiting in queue received
94;2024-01-01 00:19:13;2024-01-01 00:19:15;Validating
94;2024-01-01 00:19:15;2024-01-01 00:19:15;Waiting in queue received
95;2024-01-01 00:19:16;2024-01-01 00:19:18;Validating
95;2024-01-01 00:19:18;2024-01-01 00:19:18;Waiting in queue received
96;2024-01-01 00:19:21;2024-01-01 00:19:23;Validating
96;2024-01-01 00:19:23;2024-01-01 00:19:23;Waiting in queue received
97;2024-01-01 00:19:23;2024-01-01 00:19:25;Validating
97;2024-01-01 00:19:25;2024-01-01 00:19:25;Waiting in queue received
98;2024-01-01 00:19:40;2024-01-01 00:19:42;Validating
98;2024-01-01 00:19:42;2024-01-01 00:19:42;Waiting in queue received
99;2024-01-01 00:19:51;2024-01-01 00:19:53;Validating
99;2024-01-01 00:19:53;2024-01-01 00:19:53;Waiting in queue received
100;2024-01-01 00:19:54;2024-01-01 00:19:56;Validating
100;2024-01-01 00:19:56;2024-01-01 00:19:56;Waiting in queue received
101;2024-01-01 00:20:07;2024-01-01 00:20:09;Validating
101;2024-01-01 00:20:09;2024-01-01 00:20:09;Waiting in queue received
102;2024-01-01 00:20:10;2024-01-01 00:20:12;Validating
102;2024-01-01 00:20:12;2024-01-01 00:20:12;Waiting in queue received
103;2024-01-01 00:20:15;2024-01-01 00:20:17;Validating
104;2024-01-01 00:20:15;2024-01-01 00:20:17;Validating
103;2024-01-01 00:20:17;2024-01-01 00:20:17;Waiting in queue received
104;2024-01-01 00:20:17;2024-01-01 00:20:17;Waiting in queue received
105;2024-01-01 00:20:16;2024-01-01 00:20:18;Validating
105;2024-01-01 00:20:18;2024-01-01 00:20:18;Waiting in queue received
106;2024-01-01 00:20:30;2024-01-01 00:20:32;Validating
106;2024-01-01 00:20:32;2024-01-01 00:20:32;Waiting in queue received
107;2024-01-01 00:20:36;2024-01-01 00:20:38;Validating
107;2024-01-01 00:20:38;2024-01-01 00:20:38;Waiting in queue received
108;2024-01-01 00:20:42;2024-01-01 00:20:44;Validating
108;2024-01-01 00:20:44;2024-01-01 00:20:44;Waiting in queue received
109;2024-01-01 00:20:49;2024-01-01 00:20:51;Validating
109;2024-01-01 00:20:51;2024-01-01 00:20:51;Waiting in queue received
110;2024-01-01 00:21:03;2024-01-01 00:21:05;Validating
110;2024-01-01 00:21:05;2024-01-01 00:21:05;Waiting in queue received
111;2024-01-01 00:21:15;2024-01-01 00:21:17;Validating
111;2024-01-01 00:21:17;2024-01-01 00:21:17;Waiting in queue received
112;2024-01-01 00:21:20;2024-01-01 00:21:22;Validating
112;2024-01-01 00:21:22;2024-01-01 00:21:22;Waiting in queue received
113;2024-01-01 00:21:43;2024-01-01 00:21:45;Validating
113;2024-01-01 00:21:45;2024-01-01 00:21:45;Waiting in queue received
114;2024-01-01 00:22:06;2024-01-01 00:22:08;Validating
114;2024-01-01 00:22:08;2024-01-01 00:22:08;Waiting in queue received
115;2024-01-01 00:22:10;2024-01-01 00:22:12;Validating
115;2024-01-01 00:22:12;2024-01-01 00:22:12;Waiting in queue received
116;2024-01-01 00:22:18;2024-01-01 00:22:20;Validating
116;2024-01-01 00:22:20;2024-01-01 00:22:20;Waiting in queue received
117;2024-01-01 00:22:39;2024-01-01 00:22:41;Validating
117;2024-01-01 00:22:41;2024-01-01 00:22:41;Waiting in queue received
118;2024-01-01 00:22:55;2024-01-01 00:22:57;Validating
118;2024-01-01 00:22:57;2024-01-01 00:22:57;Waiting in queue received
119;2024-01-01 00:23:03;2024-01-01 00:23:05;Validating
119;2024-01-01 00:23:05;2024-01-01 00:23:05;Waiting in queue received
120;2024-01-01 00:23:05;2024-01-01 00:23:07;Validating
120;2024-01-01 00:23:07;2024-01-01 00:23:07;Waiting in queue received
121;2024-01-01 00:23:44;2024-01-01 00:23:46;Validating
121;2024-01-01 00:23:46;2024-01-01 00:23:46;Waiting in queue received
122;2024-01-01 00:24:37;2024-01-01 00:24:39;Validating
122;2024-01-01 00:24:39;2024-01-01 00:24:39;Waiting in queue received
123;2024-01-01 00:24:40;2024-01-01 00:24:42;Validating
123;2024-01-01 00:24:42;2024-01-01 00:24:42;Waiting in queue received
124;2024-01-01 00:24:42;2024-01-01 00:24:44;Validating
124;2024-01-01 00:24:44;2024-01-01 00:24:44;Waiting in queue received
125;2024-01-01 00:24:43;2024-01-01 00:24:45;Validating
125;2024-01-01 00:24:45;2024-01-01 00:24:45;Waiting in queue received
126;2024-01-01 00:24:45;2024-01-01 00:24:47;Validating
126;2024-01-01 00:24:47;2024-01-01 00:24:47;Waiting in queue received
127;2024-01-01 00:24:47;2024-01-01 00:24:49;Validating
127;2024-01-01 00:24:49;2024-01-01 00:24:49;Waiting in queue received
128;2024-01-01 00:24:55;2024-01-01 00:24:57;Validating
128;2024-01-01 00:24:57;2024-01-01 00:24:57;Waiting in queue received
129;2024-01-01 00:25:09;2024-01-01 00:25:11;Validating
129;2024-01-01 00:25:11;2024-01-01 00:25:11;Waiting in queue received
130;2024-01-01 00:25:13;2024-01-01 00:25:15;Validating
130;2024-01-01 00:25:15;2024-01-01 00:25:15;Waiting in queue received
131;2024-01-01 00:25:26;2024-01-01 00:25:28;Validating
132;2024-01-01 00:25:26;2024-01-01 00:25:28;Validating
131;2024-01-01 00:25:28;2024-01-01 00:25:28;Waiting in queue received
132;2024-01-01 00:25:28;2024-01-01 00:25:28;Waiting in queue received
133;2024-01-01 00:25:31;2024-01-01 00:25:33;Validating
133;2024-01-01 00:25:33;2024-01-01 00:25:33;Waiting in queue received
134;2024-01-01 00:25:34;2024-01-01 00:25:36;Validating
134;2024-01-01 00:25:36;2024-01-01 00:25:36;Waiting in queue received
135;2024-01-01 00:26:02;2024-01-01 00:26:04;Validating
135;2024-01-01 00:26:04;2024-01-01 00:26:04;Waiting in queue received
136;2024-01-01 00:26:09;2024-01-01 00:26:11;Validating
136;2024-01-01 00:26:11;2024-01-01 00:26:11;Waiting in queue received
137;2024-01-01 00:26:22;2024-01-01 00:26:24;Validating
137;2024-01-01 00:26:24;2024-01-01 00:26:24;Waiting in queue received
138;2024-01-01 00:26:25;2024-01-01 00:26:27;Validating
138;2024-01-01 00:26:27;2024-01-01 00:26:27;Waiting in queue received
139;2024-01-01 00:26:29;2024-01-01 00:26:31;Validating
139;2024-01-01 00:26:31;2024-01-01 00:26:31;Waiting in queue received
140;2024-01-01 00:26:38;2024-01-01 00:26:40;Validating
140;2024-01-01 00:26:40;2024-01-01 00:26:40;Waiting in queue received
141;2024-01-01 00:27:07;2024-01-01 00:27:09;Validating
141;2024-01-01 00:27:09;2024-01-01 00:27:09;Waiting in queue received
142;2024-01-01 00:27:08;2024-01-01 00:27:10;Validating
142;2024-01-01 00:27:10;2024-01-01 00:27:10;Waiting in queue received
143;2024-01-01 00:27:20;2024-01-01 00:27:22;Validating
143;2024-01-01 00:27:22;2024-01-01 00:27:22;Waiting in queue received
144;2024-01-01 00:27:36;2024-01-01 00:27:38;Validating
144;2024-01-01 00:27:38;2024-01-01 00:27:38;Waiting in queue received
145;2024-01-01 00:27:46;2024-01-01 00:27:48;Validating
145;2024-01-01 00:27:48;2024-01-01 00:27:48;Waiting in queue received
146;2024-01-01 00:27:52;2024-01-01 00:27:54;Validating
146;2024-01-01 00:27:54;2024-01-01 00:27:54;Waiting in queue received
147;2024-01-01 00:28:55;2024-01-01 00:28:57;Validating
147;2024-01-01 00:28:57;2024-01-01 00:28:57;Waiting in queue received
148;2024-01-01 00:29:01;2024-01-01 00:29:03;Validating
148;2024-01-01 00:29:03;2024-01-01 00:29:03;Waiting in queue received
149;2024-01-01 00:29:20;2024-01-01 00:29:22;Validating
149;2024-01-01 00:29:22;2024-01-01 00:29:22;Waiting in queue received
150;2024-01-01 00:29:24;2024-01-01 00:29:26;Validating
150;2024-01-01 00:29:26;2024-01-01 00:29:26;Waiting in queue received
151;2024-01-01 00:29:31;2024-01-01 00:29:33;Validating
151;2024-01-01 00:29:33;2024-01-01 00:29:33;Waiting in queue received
152;2024-01-01 00:29:42;2024-01-01 00:29:44;Validating
152;2024-01-01 00:29:44;2024-01-01 00:29:44;Waiting in queue received
153;2024-01-01 00:29:44;2024-01-01 00:29:46;Validating
154;2024-01-01 00:29:44;2024-01-01 00:29:46;Validating
153;2024-01-01 00:29:46;2024-01-01 00:29:46;Waiting in queue received
154;2024-01-01 00:29:46;2024-01-01 00:29:46;Waiting in queue received
155;2024-01-01 00:29:45;2024-01-01 00:29:47;Validating
155;2024-01-01 00:29:47;2024-01-01 00:29:47;Waiting in queue received
156;2024-01-01 00:30:09;2024-01-01 00:30:11;Validating
156;2024-01-01 00:30:11;2024-01-01 00:30:11;Waiting in queue received
157;2024-01-01 00:30:13;2024-01-01 00:30:15;Validating
157;2024-01-01 00:30:15;2024-01-01 00:30:15;Waiting in queue received
158;2024-01-01 00:30:25;2024-01-01 00:30:27;Validating
158;2024-01-01 00:30:27;2024-01-01 00:30:27;Waiting in queue received
159;2024-01-01 00:30:29;2024-01-01 00:30:31;Validating
159;2024-01-01 00:30:31;2024-01-01 00:30:31;Waiting in queue received
160;2024-01-01 00:30:54;2024-01-01 00:30:56;Validating
160;2024-01-01 00:30:56;2024-01-01 00:30:56;Waiting in queue received
161;2024-01-01 00:30:56;2024-01-01 00:30:58;Validating
161;2024-01-01 00:30:58;2024-01-01 00:30:58;Waiting in queue received
162;2024-01-01 00:31:02;2024-01-01 00:31:04;Validating
162;2024-01-01 00:31:04;2024-01-01 00:31:04;Waiting in queue received
163;2024-01-01 00:31:14;2024-01-01 00:31:16;Validating
163;2024-01-01 00:31:16;2024-01-01 00:31:16;Waiting in queue received
164;2024-01-01 00:31:51;2024-01-01 00:31:53;Validating
164;2024-01-01 00:31:53;2024-01-01 00:31:53;Waiting in queue received
165;2024-01-01 00:32:22;2024-01-01 00:32:24;Validating
165;2024-01-01 00:32:24;2024-01-01 00:32:24;Waiting in queue received
166;2024-01-01 00:32:36;2024-01-01 00:32:38;Validating
166;2024-01-01 00:32:38;2024-01-01 00:32:38;Waiting in queue received
167;2024-01-01 00:33:01;2024-01-01 00:33:03;Validating
167;2024-01-01 00:33:03;2024-01-01 00:33:03;Waiting in queue received
168;2024-01-01 00:33:02;2024-01-01 00:33:04;Validating
168;2024-01-01 00:33:04;2024-01-01 00:33:04;Waiting in queue received
169;2024-01-01 00:33:11;2024-01-01 00:33:13;Validating
169;2024-01-01 00:33:13;2024-01-01 00:33:13;Waiting in queue received
170;2024-01-01 00:33:17;2024-01-01 00:33:19;Validating
170;2024-01-01 00:33:19;2024-01-01 00:33:19;Waiting in queue received
171;2024-01-01 00:33:47;2024-01-01 00:33:49;Validating
171;2024-01-01 00:33:49;2024-01-01 00:33:49;Waiting in queue received
172;2024-01-01 00:33:59;2024-01-01 00:34:01;Validating
172;2024-01-01 00:34:01;2024-01-01 00:34:01;Waiting in queue received
173;2024-01-01 00:34:08;2024-01-01 00:34:10;Validating
173;2024-01-01 00:34:10;2024-01-01 00:34:10;Waiting in queue received
174;2024-01-01 00:34:14;2024-01-01 00:34:16;Validating
175;2024-01-01 00:34:14;2024-01-01 00:34:16;Validating
174;2024-01-01 00:34:16;2024-01-01 00:34:16;Waiting in queue received
175;2024-01-01 00:34:16;2024-01-01 00:34:16;Waiting in queue received
176;2024-01-01 00:34:35;2024-01-01 00:34:37;Validating
176;2024-01-01 00:34:37;2024-01-01 00:34:37;Waiting in queue received
177;2024-01-01 00:35:06;2024-01-01 00:35:08;Validating
177;2024-01-01 00:35:08;2024-01-01 00:35:08;Waiting in queue received
178;2024-01-01 00:35:15;2024-01-01 00:35:17;Validating
178;2024-01-01 00:35:17;2024-01-01 00:35:17;Waiting in queue received
179;2024-01-01 00:35:18;2024-01-01 00:35:20;Validating
179;2024-01-01 00:35:20;2024-01-01 00:35:20;Waiting in queue received
180;2024-01-01 00:35:24;2024-01-01 00:35:26;Validating
180;2024-01-01 00:35:26;2024-01-01 00:35:26;Waiting in queue received
181;2024-01-01 00:35:47;2024-01-01 00:35:49;Validating
181;2024-01-01 00:35:49;2024-01-01 00:35:49;Waiting in queue received
182;2024-01-01 00:35:48;2024-01-01 00:35:50;Validating
183;2024-01-01 00:35:48;2024-01-01 00:35:50;Validating
182;2024-01-01 00:35:50;2024-01-01 00:35:50;Waiting in queue received
183;2024-01-01 00:35:50;2024-01-01 00:35:50;Waiting in queue received
184;2024-01-01 00:36:08;2024-01-01 00:36:10;Validating
184;2024-01-01 00:36:10;2024-01-01 00:36:10;Waiting in queue received
185;2024-01-01 00:36:54;2024-01-01 00:36:56;Validating
185;2024-01-01 00:36:56;2024-01-01 00:36:56;Waiting in queue received
186;2024-01-01 00:37:23;2024-01-01 00:37:25;Validating
186;2024-01-01 00:37:25;2024-01-01 00:37:25;Waiting in queue received
187;2024-01-01 00:37:31;2024-01-01 00:37:33;Validating
188;2024-01-01 00:37:31;2024-01-01 00:37:33;Validating
187;2024-01-01 00:37:33;2024-01-01 00:37:33;Waiting in queue received
188;2024-01-01 00:37:33;2024-01-01 00:37:33;Waiting in queue received
189;2024-01-01 00:38:09;2024-01-01 00:38:11;Validating
189;2024-01-01 00:38:11;2024-01-01 00:38:11;Waiting in queue received
190;2024-01-01 00:38:17;2024-01-01 00:38:19;Validating
190;2024-01-01 00:38:19;2024-01-01 00:38:19;Waiting in queue received
191;2024-01-01 00:38:27;2024-01-01 00:38:29;Validating
191;2024-01-01 00:38:29;2024-01-01 00:38:29;Waiting in queue received
192;2024-01-01 00:38:54;2024-01-01 00:38:56;Validating
192;2024-01-01 00:38:56;2024-01-01 00:38:56;Waiting in queue received
193;2024-01-01 00:38:55;2024-01-01 00:38:57;Validating
193;2024-01-01 00:38:57;2024-01-01 00:38:57;Waiting in queue received
194;2024-01-01 00:39:02;2024-01-01 00:39:04;Validating
194;2024-01-01 00:39:04;2024-01-01 00:39:04;Waiting in queue received
195;2024-01-01 00:39:24;2024-01-01 00:39:26;Validating
195;2024-01-01 00:39:26;2024-01-01 00:39:26;Waiting in queue received
196;2024-01-01 00:39:39;2024-01-01 00:39:41;Validating
196;2024-01-01 00:39:41;2024-01-01 00:39:41;Waiting in queue received
197;2024-01-01 00:40:08;2024-01-01 00:40:10;Validating
197;2024-01-01 00:40:10;2024-01-01 00:40:10;Waiting in queue received
198;2024-01-01 00:40:18;2024-01-01 00:40:20;Validating
198;2024-01-01 00:40:20;2024-01-01 00:40:20;Waiting in queue received
199;2024-01-01 00:40:26;2024-01-01 00:40:28;Validating
199;2024-01-01 00:40:28;2024-01-01 00:40:28;Waiting in queue received
200;2024-01-01 00:40:29;2024-01-01 00:40:31;Validating
200;2024-01-01 00:40:31;2024-01-01 00:40:31;Waiting in queue received
201;2024-01-01 00:40:42;2024-01-01 00:40:44;Validating
201;2024-01-01 00:40:44;2024-01-01 00:40:44;Waiting in queue received
202;2024-01-01 00:40:45;2024-01-01 00:40:47;Validating
202;2024-01-01 00:40:47;2024-01-01 00:40:47;Waiting in queue received
