TID;Starttime;Endtime;Activity
62;2024-03-01 01:14:35;2024-03-01 01:14:35;Waiting in queue received
63;2024-03-01 01:16:15;2024-03-01 01:16:17;Validating
63;2024-03-01 01:16:17;2024-03-01 01:16:17;Waiting in queue received
64;2024-03-01 01:16:51;2024-03-01 01:16:53;Validating
64;2024-03-01 01:16:53;2024-03-01 01:16:53;Waiting in queue received
65;2024-03-01 01:19:03;2024-03-01 01:19:05;Validating
65;2024-03-01 01:19:05;2024-03-01 01:19:05;Waiting in queue received
66;2024-03-01 01:19:29;2024-03-01 01:19:31;Validating
66;2024-03-01 01:19:31;2024-03-01 01:19:31;Waiting in queue received
67;2024-03-01 01:20:29;2024-03-01 01:20:31;Validating
67;2024-03-01 01:20:31;2024-03-01 01:20:31;Waiting in queue received
68;2024-03-01 01:22:20;2024-03-01 01:22:22;Validating
68;2024-03-01 01:22:22;2024-03-01 01:22:22;Waiting in queue received
69;2024-03-01 01:22:46;2024-03-01 01:22:48;Validating
69;2024-03-01 01:22:48;2024-03-01 01:22:48;Waiting in queue received
70;2024-03-01 01:23:23;2024-03-01 01:23:25;Validating
70;2024-03-01 01:23:25;2024-03-01 01:23:25;Waiting in queue received
71;2024-03-01 01:24:12;2024-03-01 01:24:14;Validating
71;2024-03-01 01:24:14;2024-03-01 01:24:14;Waiting in queue received
72;2024-03-01 01:24:32;2024-03-01 01:24:34;Validating
72;2024-03-01 01:24:34;2024-03-01 01:24:34;Waiting in queue received
73;2024-03-01 01:24:36;2024-03-01 01:24:38;Validating
73;2024-03-01 01:24:38;2024-03-01 01:24:38;Waiting in queue received
74;2024-03-01 01:25:26;2024-03-01 01:25:28;Validating
74;2024-03-01 01:25:28;2024-03-01 01:25:28;Waiting in queue received
75;2024-03-01 01:25:29;2024-03-01 01:25:31;Validating
75;2024-03-01 01:25:31;2024-03-01 01:25:31;Waiting in queue received
76;2024-03-01 01:26:25;2024-03-01 01:26:27;Validating
76;2024-03-01 01:26:27;2024-03-01 01:26:27;Waiting in queue received
77;2024-03-01 01:26:30;2024-03-01 01:26:32;Validating
77;2024-03-01 01:26:32;2024-03-01 01:26:32;Waiting in queue received
78;2024-03-01 01:28:04;2024-03-01 01:28:06;Validating
78;2024-03-01 01:28:06;2024-03-01 01:28:06;Waiting in queue received
79;2024-03-01 01:29:58;2024-03-01 01:30:00;Validating
79;2024-03-01 01:30:00;2024-03-01 01:30:00;Waiting in queue received
80;2024-03-01 01:30:28;2024-03-01 01:30:30;Validating
80;2024-03-01 01:30:30;2024-03-01 01:30:30;Waiting in queue received
81;2024-03-01 01:31:19;2024-03-01 01:31:21;Validating
81;2024-03-01 01:31:21;2024-03-01 01:31:21;Waiting in queue received
82;2024-03-01 01:32:20;2024-03-01 01:32:22;Validating
82;2024-03-01 01:32:22;2024-03-01 01:32:22;Waiting in queue received
83;2024-03-01 01:33:02;2024-03-01 01:33:04;Validating
83;2024-03-01 01:33:04;2024-03-01 01:33:04;Waiting in queue received
84;2024-03-01 01:34:37;2024-03-01 01:34:39;Validating
84;2024-03-01 01:34:39;2024-03-01 01:34:39;Waiting in queue received
85;2024-03-01 01:36:43;2024-03-01 01:36:45;Validating
85;2024-03-01 01:36:45;2024-03-01 01:36:45;Waiting in queue received
86;2024-03-01 01:36:48;2024-03-01 01:36:50;Validating
86;2024-03-01 01:36:50;2024-03-01 01:36:50;Waiting in queue received
87;2024-03-01 01:38:05;2024-03-01 01:38:07;Validating
87;2024-03-01 01:38:07;2024-03-01 01:38:07;Waiting in queue received
88;2024-03-01 01:39:36;2024-03-01 01:39:38;Validating
88;2024-03-01 01:39:38;2024-03-01 01:39:38;Waiting in queue received
89;2024-03-01 01:40:28;2024-03-01 01:40:30;Validating
89;2024-03-01 01:40:30;2024-03-01 01:40:30;Waiting in queue received
90;2024-03-01 01:41:45;2024-03-01 01:41:47;Validating
90;2024-03-01 01:41:47;2024-03-01 01:41:47;Waiting in queue received
91;2024-03-01 01:44:37;2024-03-01 01:44:39;Validating
91;2024-03-01 01:44:39;2024-03-01 01:44:39;Waiting in queue received
92;2024-03-01 01:47:03;2024-03-01 01:47:05;Validating
92;2024-03-01 01:47:05;2024-03-01 01:47:05;Waiting in queue received
93;2024-03-01 01:47:14;2024-03-01 01:47:16;Validating
93;2024-03-01 01:47:16;2024-03-01 01:47:16;Waiting in queue received
94;2024-03-01 01:48:10;2024-03-01 01:48:12;Validating
94;2024-03-01 01:48:12;2024-03-01 01:48:12;Waiting in queue received
95;2024-03-01 01:51:49;2024-03-01 01:51:51;Validating
95;2024-03-01 01:51:51;2024-03-01 01:51:51;Waiting in queue received
96;2024-03-01 01:51:52;2024-03-01 01:51:54;Validating
96;2024-03-01 01:51:54;2024-03-01 01:51:54;Waiting in queue received
97;2024-03-01 01:52:07;2024-03-01 01:52:09;Validating
97;2024-03-01 01:52:09;2024-03-01 01:52:09;Waiting in queue received
98;2024-03-01 01:54:49;2024-03-01 01:54:51;Validating
98;2024-03-01 01:54:51;2024-03-01 01:54:51;Waiting in queue received
99;2024-03-01 01:56:37;2024-03-01 01:56:39;Validating
99;2024-03-01 01:56:39;2024-03-01 01:56:39;Waiting in queue received
100;2024-03-01 01:56:58;2024-03-01 01:57:00;Validating
100;2024-03-01 01:57:00;2024-03-01 01:57:00;Waiting in queue received
101;2024-03-01 02:00:16;2024-03-01 02:00:18;Validating
101;2024-03-01 02:00:18;2024-03-01 02:00:18;Waiting in queue received
102;2024-03-01 02:01:36;2024-03-01 02:01:38;Validating
102;2024-03-01 02:01:38;2024-03-01 02:01:38;Waiting in queue received
103;2024-03-01 02:02:00;2024-03-01 02:02:02;Validating
103;2024-03-01 02:02:02;2024-03-01 02:02:02;Waiting in queue received
104;2024-03-01 02:02:17;2024-03-01 02:02:19;Validating
104;2024-03-01 02:02:19;2024-03-01 02:02:19;Waiting in queue received
105;2024-03-01 02:02:44;2024-03-01 02:02:46;Validating
105;2024-03-01 02:02:46;2024-03-01 02:02:46;Waiting in queue received
106;2024-03-01 02:03:48;2024-03-01 02:03:50;Validating
106;2024-03-01 02:03:50;2024-03-01 02:03:50;Waiting in queue received
107;2024-03-01 02:05:23;2024-03-01 02:05:25;Validating
107;2024-03-01 02:05:25;2024-03-01 02:05:25;Waiting in queue received
108;2024-03-01 02:06:52;2024-03-01 02:06:54;Validating
108;2024-03-01 02:06:54;2024-03-01 02:06:54;Waiting in queue received
109;2024-03-01 02:09:24;2024-03-01 02:09:26;Validating
109;2024-03-01 02:09:26;2024-03-01 02:09:26;Waiting in queue received
110;2024-03-01 02:09:48;2024-03-01 02:09:50;Validating
111;2024-03-01 02:09:48;2024-03-01 02:09:50;Validating
110;2024-03-01 02:09:50;2024-03-01 02:09:50;Waiting in queue received
111;2024-03-01 02:09:50;2024-03-01 02:09:50;Waiting in queue received
112;2024-03-01 02:09:55;2024-03-01 02:09:57;Validating
112;2024-03-01 02:09:57;2024-03-01 02:09:57;Waiting in queue received
113;2024-03-01 02:11:29;2024-03-01 02:11:31;Validating
113;2024-03-01 02:11:31;2024-03-01 02:11:31;Waiting in queue received
114;2024-03-01 02:11:48;2024-03-01 02:11:50;Validating
114;2024-03-01 02:11:50;2024-03-01 02:11:50;Waiting in queue received
115;2024-03-01 02:17:03;2024-03-01 02:17:05;Validating
115;2024-03-01 02:17:05;2024-03-01 02:17:05;Waiting in queue received
116;2024-03-01 02:20:12;2024-03-01 02:20:14;Validating
116;2024-03-01 02:20:14;2024-03-01 02:20:14;Waiting in queue received
117;2024-03-01 02:21:44;2024-03-01 02:21:46;Validating
117;2024-03-01 02:21:46;2024-03-01 02:21:46;Waiting in queue received
118;2024-03-01 02:22:22;2024-03-01 02:22:24;Validating
118;2024-03-01 02:22:24;2024-03-01 02:22:24;Waiting in queue received
119;2024-03-01 02:23:04;2024-03-01 02:23:06;Validating
119;2024-03-01 02:23:06;2024-03-01 02:23:06;Waiting in queue received
120;2024-03-01 02:24:10;2024-03-01 02:24:12;Validating
120;2024-03-01 02:24:12;2024-03-01 02:24:12;Waiting in queue received
121;2024-03-01 02:24:23;2024-03-01 02:24:25;Validating
121;2024-03-01 02:24:25;2024-03-01 02:24:25;Waiting in queue received
122;2024-03-01 02:24:39;2024-03-01 02:24:41;Validating
122;2024-03-01 02:24:41;2024-03-01 02:24:41;Waiting in queue received
123;2024-03-01 02:25:04;2024-03-01 02:25:06;Validating
123;2024-03-01 02:25:06;2024-03-01 02:25:06;Waiting in queue received
124;2024-03-01 02:25:14;2024-03-01 02:25:16;Validating
125;2024-03-01 02:25:14;2024-03-01 02:25:16;Validating
124;2024-03-01 02:25:16;2024-03-01 02:25:16;Waiting in queue received
125;2024-03-01 02:25:16;2024-03-01 02:25:16;Waiting in queue received
126;2024-03-01 02:26:18;2024-03-01 02:26:20;Validating
126;2024-03-01 02:26:20;2024-03-01 02:26:20;Waiting in queue received
127;2024-03-01 02:26:55;2024-03-01 02:26:57;Validating
127;2024-03-01 02:26:57;2024-03-01 02:26:57;Waiting in queue received
128;2024-03-01 02:27:52;2024-03-01 02:27:54;Validating
128;2024-03-01 02:27:54;2024-03-01 02:27:54;Waiting in queue received
129;2024-03-01 02:35:16;2024-03-01 02:35:18;Validating
129;2024-03-01 02:35:18;2024-03-01 02:35:18;Waiting in queue received
130;2024-03-01 02:35:39;2024-03-01 02:35:41;Validating
130;2024-03-01 02:35:41;2024-03-01 02:35:41;Waiting in queue received
131;2024-03-01 02:37:10;2024-03-01 02:37:12;Validating
131;2024-03-01 02:37:12;2024-03-01 02:37:12;Waiting in queue received
132;2024-03-01 02:37:18;2024-03-01 02:37:20;Validating
132;2024-03-01 02:37:20;2024-03-01 02:37:20;Waiting in queue received
133;2024-03-01 02:39:20;2024-03-01 02:39:22;Validating
133;2024-03-01 02:39:22;2024-03-01 02:39:22;Waiting in queue received
134;2024-03-01 02:39:29;2024-03-01 02:39:31;Validating
134;2024-03-01 02:39:31;2024-03-01 02:39:31;Waiting in queue received
135;2024-03-01 02:39:32;2024-03-01 02:39:34;Validating
135;2024-03-01 02:39:34;2024-03-01 02:39:34;Waiting in queue received
136;2024-03-01 02:39:37;2024-03-01 02:39:39;Validating
136;2024-03-01 02:39:39;2024-03-01 02:39:39;Waiting in queue received
137;2024-03-01 02:45:58;2024-03-01 02:46:00;Validating
137;2024-03-01 02:46:00;2024-03-01 02:46:00;Waiting in queue received
138;2024-03-01 02:48:32;2024-03-01 02:48:34;Validating
138;2024-03-01 02:48:34;2024-03-01 02:48:34;Waiting in queue received
139;2024-03-01 02:48:39;2024-03-01 02:48:41;Validating
139;2024-03-01 02:48:41;2024-03-01 02:48:41;Waiting in queue received
140;2024-03-01 02:49:59;2024-03-01 02:50:01;Validating
140;2024-03-01 02:50:01;2024-03-01 02:50:01;Waiting in queue received
141;2024-03-01 02:50:39;2024-03-01 02:50:41;Validating
141;2024-03-01 02:50:41;2024-03-01 02:50:41;Waiting in queue received
142;2024-03-01 02:50:59;2024-03-01 02:51:01;Validating
142;2024-03-01 02:51:01;2024-03-01 02:51:01;Waiting in queue received
143;2024-03-01 02:53:46;2024-03-01 02:53:48;Validating
143;2024-03-01 02:53:48;2024-03-01 02:53:48;Waiting in queue received
144;2024-03-01 02:57:44;2024-03-01 02:57:46;Validating
144;2024-03-01 02:57:46;2024-03-01 02:57:46;Waiting in queue received
145;2024-03-01 02:58:50;2024-03-01 02:58:52;Validating
145;2024-03-01 02:58:52;2024-03-01 02:58:52;Waiting in queue received
146;2024-03-01 02:58:52;2024-03-01 02:58:54;Validating
146;2024-03-01 02:58:54;2024-03-01 02:58:54;Waiting in queue received
147;2024-03-01 02:58:55;2024-03-01 02:58:57;Validating
147;2024-03-01 02:58:57;2024-03-01 02:58:57;Waiting in queue received
148;2024-03-01 02:59:56;2024-03-01 02:59:58;Validating
148;2024-03-01 02:59:58;2024-03-01 02:59:58;Waiting in queue received
149;2024-03-01 03:00:45;2024-03-01 03:00:47;Validating
149;2024-03-01 03:00:47;2024-03-01 03:00:47;Waiting in queue received
150;2024-03-01 03:01:32;2024-03-01 03:01:34;Validating
150;2024-03-01 03:01:34;2024-03-01 03:01:34;Waiting in queue received
151;2024-03-01 03:01:41;2024-03-01 03:01:43;Validating
151;2024-03-01 03:01:43;2024-03-01 03:01:43;Waiting in queue received
152;2024-03-01 03:04:36;2024-03-01 03:04:38;Validating
152;2024-03-01 03:04:38;2024-03-01 03:04:38;Waiting in queue received
153;2024-03-01 03:06:26;2024-03-01 03:06:28;Validating
153;2024-03-01 03:06:28;2024-03-01 03:06:28;Waiting in queue received
154;2024-03-01 03:06:55;2024-03-01 03:06:57;Validating
154;2024-03-01 03:06:57;2024-03-01 03:06:57;Waiting in queue received
155;2024-03-01 03:09:30;2024-03-01 03:09:32;Validating
155;2024-03-01 03:09:32;2024-03-01 03:09:32;Waiting in queue received
156;2024-03-01 03:09:44;2024-03-01 03:09:46;Validating
156;2024-03-01 03:09:46;2024-03-01 03:09:46;Waiting in queue received
157;2024-03-01 03:10:47;2024-03-01 03:10:49;Validating
157;2024-03-01 03:10:49;2024-03-01 03:10:49;Waiting in queue received
158;2024-03-01 03:10:50;2024-03-01 03:10:52;Validating
158;2024-03-01 03:10:52;2024-03-01 03:10:52;Waiting in queue received
159;2024-03-01 03:11:44;2024-03-01 03:11:46;Validating
159;2024-03-01 03:11:46;2024-03-01 03:11:46;Waiting in queue received
160;2024-03-01 03:12:29;2024-03-01 03:12:31;Validating
160;2024-03-01 03:12:31;2024-03-01 03:12:31;Waiting in queue received
161;2024-03-01 03:14:41;2024-03-01 03:14:43;Validating
161;2024-03-01 03:14:43;2024-03-01 03:14:43;Waiting in queue received
162;2024-03-01 03:15:26;2024-03-01 03:15:28;Validating
162;2024-03-01 03:15:28;2024-03-01 03:15:28;Waiting in queue received
163;2024-03-01 03:16:22;2024-03-01 03:16:24;Validating
163;2024-03-01 03:16:24;2024-03-01 03:16:24;Waiting in queue received
164;2024-03-01 03:18:36;2024-03-01 03:18:38;Validating
164;2024-03-01 03:18:38;2024-03-01 03:18:38;Waiting in queue received
165;2024-03-01 03:19:50;2024-03-01 03:19:52;Validating
165;2024-03-01 03:19:52;2024-03-01 03:19:52;Waiting in queue received
166;2024-03-01 03:20:16;2024-03-01 03:20:18;Validating
166;2024-03-01 03:20:18;2024-03-01 03:20:18;Waiting in queue received
167;2024-03-01 03:21:37;2024-03-01 03:21:39;Validating
167;2024-03-01 03:21:39;2024-03-01 03:21:39;Waiting in queue received
168;2024-03-01 03:22:59;2024-03-01 03:23:01;Validating
168;2024-03-01 03:23:01;2024-03-01 03:23:01;Waiting in queue received
169;2024-03-01 03:23:07;2024-03-01 03:23:09;Validating
169;2024-03-01 03:23:09;2024-03-01 03:23:09;Waiting in queue received
170;2024-03-01 03:24:13;2024-03-01 03:24:15;Validating
170;2024-03-01 03:24:15;2024-03-01 03:24:15;Waiting in queue received
171;2024-03-01 03:24:49;2024-03-01 03:24:51;Validating
171;2024-03-01 03:24:51;2024-03-01 03:24:51;Waiting in queue received
172;2024-03-01 03:25:59;2024-03-01 03:26:01;Validating
172;2024-03-01 03:26:01;2024-03-01 03:26:01;Waiting in queue received
173;2024-03-01 03:26:56;2024-03-01 03:26:58;Validating
173;2024-03-01 03:26:58;2024-03-01 03:26:58;Waiting in queue received
174;2024-03-01 03:27:02;2024-03-01 03:27:04;Validating
174;2024-03-01 03:27:04;2024-03-01 03:27:04;Waiting in queue received
175;2024-03-01 03:27:10;2024-03-01 03:27:12;Validating
175;2024-03-01 03:27:12;2024-03-01 03:27:12;Waiting in queue received
176;2024-03-01 03:28:32;2024-03-01 03:28:34;Validating
176;2024-03-01 03:28:34;2024-03-01 03:28:34;Waiting in queue received
177;2024-03-01 03:28:50;2024-03-01 03:28:52;Validating
177;2024-03-01 03:28:52;2024-03-01 03:28:52;Waiting in queue received
178;2024-03-01 03:29:14;2024-03-01 03:29:16;Validating
178;2024-03-01 03:29:16;2024-03-01 03:29:16;Waiting in queue received
179;2024-03-01 03:29:33;2024-03-01 03:29:35;Validating
179;2024-03-01 03:29:35;2024-03-01 03:29:35;Waiting in queue received
180;2024-03-01 03:29:57;2024-03-01 03:29:59;Validating
180;2024-03-01 03:29:59;2024-03-01 03:29:59;Waiting in queue received
181;2024-03-01 03:30:24;2024-03-01 03:30:26;Validating
181;2024-03-01 03:30:26;2024-03-01 03:30:26;Waiting in queue received
182;2024-03-01 03:31:07;2024-03-01 03:31:09;Validating
182;2024-03-01 03:31:09;2024-03-01 03:31:09;Waiting in queue received
183;2024-03-01 03:31:13;2024-03-01 03:31:15;Validating
183;2024-03-01 03:31:15;2024-03-01 03:31:15;Waiting in queue received
184;2024-03-01 03:34:09;2024-03-01 03:34:11;Validating
184;2024-03-01 03:34:11;2024-03-01 03:34:11;Waiting in queue received
185;2024-03-01 03:34:47;2024-03-01 03:34:49;Validating
185;2024-03-01 03:34:49;2024-03-01 03:34:49;Waiting in queue received
186;2024-03-01 03:35:42;2024-03-01 03:35:44;Validating
186;2024-03-01 03:35:44;2024-03-01 03:35:44;Waiting in queue received
187;2024-03-01 03:37:38;2024-03-01 03:37:40;Validating
187;2024-03-01 03:37:40;2024-03-01 03:37:40;Waiting in queue received
188;2024-03-01 03:37:54;2024-03-01 03:37:56;Validating
188;2024-03-01 03:37:56;2024-03-01 03:37:56;Waiting in queue received
189;2024-03-01 03:39:07;2024-03-01 03:39:09;Validating
189;2024-03-01 03:39:09;2024-03-01 03:39:09;Waiting in queue received
190;2024-03-01 03:39:45;2024-03-01 03:39:47;Validating
190;2024-03-01 03:39:47;2024-03-01 03:39:47;Waiting in queue received
191;2024-03-01 03:39:58;2024-03-01 03:40:00;Validating
191;2024-03-01 03:40:00;2024-03-01 03:40:00;Waiting in queue received
192;2024-03-01 03:40:31;2024-03-01 03:40:33;Validating
192;2024-03-01 03:40:33;2024-03-01 03:40:33;Waiting in queue received
193;2024-03-01 03:42:56;2024-03-01 03:42:58;Validating
193;2024-03-01 03:42:58;2024-03-01 03:42:58;Waiting in queue received
194;2024-03-01 03:43:33;2024-03-01 03:43:35;Validating
194;2024-03-01 03:43:35;2024-03-01 03:43:35;Waiting in queue received
195;2024-03-01 03:45:06;2024-03-01 03:45:08;Validating
195;2024-03-01 03:45:08;2024-03-01 03:45:08;Waiting in queue received
196;2024-03-01 03:46:17;2024-03-01 03:46:19;Validating
196;2024-03-01 03:46:19;2024-03-01 03:46:19;Waiting in queue received
197;2024-03-01 03:47:09;2024-03-01 03:47:11;Validating
197;2024-03-01 03:47:11;2024-03-01 03:47:11;Waiting in queue received
198;2024-03-01 03:48:44;2024-03-01 03:48:46;Validating
198;2024-03-01 03:48:46;2024-03-01 03:48:46;Waiting in queue received
199;2024-03-01 03:48:56;2024-03-01 03:48:58;Validating
199;2024-03-01 03:48:58;2024-03-01 03:48:58;Waiting in queue received
200;2024-03-01 03:49:05;2024-03-01 03:49:07;Validating
200;2024-03-01 03:49:07;2024-03-01 03:49:07;Waiting in queue received
201;2024-03-01 03:50:55;2024-03-01 03:50:57;Validating
201;2024-03-01 03:50:57;2024-03-01 03:50:57;Waiting in queue received
202;2024-03-01 03:51:56;2024-03-01 03:51:58;Validating
202;2024-03-01 03:51:58;2024-03-01 03:51:58;Waiting in queue received
