TID;Starttime;Endtime;Activity
14;2024-03-01 00:02:46;2024-03-01 00:02:46;Waiting in queue unmatched
15;2024-03-01 00:02:49;2024-03-01 00:02:51;Validating
15;2024-03-01 00:02:51;2024-03-01 00:02:51;Waiting in queue unmatched
16;2024-03-01 00:03:00;2024-03-01 00:03:02;Validating
16;2024-03-01 00:03:02;2024-03-01 00:03:02;Waiting in queue unmatched
17;2024-03-01 00:03:29;2024-03-01 00:03:31;Validating
17;2024-03-01 00:03:31;2024-03-01 00:03:31;Waiting in queue unmatched
18;2024-03-01 00:03:46;2024-03-01 00:03:48;Validating
18;2024-03-01 00:03:48;2024-03-01 00:03:48;Waiting in queue unmatched
19;2024-03-01 00:04:16;2024-03-01 00:04:18;Validating
19;2024-03-01 00:04:18;2024-03-01 00:04:18;Waiting in queue unmatched
20;2024-03-01 00:04:24;2024-03-01 00:04:26;Validating
20;2024-03-01 00:04:26;2024-03-01 00:04:26;Waiting in queue unmatched
21;2024-03-01 00:04:25;2024-03-01 00:04:27;Validating
21;2024-03-01 00:04:27;2024-03-01 00:04:27;Waiting in queue unmatched
22;2024-03-01 00:04:45;2024-03-01 00:04:47;Validating
22;2024-03-01 00:04:47;2024-03-01 00:04:47;Waiting in queue unmatched
23;2024-03-01 00:05:03;2024-03-01 00:05:05;Validating
23;2024-03-01 00:05:05;2024-03-01 00:05:05;Waiting in queue unmatched
24;2024-03-01 00:05:05;2024-03-01 00:05:07;Validating
24;2024-03-01 00:05:07;2024-03-01 00:05:07;Waiting in queue unmatched
25;2024-03-01 00:05:44;2024-03-01 00:05:46;Validating
25;2024-03-01 00:05:46;2024-03-01 00:05:46;Waiting in queue unmatched
26;2024-03-01 00:05:59;2024-03-01 00:06:01;Validating
26;2024-03-01 00:06:01;2024-03-01 00:06:01;Waiting in queue unmatched
27;2024-03-01 00:06:09;2024-03-01 00:06:11;Validating
27;2024-03-01 00:06:11;2024-03-01 00:06:11;Waiting in queue unmatched
28;2024-03-01 00:06:24;2024-03-01 00:06:26;Validating
28;2024-03-01 00:06:26;2024-03-01 00:06:26;Waiting in queue unmatched
29;2024-03-01 00:06:25;2024-03-01 00:06:27;Validating
29;2024-03-01 00:06:27;2024-03-01 00:06:27;Waiting in queue unmatched
30;2024-03-01 00:06:38;2024-03-01 00:06:40;Validating
30;2024-03-01 00:06:40;2024-03-01 00:06:40;Waiting in queue unmatched
31;2024-03-01 00:07:00;2024-03-01 00:07:02;Validating
31;2024-03-01 00:07:02;2024-03-01 00:07:02;Waiting in queue unmatched
32;2024-03-01 00:07:15;2024-03-01 00:07:17;Validating
32;2024-03-01 00:07:17;2024-03-01 00:07:17;Waiting in queue unmatched
33;2024-03-01 00:07:21;2024-03-01 00:07:23;Validating
33;2024-03-01 00:07:23;2024-03-01 00:07:23;Waiting in queue unmatched
34;2024-03-01 00:07:35;2024-03-01 00:07:37;Validating
34;2024-03-01 00:07:37;2024-03-01 00:07:37;Waiting in queue unmatched
35;2024-03-01 00:08:06;2024-03-01 00:08:08;Validating
35;2024-03-01 00:08:08;2024-03-01 00:08:08;Waiting in queue unmatched
36;2024-03-01 00:08:43;2024-03-01 00:08:45;Validating
36;2024-03-01 00:08:45;2024-03-01 00:08:45;Waiting in queue unmatched
37;2024-03-01 00:08:48;2024-03-01 00:08:50;Validating
37;2024-03-01 00:08:50;2024-03-01 00:08:50;Waiting in queue unmatched
38;2024-03-01 00:09:39;2024-03-01 00:09:41;Validating
38;2024-03-01 00:09:41;2024-03-01 00:09:41;Waiting in queue unmatched
39;2024-03-01 00:09:42;2024-03-01 00:09:44;Validating
39;2024-03-01 00:09:44;2024-03-01 00:09:44;Waiting in queue unmatched
40;2024-03-01 00:10:10;2024-03-01 00:10:12;Validating
40;2024-03-01 00:10:12;2024-03-01 00:10:12;Waiting in queue unmatched
41;2024-03-01 00:10:20;2024-03-01 00:10:22;Validating
41;2024-03-01 00:10:22;2024-03-01 00:10:22;Waiting in queue unmatched
42;2024-03-01 00:10:39;2024-03-01 00:10:41;Validating
42;2024-03-01 00:10:41;2024-03-01 00:10:41;Waiting in queue unmatched
43;2024-03-01 00:10:49;2024-03-01 00:10:51;Validating
43;2024-03-01 00:10:51;2024-03-01 00:10:51;Waiting in queue unmatched
44;2024-03-01 00:10:54;2024-03-01 00:10:56;Validating
44;2024-03-01 00:10:56;2024-03-01 00:10:56;Waiting in queue unmatched
45;2024-03-01 00:10:56;2024-03-01 00:10:58;Validating
45;2024-03-01 00:10:58;2024-03-01 00:10:58;Waiting in queue unmatched
46;2024-03-01 00:10:58;2024-03-01 00:11:00;Validating
46;2024-03-01 00:11:00;2024-03-01 00:11:00;Waiting in queue unmatched
47;2024-03-01 00:11:00;2024-03-01 00:11:02;Validating
47;2024-03-01 00:11:02;2024-03-01 00:11:02;Waiting in queue unmatched
48;2024-03-01 00:11:19;2024-03-01 00:11:21;Validating
48;2024-03-01 00:11:21;2024-03-01 00:11:21;Waiting in queue unmatched
49;2024-03-01 00:11:30;2024-03-01 00:11:32;Validating
49;2024-03-01 00:11:32;2024-03-01 00:11:32;Waiting in queue unmatched
50;2024-03-01 00:11:40;2024-03-01 00:11:42;Validating
50;2024-03-01 00:11:42;2024-03-01 00:11:42;Waiting in queue unmatched
51;2024-03-01 00:11:41;2024-03-01 00:11:43;Validating
51;2024-03-01 00:11:43;2024-03-01 00:11:43;Waiting in queue unmatched
52;2024-03-01 00:11:43;2024-03-01 00:11:45;Validating
52;2024-03-01 00:11:45;2024-03-01 00:11:45;Waiting in queue unmatched
53;2024-03-01 00:12:24;2024-03-01 00:12:26;Validating
53;2024-03-01 00:12:26;2024-03-01 00:12:26;Waiting in queue unmatched
54;2024-03-01 00:12:39;2024-03-01 00:12:41;Validating
54;2024-03-01 00:12:41;2024-03-01 00:12:41;Waiting in queue unmatched
55;2024-03-01 00:13:07;2024-03-01 00:13:09;Validating
56;2024-03-01 00:13:07;2024-03-01 00:13:09;Validating
55;2024-03-01 00:13:09;2024-03-01 00:13:09;Waiting in queue unmatched
56;2024-03-01 00:13:09;2024-03-01 00:13:09;Waiting in queue unmatched
57;2024-03-01 00:14:19;2024-03-01 00:14:21;Validating
57;2024-03-01 00:14:21;2024-03-01 00:14:21;Waiting in queue unmatched
58;2024-03-01 00:14:20;2024-03-01 00:14:22;Validating
58;2024-03-01 00:14:22;2024-03-01 00:14:22;Waiting in queue unmatched
59;2024-03-01 00:14:24;2024-03-01 00:14:26;Validating
59;2024-03-01 00:14:26;2024-03-01 00:14:26;Waiting in queue unmatched
60;2024-03-01 00:15:11;2024-03-01 00:15:13;Validating
60;2024-03-01 00:15:13;2024-03-01 00:15:13;Waiting in queue unmatched
61;2024-03-01 00:15:16;2024-03-01 00:15:18;Validating
61;2024-03-01 00:15:18;2024-03-01 00:15:18;Waiting in queue unmatched
62;2024-03-01 00:15:25;2024-03-01 00:15:27;Validating
62;2024-03-01 00:15:27;2024-03-01 00:15:27;Waiting in queue unmatched
63;2024-03-01 00:15:27;2024-03-01 00:15:29;Validating
63;2024-03-01 00:15:29;2024-03-01 00:15:29;Waiting in queue unmatched
64;2024-03-01 00:15:36;2024-03-01 00:15:38;Validating
64;2024-03-01 00:15:38;2024-03-01 00:15:38;Waiting in queue unmatched
65;2024-03-01 00:15:42;2024-03-01 00:15:44;Validating
65;2024-03-01 00:15:44;2024-03-01 00:15:44;Waiting in queue unmatched
66;2024-03-01 00:15:48;2024-03-01 00:15:50;Validating
66;2024-03-01 00:15:50;2024-03-01 00:15:50;Waiting in queue unmatched
67;2024-03-01 00:16:07;2024-03-01 00:16:09;Validating
67;2024-03-01 00:16:09;2024-03-01 00:16:09;Waiting in queue unmatched
68;2024-03-01 00:16:50;2024-03-01 00:16:52;Validating
68;2024-03-01 00:16:52;2024-03-01 00:16:52;Waiting in queue unmatched
69;2024-03-01 00:18:10;2024-03-01 00:18:12;Validating
69;2024-03-01 00:18:12;2024-03-01 00:18:12;Waiting in queue unmatched
70;2024-03-01 00:18:11;2024-03-01 00:18:13;Validating
70;2024-03-01 00:18:13;2024-03-01 00:18:13;Waiting in queue unmatched
71;2024-03-01 00:18:46;2024-03-01 00:18:48;Validating
71;2024-03-01 00:18:48;2024-03-01 00:18:48;Waiting in queue unmatched
72;2024-03-01 00:18:53;2024-03-01 00:18:55;Validating
72;2024-03-01 00:18:55;2024-03-01 00:18:55;Waiting in queue unmatched
73;2024-03-01 00:18:55;2024-03-01 00:18:57;Validating
73;2024-03-01 00:18:57;2024-03-01 00:18:57;Waiting in queue unmatched
74;2024-03-01 00:19:03;2024-03-01 00:19:05;Validating
74;2024-03-01 00:19:05;2024-03-01 00:19:05;Waiting in queue unmatched
75;2024-03-01 00:19:19;2024-03-01 00:19:21;Validating
75;2024-03-01 00:19:21;2024-03-01 00:19:21;Waiting in queue unmatched
76;2024-03-01 00:19:44;2024-03-01 00:19:46;Validating
76;2024-03-01 00:19:46;2024-03-01 00:19:46;Waiting in queue unmatched
77;2024-03-01 00:20:28;2024-03-01 00:20:30;Validating
77;2024-03-01 00:20:30;2024-03-01 00:20:30;Waiting in queue unmatched
78;2024-03-01 00:20:29;2024-03-01 00:20:31;Validating
78;2024-03-01 00:20:31;2024-03-01 00:20:31;Waiting in queue unmatched
79;2024-03-01 00:20:34;2024-03-01 00:20:36;Validating
79;2024-03-01 00:20:36;2024-03-01 00:20:36;Waiting in queue unmatched
80;2024-03-01 00:21:15;2024-03-01 00:21:17;Validating
80;2024-03-01 00:21:17;2024-03-01 00:21:17;Waiting in queue unmatched
81;2024-03-01 00:21:16;2024-03-01 00:21:18;Validating
81;2024-03-01 00:21:18;2024-03-01 00:21:18;Waiting in queue unmatched
82;2024-03-01 00:21:47;2024-03-01 00:21:49;Validating
82;2024-03-01 00:21:49;2024-03-01 00:21:49;Waiting in queue unmatched
83;2024-03-01 00:22:06;2024-03-01 00:22:08;Validating
83;2024-03-01 00:22:08;2024-03-01 00:22:08;Waiting in queue unmatched
84;2024-03-01 00:22:14;2024-03-01 00:22:16;Validating
85;2024-03-01 00:22:14;2024-03-01 00:22:16;Validating
84;2024-03-01 00:22:16;2024-03-01 00:22:16;Waiting in queue unmatched
85;2024-03-01 00:22:16;2024-03-01 00:22:16;Waiting in queue unmatched
86;2024-03-01 00:22:16;2024-03-01 00:22:18;Validating
86;2024-03-01 00:22:18;2024-03-01 00:22:18;Waiting in queue unmatched
87;2024-03-01 00:22:35;2024-03-01 00:22:37;Validating
87;2024-03-01 00:22:37;2024-03-01 00:22:37;Waiting in queue unmatched
88;2024-03-01 00:22:55;2024-03-01 00:22:57;Validating
88;2024-03-01 00:22:57;2024-03-01 00:22:57;Waiting in queue unmatched
89;2024-03-01 00:23:00;2024-03-01 00:23:02;Validating
89;2024-03-01 00:23:02;2024-03-01 00:23:02;Waiting in queue unmatched
90;2024-03-01 00:23:11;2024-03-01 00:23:13;Validating
90;2024-03-01 00:23:13;2024-03-01 00:23:13;Waiting in queue unmatched
91;2024-03-01 00:23:19;2024-03-01 00:23:21;Validating
91;2024-03-01 00:23:21;2024-03-01 00:23:21;Waiting in queue unmatched
92;2024-03-01 00:23:34;2024-03-01 00:23:36;Validating
92;2024-03-01 00:23:36;2024-03-01 00:23:36;Waiting in queue unmatched
93;2024-03-01 00:24:15;2024-03-01 00:24:17;Validating
94;2024-03-01 00:24:15;2024-03-01 00:24:17;Validating
93;2024-03-01 00:24:17;2024-03-01 00:24:17;Waiting in queue unmatched
94;2024-03-01 00:24:17;2024-03-01 00:24:17;Waiting in queue unmatched
95;2024-03-01 00:24:33;2024-03-01 00:24:35;Validating
95;2024-03-01 00:24:35;2024-03-01 00:24:35;Waiting in queue unmatched
96;2024-03-01 00:24:38;2024-03-01 00:24:40;Validating
96;2024-03-01 00:24:40;2024-03-01 00:24:40;Waiting in queue unmatched
97;2024-03-01 00:24:39;2024-03-01 00:24:41;Validating
97;2024-03-01 00:24:41;2024-03-01 00:24:41;Waiting in queue unmatched
98;2024-03-01 00:24:41;2024-03-01 00:24:43;Validating
98;2024-03-01 00:24:43;2024-03-01 00:24:43;Waiting in queue unmatched
99;2024-03-01 00:24:52;2024-03-01 00:24:54;Validating
99;2024-03-01 00:24:54;2024-03-01 00:24:54;Waiting in queue unmatched
100;2024-03-01 00:25:00;2024-03-01 00:25:02;Validating
100;2024-03-01 00:25:02;2024-03-01 00:25:02;Waiting in queue unmatched
101;2024-03-01 00:25:55;2024-03-01 00:25:57;Validating
101;2024-03-01 00:25:57;2024-03-01 00:25:57;Waiting in queue unmatched
102;2024-03-01 00:26:13;2024-03-01 00:26:15;Validating
103;2024-03-01 00:26:13;2024-03-01 00:26:15;Validating
102;2024-03-01 00:26:15;2024-03-01 00:26:15;Waiting in queue unmatched
103;2024-03-01 00:26:15;2024-03-01 00:26:15;Waiting in queue unmatched
104;2024-03-01 00:26:28;2024-03-01 00:26:30;Validating
104;2024-03-01 00:26:30;2024-03-01 00:26:30;Waiting in queue unmatched
105;2024-03-01 00:26:36;2024-03-01 00:26:38;Validating
105;2024-03-01 00:26:38;2024-03-01 00:26:38;Waiting in queue unmatched
106;2024-03-01 00:27:03;2024-03-01 00:27:05;Validating
107;2024-03-01 00:27:03;2024-03-01 00:27:05;Validating
106;2024-03-01 00:27:05;2024-03-01 00:27:05;Waiting in queue unmatched
107;2024-03-01 00:27:05;2024-03-01 00:27:05;Waiting in queue unmatched
108;2024-03-01 00:27:07;2024-03-01 00:27:09;Validating
108;2024-03-01 00:27:09;2024-03-01 00:27:09;Waiting in queue unmatched
109;2024-03-01 00:27:12;2024-03-01 00:27:14;Validating
109;2024-03-01 00:27:14;2024-03-01 00:27:14;Waiting in queue unmatched
110;2024-03-01 00:27:32;2024-03-01 00:27:34;Validating
110;2024-03-01 00:27:34;2024-03-01 00:27:34;Waiting in queue unmatched
111;2024-03-01 00:27:44;2024-03-01 00:27:46;Validating
111;2024-03-01 00:27:46;2024-03-01 00:27:46;Waiting in queue unmatched
112;2024-03-01 00:27:53;2024-03-01 00:27:55;Validating
112;2024-03-01 00:27:55;2024-03-01 00:27:55;Waiting in queue unmatched
113;2024-03-01 00:27:59;2024-03-01 00:28:01;Validating
113;2024-03-01 00:28:01;2024-03-01 00:28:01;Waiting in queue unmatched
114;2024-03-01 00:28:44;2024-03-01 00:28:46;Validating
114;2024-03-01 00:28:46;2024-03-01 00:28:46;Waiting in queue unmatched
115;2024-03-01 00:29:36;2024-03-01 00:29:38;Validating
115;2024-03-01 00:29:38;2024-03-01 00:29:38;Waiting in queue unmatched
116;2024-03-01 00:29:54;2024-03-01 00:29:56;Validating
116;2024-03-01 00:29:56;2024-03-01 00:29:56;Waiting in queue unmatched
117;2024-03-01 00:30:40;2024-03-01 00:30:42;Validating
117;2024-03-01 00:30:42;2024-03-01 00:30:42;Waiting in queue unmatched
118;2024-03-01 00:30:45;2024-03-01 00:30:47;Validating
118;2024-03-01 00:30:47;2024-03-01 00:30:47;Waiting in queue unmatched
119;2024-03-01 00:30:54;2024-03-01 00:30:56;Validating
119;2024-03-01 00:30:56;2024-03-01 00:30:56;Waiting in queue unmatched
120;2024-03-01 00:31:24;2024-03-01 00:31:26;Validating
120;2024-03-01 00:31:26;2024-03-01 00:31:26;Waiting in queue unmatched
121;2024-03-01 00:31:36;2024-03-01 00:31:38;Validating
121;2024-03-01 00:31:38;2024-03-01 00:31:38;Waiting in queue unmatched
122;2024-03-01 00:31:52;2024-03-01 00:31:54;Validating
122;2024-03-01 00:31:54;2024-03-01 00:31:54;Waiting in queue unmatched
123;2024-03-01 00:32:04;2024-03-01 00:32:06;Validating
123;2024-03-01 00:32:06;2024-03-01 00:32:06;Waiting in queue unmatched
124;2024-03-01 00:32:35;2024-03-01 00:32:37;Validating
50;2024-03-01 00:32:37;2024-03-01 00:32:39;Matching
124;2024-03-01 00:32:37;2024-03-01 00:32:39;Matching
125;2024-03-01 00:32:47;2024-03-01 00:32:49;Validating
125;2024-03-01 00:32:49;2024-03-01 00:32:49;Waiting in queue unmatched
126;2024-03-01 00:33:12;2024-03-01 00:33:14;Validating
126;2024-03-01 00:33:14;2024-03-01 00:33:14;Waiting in queue unmatched
127;2024-03-01 00:33:22;2024-03-01 00:33:24;Validating
127;2024-03-01 00:33:24;2024-03-01 00:33:24;Waiting in queue unmatched
128;2024-03-01 00:33:23;2024-03-01 00:33:25;Validating
128;2024-03-01 00:33:25;2024-03-01 00:33:25;Waiting in queue unmatched
129;2024-03-01 00:33:24;2024-03-01 00:33:26;Validating
129;2024-03-01 00:33:26;2024-03-01 00:33:26;Waiting in queue unmatched
130;2024-03-01 00:33:41;2024-03-01 00:33:43;Validating
130;2024-03-01 00:33:43;2024-03-01 00:33:43;Waiting in queue unmatched
131;2024-03-01 00:34:02;2024-03-01 00:34:04;Validating
131;2024-03-01 00:34:04;2024-03-01 00:34:04;Waiting in queue unmatched
132;2024-03-01 00:34:12;2024-03-01 00:34:14;Validating
132;2024-03-01 00:34:14;2024-03-01 00:34:14;Waiting in queue unmatched
133;2024-03-01 00:35:24;2024-03-01 00:35:26;Validating
133;2024-03-01 00:35:26;2024-03-01 00:35:26;Waiting in queue unmatched
134;2024-03-01 00:35:32;2024-03-01 00:35:34;Validating
134;2024-03-01 00:35:34;2024-03-01 00:35:34;Waiting in queue unmatched
135;2024-03-01 00:35:40;2024-03-01 00:35:42;Validating
135;2024-03-01 00:35:42;2024-03-01 00:35:42;Waiting in queue unmatched
136;2024-03-01 00:35:42;2024-03-01 00:35:44;Validating
136;2024-03-01 00:35:44;2024-03-01 00:35:44;Waiting in queue unmatched
137;2024-03-01 00:35:46;2024-03-01 00:35:48;Validating
138;2024-03-01 00:35:46;2024-03-01 00:35:48;Validating
137;2024-03-01 00:35:48;2024-03-01 00:35:48;Waiting in queue unmatched
138;2024-03-01 00:35:48;2024-03-01 00:35:48;Waiting in queue unmatched
139;2024-03-01 00:36:39;2024-03-01 00:36:41;Validating
139;2024-03-01 00:36:41;2024-03-01 00:36:41;Waiting in queue unmatched
140;2024-03-01 00:36:56;2024-03-01 00:36:58;Validating
140;2024-03-01 00:36:58;2024-03-01 00:36:58;Waiting in queue unmatched
141;2024-03-01 00:37:12;2024-03-01 00:37:14;Validating
141;2024-03-01 00:37:14;2024-03-01 00:37:14;Waiting in queue unmatched
142;2024-03-01 00:38:16;2024-03-01 00:38:18;Validating
142;2024-03-01 00:38:18;2024-03-01 00:38:18;Waiting in queue unmatched
143;2024-03-01 00:38:32;2024-03-01 00:38:34;Validating
143;2024-03-01 00:38:34;2024-03-01 00:38:34;Waiting in queue unmatched
144;2024-03-01 00:38:40;2024-03-01 00:38:42;Validating
144;2024-03-01 00:38:42;2024-03-01 00:38:42;Waiting in queue unmatched
145;2024-03-01 00:38:53;2024-03-01 00:38:55;Validating
145;2024-03-01 00:38:55;2024-03-01 00:38:55;Waiting in queue unmatched
146;2024-03-01 00:39:00;2024-03-01 00:39:02;Validating
146;2024-03-01 00:39:02;2024-03-01 00:39:02;Waiting in queue unmatched
147;2024-03-01 00:39:20;2024-03-01 00:39:22;Validating
147;2024-03-01 00:39:22;2024-03-01 00:39:22;Waiting in queue unmatched
148;2024-03-01 00:39:42;2024-03-01 00:39:44;Validating
148;2024-03-01 00:39:44;2024-03-01 00:39:44;Waiting in queue unmatched
149;2024-03-01 00:39:50;2024-03-01 00:39:52;Validating
150;2024-03-01 00:39:50;2024-03-01 00:39:52;Validating
149;2024-03-01 00:39:52;2024-03-01 00:39:52;Waiting in queue unmatched
150;2024-03-01 00:39:52;2024-03-01 00:39:52;Waiting in queue unmatched
151;2024-03-01 00:39:52;2024-03-01 00:39:54;Validating
151;2024-03-01 00:39:54;2024-03-01 00:39:54;Waiting in queue unmatched
152;2024-03-01 00:40:05;2024-03-01 00:40:07;Validating
152;2024-03-01 00:40:07;2024-03-01 00:40:07;Waiting in queue unmatched
153;2024-03-01 00:40:10;2024-03-01 00:40:12;Validating
153;2024-03-01 00:40:12;2024-03-01 00:40:12;Waiting in queue unmatched
154;2024-03-01 00:40:50;2024-03-01 00:40:52;Validating
154;2024-03-01 00:40:52;2024-03-01 00:40:52;Waiting in queue unmatched
155;2024-03-01 00:40:54;2024-03-01 00:40:56;Validating
155;2024-03-01 00:40:56;2024-03-01 00:40:56;Waiting in queue unmatched
156;2024-03-01 00:41:00;2024-03-01 00:41:02;Validating
156;2024-03-01 00:41:02;2024-03-01 00:41:02;Waiting in queue unmatched
157;2024-03-01 00:41:19;2024-03-01 00:41:21;Validating
157;2024-03-01 00:41:21;2024-03-01 00:41:21;Waiting in queue unmatched
158;2024-03-01 00:42:02;2024-03-01 00:42:04;Validating
158;2024-03-01 00:42:04;2024-03-01 00:42:04;Waiting in queue unmatched
159;2024-03-01 00:42:42;2024-03-01 00:42:44;Validating
159;2024-03-01 00:42:44;2024-03-01 00:42:44;Waiting in queue unmatched
160;2024-03-01 00:42:58;2024-03-01 00:43:00;Validating
161;2024-03-01 00:42:58;2024-03-01 00:43:00;Validating
160;2024-03-01 00:43:00;2024-03-01 00:43:00;Waiting in queue unmatched
161;2024-03-01 00:43:00;2024-03-01 00:43:00;Waiting in queue unmatched
162;2024-03-01 00:43:11;2024-03-01 00:43:13;Validating
162;2024-03-01 00:43:13;2024-03-01 00:43:13;Waiting in queue unmatched
163;2024-03-01 00:43:39;2024-03-01 00:43:41;Validating
163;2024-03-01 00:43:41;2024-03-01 00:43:41;Waiting in queue unmatched
164;2024-03-01 00:43:56;2024-03-01 00:43:58;Validating
164;2024-03-01 00:43:58;2024-03-01 00:43:58;Waiting in queue unmatched
165;2024-03-01 00:44:15;2024-03-01 00:44:17;Validating
165;2024-03-01 00:44:17;2024-03-01 00:44:17;Waiting in queue unmatched
166;2024-03-01 00:44:17;2024-03-01 00:44:19;Validating
166;2024-03-01 00:44:19;2024-03-01 00:44:19;Waiting in queue unmatched
167;2024-03-01 00:44:28;2024-03-01 00:44:30;Validating
167;2024-03-01 00:44:30;2024-03-01 00:44:30;Waiting in queue unmatched
168;2024-03-01 00:44:32;2024-03-01 00:44:34;Validating
168;2024-03-01 00:44:34;2024-03-01 00:44:34;Waiting in queue unmatched
169;2024-03-01 00:44:33;2024-03-01 00:44:35;Validating
169;2024-03-01 00:44:35;2024-03-01 00:44:35;Waiting in queue unmatched
170;2024-03-01 00:44:35;2024-03-01 00:44:37;Validating
170;2024-03-01 00:44:37;2024-03-01 00:44:37;Waiting in queue unmatched
171;2024-03-01 00:44:44;2024-03-01 00:44:46;Validating
171;2024-03-01 00:44:46;2024-03-01 00:44:46;Waiting in queue unmatched
172;2024-03-01 00:44:51;2024-03-01 00:44:53;Validating
172;2024-03-01 00:44:53;2024-03-01 00:44:53;Waiting in queue unmatched
173;2024-03-01 00:45:17;2024-03-01 00:45:19;Validating
174;2024-03-01 00:45:17;2024-03-01 00:45:19;Validating
174;2024-03-01 00:45:19;2024-03-01 00:45:19;Waiting in queue unmatched
34;2024-03-01 00:45:19;2024-03-01 00:45:21;Matching
173;2024-03-01 00:45:19;2024-03-01 00:45:21;Matching
175;2024-03-01 00:45:24;2024-03-01 00:45:26;Validating
175;2024-03-01 00:45:26;2024-03-01 00:45:26;Waiting in queue unmatched
176;2024-03-01 00:45:52;2024-03-01 00:45:54;Validating
177;2024-03-01 00:45:52;2024-03-01 00:45:54;Validating
176;2024-03-01 00:45:54;2024-03-01 00:45:54;Waiting in queue unmatched
177;2024-03-01 00:45:54;2024-03-01 00:45:54;Waiting in queue unmatched
178;2024-03-01 00:45:54;2024-03-01 00:45:56;Validating
178;2024-03-01 00:45:56;2024-03-01 00:45:56;Waiting in queue unmatched
179;2024-03-01 00:45:57;2024-03-01 00:45:59;Validating
179;2024-03-01 00:45:59;2024-03-01 00:45:59;Waiting in queue unmatched
180;2024-03-01 00:46:29;2024-03-01 00:46:31;Validating
130;2024-03-01 00:46:31;2024-03-01 00:46:33;Matching
180;2024-03-01 00:46:31;2024-03-01 00:46:33;Matching
181;2024-03-01 00:46:45;2024-03-01 00:46:47;Validating
181;2024-03-01 00:46:47;2024-03-01 00:46:47;Waiting in queue unmatched
182;2024-03-01 00:46:52;2024-03-01 00:46:54;Validating
182;2024-03-01 00:46:54;2024-03-01 00:46:54;Waiting in queue unmatched
183;2024-03-01 00:47:50;2024-03-01 00:47:52;Validating
184;2024-03-01 00:47:50;2024-03-01 00:47:52;Validating
183;2024-03-01 00:47:52;2024-03-01 00:47:52;Waiting in queue unmatched
184;2024-03-01 00:47:52;2024-03-01 00:47:52;Waiting in queue unmatched
185;2024-03-01 00:48:11;2024-03-01 00:48:13;Validating
185;2024-03-01 00:48:13;2024-03-01 00:48:13;Waiting in queue unmatched
186;2024-03-01 00:48:48;2024-03-01 00:48:50;Validating
186;2024-03-01 00:48:50;2024-03-01 00:48:50;Waiting in queue unmatched
187;2024-03-01 00:49:32;2024-03-01 00:49:34;Validating
187;2024-03-01 00:49:34;2024-03-01 00:49:34;Waiting in queue unmatched
188;2024-03-01 00:49:33;2024-03-01 00:49:35;Validating
188;2024-03-01 00:49:35;2024-03-01 00:49:35;Waiting in queue unmatched
189;2024-03-01 00:49:35;2024-03-01 00:49:37;Validating
189;2024-03-01 00:49:37;2024-03-01 00:49:37;Waiting in queue unmatched
190;2024-03-01 00:49:48;2024-03-01 00:49:50;Validating
190;2024-03-01 00:49:50;2024-03-01 00:49:50;Waiting in queue unmatched
191;2024-03-01 00:50:06;2024-03-01 00:50:08;Validating
191;2024-03-01 00:50:08;2024-03-01 00:50:08;Waiting in queue unmatched
192;2024-03-01 00:50:12;2024-03-01 00:50:14;Validating
193;2024-03-01 00:50:14;2024-03-01 00:50:16;Validating
193;2024-03-01 00:50:16;2024-03-01 00:50:16;Waiting in queue unmatched
19;2024-03-01 00:50:14;2024-03-01 00:50:16;Matching
