TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
200;2024-03-02 14:52:15;96714864.1;7;3;1;3;192;2024-03-03;1
201;2024-03-02 14:57:33;100522307.75;8;3;6;3;1195;2024-03-04;2
202;2024-03-02 14:57:52;213025222.27;2;4;4;4;275;2024-03-04;2
203;2024-03-02 15:01:22;330070398.4;5;5;6;5;1023;2024-03-04;2
204;2024-03-02 15:05:10;47152331.53;4;5;8;5;895;2024-03-04;2
205;2024-03-02 15:05:11;295884104.75;5;1;7;1;1130;2024-03-04;2
206;2024-03-02 15:10:50;82598213.67;4;5;1;5;38;2024-03-04;2
207;2024-03-02 15:11:47;312392384.46;1;8;4;8;261;2024-03-03;1
208;2024-03-02 15:15:51;90346039.41;3;8;5;8;1381;2024-03-04;2
209;2024-03-02 15:18:01;82650003.03;3;6;8;6;1094;2024-03-04;2
210;2024-03-02 15:24:06;163722931.02;7;0;4;0;1322;2024-03-03;1
211;2024-03-02 15:24:47;143379522.84;5;0;2;0;676;2024-03-04;2
212;2024-03-02 15:28:45;99661678.92;5;0;2;0;736;2024-03-04;2
213;2024-03-02 15:28:53;217205302.78;6;7;1;7;503;2024-03-04;2
214;2024-03-02 15:30:03;312392384.46;4;0;1;0;261;2024-03-03;1
215;2024-03-02 15:35:06;166866398.27;3;0;8;0;1310;2024-03-04;2
216;2024-03-02 15:37:19;61923390.76;7;0;1;0;1236;2024-03-04;2
217;2024-03-02 15:37:43;227613629.18;2;6;3;6;50;2024-03-04;2
218;2024-03-02 15:38:10;237891595.52;5;0;4;0;198;2024-03-04;2
219;2024-03-02 15:41:06;308166567.47;4;0;5;0;548;2024-03-04;2
220;2024-03-02 15:44:04;93002631.41;2;0;7;0;149;2024-03-04;2
221;2024-03-02 15:50:58;34360758.73;7;2;8;2;923;2024-03-04;2
222;2024-03-02 15:55:59;85226968.0;2;0;8;0;15;2024-03-04;2
223;2024-03-02 15:56:49;184210981.58;1;4;3;4;540;2024-03-04;2
224;2024-03-02 16:11:51;102170377.08;2;0;4;0;1140;2024-03-04;2
225;2024-03-02 16:17:25;137496152.49;8;3;6;3;5;2024-03-04;2
226;2024-03-02 16:20:15;20978391.1;6;7;8;7;1500;2024-03-04;2
227;2024-03-02 16:30:04;103632762.23;2;0;5;0;1159;2024-03-04;2
228;2024-03-02 16:31:47;213587826.96;7;0;3;0;566;2024-03-04;2
229;2024-03-02 16:40:30;219609485.39;8;5;3;5;743;2024-03-03;1
230;2024-03-02 16:41:27;153715793.66;7;0;2;0;240;2024-03-04;2
231;2024-03-02 16:44:01;243498678.1;3;0;5;0;366;2024-03-04;2
232;2024-03-02 17:01:14;72548657.44;4;0;7;0;182;2024-03-04;2
233;2024-03-02 17:04:52;63725661.74;1;4;5;4;916;2024-03-04;2
234;2024-03-02 17:06:39;40182077.96;6;8;2;8;1194;2024-03-04;2
235;2024-03-02 17:15:47;73535738.51;2;0;1;0;915;2024-03-04;2
236;2024-03-02 17:15:53;137496152.49;6;0;8;0;5;2024-03-04;2
237;2024-03-02 17:15:58;316209360.62;1;4;4;4;1105;2024-03-04;2
238;2024-03-02 17:16:36;199118925.11;7;7;5;7;673;2024-03-04;2
239;2024-03-02 17:19:41;89003992.82;6;3;5;3;270;2024-03-04;2
240;2024-03-02 17:31:53;310481988.44;7;6;4;6;212;2024-03-04;2
241;2024-03-02 17:33:52;155830652.69;4;0;1;0;455;2024-03-04;2
242;2024-03-02 17:35:16;263526457.33;1;4;6;4;43;2024-03-03;1
243;2024-03-02 17:37:37;95714738.09;1;0;5;0;1125;2024-03-04;2
244;2024-03-02 17:39:10;85142097.38;8;0;5;0;830;2024-03-04;2
245;2024-03-02 17:39:27;291398396.5;6;2;4;2;942;2024-03-03;1
246;2024-03-02 17:45:26;45349135.28;7;0;2;0;482;2024-03-04;2
247;2024-03-02 17:47:51;126316150.1;2;0;4;0;904;2024-03-03;1
248;2024-03-02 17:48:09;264869981.29;6;0;4;0;928;2024-03-04;2
249;2024-03-02 17:49:53;173481209.16;4;4;3;4;542;2024-03-04;2
250;2024-03-02 17:55:57;313136437.07;6;0;7;0;750;2024-03-04;2
251;2024-03-02 17:56:01;163722931.02;4;8;7;8;1322;2024-03-03;1
252;2024-03-02 17:56:49;55188208.88;3;3;2;3;1408;2024-03-04;2
253;2024-03-02 17:57:27;213587826.96;3;2;7;2;566;2024-03-04;2
254;2024-03-02 17:58:43;61556564.77;3;0;1;0;333;2024-03-04;2
255;2024-03-02 18:07:39;89003992.82;5;0;6;0;270;2024-03-04;2
256;2024-03-02 18:11:12;206528324.5;7;2;1;2;1353;2024-03-04;2
257;2024-03-02 18:19:14;234373384.04;4;5;5;5;1065;2024-03-03;1
258;2024-03-02 18:28:23;132995698.67;1;0;2;0;394;2024-03-04;2
259;2024-03-02 18:40:52;359085378.36;6;0;5;0;649;2024-03-04;2
260;2024-03-02 18:45:20;24642142.69;1;3;8;3;1044;2024-03-03;1
261;2024-03-02 18:45:35;119690412.52;7;8;2;8;877;2024-03-04;2
262;2024-03-02 18:48:30;243498678.1;5;3;3;3;366;2024-03-04;2
263;2024-03-02 18:54:18;263539242.68;1;0;5;0;221;2024-03-04;2
264;2024-03-02 18:58:39;406354324.69;3;4;6;4;984;2024-03-04;2
265;2024-03-02 19:04:56;40182077.96;2;0;6;0;1194;2024-03-04;2
266;2024-03-02 19:06:44;183705606.7;1;0;2;0;964;2024-03-04;2
267;2024-03-02 19:07:27;425063163.69;3;8;6;8;498;2024-03-03;1
268;2024-03-02 19:07:54;105836520.52;5;4;2;4;354;2024-03-04;2
269;2024-03-02 19:16:54;126316150.1;4;6;2;6;904;2024-03-03;1
270;2024-03-02 19:18:33;425063163.69;6;0;3;0;498;2024-03-03;1
271;2024-03-02 19:23:00;61923390.76;1;4;7;4;1236;2024-03-04;2
272;2024-03-02 19:24:00;183705606.7;2;8;1;8;964;2024-03-04;2
273;2024-03-02 19:27:09;205736781.04;6;3;7;3;294;2024-03-04;2
274;2024-03-02 19:48:57;66500203.79;3;8;5;8;180;2024-03-04;2
275;2024-03-02 20:02:37;213170456.75;3;8;7;8;773;2024-03-04;2
276;2024-03-02 20:04:12;66500203.79;5;0;3;0;180;2024-03-04;2
277;2024-03-02 20:57:06;247625057.93;6;6;3;6;1034;2024-03-04;2
278;2024-03-02 21:10:15;291398396.5;4;0;6;0;942;2024-03-03;1
279;2024-03-02 21:37:06;155830652.69;1;2;4;2;455;2024-03-04;2
280;2024-03-02 21:39:30;63220000.83;2;0;3;0;648;2024-03-04;2
281;2024-03-02 21:59:51;192720702.29;4;0;7;0;292;2024-03-04;2
282;2024-03-02 22:44:36;267923274.12;2;7;4;7;23;2024-03-04;2
283;2024-03-02 22:50:59;219609485.39;3;0;8;0;743;2024-03-03;1
284;2024-03-02 22:56:24;48515549.33;4;0;7;0;111;2024-03-03;1
285;2024-03-02 23:49:24;173481209.16;3;0;4;0;542;2024-03-04;2
286;2024-03-02 23:56:00;91544335.03;8;7;4;7;144;2024-03-04;2
287;2024-03-03 00:12:23;136323954.83;2;0;8;0;1000;2024-03-05;2
288;2024-03-03 00:32:43;75127616.18;6;1;4;1;445;2024-03-05;2
289;2024-03-03 00:40:08;189482929.13;7;3;3;3;620;2024-03-05;2
290;2024-03-03 00:41:58;110864889.93;4;0;5;0;1325;2024-03-05;2
291;2024-03-03 00:53:56;219856097.63;1;0;3;0;973;2024-03-05;2
292;2024-03-03 00:54:22;193960767.97;8;1;4;1;159;2024-03-05;2
293;2024-03-03 01:38:15;251287395.95;6;0;8;0;429;2024-03-05;2
294;2024-03-03 01:42:39;76734576.83;3;0;6;0;905;2024-03-05;2
295;2024-03-03 01:43:07;263750387.55;8;7;6;7;567;2024-03-05;2
296;2024-03-03 01:43:24;272277586.64;4;0;7;0;634;2024-03-05;2
297;2024-03-03 01:43:45;195910688.34;8;3;7;3;809;2024-03-05;2
298;2024-03-03 01:55:10;41673029.09;3;0;1;0;921;2024-03-04;1
299;2024-03-03 01:56:11;113193564.51;1;0;2;0;1346;2024-03-05;2
300;2024-03-03 01:57:57;101602149.14;3;0;8;0;380;2024-03-05;2
301;2024-03-03 02:00:19;70389394.44;8;0;3;0;1336;2024-03-05;2
302;2024-03-03 02:04:06;107689402.09;8;4;5;4;1008;2024-03-04;1
303;2024-03-03 02:07:19;51440752.32;4;0;5;0;135;2024-03-05;2
304;2024-03-03 02:08:40;43773715.9;8;0;1;0;1316;2024-03-05;2
305;2024-03-03 02:12:27;86081263.12;7;1;8;1;284;2024-03-05;2
306;2024-03-03 02:14:09;51314537.35;7;7;2;7;848;2024-03-05;2
307;2024-03-03 02:22:16;75127616.18;4;0;6;0;445;2024-03-05;2
308;2024-03-03 02:23:43;149714884.48;6;4;7;4;1323;2024-03-04;1
309;2024-03-03 02:28:15;177063614.3;8;3;7;3;1089;2024-03-05;2
310;2024-03-03 02:28:25;299515412.2;7;0;6;0;1237;2024-03-05;2
311;2024-03-03 02:28:55;207212903.21;1;0;5;0;28;2024-03-05;2
312;2024-03-03 02:31:15;200958897.14;6;0;7;0;1375;2024-03-05;2
313;2024-03-03 02:32:16;248622683.92;8;3;1;3;1022;2024-03-04;1
314;2024-03-03 02:38:07;59899493.59;3;0;2;0;1005;2024-03-04;1
315;2024-03-03 02:39:15;126317840.79;3;0;7;0;804;2024-03-05;2
316;2024-03-03 02:39:48;153406566.16;8;7;4;7;193;2024-03-05;2
317;2024-03-03 02:43:31;227062470.98;5;1;4;1;216;2024-03-05;2
318;2024-03-03 02:47:03;199712741.02;4;0;3;0;133;2024-03-05;2
319;2024-03-03 02:47:06;182193075.42;4;3;7;3;1305;2024-03-05;2
320;2024-03-03 02:47:36;253286848.49;4;5;7;5;390;2024-03-05;2
321;2024-03-03 02:48:28;182193075.42;7;0;4;0;1305;2024-03-05;2
322;2024-03-03 03:01:26;64463829.58;6;6;1;6;57;2024-03-05;2
323;2024-03-03 03:03:57;179843144.33;3;0;8;0;1112;2024-03-04;1
324;2024-03-03 03:10:42;101602149.14;8;4;3;4;380;2024-03-05;2
325;2024-03-03 03:15:23;208215487.52;7;0;1;0;691;2024-03-05;2
326;2024-03-03 03:19:34;50078049.51;8;0;2;0;1391;2024-03-05;2
327;2024-03-03 03:24:46;114369961.39;8;0;7;0;18;2024-03-05;2
328;2024-03-03 03:24:50;323707003.34;6;0;4;0;118;2024-03-04;1
329;2024-03-03 03:26:26;229125130.02;5;0;8;0;186;2024-03-04;1
330;2024-03-03 03:38:05;199306839.93;2;1;3;1;223;2024-03-05;2
331;2024-03-03 03:38:38;155955529.46;5;1;3;1;823;2024-03-05;2
332;2024-03-03 03:48:45;70290185.05;6;5;4;5;1209;2024-03-05;2
333;2024-03-03 03:52:37;170690323.31;6;4;7;4;560;2024-03-04;1
334;2024-03-03 04:01:46;59899493.59;2;6;3;6;1005;2024-03-04;1
335;2024-03-03 04:02:25;230362055.64;1;2;5;2;1435;2024-03-05;2
336;2024-03-03 04:02:50;195910688.34;7;0;8;0;809;2024-03-05;2
337;2024-03-03 04:14:14;138468582.53;7;0;3;0;1138;2024-03-05;2
338;2024-03-03 04:17:23;257605637.15;7;7;6;7;888;2024-03-05;2
339;2024-03-03 04:18:01;126317840.79;7;5;3;5;804;2024-03-05;2
340;2024-03-03 04:20:10;176000308.5;2;2;1;2;619;2024-03-05;2
341;2024-03-03 04:24:17;188130723.89;4;0;2;0;132;2024-03-05;2
342;2024-03-03 04:24:58;257605637.15;6;0;7;0;888;2024-03-05;2
343;2024-03-03 04:25:29;241209392.1;5;0;8;0;529;2024-03-05;2
344;2024-03-03 04:27:22;136140952.47;4;0;5;0;312;2024-03-05;2
