TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
89;2024-03-02 05:27:21;59065904.18;7;0;1;0;535;2024-03-02;0
90;2024-03-02 05:31:23;26199611.35;3;0;2;0;85;2024-03-02;0
91;2024-03-02 05:37:44;94367070.55;1;6;5;6;253;2024-03-02;0
92;2024-03-02 05:41:32;159625204.46;8;3;6;3;810;2024-03-02;0
93;2024-03-02 05:44:02;151146412.93;4;5;6;5;867;2024-03-02;0
94;2024-03-02 05:44:43;12729990.4;3;0;8;0;516;2024-03-02;0
95;2024-03-02 05:45:41;10070230.33;4;1;3;1;1335;2024-03-02;0
96;2024-03-02 05:45:59;94367070.55;5;0;1;0;253;2024-03-02;0
97;2024-03-02 05:50:32;137664695.66;8;4;6;4;1465;2024-03-02;0
98;2024-03-02 05:50:58;100246212.89;8;0;6;0;711;2024-03-02;0
99;2024-03-02 05:51:44;100014031.58;1;0;2;0;605;2024-03-02;0
100;2024-03-02 05:53:58;26836938.36;4;0;2;0;1118;2024-03-02;0
101;2024-03-02 06:00:17;113275670.0;1;0;6;0;204;2024-03-02;0
102;2024-03-02 06:01:24;51473725.5;6;7;4;7;1374;2024-03-02;0
103;2024-03-02 06:04:26;83280389.57;4;0;1;0;852;2024-03-02;0
104;2024-03-02 06:07:23;157250816.81;6;0;7;0;782;2024-03-02;0
105;2024-03-02 06:10:08;182686868.73;7;2;2;2;956;2024-03-02;0
106;2024-03-02 06:11:09;51798118.28;7;0;6;0;872;2024-03-02;0
107;2024-03-02 06:13:02;103304602.18;3;7;5;7;544;2024-03-02;0
108;2024-03-02 06:19:22;8998616.62;5;8;3;8;1183;2024-03-02;0
109;2024-03-02 06:24:36;122369886.68;3;7;2;7;972;2024-03-02;0
110;2024-03-02 06:27:14;38187520.39;7;0;1;0;1409;2024-03-02;0
111;2024-03-02 06:31:26;42148553.43;7;0;1;0;395;2024-03-02;0
112;2024-03-02 06:32:14;99443708.81;7;4;1;4;1348;2024-03-02;0
113;2024-03-02 06:33:00;32276659.45;3;5;1;5;381;2024-03-02;0
114;2024-03-02 06:37:22;100246212.89;6;6;8;6;711;2024-03-02;0
115;2024-03-02 06:38:35;18466046.61;7;0;1;0;304;2024-03-02;0
116;2024-03-02 06:55:17;29985742.09;8;8;3;8;635;2024-03-02;0
117;2024-03-02 06:58:33;19239328.36;7;0;4;0;522;2024-03-02;0
118;2024-03-02 06:58:59;29854162.72;7;0;3;0;1425;2024-03-02;0
119;2024-03-02 06:59:36;57319438.24;6;0;1;0;1255;2024-03-02;0
120;2024-03-02 07:13:29;59157251.21;3;0;8;0;148;2024-03-02;0
121;2024-03-02 07:15:48;75554783.1;1;2;6;2;3;2024-03-02;0
122;2024-03-02 07:16:38;200538135.72;5;5;1;5;1205;2024-03-02;0
123;2024-03-02 07:24:09;152434208.71;6;0;7;0;1028;2024-03-02;0
124;2024-03-02 07:25:12;98869401.21;2;0;8;0;620;2024-03-02;0
125;2024-03-02 07:25:58;40740348.04;4;2;5;2;1352;2024-03-02;0
126;2024-03-02 07:28:51;103869632.03;2;2;8;2;606;2024-03-02;0
127;2024-03-02 07:30:02;129240394.49;8;0;7;0;828;2024-03-02;0
128;2024-03-02 07:34:02;132670597.7;2;0;5;0;614;2024-03-02;0
129;2024-03-02 07:45:42;129494978.74;2;0;3;0;1302;2024-03-02;0
130;2024-03-02 07:47:32;39486585.23;1;0;8;0;1257;2024-03-02;0
131;2024-03-02 07:54:06;90927722.26;6;0;4;0;435;2024-03-02;0
132;2024-03-02 07:59:42;26631189.65;6;0;4;0;934;2024-03-02;0
133;2024-03-02 08:02:23;68063701.68;3;6;8;6;520;2024-03-02;0
134;2024-03-02 08:03:30;48547004.27;6;6;5;6;1399;2024-03-02;0
135;2024-03-02 08:04:33;84833084.37;2;0;5;0;1202;2024-03-02;0
136;2024-03-02 08:08:49;152667214.3;5;5;6;5;98;2024-03-02;0
137;2024-03-02 08:12:08;111176327.64;1;0;6;0;976;2024-03-02;0
138;2024-03-02 08:14:47;26631189.65;4;3;6;3;934;2024-03-02;0
139;2024-03-02 08:21:59;116527399.43;4;0;2;0;1192;2024-03-02;0
140;2024-03-02 08:25:01;56002850.2;7;0;4;0;1000;2024-03-02;0
141;2024-03-02 08:25:40;135359399.17;8;0;1;0;865;2024-03-02;0
142;2024-03-02 08:28:11;37308654.23;3;0;1;0;795;2024-03-02;0
143;2024-03-02 08:30:18;15022089.58;3;0;4;0;104;2024-03-02;0
144;2024-03-02 08:33:59;93286543.37;1;0;7;0;959;2024-03-02;0
145;2024-03-02 08:36:27;152434208.71;7;6;6;6;1028;2024-03-02;0
146;2024-03-02 08:38:45;81810065.98;1;0;2;0;1305;2024-03-02;0
147;2024-03-02 08:43:16;50279206.03;6;6;3;6;454;2024-03-02;0
148;2024-03-02 08:45:27;182415922.69;1;0;7;0;390;2024-03-02;0
149;2024-03-02 08:47:12;98869401.21;8;2;2;2;620;2024-03-02;0
150;2024-03-02 09:02:59;56270054.43;8;5;4;5;1063;2024-03-02;0
151;2024-03-02 09:05:09;172629355.08;7;3;2;3;325;2024-03-02;0
152;2024-03-02 09:17:24;146834745.66;1;0;7;0;1221;2024-03-02;0
153;2024-03-02 09:22:24;53790792.31;5;0;1;0;11;2024-03-02;0
154;2024-03-02 09:22:34;21123580.2;4;6;3;6;892;2024-03-02;0
155;2024-03-02 09:24:06;113983421.78;2;0;7;0;801;2024-03-02;0
156;2024-03-02 09:25:29;63882680.47;1;0;8;0;998;2024-03-02;0
157;2024-03-02 09:29:33;209018967.59;1;0;2;0;1400;2024-03-02;0
158;2024-03-02 09:30:04;80013352.02;2;3;6;3;232;2024-03-02;0
159;2024-03-02 09:31:33;124853978.11;1;0;2;0;765;2024-03-02;0
160;2024-03-02 09:37:43;150652400.44;3;7;2;7;485;2024-03-02;0
161;2024-03-02 09:40:36;38187520.39;1;1;7;1;1409;2024-03-02;0
162;2024-03-02 09:46:56;56270054.43;4;0;8;0;1063;2024-03-02;0
163;2024-03-02 09:50:29;17532886.2;7;0;3;0;1499;2024-03-02;0
164;2024-03-02 09:51:53;25121664.84;7;2;8;2;657;2024-03-02;0
165;2024-03-02 10:01:08;24112747.77;7;8;3;8;971;2024-03-02;0
166;2024-03-02 10:04:01;75722754.83;2;0;1;0;1331;2024-03-02;0
167;2024-03-02 10:04:25;81268757.31;5;3;8;3;1080;2024-03-02;0
168;2024-03-02 10:06:28;79060124.23;2;5;5;5;1474;2024-03-02;0
169;2024-03-02 10:06:59;61874240.33;8;0;4;0;1031;2024-03-02;0
170;2024-03-02 10:11:33;168099201.57;1;0;7;0;115;2024-03-02;0
171;2024-03-02 10:11:45;84995743.8;6;4;4;4;1071;2024-03-02;0
172;2024-03-02 10:13:48;90927722.26;4;6;6;6;435;2024-03-02;0
173;2024-03-02 10:17:34;37100157.78;6;3;3;3;1467;2024-03-02;0
174;2024-03-02 10:20:06;56200127.86;3;0;7;0;1237;2024-03-02;0
175;2024-03-02 10:20:29;93373527.72;8;0;5;0;136;2024-03-02;0
176;2024-03-02 10:20:54;81268757.31;8;0;5;0;1080;2024-03-02;0
177;2024-03-02 10:25:45;73885437.21;2;0;8;0;837;2024-03-02;0
178;2024-03-02 10:27:29;98471235.41;1;0;4;0;1280;2024-03-02;0
179;2024-03-02 10:28:24;108031685.53;3;3;6;3;39;2024-03-02;0
180;2024-03-02 10:33:44;44666194.68;4;4;3;4;557;2024-03-02;0
181;2024-03-02 10:37:17;132670597.7;5;4;2;4;614;2024-03-02;0
182;2024-03-02 10:38:56;87712549.1;2;0;1;0;539;2024-03-02;0
183;2024-03-02 10:43:20;61970620.56;2;2;7;2;528;2024-03-02;0
184;2024-03-02 10:45:32;19239328.36;4;4;7;4;522;2024-03-02;0
185;2024-03-02 10:49:06;28325638.27;2;7;7;7;109;2024-03-02;0
186;2024-03-02 10:50:53;84833084.37;5;4;2;4;1202;2024-03-02;0
187;2024-03-02 10:52:01;118075689.37;8;5;4;5;563;2024-03-02;0
188;2024-03-02 10:55:04;16563016.29;5;1;3;1;512;2024-03-02;0
189;2024-03-02 10:55:25;58238078.14;3;0;1;0;1204;2024-03-02;0
190;2024-03-02 11:04:56;17629604.84;3;0;8;0;1496;2024-03-02;0
191;2024-03-02 11:06:13;112239461.09;5;4;2;4;27;2024-03-02;0
192;2024-03-02 11:07:38;92687970.54;8;6;5;6;327;2024-03-02;0
193;2024-03-02 11:16:14;44552388.38;7;6;4;6;1078;2024-03-02;0
194;2024-03-02 11:18:42;164678105.66;8;3;2;3;634;2024-03-02;0
195;2024-03-02 11:18:59;103869632.03;8;0;2;0;606;2024-03-02;0
196;2024-03-02 11:22:44;87369510.58;8;2;6;2;1471;2024-03-02;0
197;2024-03-02 11:22:49;50256229.5;8;7;3;7;538;2024-03-02;0
198;2024-03-02 11:24:45;90042749.15;8;0;1;0;981;2024-03-02;0
199;2024-03-02 11:25:38;112457595.95;4;0;6;0;639;2024-03-02;0
200;2024-03-02 11:27:52;118075689.37;4;0;8;0;563;2024-03-02;0
201;2024-03-02 11:34:54;66786095.89;3;5;7;5;1032;2024-03-02;0
202;2024-03-02 11:40:36;84308264.65;2;6;5;6;1041;2024-03-02;0
203;2024-03-02 11:45:29;52953303.64;6;2;4;2;201;2024-03-02;0
204;2024-03-02 11:51:28;66786095.89;7;0;3;0;1032;2024-03-02;0
205;2024-03-02 11:53:37;44500392.83;4;0;3;0;1350;2024-03-02;0
206;2024-03-02 11:54:00;83013269.38;8;0;1;0;375;2024-03-02;0
207;2024-03-02 11:55:39;137850821.55;1;0;2;0;1466;2024-03-02;0
208;2024-03-02 12:01:37;104436967.8;6;0;5;0;1412;2024-03-02;0
209;2024-03-02 12:06:35;80013352.02;6;0;2;0;232;2024-03-02;0
210;2024-03-02 12:23:48;49951043.33;3;0;4;0;695;2024-03-02;0
211;2024-03-02 12:26:07;49577908.8;4;0;3;0;1176;2024-03-02;0
212;2024-03-02 12:30:03;59157251.21;8;7;3;7;148;2024-03-02;0
213;2024-03-02 12:31:35;53790792.31;1;1;5;1;11;2024-03-02;0
214;2024-03-02 12:33:23;79242541.79;1;5;4;5;440;2024-03-02;0
215;2024-03-02 12:35:35;29854162.72;3;3;7;3;1425;2024-03-02;0
216;2024-03-02 12:38:42;113983421.78;7;3;2;3;801;2024-03-02;0
217;2024-03-02 12:42:38;53117656.8;2;0;3;0;265;2024-03-02;0
218;2024-03-02 12:43:48;142690648.34;2;0;5;0;815;2024-03-02;0
219;2024-03-02 12:44:52;182686868.73;2;0;7;0;956;2024-03-02;0
220;2024-03-02 12:45:43;157250816.81;7;1;6;1;782;2024-03-02;0
221;2024-03-02 12:47:53;139707866.72;1;0;7;0;581;2024-03-02;0
222;2024-03-02 12:48:30;104131551.77;3;1;8;1;205;2024-03-02;0
223;2024-03-02 12:55:09;152667214.3;6;0;5;0;98;2024-03-02;0
224;2024-03-02 12:57:28;13793892.12;3;0;1;0;816;2024-03-02;0
225;2024-03-02 13:08:19;10951864.8;8;4;7;4;1109;2024-03-02;0
226;2024-03-02 13:17:30;119441014.83;1;0;6;0;774;2024-03-02;0
227;2024-03-02 13:20:16;42576924.97;4;7;8;7;896;2024-03-02;0
228;2024-03-02 13:21:24;61874240.33;4;2;8;2;1031;2024-03-02;0
229;2024-03-02 13:34:50;16566989.97;3;0;6;0;12;2024-03-02;0
230;2024-03-02 13:35:01;151910891.4;6;4;1;4;939;2024-03-02;0
231;2024-03-02 13:43:56;13793892.12;1;1;3;1;816;2024-03-02;0
232;2024-03-02 13:44:41;182415922.69;7;5;1;5;390;2024-03-02;0
233;2024-03-02 13:49:34;88252885.78;1;8;8;8;610;2024-03-02;0
234;2024-03-02 13:52:44;137664695.66;6;0;8;0;1465;2024-03-02;0
235;2024-03-02 13:55:34;124853978.11;2;8;1;8;765;2024-03-02;0
236;2024-03-02 13:58:29;53117656.8;3;6;2;6;265;2024-03-02;0
237;2024-03-02 14:03:59;41250049.24;7;0;2;0;186;2024-03-02;0
238;2024-03-02 14:07:16;146834745.66;7;3;1;3;1221;2024-03-02;0
239;2024-03-02 14:09:45;157043109.46;1;0;4;0;217;2024-03-02;0
240;2024-03-02 14:18:35;13893609.61;6;7;3;7;648;2024-03-02;0
241;2024-03-02 14:29:54;18015818.47;3;0;4;0;1488;2024-03-02;0
242;2024-03-02 14:30:17;151146412.93;6;0;4;0;867;2024-03-02;0
243;2024-03-02 14:34:37;105670516.43;4;0;2;0;604;2024-03-02;0
244;2024-03-02 14:39:42;166267480.1;5;7;1;7;916;2024-03-02;0
245;2024-03-02 14:47:10;60505590.98;5;0;8;0;853;2024-03-02;0
246;2024-03-02 14:53:03;58238078.14;1;8;3;8;1204;2024-03-02;0
247;2024-03-02 14:56:29;137850821.55;2;6;1;6;1466;2024-03-02;0
248;2024-03-02 15:00:03;168099201.57;7;1;1;1;115;2024-03-02;0
249;2024-03-02 15:02:36;88123913.94;7;7;5;7;1169;2024-03-02;0
250;2024-03-02 15:08:35;21823576.75;3;3;7;3;190;2024-03-02;0
251;2024-03-02 15:09:00;100014031.58;2;2;1;2;605;2024-03-02;0
252;2024-03-02 15:18:36;209018967.59;2;4;1;4;1400;2024-03-02;0
253;2024-03-02 15:19:05;108584823.86;4;1;5;1;527;2024-03-02;0
254;2024-03-02 15:22:42;68063701.68;8;0;3;0;520;2024-03-02;0
255;2024-03-02 15:29:40;79060124.23;5;0;2;0;1474;2024-03-02;0
256;2024-03-02 15:36:39;84995743.8;4;0;6;0;1071;2024-03-02;0
257;2024-03-02 15:40:16;159625204.46;6;0;8;0;810;2024-03-02;0
258;2024-03-02 15:40:17;52953303.64;4;0;6;0;201;2024-03-02;0
259;2024-03-02 15:42:00;133752753.28;1;4;6;4;773;2024-03-02;0
260;2024-03-02 15:43:11;16516722.13;3;5;7;5;884;2024-03-02;0
261;2024-03-02 15:44:07;56002850.2;4;7;7;7;1000;2024-03-02;0
262;2024-03-02 15:45:14;134032940.28;4;8;1;8;1325;2024-03-02;0
263;2024-03-02 15:45:36;49956003.28;3;5;8;5;525;2024-03-02;0
264;2024-03-02 15:49:25;134096498.13;6;0;3;0;1131;2024-03-02;0
265;2024-03-02 16:00:49;78898352.2;2;0;3;0;732;2024-03-02;0
266;2024-03-02 16:03:15;122369886.68;2;0;3;0;972;2024-03-02;0
267;2024-03-02 16:05:27;99475523.32;5;0;6;0;144;2024-03-02;0
268;2024-03-02 16:13:53;134096498.13;3;7;6;7;1131;2024-03-02;0
269;2024-03-02 16:14:39;108584823.86;5;0;4;0;527;2024-03-02;0
270;2024-03-02 16:15:41;87712549.1;1;8;2;8;539;2024-03-02;0
271;2024-03-02 16:18:02;44713474.25;8;0;4;0;1431;2024-03-02;0
272;2024-03-02 16:18:21;16566989.97;6;1;3;1;12;2024-03-02;0
273;2024-03-02 16:18:46;131009966.24;2;0;5;0;1153;2024-03-02;0
274;2024-03-02 16:22:01;177606614.79;2;0;6;0;759;2024-03-02;0
275;2024-03-02 16:31:20;29702851.96;7;0;3;0;168;2024-03-02;0
276;2024-03-02 16:32:04;105670516.43;2;1;4;1;604;2024-03-02;0
277;2024-03-02 16:33:24;81810065.98;2;3;1;3;1305;2024-03-02;0
278;2024-03-02 16:35:47;104436967.8;5;6;6;6;1412;2024-03-02;0
279;2024-03-02 16:38:40;39486585.23;8;8;1;8;1257;2024-03-02;0
280;2024-03-02 16:42:04;55182576.73;3;1;7;1;346;2024-03-02;0
281;2024-03-02 16:43:19;100754388.48;6;3;1;3;322;2024-03-02;0
282;2024-03-02 16:43:59;99475523.32;6;8;5;8;144;2024-03-02;0
283;2024-03-02 16:46:27;73956814.05;4;0;6;0;741;2024-03-02;0
284;2024-03-02 16:56:06;157043109.46;4;1;1;1;217;2024-03-02;0
285;2024-03-02 17:01:20;79242541.79;4;0;1;0;440;2024-03-02;0
286;2024-03-02 17:01:53;142690648.34;5;6;2;6;815;2024-03-02;0
287;2024-03-02 17:05:54;100754388.48;1;0;6;0;322;2024-03-02;0
288;2024-03-02 17:11:19;132070414.06;4;0;1;0;45;2024-03-02;0
289;2024-03-02 17:14:29;42809052.62;3;0;1;0;814;2024-03-02;0
290;2024-03-02 17:16:26;28325638.27;7;0;2;0;109;2024-03-02;0
291;2024-03-02 17:21:07;84308264.65;5;0;2;0;1041;2024-03-02;0
292;2024-03-02 17:22:25;25121664.84;8;0;7;0;657;2024-03-02;0
293;2024-03-02 17:25:58;29985742.09;3;0;8;0;635;2024-03-02;0
294;2024-03-02 17:34:05;135359399.17;1;1;8;1;865;2024-03-02;0
295;2024-03-02 17:35:31;61252441.33;1;4;3;4;434;2024-03-02;0
296;2024-03-02 17:39:17;16516722.13;7;0;3;0;884;2024-03-02;0
297;2024-03-02 17:40:21;139707866.72;7;2;1;2;581;2024-03-02;0
298;2024-03-02 17:41:10;94702556.44;6;0;4;0;251;2024-03-02;0
299;2024-03-02 18:01:53;101484159.07;1;0;7;0;954;2024-03-02;0
300;2024-03-02 18:07:20;92687970.54;5;0;8;0;327;2024-03-02;0
301;2024-03-02 18:09:01;194250391.74;1;0;5;0;308;2024-03-02;0
302;2024-03-02 18:14:07;21823576.75;7;0;3;0;190;2024-03-02;0
303;2024-03-02 18:14:35;151910891.4;1;0;6;0;939;2024-03-02;0
304;2024-03-02 18:15:09;185096240.45;5;7;2;7;1435;2024-03-02;0
305;2024-03-02 18:15:10;30620299.43;5;0;2;0;1319;2024-03-02;0
306;2024-03-02 18:17:35;15022089.58;4;1;3;1;104;2024-03-02;0
307;2024-03-02 18:20:04;37308654.23;1;1;3;1;795;2024-03-02;0
308;2024-03-02 18:21:10;26836938.36;2;6;4;6;1118;2024-03-02;0
309;2024-03-02 18:22:44;24112747.77;3;0;7;0;971;2024-03-02;0
310;2024-03-02 18:25:13;73885437.21;8;6;2;6;837;2024-03-02;0
311;2024-03-02 18:28:38;42809052.62;1;1;3;1;814;2024-03-02;0
312;2024-03-02 18:29:37;61252441.33;3;0;1;0;434;2024-03-02;0
313;2024-03-02 18:31:01;88252885.78;8;0;1;0;610;2024-03-02;0
314;2024-03-02 18:40:47;56200127.86;7;4;3;4;1237;2024-03-02;0
315;2024-03-02 18:46:24;99443708.81;1;0;7;0;1348;2024-03-02;0
316;2024-03-02 18:47:04;150652400.44;2;0;3;0;485;2024-03-02;0
317;2024-03-02 18:47:25;106475825.34;1;5;6;5;1158;2024-03-02;0
318;2024-03-02 18:47:28;166267480.1;1;0;5;0;916;2024-03-02;0
319;2024-03-02 18:49:42;111176327.64;6;1;1;1;976;2024-03-02;0
320;2024-03-02 18:52:24;130831179.11;6;0;3;0;699;2024-03-02;0
321;2024-03-02 18:58:40;103304602.18;5;0;3;0;544;2024-03-02;0
322;2024-03-02 19:04:33;93286543.37;7;7;1;7;959;2024-03-02;0
323;2024-03-02 19:11:27;113275670.0;6;8;1;8;204;2024-03-02;0
324;2024-03-02 19:13:30;93373527.72;5;6;8;6;136;2024-03-02;0
325;2024-03-02 19:18:43;37100157.78;3;0;6;0;1467;2024-03-02;0
326;2024-03-02 19:24:09;40740348.04;5;0;4;0;1352;2024-03-02;0
327;2024-03-02 19:28:56;13893609.61;3;0;6;0;648;2024-03-02;0
328;2024-03-02 19:32:11;83280389.57;1;5;4;5;852;2024-03-02;0
329;2024-03-02 19:56:55;24177123.31;6;1;3;1;949;2024-03-02;0
330;2024-03-02 20:33:47;104131551.77;8;0;3;0;205;2024-03-02;0
331;2024-03-02 21:16:57;171367657.9;1;0;4;0;151;2024-03-02;0
332;2024-03-02 21:55:34;44500392.83;3;2;4;2;1350;2024-03-02;0
333;2024-03-02 21:57:27;26199611.35;2;6;3;6;85;2024-03-02;0
334;2024-03-02 22:05:35;50256229.5;3;0;8;0;538;2024-03-02;0
335;2024-03-02 22:13:21;177606614.79;6;3;2;3;759;2024-03-02;0
336;2024-03-02 22:24:12;10951864.8;7;0;8;0;1109;2024-03-02;0
337;2024-03-02 22:41:04;20919810.61;8;4;3;4;1226;2024-03-02;0
338;2024-03-02 22:44:38;54820268.24;3;0;8;0;938;2024-03-02;0
339;2024-03-02 22:47:20;44552388.38;4;0;7;0;1078;2024-03-02;0
340;2024-03-02 22:58:45;41250049.24;2;3;7;3;186;2024-03-02;0
341;2024-03-02 23:22:29;88123913.94;5;0;7;0;1169;2024-03-02;0
342;2024-03-02 23:54:09;12729990.4;8;8;3;8;516;2024-03-02;0
343;2024-03-03 00:06:08;86480758.83;5;0;2;0;997;2024-03-03;0
344;2024-03-03 00:13:02;39519407.43;4;4;7;4;742;2024-03-03;0
