TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
37;2024-03-02 04:44:19;55343982.25;8;0;7;0;309;2024-03-02;0
38;2024-03-02 04:49:48;200871902.43;2;2;4;2;650;2024-03-02;0
39;2024-03-02 05:10:02;69499386.85;2;0;8;0;977;2024-03-02;0
40;2024-03-02 05:10:38;112017722.17;3;0;7;0;1346;2024-03-02;0
41;2024-03-02 05:20:10;217097946.96;5;0;4;0;1044;2024-03-02;0
42;2024-03-02 05:22:34;139168844.37;6;7;1;7;1110;2024-03-02;0
43;2024-03-02 05:25:36;101112480.68;4;0;5;0;1362;2024-03-02;0
44;2024-03-02 05:26:48;65097748.48;2;1;8;1;933;2024-03-02;0
45;2024-03-02 05:27:41;63130502.61;2;0;4;0;128;2024-03-02;0
46;2024-03-02 05:27:48;151999915.15;2;0;6;0;1289;2024-03-02;0
47;2024-03-02 05:32:55;87052577.53;1;1;6;1;860;2024-03-02;0
48;2024-03-02 05:44:26;83412906.12;7;7;2;7;72;2024-03-02;0
49;2024-03-02 05:44:44;89780765.92;4;7;7;7;720;2024-03-02;0
50;2024-03-02 05:53:06;130883274.95;6;0;4;0;1482;2024-03-02;0
51;2024-03-02 05:55:46;132831192.79;4;1;5;1;453;2024-03-02;0
52;2024-03-02 06:02:48;54017680.88;3;0;5;0;805;2024-03-02;0
53;2024-03-02 06:12:30;18357530.82;6;4;8;4;956;2024-03-02;0
54;2024-03-02 06:12:36;114583563.78;1;0;4;0;110;2024-03-02;0
55;2024-03-02 06:15:53;168161990.82;3;8;4;8;1125;2024-03-02;0
56;2024-03-02 06:16:56;20425594.71;2;6;8;6;1454;2024-03-02;0
57;2024-03-02 06:22:49;191277976.26;4;0;8;0;75;2024-03-02;0
58;2024-03-02 06:23:11;29833073.71;3;8;8;8;291;2024-03-02;0
59;2024-03-02 06:27:01;44591357.59;7;4;8;4;1155;2024-03-02;0
60;2024-03-02 06:38:21;117111213.44;6;6;5;6;1294;2024-03-02;0
61;2024-03-02 06:44:45;117111213.44;5;0;6;0;1294;2024-03-02;0
62;2024-03-02 07:06:08;165121487.28;4;0;7;0;1257;2024-03-02;0
63;2024-03-02 07:09:51;87052577.53;6;0;1;0;860;2024-03-02;0
64;2024-03-02 07:10:00;230592808.78;2;8;1;8;290;2024-03-02;0
65;2024-03-02 07:14:41;132831192.79;5;0;4;0;453;2024-03-02;0
66;2024-03-02 07:15:22;67858876.83;6;1;8;1;271;2024-03-02;0
67;2024-03-02 07:21:08;156341848.13;3;1;2;1;957;2024-03-02;0
68;2024-03-02 07:27:46;193608067.02;4;3;3;3;1041;2024-03-02;0
69;2024-03-02 07:29:16;160301769.07;1;0;8;0;713;2024-03-02;0
70;2024-03-02 07:30:01;89215008.96;5;1;1;1;1037;2024-03-02;0
71;2024-03-02 07:34:14;72261307.4;1;5;4;5;482;2024-03-02;0
72;2024-03-02 07:36:15;191277976.26;8;3;4;3;75;2024-03-02;0
73;2024-03-02 07:42:44;124604455.51;4;2;2;2;797;2024-03-02;0
74;2024-03-02 07:56:28;55854114.65;6;0;7;0;664;2024-03-02;0
75;2024-03-02 07:56:47;42017401.38;1;2;8;2;1270;2024-03-02;0
76;2024-03-02 08:00:20;74609915.44;2;0;3;0;637;2024-03-02;0
77;2024-03-02 08:03:24;185170287.24;3;0;1;0;1410;2024-03-02;0
78;2024-03-02 08:07:23;65069733.53;5;6;2;6;220;2024-03-02;0
79;2024-03-02 08:16:04;127219933.03;2;0;1;0;450;2024-03-02;0
80;2024-03-02 08:23:00;57582734.17;2;0;5;0;484;2024-03-02;0
81;2024-03-02 08:24:58;79820537.54;4;2;6;2;346;2024-03-02;0
82;2024-03-02 08:27:13;128317512.75;3;0;1;0;800;2024-03-02;0
83;2024-03-02 08:29:25;47007185.1;8;0;3;0;578;2024-03-02;0
84;2024-03-02 08:30:56;110322655.63;6;3;4;3;1375;2024-03-02;0
85;2024-03-02 08:36:57;155942816.2;6;4;2;4;74;2024-03-02;0
86;2024-03-02 08:39:30;78516351.65;2;3;6;3;389;2024-03-02;0
87;2024-03-02 08:42:14;127336429.39;7;0;4;0;799;2024-03-02;0
88;2024-03-02 08:46:15;170545493.5;5;0;4;0;517;2024-03-02;0
89;2024-03-02 08:47:22;185743624.26;7;8;1;8;534;2024-03-02;0
90;2024-03-02 08:51:28;55854114.65;7;3;6;3;664;2024-03-02;0
91;2024-03-02 08:51:37;67858876.83;8;0;6;0;271;2024-03-02;0
92;2024-03-02 09:04:21;135124002.88;7;8;4;8;1183;2024-03-02;0
93;2024-03-02 09:06:40;211478708.82;5;1;2;1;248;2024-03-02;0
94;2024-03-02 09:15:00;42808246.33;8;0;1;0;1204;2024-03-02;0
95;2024-03-02 09:19:22;227616795.67;3;4;5;4;612;2024-03-02;0
96;2024-03-02 09:26:50;59840364.27;7;0;2;0;1334;2024-03-02;0
97;2024-03-02 09:27:15;71298738.72;4;1;8;1;216;2024-03-02;0
98;2024-03-02 09:31:10;33871786.76;7;2;2;2;580;2024-03-02;0
99;2024-03-02 09:34:24;129980495.11;4;0;7;0;1467;2024-03-02;0
100;2024-03-02 09:34:57;217097946.96;4;2;5;2;1044;2024-03-02;0
101;2024-03-02 09:37:11;131432644.97;7;0;2;0;781;2024-03-02;0
102;2024-03-02 09:38:20;222165127.95;8;4;4;4;410;2024-03-02;0
103;2024-03-02 09:49:23;39133181.26;7;6;8;6;1471;2024-03-02;0
104;2024-03-02 09:50:50;154346101.54;6;0;8;0;169;2024-03-02;0
105;2024-03-02 09:52:00;91626101.47;4;6;5;6;326;2024-03-02;0
106;2024-03-02 10:04:06;225817647.94;5;0;2;0;897;2024-03-02;0
107;2024-03-02 10:05:52;150176796.32;1;1;3;1;1452;2024-03-02;0
108;2024-03-02 10:06:05;107789156.91;7;0;6;0;1445;2024-03-02;0
109;2024-03-02 10:12:18;115190743.73;6;3;7;3;159;2024-03-02;0
110;2024-03-02 10:17:26;210954306.9;6;1;4;1;1490;2024-03-02;0
111;2024-03-02 10:18:08;32965025.49;3;6;2;6;1328;2024-03-02;0
112;2024-03-02 10:19:22;211478708.82;2;0;5;0;248;2024-03-02;0
113;2024-03-02 10:34:10;131559026.48;6;0;7;0;382;2024-03-02;0
114;2024-03-02 10:38:13;181332616.08;2;4;1;4;1357;2024-03-02;0
115;2024-03-02 10:41:02;217990800.38;8;5;2;5;369;2024-03-02;0
116;2024-03-02 10:46:12;170545493.5;4;7;5;7;517;2024-03-02;0
117;2024-03-02 11:02:10;144232182.56;3;0;8;0;1456;2024-03-02;0
118;2024-03-02 11:12:14;49406713.44;8;0;5;0;697;2024-03-02;0
119;2024-03-02 11:14:03;59060620.17;5;2;8;2;380;2024-03-02;0
120;2024-03-02 11:15:15;58390460.29;7;1;6;1;70;2024-03-02;0
121;2024-03-02 11:21:03;33062061.48;8;0;7;0;901;2024-03-02;0
122;2024-03-02 11:25:57;110322655.63;4;0;6;0;1375;2024-03-02;0
123;2024-03-02 11:28:27;12519852.22;7;3;8;3;132;2024-03-02;0
124;2024-03-02 11:29:35;76356014.27;7;0;3;0;1453;2024-03-02;0
125;2024-03-02 11:32:21;131559026.48;7;2;6;2;382;2024-03-02;0
126;2024-03-02 11:33:01;169108383.72;7;7;1;7;1291;2024-03-02;0
127;2024-03-02 11:33:27;219558649.18;6;8;1;8;618;2024-03-02;0
128;2024-03-02 11:33:56;121996321.36;3;0;1;0;1175;2024-03-02;0
129;2024-03-02 11:34:07;213749303.36;8;1;2;1;1495;2024-03-02;0
130;2024-03-02 11:44:24;168912508.06;3;1;4;1;1005;2024-03-02;0
131;2024-03-02 11:48:01;78516351.65;6;0;2;0;389;2024-03-02;0
132;2024-03-02 11:50:00;242237021.01;8;6;4;6;902;2024-03-02;0
133;2024-03-02 11:53:11;50481273.72;5;0;4;0;359;2024-03-02;0
134;2024-03-02 11:57:55;55652138.87;2;0;4;0;1068;2024-03-02;0
135;2024-03-02 11:58:01;200612024.98;5;0;4;0;225;2024-03-02;0
136;2024-03-02 12:03:13;131432644.97;2;7;7;7;781;2024-03-02;0
137;2024-03-02 12:04:33;64325782.3;8;0;4;0;65;2024-03-02;0
138;2024-03-02 12:06:49;135855541.42;1;2;5;2;91;2024-03-02;0
139;2024-03-02 12:14:12;60991882.16;3;0;7;0;644;2024-03-02;0
140;2024-03-02 12:21:50;127829493.54;4;1;6;1;929;2024-03-02;0
141;2024-03-02 12:22:28;150950183.53;3;0;8;0;431;2024-03-02;0
142;2024-03-02 12:22:38;112017722.17;7;3;3;3;1346;2024-03-02;0
143;2024-03-02 12:24:12;217990800.38;2;0;8;0;369;2024-03-02;0
144;2024-03-02 12:26:38;151999915.15;6;4;2;4;1289;2024-03-02;0
145;2024-03-02 12:46:12;72995555.5;5;2;2;2;294;2024-03-02;0
146;2024-03-02 12:52:04;228776272.46;7;1;3;1;1268;2024-03-02;0
147;2024-03-02 12:54:44;114390564.36;6;7;2;7;104;2024-03-02;0
148;2024-03-02 13:01:53;54017680.88;5;8;3;8;805;2024-03-02;0
149;2024-03-02 13:04:02;90011735.96;8;7;1;7;831;2024-03-02;0
150;2024-03-02 13:05:54;205816252.55;4;7;3;7;335;2024-03-02;0
151;2024-03-02 13:11:09;76201692.94;2;2;6;2;230;2024-03-02;0
152;2024-03-02 13:14:56;74555091.98;6;1;3;1;324;2024-03-02;0
153;2024-03-02 13:16:26;174892285.09;4;1;5;1;119;2024-03-02;0
154;2024-03-02 13:26:15;76201692.94;6;0;2;0;230;2024-03-02;0
155;2024-03-02 13:26:39;63130502.61;4;6;2;6;128;2024-03-02;0
156;2024-03-02 13:27:02;123120736.47;5;3;3;3;222;2024-03-02;0
157;2024-03-02 13:29:16;23287364.07;7;0;8;0;264;2024-03-02;0
158;2024-03-02 13:32:01;242170587.56;2;2;4;2;1010;2024-03-02;0
159;2024-03-02 13:33:05;75587821.72;6;0;5;0;856;2024-03-02;0
160;2024-03-02 13:34:13;107789156.91;6;6;7;6;1445;2024-03-02;0
161;2024-03-02 13:41:22;79855029.26;8;4;7;4;86;2024-03-02;0
162;2024-03-02 13:42:15;174892285.09;5;0;4;0;119;2024-03-02;0
163;2024-03-02 13:48:58;160301769.07;8;6;1;6;713;2024-03-02;0
164;2024-03-02 13:50:53;53203414.34;5;1;3;1;774;2024-03-02;0
165;2024-03-02 14:05:35;153827716.78;8;4;6;4;651;2024-03-02;0
166;2024-03-02 14:07:52;18058243.15;7;3;8;3;915;2024-03-02;0
167;2024-03-02 14:09:02;64325782.3;4;5;8;5;65;2024-03-02;0
168;2024-03-02 14:14:07;131019546.69;3;0;8;0;1499;2024-03-02;0
169;2024-03-02 14:14:22;130883274.95;4;7;6;7;1482;2024-03-02;0
170;2024-03-02 14:15:37;151941630.63;6;0;7;0;1127;2024-03-02;0
171;2024-03-02 14:24:55;23287364.07;8;3;7;3;264;2024-03-02;0
172;2024-03-02 14:33:29;240633735.05;6;5;1;5;1433;2024-03-02;0
173;2024-03-02 14:37:53;73308353.18;6;2;3;2;60;2024-03-02;0
174;2024-03-02 14:42:56;89780765.92;7;0;4;0;720;2024-03-02;0
175;2024-03-02 14:47:17;86259868.71;1;0;6;0;927;2024-03-02;0
176;2024-03-02 14:56:36;75587821.72;5;7;6;7;856;2024-03-02;0
177;2024-03-02 14:59:45;79820537.54;6;0;4;0;346;2024-03-02;0
178;2024-03-02 15:02:44;41995511.06;8;0;3;0;521;2024-03-02;0
179;2024-03-02 15:10:30;67598797.06;1;2;8;2;1195;2024-03-02;0
180;2024-03-02 15:14:06;127336429.39;4;6;7;6;799;2024-03-02;0
181;2024-03-02 15:15:16;167818954.6;1;0;4;0;513;2024-03-02;0
182;2024-03-02 15:19:26;123120736.47;3;0;5;0;222;2024-03-02;0
183;2024-03-02 15:21:19;242170587.56;4;0;2;0;1010;2024-03-02;0
184;2024-03-02 15:24:43;117135249.4;4;0;7;0;867;2024-03-02;0
185;2024-03-02 15:35:28;76356014.27;3;2;7;2;1453;2024-03-02;0
186;2024-03-02 15:37:54;58805151.54;5;6;6;6;1057;2024-03-02;0
187;2024-03-02 15:40:31;92704752.24;5;6;4;6;1246;2024-03-02;0
188;2024-03-02 15:42:06;47007185.1;3;6;8;6;578;2024-03-02;0
189;2024-03-02 15:44:44;144232182.56;8;3;3;3;1456;2024-03-02;0
190;2024-03-02 15:48:02;154346101.54;8;7;6;7;169;2024-03-02;0
191;2024-03-02 15:48:31;135124002.88;4;0;7;0;1183;2024-03-02;0
192;2024-03-02 15:50:36;95053712.89;7;2;3;2;383;2024-03-02;0
193;2024-03-02 15:58:10;65097748.48;8;0;2;0;933;2024-03-02;0
194;2024-03-02 15:58:57;60991882.16;7;5;3;5;644;2024-03-02;0
195;2024-03-02 16:05:27;20425594.71;8;0;2;0;1454;2024-03-02;0
196;2024-03-02 16:06:01;132395192.55;6;5;2;5;724;2024-03-02;0
197;2024-03-02 16:07:49;183625098.0;8;7;2;7;653;2024-03-02;0
198;2024-03-02 16:11:27;225459773.7;5;0;2;0;1300;2024-03-02;0
199;2024-03-02 16:13:52;185743624.26;1;0;7;0;534;2024-03-02;0
200;2024-03-02 16:20:16;69499386.85;8;2;2;2;977;2024-03-02;0
201;2024-03-02 16:23:17;200612024.98;4;2;5;2;225;2024-03-02;0
202;2024-03-02 16:23:56;295850619.33;3;6;5;6;497;2024-03-02;0
203;2024-03-02 16:34:00;41995511.06;3;2;8;2;521;2024-03-02;0
204;2024-03-02 16:34:14;36371047.72;3;0;5;0;571;2024-03-02;0
205;2024-03-02 16:43:39;225459773.7;2;6;5;6;1300;2024-03-02;0
206;2024-03-02 16:45:33;170320308.74;2;0;6;0;319;2024-03-02;0
207;2024-03-02 16:51:53;101112480.68;5;8;4;8;1362;2024-03-02;0
208;2024-03-02 16:58:30;53203414.34;3;0;5;0;774;2024-03-02;0
209;2024-03-02 16:59:31;29849266.67;3;4;7;4;520;2024-03-02;0
210;2024-03-02 17:02:53;117135249.4;7;5;4;5;867;2024-03-02;0
211;2024-03-02 17:11:27;58390460.29;6;0;7;0;70;2024-03-02;0
212;2024-03-02 17:19:22;42417008.75;8;6;3;6;470;2024-03-02;0
213;2024-03-02 17:19:59;181332616.08;1;0;2;0;1357;2024-03-02;0
214;2024-03-02 17:23:02;57460577.78;7;5;8;5;1264;2024-03-02;0
215;2024-03-02 17:23:17;127219933.03;1;6;2;6;450;2024-03-02;0
216;2024-03-02 17:34:37;49406713.44;5;7;8;7;697;2024-03-02;0
217;2024-03-02 17:34:57;50604545.69;3;5;8;5;1111;2024-03-02;0
218;2024-03-02 17:35:46;167843942.48;8;1;2;1;1026;2024-03-02;0
219;2024-03-02 17:43:55;74555091.98;3;0;6;0;324;2024-03-02;0
220;2024-03-02 18:02:43;42417008.75;3;0;8;0;470;2024-03-02;0
221;2024-03-02 18:05:54;121996321.36;1;7;3;7;1175;2024-03-02;0
222;2024-03-02 18:10:20;199514763.52;3;7;5;7;955;2024-03-02;0
223;2024-03-02 18:16:23;193608067.02;3;0;4;0;1041;2024-03-02;0
224;2024-03-02 18:17:11;161715190.27;7;7;2;7;576;2024-03-02;0
225;2024-03-02 18:20:05;144415831.37;4;3;1;3;1271;2024-03-02;0
226;2024-03-02 18:21:21;19311809.55;2;3;8;3;111;2024-03-02;0
227;2024-03-02 18:29:42;57582734.17;5;7;2;7;484;2024-03-02;0
228;2024-03-02 18:31:20;213749303.36;2;0;8;0;1495;2024-03-02;0
229;2024-03-02 18:42:08;150950183.53;8;4;3;4;431;2024-03-02;0
230;2024-03-02 18:49:38;218485702.19;4;0;5;0;718;2024-03-02;0
231;2024-03-02 18:50:52;129980495.11;7;6;4;6;1467;2024-03-02;0
232;2024-03-02 18:52:20;166455139.85;2;2;6;2;1064;2024-03-02;0
233;2024-03-02 18:56:36;161715190.27;2;0;7;0;576;2024-03-02;0
234;2024-03-02 19:00:21;90011735.96;1;0;8;0;831;2024-03-02;0
235;2024-03-02 19:02:45;44591357.59;8;0;7;0;1155;2024-03-02;0
236;2024-03-02 19:02:51;36371047.72;5;7;3;7;571;2024-03-02;0
237;2024-03-02 19:03:44;139168844.37;1;0;6;0;1110;2024-03-02;0
238;2024-03-02 19:14:29;131019546.69;8;7;3;7;1499;2024-03-02;0
239;2024-03-02 19:19:48;110029742.08;4;4;3;4;130;2024-03-02;0
240;2024-03-02 19:24:59;50481273.72;4;6;5;6;359;2024-03-02;0
241;2024-03-02 20:13:55;295850619.33;5;0;3;0;497;2024-03-02;0
242;2024-03-02 20:37:04;114051512.87;5;0;7;0;620;2024-03-02;0
243;2024-03-02 20:55:36;114051512.87;7;1;5;1;620;2024-03-02;0
244;2024-03-02 20:57:28;219558649.18;1;0;6;0;618;2024-03-02;0
245;2024-03-02 21:12:35;59742394.27;4;4;7;4;532;2024-03-02;0
246;2024-03-02 21:24:57;86259868.71;6;7;1;7;927;2024-03-02;0
247;2024-03-02 21:40:49;62732530.18;8;8;1;8;909;2024-03-02;0
248;2024-03-02 22:09:24;33062061.48;7;7;8;7;901;2024-03-02;0
249;2024-03-02 22:45:10;170320308.74;6;4;2;4;319;2024-03-02;0
250;2024-03-02 22:48:44;225817647.94;2;1;5;1;897;2024-03-02;0
251;2024-03-02 23:19:53;140631091.8;3;3;2;3;1077;2024-03-02;0
252;2024-03-02 23:41:48;218485702.19;5;4;4;4;718;2024-03-02;0
253;2024-03-02 23:42:54;95053712.89;3;0;7;0;383;2024-03-02;0
254;2024-03-03 00:16:55;112489831.41;7;0;2;0;1390;2024-03-03;0
255;2024-03-03 00:54:32;205603474.27;8;4;1;4;387;2024-03-03;0
256;2024-03-03 01:03:52;71013986.56;8;0;4;0;586;2024-03-03;0
257;2024-03-03 01:20:35;135950577.51;2;0;5;0;363;2024-03-03;0
258;2024-03-03 01:30:20;58266946.08;4;2;6;2;877;2024-03-03;0
259;2024-03-03 01:33:00;136818477.95;5;3;7;3;1442;2024-03-03;0
260;2024-03-03 01:33:26;60317953.76;5;3;8;3;654;2024-03-03;0
261;2024-03-03 01:35:48;98992674.81;5;6;6;6;440;2024-03-03;0
262;2024-03-03 01:37:13;67618789.66;8;6;7;6;1396;2024-03-03;0
263;2024-03-03 01:47:55;133538637.9;7;0;4;0;657;2024-03-03;0
264;2024-03-03 01:50:01;135950577.51;5;2;2;2;363;2024-03-03;0
265;2024-03-03 01:50:06;175727521.94;8;1;1;1;162;2024-03-03;0
266;2024-03-03 01:51:19;167843942.48;2;0;8;0;1026;2024-03-02;0
267;2024-03-03 02:11:18;59060620.17;8;0;5;0;380;2024-03-02;0
268;2024-03-03 02:12:16;68796954.65;2;8;3;8;90;2024-03-03;0
269;2024-03-03 02:15:52;101905936.0;6;0;7;0;1033;2024-03-02;0
270;2024-03-03 02:24:15;143383460.84;3;0;4;0;561;2024-03-03;0
271;2024-03-03 02:25:29;207452283.83;1;0;5;0;543;2024-03-03;0
272;2024-03-03 02:35:13;147901939.66;7;5;6;5;1348;2024-03-03;0
273;2024-03-03 02:37:19;66906502.77;8;0;4;0;500;2024-03-03;0
274;2024-03-03 02:37:53;247704722.13;6;3;5;3;626;2024-03-03;0
275;2024-03-03 02:39:26;27074995.23;1;4;6;4;1423;2024-03-03;0
276;2024-03-03 02:40:03;137194024.53;4;5;7;5;57;2024-03-03;0
277;2024-03-03 02:40:57;83043902.16;2;0;6;0;924;2024-03-03;0
278;2024-03-03 02:42:35;297184090.73;5;0;6;0;907;2024-03-03;0
279;2024-03-03 02:42:52;39310514.95;6;8;8;8;1015;2024-03-03;0
280;2024-03-03 02:46:27;243455593.31;4;0;7;0;272;2024-03-02;0
281;2024-03-03 02:48:15;150176796.32;3;0;1;0;1452;2024-03-02;0
282;2024-03-03 02:53:49;269890889.34;1;0;5;0;401;2024-03-03;0
283;2024-03-03 02:54:44;228776272.46;3;0;7;0;1268;2024-03-02;0
284;2024-03-03 02:57:19;73679149.66;4;3;3;3;1335;2024-03-03;0
285;2024-03-03 02:58:03;22663288.18;8;8;7;8;968;2024-03-03;0
286;2024-03-03 03:00:29;125885092.64;5;0;6;0;935;2024-03-03;0
287;2024-03-03 03:02:13;276488592.5;8;3;1;3;647;2024-03-03;0
288;2024-03-03 03:02:46;22663288.18;7;0;8;0;968;2024-03-03;0
289;2024-03-03 03:03:08;141758932.42;5;8;6;8;629;2024-03-03;0
290;2024-03-03 03:03:17;41505400.87;4;3;1;3;1377;2024-03-03;0
291;2024-03-03 03:06:27;111871440.69;2;0;7;0;969;2024-03-03;0
292;2024-03-03 03:06:34;196113890.44;4;3;1;3;242;2024-03-03;0
293;2024-03-03 03:07:30;217519901.51;7;6;5;6;1501;2024-03-03;0
294;2024-03-03 03:13:06;30591058.38;6;0;5;0;1201;2024-03-03;0
295;2024-03-03 03:17:18;46885951.07;3;0;5;0;1489;2024-03-03;0
296;2024-03-03 03:17:52;181235405.88;1;1;3;1;1067;2024-03-03;0
297;2024-03-03 03:20:50;72995555.5;2;0;5;0;294;2024-03-02;0
298;2024-03-03 03:27:48;116968095.33;6;5;2;5;1275;2024-03-03;0
299;2024-03-03 03:30:27;203717417.25;1;5;5;5;395;2024-03-03;0
300;2024-03-03 03:30:58;147568284.2;1;0;7;0;972;2024-03-03;0
301;2024-03-03 03:31:06;55099181.66;1;6;7;6;951;2024-03-03;0
302;2024-03-03 03:32:54;75764996.92;5;0;7;0;414;2024-03-03;0
303;2024-03-03 03:32:58;29988866.44;8;0;7;0;988;2024-03-03;0
304;2024-03-03 03:34:04;41759547.49;1;4;8;4;1212;2024-03-03;0
305;2024-03-03 03:38:21;30784694.81;7;8;8;8;928;2024-03-03;0
306;2024-03-03 03:43:11;38571346.3;5;6;4;6;478;2024-03-03;0
307;2024-03-03 03:44:53;140553340.41;7;6;3;6;778;2024-03-03;0
308;2024-03-03 03:57:03;37237662.92;8;0;5;0;282;2024-03-03;0
309;2024-03-03 03:57:44;196030226.66;4;8;1;8;1478;2024-03-03;0
310;2024-03-03 04:02:15;134066598.66;7;8;3;8;384;2024-03-03;0
311;2024-03-03 04:05:53;45843668.64;5;0;1;0;1188;2024-03-03;0
312;2024-03-03 04:08:14;127867958.7;2;6;1;6;243;2024-03-03;0
313;2024-03-03 04:10:17;60775304.07;1;4;8;4;1226;2024-03-03;0
314;2024-03-03 04:11:17;71831912.45;5;6;3;6;1049;2024-03-03;0
315;2024-03-03 04:14:35;106034127.83;2;0;1;0;627;2024-03-03;0
316;2024-03-03 04:19:56;95478655.65;5;0;8;0;4;2024-03-03;0
317;2024-03-03 04:24:02;125885092.64;6;4;5;4;935;2024-03-03;0
318;2024-03-03 04:24:16;120052644.4;8;8;3;8;656;2024-03-03;0
319;2024-03-03 04:26:02;113511656.43;4;7;7;7;246;2024-03-03;0
320;2024-03-03 04:29:16;42515668.89;6;0;5;0;1350;2024-03-03;0
321;2024-03-03 04:30:25;60317953.76;8;0;5;0;654;2024-03-03;0
322;2024-03-03 04:30:59;146315400.15;7;6;3;6;918;2024-03-03;0
323;2024-03-03 04:31:37;115816174.39;1;4;3;4;642;2024-03-03;0
324;2024-03-03 04:32:44;34838833.5;8;0;6;0;592;2024-03-03;0
325;2024-03-03 04:32:58;197908435.17;4;1;1;1;107;2024-03-03;0
326;2024-03-03 04:33:42;135855541.42;5;0;1;0;91;2024-03-02;0
327;2024-03-03 04:33:54;112489831.41;2;5;7;5;1390;2024-03-03;0
328;2024-03-03 04:36:49;217519901.51;5;0;7;0;1501;2024-03-03;0
329;2024-03-03 04:38:50;66236297.67;8;0;4;0;437;2024-03-03;0
330;2024-03-03 04:44:18;223269735.72;5;4;1;4;300;2024-03-03;0
331;2024-03-03 04:44:36;64954566.71;3;0;6;0;1022;2024-03-03;0
332;2024-03-03 04:45:14;131729363.1;7;8;5;8;221;2024-03-03;0
333;2024-03-03 04:47:18;79855029.26;7;0;8;0;86;2024-03-02;0
334;2024-03-03 04:49:08;149002535.23;7;7;4;7;839;2024-03-03;0
335;2024-03-03 04:50:11;155942816.2;2;0;6;0;74;2024-03-02;0
336;2024-03-03 04:52:10;160858219.37;4;7;6;7;729;2024-03-03;0
337;2024-03-03 04:53:41;157313253.02;4;5;2;5;788;2024-03-03;0
338;2024-03-03 04:53:49;29285768.3;7;3;6;3;1487;2024-03-03;0
339;2024-03-03 04:58:22;99560317.43;3;0;4;0;42;2024-03-03;0
340;2024-03-03 05:01:49;25308697.18;7;0;2;0;619;2024-03-03;0
341;2024-03-03 05:02:30;30537361.33;8;0;4;0;1079;2024-03-03;0
342;2024-03-03 05:02:34;137194024.53;7;0;4;0;57;2024-03-03;0
343;2024-03-03 05:05:12;131729363.1;5;0;7;0;221;2024-03-03;0
344;2024-03-03 05:05:37;203717417.25;5;0;1;0;395;2024-03-03;0
