TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
44;2024-03-02 03:16:40;219603877.88;3;0;2;0;1890;2024-03-04;2
45;2024-03-02 03:17:04;259923327.17;2;0;7;0;117;2024-03-04;2
46;2024-03-02 03:19:31;120164520.97;2;0;8;0;99;2024-03-04;2
47;2024-03-02 03:19:56;24273442.89;7;3;5;3;1423;2024-03-04;2
48;2024-03-02 03:21:23;102483210.09;4;7;1;7;1144;2024-03-03;1
49;2024-03-02 03:21:46;14437362.96;7;2;6;2;217;2024-03-04;2
50;2024-03-02 03:23:06;313758684.25;3;4;2;4;1668;2024-03-04;2
51;2024-03-02 03:25:23;184601909.99;7;0;3;0;1107;2024-03-03;1
52;2024-03-02 03:26:55;68583051.85;7;8;6;8;900;2024-03-04;2
53;2024-03-02 03:39:08;337003855.46;8;5;2;5;847;2024-03-04;2
54;2024-03-02 03:40:22;280157922.14;4;6;3;6;1925;2024-03-04;2
55;2024-03-02 03:41:43;337648643.62;3;0;4;0;1157;2024-03-04;2
56;2024-03-02 03:49:42;68599870.48;8;4;6;4;135;2024-03-04;2
57;2024-03-02 03:55:46;78537410.9;3;6;7;6;150;2024-03-04;2
58;2024-03-02 03:57:13;236475623.61;2;0;5;0;989;2024-03-04;2
59;2024-03-02 03:59:08;93820253.94;1;5;5;5;458;2024-03-03;1
60;2024-03-02 04:08:53;111626738.52;2;0;1;0;598;2024-03-04;2
61;2024-03-02 04:13:50;175948064.58;8;0;1;0;149;2024-03-04;2
62;2024-03-02 04:18:14;36207900.79;1;1;6;1;277;2024-03-04;2
63;2024-03-02 04:18:33;220898606.47;7;0;6;0;1489;2024-03-04;2
64;2024-03-02 04:21:31;234804695.42;2;0;7;0;132;2024-03-04;2
65;2024-03-02 04:21:48;259967421.28;3;0;2;0;1455;2024-03-04;2
66;2024-03-02 04:24:52;169919128.79;7;0;3;0;1515;2024-03-04;2
67;2024-03-02 04:26:43;138817397.42;2;4;1;4;1499;2024-03-04;2
68;2024-03-02 04:29:33;92366693.98;2;8;8;8;1339;2024-03-04;2
69;2024-03-02 04:33:13;52196358.81;5;7;6;7;654;2024-03-04;2
70;2024-03-02 04:35:33;47092918.63;5;8;7;8;1032;2024-03-04;2
71;2024-03-02 04:39:25;15200917.68;1;7;6;7;1294;2024-03-04;2
72;2024-03-02 04:40:23;250346481.27;2;0;3;0;1879;2024-03-04;2
73;2024-03-02 04:40:28;116979536.29;6;6;2;6;967;2024-03-04;2
74;2024-03-02 04:45:43;71319707.59;3;0;1;0;45;2024-03-04;2
75;2024-03-02 04:48:20;43718547.38;8;0;6;0;98;2024-03-04;2
76;2024-03-02 04:48:44;127632979.63;5;0;2;0;1524;2024-03-04;2
77;2024-03-02 04:55:34;70526922.18;1;0;3;0;1312;2024-03-04;2
78;2024-03-02 04:56:18;246129756.87;4;4;7;4;2;2024-03-04;2
79;2024-03-02 04:59:55;58806064.32;3;0;5;0;1609;2024-03-04;2
80;2024-03-02 05:03:14;164639823.63;5;0;2;0;1769;2024-03-04;2
81;2024-03-02 05:04:39;162181821.28;1;0;8;0;1322;2024-03-04;2
82;2024-03-02 05:09:12;7535430.26;2;8;6;8;578;2024-03-04;2
83;2024-03-02 05:13:30;30542784.39;7;0;6;0;448;2024-03-04;2
84;2024-03-02 05:18:00;178465235.65;3;0;4;0;1433;2024-03-04;2
85;2024-03-02 05:22:37;274778367.83;8;6;3;6;1675;2024-03-04;2
86;2024-03-02 05:22:44;69114999.15;2;0;6;0;155;2024-03-04;2
87;2024-03-02 05:25:40;168573587.7;2;0;3;0;803;2024-03-03;1
88;2024-03-02 05:30:45;220403855.16;4;7;1;7;742;2024-03-04;2
89;2024-03-02 05:33:10;222237233.04;5;8;1;8;660;2024-03-03;1
90;2024-03-02 05:37:08;214600214.69;3;0;7;0;1598;2024-03-04;2
91;2024-03-02 05:39:15;26390480.61;4;0;8;0;1235;2024-03-03;1
92;2024-03-02 05:41:43;208288621.74;1;0;8;0;1605;2024-03-04;2
93;2024-03-02 05:44:02;17010814.73;6;0;3;0;1254;2024-03-04;2
94;2024-03-02 05:46:19;337003855.46;2;0;8;0;847;2024-03-04;2
95;2024-03-02 05:48:17;71038478.07;5;7;4;7;1679;2024-03-04;2
96;2024-03-02 05:49:17;361946757.9;5;7;3;7;754;2024-03-04;2
97;2024-03-02 05:49:48;182215588.83;2;0;3;0;1880;2024-03-04;2
98;2024-03-02 05:50:35;36761009.22;7;3;6;3;215;2024-03-04;2
99;2024-03-02 05:52:00;50922130.09;1;2;6;2;1266;2024-03-04;2
100;2024-03-02 05:55:14;263810647.8;7;2;2;2;1095;2024-03-04;2
101;2024-03-02 05:56:57;37981137.3;6;0;2;0;1686;2024-03-04;2
102;2024-03-02 05:58:40;108674986.27;8;0;1;0;889;2024-03-04;2
103;2024-03-02 05:59:17;223243715.89;1;0;4;0;666;2024-03-03;1
104;2024-03-02 06:03:54;35332949.33;1;4;2;4;978;2024-03-04;2
105;2024-03-02 06:04:20;266486234.01;2;0;7;0;591;2024-03-04;2
106;2024-03-02 06:04:50;30942322.34;6;0;2;0;358;2024-03-04;2
107;2024-03-02 06:11:25;187221418.21;7;5;5;5;1233;2024-03-04;2
108;2024-03-02 06:13:22;273277916.73;8;8;2;8;734;2024-03-04;2
109;2024-03-02 06:15:40;40361166.39;8;1;6;1;366;2024-03-04;2
110;2024-03-02 06:16:10;180694708.91;5;0;6;0;679;2024-03-04;2
111;2024-03-02 06:20:35;59149481.52;5;8;6;8;1706;2024-03-04;2
112;2024-03-02 06:21:43;123900285.92;4;0;3;0;1862;2024-03-03;1
113;2024-03-02 06:26:00;158331151.65;3;7;8;7;1298;2024-03-03;1
114;2024-03-02 06:27:00;86816662.78;8;0;2;0;714;2024-03-04;2
115;2024-03-02 06:27:41;169855119.9;5;4;4;4;700;2024-03-04;2
116;2024-03-02 06:29:49;289989392.44;5;0;4;0;1799;2024-03-04;2
117;2024-03-02 06:30:33;34605719.06;6;0;7;0;1534;2024-03-04;2
118;2024-03-02 06:32:43;169855119.9;4;0;5;0;700;2024-03-04;2
119;2024-03-02 06:36:49;138567984.04;8;0;6;0;1346;2024-03-04;2
120;2024-03-02 06:37:22;25278549.0;1;0;3;0;1723;2024-03-04;2
121;2024-03-02 06:39:39;259923327.17;7;2;2;2;117;2024-03-04;2
122;2024-03-02 06:42:46;30344661.9;2;3;7;3;1543;2024-03-04;2
123;2024-03-02 06:46:32;231278250.65;1;1;3;1;567;2024-03-04;2
124;2024-03-02 06:47:38;294783655.4;5;0;7;0;81;2024-03-04;2
125;2024-03-02 06:47:46;49891170.66;7;1;1;1;1280;2024-03-04;2
126;2024-03-02 06:54:05;15200917.68;6;0;1;0;1294;2024-03-04;2
127;2024-03-02 06:58:04;197995609.39;7;0;6;0;338;2024-03-03;1
128;2024-03-02 07:00:22;308586613.63;2;0;8;0;710;2024-03-04;2
129;2024-03-02 07:01:28;67510644.13;6;0;7;0;20;2024-03-04;2
130;2024-03-02 07:02:17;35127285.21;8;2;6;2;1099;2024-03-04;2
131;2024-03-02 07:05:54;172748672.83;3;5;2;5;945;2024-03-04;2
132;2024-03-02 07:08:30;70567769.2;3;8;8;8;650;2024-03-04;2
133;2024-03-02 07:10:30;54168111.7;6;0;7;0;1570;2024-03-04;2
134;2024-03-02 07:10:53;337648643.62;4;2;3;2;1157;2024-03-04;2
135;2024-03-02 07:11:00;14605380.22;1;0;8;0;2000;2024-03-03;1
136;2024-03-02 07:14:47;308586613.63;8;7;2;7;710;2024-03-04;2
137;2024-03-02 07:15:36;82871233.22;6;8;4;8;1620;2024-03-04;2
138;2024-03-02 07:15:49;175544627.36;3;0;6;0;1788;2024-03-04;2
139;2024-03-02 07:18:15;212201136.52;6;8;4;8;1384;2024-03-03;1
140;2024-03-02 07:18:35;235254452.62;3;4;5;4;1115;2024-03-04;2
141;2024-03-02 07:20:50;234804695.42;7;5;2;5;132;2024-03-04;2
142;2024-03-02 07:22:50;223880766.15;4;5;1;5;638;2024-03-04;2
143;2024-03-02 07:25:23;113017774.55;8;0;1;0;1587;2024-03-04;2
144;2024-03-02 07:26:17;58638818.15;6;0;1;0;1760;2024-03-04;2
145;2024-03-02 07:27:19;67298491.84;5;5;6;5;1444;2024-03-04;2
146;2024-03-02 07:27:36;99539406.31;2;0;6;0;698;2024-03-04;2
147;2024-03-02 07:28:43;308162162.79;4;2;5;2;1685;2024-03-04;2
148;2024-03-02 07:30:56;3822125.78;7;7;6;7;1198;2024-03-03;1
149;2024-03-02 07:31:01;131419581.43;7;5;1;5;442;2024-03-03;1
150;2024-03-02 07:34:27;127632979.63;2;4;5;4;1524;2024-03-04;2
151;2024-03-02 07:35:17;92366693.98;8;0;2;0;1339;2024-03-04;2
152;2024-03-02 07:40:43;6998288.85;2;6;6;6;585;2024-03-03;1
153;2024-03-02 07:44:08;250978129.69;5;4;7;4;437;2024-03-04;2
154;2024-03-02 07:50:20;79513964.97;4;7;5;7;312;2024-03-04;2
155;2024-03-02 07:52:38;49891170.66;1;0;7;0;1280;2024-03-04;2
156;2024-03-02 07:53:22;10772960.47;2;3;6;3;1818;2024-03-04;2
157;2024-03-02 07:54:53;178144234.57;4;2;1;2;670;2024-03-04;2
158;2024-03-02 08:03:19;163954902.1;1;0;7;0;8;2024-03-04;2
159;2024-03-02 08:04:09;203385545.0;7;0;2;0;857;2024-03-04;2
160;2024-03-02 08:11:05;223880766.15;1;0;4;0;638;2024-03-04;2
161;2024-03-02 08:14:05;327643988.41;3;3;2;3;95;2024-03-03;1
162;2024-03-02 08:20:00;106728800.67;8;0;2;0;275;2024-03-04;2
163;2024-03-02 08:22:51;294783655.4;7;6;5;6;81;2024-03-04;2
164;2024-03-02 08:24:39;294593307.07;5;0;6;0;1631;2024-03-04;2
165;2024-03-02 08:29:39;273277916.73;2;0;8;0;734;2024-03-04;2
166;2024-03-02 08:30:07;310494125.93;2;0;7;0;1807;2024-03-04;2
167;2024-03-02 08:32:49;164639823.63;2;7;5;7;1769;2024-03-04;2
168;2024-03-02 08:36:37;35127285.21;6;0;8;0;1099;2024-03-04;2
169;2024-03-02 08:37:08;50990270.17;1;3;6;3;870;2024-03-04;2
170;2024-03-02 08:37:13;178923734.34;2;8;3;8;52;2024-03-04;2
171;2024-03-02 08:40:28;21268040.43;6;0;4;0;1898;2024-03-04;2
172;2024-03-02 08:46:17;175948064.58;1;3;8;3;149;2024-03-04;2
173;2024-03-02 08:54:23;18523605.77;1;2;6;2;925;2024-03-04;2
174;2024-03-02 08:54:49;43718547.38;6;1;8;1;98;2024-03-04;2
175;2024-03-02 08:55:42;35332949.33;2;0;1;0;978;2024-03-04;2
176;2024-03-02 08:57:10;266486234.01;7;5;2;5;591;2024-03-04;2
177;2024-03-02 08:57:13;178465235.65;4;5;3;5;1433;2024-03-04;2
178;2024-03-02 09:02:29;223717166.57;2;0;1;0;1247;2024-03-04;2
179;2024-03-02 09:09:20;369936369.65;8;2;2;2;1221;2024-03-04;2
180;2024-03-02 09:11:13;42287705.24;6;7;1;7;1774;2024-03-04;2
181;2024-03-02 09:11:57;115287558.63;2;0;5;0;1781;2024-03-04;2
182;2024-03-02 09:17:49;39252419.03;1;0;8;0;538;2024-03-03;1
183;2024-03-02 09:19:51;215361238.72;8;6;1;6;260;2024-03-04;2
184;2024-03-02 09:20:02;62273348.31;6;7;7;7;1338;2024-03-04;2
185;2024-03-02 09:20:52;14027490.06;7;8;6;8;126;2024-03-04;2
186;2024-03-02 09:23:55;37906537.45;5;2;3;2;1897;2024-03-04;2
187;2024-03-02 09:28:08;222237233.04;1;0;5;0;660;2024-03-03;1
188;2024-03-02 09:28:54;22780382.78;6;0;8;0;818;2024-03-04;2
189;2024-03-02 09:30:51;62273348.31;7;0;6;0;1338;2024-03-04;2
190;2024-03-02 09:31:45;199690865.06;5;2;2;2;115;2024-03-03;1
191;2024-03-02 09:35:46;198900034.45;1;8;8;8;1040;2024-03-04;2
192;2024-03-02 09:36:21;78537410.9;7;0;3;0;150;2024-03-04;2
193;2024-03-02 09:36:29;172893423.95;2;3;1;3;363;2024-03-04;2
194;2024-03-02 09:37:12;184560527.3;4;6;1;6;184;2024-03-04;2
195;2024-03-02 09:38:06;161819061.62;8;0;3;0;186;2024-03-04;2
196;2024-03-02 09:38:35;289989392.44;4;3;5;3;1799;2024-03-04;2
197;2024-03-02 09:39:26;254214650.91;7;0;6;0;1445;2024-03-04;2
198;2024-03-02 09:39:47;294593307.07;6;5;5;5;1631;2024-03-04;2
199;2024-03-02 09:47:10;178144234.57;1;0;4;0;670;2024-03-04;2
200;2024-03-02 09:53:33;10555315.4;6;0;1;0;1783;2024-03-04;2
201;2024-03-02 09:55:30;100151144.44;8;0;1;0;1878;2024-03-04;2
202;2024-03-02 09:59:18;3822125.78;6;0;7;0;1198;2024-03-03;1
203;2024-03-02 10:05:21;156459827.46;7;0;6;0;2001;2024-03-04;2
204;2024-03-02 10:08:47;44080562.39;3;5;6;5;607;2024-03-04;2
205;2024-03-02 10:11:59;39252419.03;8;6;1;6;538;2024-03-03;1
206;2024-03-02 10:14:34;64791184.93;1;4;3;4;577;2024-03-04;2
207;2024-03-02 10:15:08;205956927.44;1;0;5;0;949;2024-03-04;2
208;2024-03-02 10:21:25;13248504.47;1;5;8;5;1521;2024-03-04;2
209;2024-03-02 10:25:40;124721867.55;3;8;8;8;227;2024-03-04;2
210;2024-03-02 10:28:12;77204387.05;1;5;8;5;592;2024-03-04;2
211;2024-03-02 10:29:25;62091427.27;8;8;1;8;1678;2024-03-04;2
212;2024-03-02 10:29:28;18523605.77;6;0;1;0;925;2024-03-04;2
213;2024-03-02 10:33:15;54168111.7;7;1;6;1;1570;2024-03-04;2
214;2024-03-02 10:33:37;119695665.86;4;6;1;6;1150;2024-03-03;1
215;2024-03-02 10:36:53;40019901.69;5;5;6;5;653;2024-03-04;2
216;2024-03-02 10:41:04;44981582.58;8;6;6;6;617;2024-03-04;2
217;2024-03-02 10:41:59;325137491.96;7;7;5;7;1961;2024-03-04;2
218;2024-03-02 10:41:59;197995609.39;6;1;7;1;338;2024-03-03;1
219;2024-03-02 10:42:35;106669074.52;4;8;2;8;1404;2024-03-03;1
220;2024-03-02 10:46:17;199690865.06;2;0;5;0;115;2024-03-03;1
221;2024-03-02 10:47:00;246129756.87;7;0;4;0;2;2024-03-04;2
222;2024-03-02 10:49:10;157166195.32;8;6;2;6;843;2024-03-04;2
223;2024-03-02 10:51:40;123900285.92;3;8;4;8;1862;2024-03-03;1
224;2024-03-02 10:54:18;134853043.72;5;8;7;8;1624;2024-03-04;2
225;2024-03-02 10:55:38;122218055.39;2;0;8;0;221;2024-03-04;2
226;2024-03-02 10:58:56;172748672.83;2;0;3;0;945;2024-03-04;2
227;2024-03-02 11:04:07;20351754.02;1;0;4;0;387;2024-03-04;2
228;2024-03-02 11:04:53;36207900.79;6;0;1;0;277;2024-03-04;2
229;2024-03-02 11:05:29;218021369.37;7;0;3;0;1571;2024-03-04;2
230;2024-03-02 11:06:40;46109018.97;3;1;6;1;454;2024-03-04;2
231;2024-03-02 11:07:42;209969719.42;8;3;2;3;940;2024-03-04;2
232;2024-03-02 11:07:53;82037688.23;1;0;5;0;488;2024-03-03;1
233;2024-03-02 11:08:51;286677835.22;2;0;8;0;581;2024-03-03;1
234;2024-03-02 11:10:33;250346481.27;3;7;2;7;1879;2024-03-04;2
235;2024-03-02 11:11:24;253685083.07;5;7;2;7;840;2024-03-04;2
236;2024-03-02 11:12:23;135461442.4;2;6;1;6;1379;2024-03-04;2
237;2024-03-02 11:12:26;51292559.85;6;0;5;0;1102;2024-03-04;2
238;2024-03-02 11:22:06;87495670.69;3;5;7;5;1816;2024-03-04;2
239;2024-03-02 11:24:38;116979536.29;2;0;6;0;967;2024-03-04;2
240;2024-03-02 11:27:23;84786163.88;2;0;3;0;1581;2024-03-04;2
241;2024-03-02 11:30:35;90644205.69;4;0;8;0;100;2024-03-03;1
242;2024-03-02 11:31:08;64663173.66;7;6;5;6;893;2024-03-04;2
243;2024-03-02 11:35:43;61731359.7;8;7;1;7;354;2024-03-04;2
244;2024-03-02 11:36:21;100151144.44;1;7;8;7;1878;2024-03-04;2
245;2024-03-02 11:42:02;14027490.06;6;0;7;0;126;2024-03-04;2
246;2024-03-02 11:44:54;58806064.32;5;2;3;2;1609;2024-03-04;2
247;2024-03-02 11:48:15;155668078.47;5;5;7;5;349;2024-03-04;2
248;2024-03-02 11:52:21;70526922.18;3;8;1;8;1312;2024-03-04;2
249;2024-03-02 11:52:23;59881610.16;5;0;4;0;281;2024-03-04;2
250;2024-03-02 11:52:24;148216744.63;3;8;8;8;1791;2024-03-04;2
251;2024-03-02 11:52:43;68108292.87;8;1;6;1;1830;2024-03-04;2
252;2024-03-02 11:53:09;120164520.97;8;3;2;3;99;2024-03-04;2
253;2024-03-02 11:56:20;159185033.55;1;1;2;1;728;2024-03-03;1
254;2024-03-02 11:57:03;122218055.39;8;1;2;1;221;2024-03-04;2
255;2024-03-02 11:59:14;37481536.75;6;0;5;0;9;2024-03-04;2
256;2024-03-02 12:00:59;48213338.52;8;8;6;8;963;2024-03-04;2
257;2024-03-02 12:01:29;319695123.63;7;0;2;0;1642;2024-03-04;2
258;2024-03-02 12:02:50;103258423.94;4;0;1;0;1031;2024-03-04;2
259;2024-03-02 12:03:34;168573587.7;3;5;2;5;803;2024-03-03;1
260;2024-03-02 12:06:43;134853043.72;7;0;5;0;1624;2024-03-04;2
261;2024-03-02 12:08:04;93820253.94;5;0;1;0;458;2024-03-03;1
262;2024-03-02 12:08:50;327643988.41;2;0;3;0;95;2024-03-03;1
263;2024-03-02 12:11:59;122778077.11;7;0;3;0;331;2024-03-03;1
264;2024-03-02 12:13:32;12610892.09;5;1;1;1;1005;2024-03-04;2
265;2024-03-02 12:16:01;274778367.83;3;0;8;0;1675;2024-03-04;2
266;2024-03-02 12:18:09;125098837.83;1;3;8;3;873;2024-03-03;1
267;2024-03-02 12:20:38;22964336.32;8;3;6;3;465;2024-03-04;2
268;2024-03-02 12:22:26;220898606.47;6;3;7;3;1489;2024-03-04;2
269;2024-03-02 12:23:01;54960111.82;8;8;1;8;845;2024-03-04;2
270;2024-03-02 12:23:19;154491395.78;1;0;6;0;1822;2024-03-04;2
271;2024-03-02 12:24:58;218021369.37;3;7;7;7;1571;2024-03-04;2
272;2024-03-02 12:29:29;52307807.68;4;4;5;4;584;2024-03-04;2
273;2024-03-02 12:32:04;82037688.23;5;2;1;2;488;2024-03-03;1
274;2024-03-02 12:32:22;192799207.07;3;5;5;5;1076;2024-03-04;2
275;2024-03-02 12:45:10;248506750.38;5;0;6;0;174;2024-03-04;2
276;2024-03-02 12:47:34;95574045.31;2;6;4;6;483;2024-03-04;2
277;2024-03-02 12:56:55;55869002.8;8;0;1;0;756;2024-03-04;2
278;2024-03-02 13:04:11;38011034.06;6;0;4;0;1640;2024-03-04;2
279;2024-03-02 13:11:37;108674986.27;1;6;8;6;889;2024-03-04;2
280;2024-03-02 13:14:37;138287112.15;2;8;8;8;1230;2024-03-04;2
281;2024-03-02 13:20:00;100418429.25;1;0;6;0;1128;2024-03-04;2
282;2024-03-02 13:21:08;55218055.83;7;1;6;1;1556;2024-03-04;2
283;2024-03-02 13:24:21;212201136.52;4;0;6;0;1384;2024-03-03;1
284;2024-03-02 13:25:38;325137491.96;5;0;7;0;1961;2024-03-04;2
285;2024-03-02 13:25:48;253685083.07;2;0;5;0;840;2024-03-04;2
286;2024-03-02 13:30:57;84008342.1;6;8;2;8;629;2024-03-04;2
287;2024-03-02 13:34:18;67298491.84;6;0;5;0;1444;2024-03-04;2
288;2024-03-02 13:36:04;86816662.78;2;7;8;7;714;2024-03-04;2
289;2024-03-02 13:39:14;9278191.9;6;0;8;0;265;2024-03-04;2
290;2024-03-02 13:39:33;68389328.67;8;4;6;4;657;2024-03-04;2
291;2024-03-02 13:44:44;100941753.31;4;0;6;0;1895;2024-03-03;1
292;2024-03-02 13:45:15;168676038.67;1;8;7;8;333;2024-03-04;2
293;2024-03-02 13:46:36;73543551.52;3;8;4;8;1162;2024-03-03;1
294;2024-03-02 13:47:45;240982068.64;5;0;4;0;625;2024-03-04;2
295;2024-03-02 13:53:39;183802738.73;1;7;4;7;1336;2024-03-04;2
296;2024-03-02 13:59:12;19172959.78;7;8;5;8;1536;2024-03-04;2
297;2024-03-02 14:00:27;128272312.18;6;5;1;5;1446;2024-03-04;2
298;2024-03-02 14:01:48;34605719.06;7;6;6;6;1534;2024-03-04;2
299;2024-03-02 14:02:02;44640766.27;5;8;6;8;576;2024-03-04;2
300;2024-03-02 14:04:51;138287112.15;8;0;2;0;1230;2024-03-04;2
301;2024-03-02 14:06:34;113017774.55;1;2;8;2;1587;2024-03-04;2
302;2024-03-02 14:14:21;280157922.14;3;0;4;0;1925;2024-03-04;2
303;2024-03-02 14:14:29;59881610.16;4;3;5;3;281;2024-03-04;2
304;2024-03-02 14:14:45;163120530.49;8;2;2;2;13;2024-03-04;2
305;2024-03-02 14:25:48;48878951.77;2;2;3;2;1861;2024-03-04;2
306;2024-03-02 14:26:05;126164397.71;2;0;5;0;219;2024-03-04;2
307;2024-03-02 14:26:58;80003739.16;3;7;2;7;579;2024-03-04;2
308;2024-03-02 14:27:19;156459827.46;6;7;7;7;2001;2024-03-04;2
309;2024-03-02 14:28:25;180694708.91;6;5;5;5;679;2024-03-04;2
310;2024-03-02 14:29:51;115459455.2;1;1;5;1;1680;2024-03-04;2
311;2024-03-02 14:32:35;52196358.81;6;0;5;0;654;2024-03-04;2
312;2024-03-02 14:38:45;227172362.04;5;8;2;8;243;2024-03-04;2
313;2024-03-02 14:39:50;55809005.74;5;0;4;0;399;2024-03-04;2
314;2024-03-02 14:40:39;197229693.85;7;0;5;0;921;2024-03-04;2
315;2024-03-02 14:40:40;354271717.81;5;2;3;2;1350;2024-03-04;2
316;2024-03-02 14:44:11;13248504.47;8;0;1;0;1521;2024-03-04;2
317;2024-03-02 14:45:52;40807895.35;8;6;1;6;59;2024-03-04;2
318;2024-03-02 14:49:18;77204387.05;8;0;1;0;592;2024-03-04;2
319;2024-03-02 14:50:36;125098837.83;8;0;1;0;873;2024-03-03;1
320;2024-03-02 14:51:31;50922130.09;6;0;1;0;1266;2024-03-04;2
321;2024-03-02 14:55:36;103258423.94;1;6;4;6;1031;2024-03-04;2
322;2024-03-02 14:56:37;94024958.76;1;8;4;8;852;2024-03-04;2
323;2024-03-02 14:56:51;100941753.31;6;6;4;6;1895;2024-03-03;1
324;2024-03-02 14:57:55;30302406.11;4;6;1;6;1261;2024-03-04;2
325;2024-03-02 15:01:47;111626738.52;1;8;2;8;598;2024-03-04;2
326;2024-03-02 15:09:12;95574045.31;4;0;2;0;483;2024-03-04;2
327;2024-03-02 15:13:09;50684270.43;3;1;7;1;1447;2024-03-04;2
328;2024-03-02 15:13:49;100418429.25;6;7;1;7;1128;2024-03-04;2
329;2024-03-02 15:23:45;323850410.77;4;6;5;6;1918;2024-03-04;2
330;2024-03-02 15:24:32;215361238.72;1;0;8;0;260;2024-03-04;2
331;2024-03-02 15:25:40;184256492.41;6;5;1;5;828;2024-03-04;2
332;2024-03-02 15:28:00;102483210.09;1;0;4;0;1144;2024-03-03;1
333;2024-03-02 15:28:17;9278191.9;8;3;6;3;265;2024-03-04;2
334;2024-03-02 15:29:49;194468623.15;1;0;8;0;1691;2024-03-04;2
335;2024-03-02 15:33:21;114769930.08;1;7;3;7;1542;2024-03-04;2
336;2024-03-02 15:34:37;77656786.97;2;5;1;5;1054;2024-03-04;2
337;2024-03-02 15:36:14;158331151.65;8;0;3;0;1298;2024-03-03;1
338;2024-03-02 15:39:42;30542784.39;6;1;7;1;448;2024-03-04;2
339;2024-03-02 15:40:41;240982068.64;4;8;5;8;625;2024-03-04;2
340;2024-03-02 15:40:47;231278250.65;3;0;1;0;567;2024-03-04;2
341;2024-03-02 15:44:48;204333090.09;2;5;5;5;946;2024-03-04;2
342;2024-03-02 15:47:49;203516204.87;5;7;1;7;345;2024-03-04;2
343;2024-03-02 15:49:41;57865682.46;7;7;6;7;514;2024-03-04;2
