TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
86;2024-03-02 07:16:29;26351812.0;8;3;7;3;1311;2024-03-03;1
87;2024-03-02 07:17:24;30207266.62;8;0;6;0;83;2024-03-02;0
88;2024-03-02 07:21:36;230641602.83;4;0;1;0;822;2024-03-02;0
89;2024-03-02 07:38:28;20097230.73;4;3;5;3;1082;2024-03-03;1
90;2024-03-02 07:40:16;253577639.56;4;0;2;0;39;2024-03-02;0
91;2024-03-02 07:46:40;34450212.58;5;0;8;0;1127;2024-03-03;1
92;2024-03-02 07:49:39;80339535.55;3;0;7;0;528;2024-03-03;1
93;2024-03-02 07:50:05;34308523.05;1;0;8;0;237;2024-03-02;0
94;2024-03-02 07:50:49;81753436.54;2;8;8;8;1050;2024-03-02;0
95;2024-03-02 07:53:44;98486977.52;3;2;4;2;542;2024-03-03;1
96;2024-03-02 08:01:38;88707258.06;3;0;4;0;943;2024-03-03;1
97;2024-03-02 08:01:49;243139875.16;4;0;1;0;1409;2024-03-02;0
98;2024-03-02 08:18:40;146848166.32;1;6;2;6;701;2024-03-03;1
99;2024-03-02 08:19:03;82725312.35;2;4;1;4;1269;2024-03-03;1
100;2024-03-02 08:26:23;129338088.39;2;0;6;0;519;2024-03-03;1
101;2024-03-02 08:28:17;35805050.37;6;0;3;0;1000;2024-03-03;1
102;2024-03-02 08:28:53;245852757.57;2;1;4;1;461;2024-03-03;1
103;2024-03-02 08:37:43;28002426.19;7;4;2;4;1306;2024-03-03;1
104;2024-03-02 08:38:26;87154284.4;7;0;6;0;1217;2024-03-03;1
105;2024-03-02 08:45:32;113749586.2;2;0;8;0;651;2024-03-03;1
106;2024-03-02 08:48:08;67382866.44;3;7;7;7;580;2024-03-03;1
107;2024-03-02 08:54:25;47190125.92;7;0;2;0;186;2024-03-03;1
108;2024-03-02 08:57:35;26853524.93;6;0;8;0;801;2024-03-03;1
109;2024-03-02 09:12:02;34738093.06;8;7;5;7;223;2024-03-03;1
110;2024-03-02 09:19:19;26960632.43;8;0;5;0;1496;2024-03-03;1
111;2024-03-02 09:20:05;97922357.35;7;1;2;1;779;2024-03-02;0
112;2024-03-02 09:21:01;139559066.54;2;0;4;0;105;2024-03-03;1
113;2024-03-02 09:32:08;123057988.23;2;6;1;6;1093;2024-03-02;0
114;2024-03-02 09:42:45;120996356.46;4;7;2;7;1068;2024-03-02;0
115;2024-03-02 09:45:20;81753436.54;8;0;2;0;1050;2024-03-02;0
116;2024-03-02 09:45:48;42980648.49;8;0;2;0;553;2024-03-02;0
117;2024-03-02 09:46:55;74137302.15;4;1;8;1;112;2024-03-03;1
118;2024-03-02 09:50:49;78828461.24;5;3;6;3;294;2024-03-02;0
119;2024-03-02 09:53:55;119829024.4;5;8;4;8;251;2024-03-03;1
120;2024-03-02 09:54:36;47807838.21;6;1;8;1;146;2024-03-03;1
121;2024-03-02 09:55:22;84127839.51;5;7;4;7;378;2024-03-03;1
122;2024-03-02 09:55:36;55185858.71;6;1;5;1;413;2024-03-03;1
123;2024-03-02 09:55:40;30207266.62;6;8;8;8;83;2024-03-02;0
124;2024-03-02 10:04:59;87125564.56;6;0;5;0;727;2024-03-03;1
125;2024-03-02 10:11:42;97903210.91;4;0;8;0;345;2024-03-03;1
126;2024-03-02 10:24:20;84127839.51;4;0;5;0;378;2024-03-03;1
127;2024-03-02 10:27:10;97922357.35;2;0;7;0;779;2024-03-02;0
128;2024-03-02 10:31:53;34479305.39;7;0;6;0;1416;2024-03-03;1
129;2024-03-02 10:37:56;188693067.06;1;6;4;6;1054;2024-03-03;1
130;2024-03-02 10:38:58;177413446.12;1;0;8;0;1161;2024-03-03;1
131;2024-03-02 10:39:02;57779226.79;8;8;6;8;1132;2024-03-03;1
132;2024-03-02 10:42:06;123223632.85;2;0;4;0;1193;2024-03-03;1
133;2024-03-02 10:44:21;125642715.83;8;2;4;2;312;2024-03-03;1
134;2024-03-02 10:45:44;122798356.0;8;5;2;5;282;2024-03-03;1
135;2024-03-02 10:46:54;47807838.21;8;0;6;0;146;2024-03-03;1
136;2024-03-02 10:47:51;50885315.34;6;2;7;2;464;2024-03-03;1
137;2024-03-02 10:50:08;142461817.26;1;0;7;0;980;2024-03-02;0
138;2024-03-02 11:03:22;56476858.86;6;3;1;3;487;2024-03-02;0
139;2024-03-02 11:14:55;47496592.36;4;3;2;3;131;2024-03-02;0
140;2024-03-02 11:19:34;93427551.73;7;4;3;4;1141;2024-03-03;1
141;2024-03-02 11:28:24;140443780.14;4;0;6;0;43;2024-03-03;1
142;2024-03-02 11:29:06;44616983.87;3;0;2;0;684;2024-03-03;1
143;2024-03-02 11:31:13;138550727.4;2;6;7;6;648;2024-03-02;0
144;2024-03-02 11:33:31;58248082.79;6;0;7;0;1098;2024-03-03;1
145;2024-03-02 11:39:33;132757750.03;3;6;2;6;1435;2024-03-03;1
146;2024-03-02 11:40:19;57779226.79;6;0;8;0;1132;2024-03-03;1
147;2024-03-02 11:46:31;19778059.53;1;8;6;8;193;2024-03-02;0
148;2024-03-02 11:51:50;131297698.52;4;7;2;7;1446;2024-03-03;1
149;2024-03-02 11:53:52;50885315.34;7;0;6;0;464;2024-03-03;1
150;2024-03-02 11:57:25;47840265.21;7;6;5;6;537;2024-03-03;1
151;2024-03-02 11:58:18;103437739.56;5;6;2;6;1231;2024-03-02;0
152;2024-03-02 12:05:59;85107680.43;5;0;8;0;906;2024-03-03;1
153;2024-03-02 12:08:37;146179692.2;2;0;3;0;1441;2024-03-03;1
154;2024-03-02 12:31:19;138550727.4;7;0;2;0;648;2024-03-02;0
155;2024-03-02 12:31:35;63146388.05;3;6;8;6;915;2024-03-02;0
156;2024-03-02 12:32:50;34479305.39;6;8;7;8;1416;2024-03-03;1
157;2024-03-02 12:43:38;26853524.93;8;5;6;5;801;2024-03-03;1
158;2024-03-02 12:47:58;93427551.73;3;0;7;0;1141;2024-03-03;1
159;2024-03-02 12:48:25;39315600.59;6;0;8;0;1119;2024-03-03;1
160;2024-03-02 12:49:53;152251887.53;1;3;2;3;1412;2024-03-02;0
161;2024-03-02 12:49:53;154564108.14;4;6;1;6;1388;2024-03-03;1
162;2024-03-02 12:55:16;94296569.01;8;7;5;7;159;2024-03-03;1
163;2024-03-02 12:59:37;15672530.4;3;4;6;4;1089;2024-03-03;1
164;2024-03-02 13:03:06;39356717.32;7;4;3;4;593;2024-03-03;1
165;2024-03-02 13:05:14;86883824.74;2;1;8;1;996;2024-03-03;1
166;2024-03-02 13:06:20;41504073.59;4;7;6;7;1188;2024-03-03;1
167;2024-03-02 13:12:37;166213498.93;8;4;4;4;260;2024-03-03;1
168;2024-03-02 13:28:46;78828461.24;6;0;5;0;294;2024-03-02;0
169;2024-03-02 13:58:04;132757750.03;2;0;3;0;1435;2024-03-03;1
170;2024-03-02 14:01:13;41634305.96;4;1;5;1;552;2024-03-03;1
171;2024-03-02 14:03:08;85841993.88;6;6;2;6;509;2024-03-03;1
172;2024-03-02 14:20:53;29894685.23;7;1;3;1;344;2024-03-03;1
173;2024-03-02 14:23:01;22525656.21;5;0;2;0;1048;2024-03-03;1
174;2024-03-02 14:23:20;76651337.2;3;6;6;6;466;2024-03-03;1
175;2024-03-02 14:23:20;39921964.28;1;2;3;2;807;2024-03-02;0
176;2024-03-02 14:42:00;41504073.59;6;0;4;0;1188;2024-03-03;1
177;2024-03-02 14:43:59;95869208.05;5;8;7;8;153;2024-03-03;1
178;2024-03-02 14:57:38;127321836.35;4;2;1;2;825;2024-03-03;1
179;2024-03-02 15:03:54;69731716.28;3;0;6;0;1012;2024-03-03;1
180;2024-03-02 15:09:50;75696460.05;7;5;1;5;263;2024-03-03;1
181;2024-03-02 15:22:01;68710130.52;3;0;5;0;64;2024-03-03;1
182;2024-03-02 15:24:21;146179692.2;3;1;2;1;1441;2024-03-03;1
183;2024-03-02 15:24:48;28002426.19;2;0;7;0;1306;2024-03-03;1
184;2024-03-02 15:26:59;26351812.0;7;0;8;0;1311;2024-03-03;1
185;2024-03-02 15:28:40;243139875.16;1;8;4;8;1409;2024-03-02;0
186;2024-03-02 15:31:48;66600004.92;3;1;2;1;1323;2024-03-03;1
187;2024-03-02 15:36:04;85107680.43;8;1;5;1;906;2024-03-03;1
188;2024-03-02 15:41:55;56476858.86;1;0;6;0;487;2024-03-02;0
189;2024-03-02 15:42:03;22388938.5;2;3;3;3;1459;2024-03-03;1
190;2024-03-02 15:43:24;40431333.87;5;0;8;0;897;2024-03-03;1
191;2024-03-02 15:43:33;77438234.63;7;2;5;2;1400;2024-03-03;1
192;2024-03-02 15:43:45;103025184.21;2;1;4;1;313;2024-03-03;1
193;2024-03-02 15:51:41;55639968.44;7;2;2;2;311;2024-03-03;1
194;2024-03-02 15:51:43;29221837.62;5;6;1;6;1252;2024-03-03;1
195;2024-03-02 15:51:48;87125564.56;5;2;6;2;727;2024-03-03;1
196;2024-03-02 15:53:00;70841298.96;3;0;2;0;1297;2024-03-03;1
197;2024-03-02 15:56:13;62691805.35;2;7;3;7;1095;2024-03-03;1
198;2024-03-02 16:00:11;64769505.64;8;5;4;5;531;2024-03-02;0
199;2024-03-02 16:12:48;34450212.58;8;4;5;4;1127;2024-03-03;1
200;2024-03-02 16:18:39;35805050.37;3;2;6;2;1000;2024-03-03;1
201;2024-03-02 16:26:05;83573365.01;1;0;7;0;216;2024-03-03;1
202;2024-03-02 16:31:53;50625624.38;7;4;4;4;1349;2024-03-02;0
203;2024-03-02 16:39:53;117951848.74;7;0;5;0;269;2024-03-03;1
204;2024-03-02 16:46:03;29894685.23;3;0;7;0;344;2024-03-03;1
205;2024-03-02 16:49:54;83573365.01;7;6;1;6;216;2024-03-03;1
206;2024-03-02 16:51:19;50326348.12;7;1;6;1;646;2024-03-03;1
207;2024-03-02 17:02:52;114946773.06;4;5;2;5;1105;2024-03-03;1
208;2024-03-02 17:03:07;99154026.16;5;0;1;0;84;2024-03-03;1
209;2024-03-02 17:16:39;89344134.33;6;7;7;7;1259;2024-03-03;1
210;2024-03-02 17:18:33;158206066.68;5;6;2;6;422;2024-03-03;1
211;2024-03-02 17:22:31;47190125.92;2;4;7;4;186;2024-03-03;1
212;2024-03-02 17:27:14;107665682.08;2;0;1;0;169;2024-03-02;0
213;2024-03-02 17:28:43;113749586.2;8;8;2;8;651;2024-03-03;1
214;2024-03-02 17:40:55;63654696.82;6;6;8;6;1448;2024-03-03;1
215;2024-03-02 17:51:21;87154284.4;6;7;7;7;1217;2024-03-03;1
216;2024-03-02 17:55:08;126778079.68;1;0;3;0;654;2024-03-03;1
217;2024-03-02 18:02:49;20097230.73;5;0;4;0;1082;2024-03-03;1
218;2024-03-02 18:09:59;81423095.44;8;4;6;4;1240;2024-03-02;0
219;2024-03-02 18:17:04;111669081.16;3;2;1;2;785;2024-03-03;1
220;2024-03-02 18:27:23;64769505.64;4;0;8;0;531;2024-03-02;0
221;2024-03-02 18:28:36;32815449.7;8;0;3;0;1334;2024-03-03;1
222;2024-03-02 18:32:23;97635893.88;2;0;8;0;119;2024-03-03;1
223;2024-03-02 18:36:19;52274208.19;6;3;8;3;1478;2024-03-03;1
224;2024-03-02 18:43:45;73306492.76;6;6;5;6;1344;2024-03-03;1
225;2024-03-02 18:46:45;18613205.49;5;4;3;4;781;2024-03-03;1
226;2024-03-02 18:55:54;40431333.87;8;8;5;8;897;2024-03-03;1
227;2024-03-02 18:57:21;138326129.3;4;0;6;0;243;2024-03-02;0
228;2024-03-02 19:02:57;131297698.52;2;0;4;0;1446;2024-03-03;1
229;2024-03-02 19:03:54;107665682.08;1;2;2;2;169;2024-03-02;0
230;2024-03-02 19:21:22;68710130.52;5;4;3;4;64;2024-03-03;1
231;2024-03-02 19:25:28;119029116.44;7;1;2;1;1364;2024-03-02;0
232;2024-03-02 19:26:42;122003012.4;8;8;4;8;1143;2024-03-03;1
233;2024-03-02 19:47:36;138326129.3;6;1;4;1;243;2024-03-02;0
234;2024-03-02 19:58:01;39756836.44;1;0;6;0;385;2024-03-03;1
235;2024-03-02 20:11:28;19172311.57;5;0;2;0;358;2024-03-02;0
236;2024-03-02 20:46:34;120996356.46;2;0;4;0;1068;2024-03-02;0
237;2024-03-02 20:47:31;129338088.39;6;5;2;5;519;2024-03-03;1
238;2024-03-02 20:53:46;177413446.12;8;5;1;5;1161;2024-03-03;1
239;2024-03-02 20:59:09;97903210.91;8;1;4;1;345;2024-03-03;1
240;2024-03-02 21:33:12;120448154.04;3;5;5;5;1265;2024-03-03;1
241;2024-03-02 21:39:52;154564108.14;1;0;4;0;1388;2024-03-03;1
242;2024-03-02 21:42:01;95869208.05;7;0;5;0;153;2024-03-03;1
243;2024-03-02 22:08:38;34738093.06;5;0;8;0;223;2024-03-03;1
244;2024-03-02 22:12:35;253577639.56;2;1;4;1;39;2024-03-02;0
245;2024-03-02 23:08:01;105497327.25;1;1;5;1;773;2024-03-03;1
246;2024-03-02 23:36:36;53845593.21;4;6;6;6;1013;2024-03-03;1
247;2024-03-03 00:06:12;46757006.2;1;3;3;3;41;2024-03-04;1
248;2024-03-03 00:19:54;88777862.45;3;0;8;0;1372;2024-03-04;1
249;2024-03-03 01:38:56;43578555.68;6;0;3;0;58;2024-03-04;1
250;2024-03-03 01:43:50;48007346.82;2;0;8;0;1083;2024-03-04;1
251;2024-03-03 01:45:41;54782428.16;7;8;5;8;1384;2024-03-04;1
252;2024-03-03 01:50:26;22272881.04;3;0;8;0;1214;2024-03-04;1
253;2024-03-03 01:52:26;32575651.81;3;7;6;7;866;2024-03-04;1
254;2024-03-03 01:52:47;73306492.76;5;0;6;0;1344;2024-03-03;1
255;2024-03-03 01:53:04;90874129.96;8;7;5;7;444;2024-03-03;0
256;2024-03-03 01:54:38;90192705.46;5;0;7;0;794;2024-03-03;1
257;2024-03-03 02:00:51;163606679.35;6;4;1;4;473;2024-03-04;1
258;2024-03-03 02:02:20;148719650.23;1;0;7;0;501;2024-03-04;1
259;2024-03-03 02:04:00;17707686.07;6;7;3;7;664;2024-03-04;1
260;2024-03-03 02:04:19;51036523.18;8;4;7;4;1479;2024-03-04;1
261;2024-03-03 02:08:32;69560226.46;6;0;1;0;262;2024-03-03;0
262;2024-03-03 02:08:34;144745195.22;4;8;1;8;1270;2024-03-04;1
263;2024-03-03 02:12:45;82646314.58;3;0;6;0;812;2024-03-04;1
264;2024-03-03 02:21:27;37488933.49;6;0;5;0;158;2024-03-04;1
265;2024-03-03 02:23:41;32515333.73;8;0;6;0;1045;2024-03-04;1
266;2024-03-03 02:24:05;34334016.33;5;1;6;1;29;2024-03-03;0
267;2024-03-03 02:26:10;113512023.06;2;8;5;8;680;2024-03-04;1
268;2024-03-03 02:26:24;37778468.6;7;0;4;0;107;2024-03-04;1
269;2024-03-03 02:26:35;46757006.2;3;0;1;0;41;2024-03-04;1
270;2024-03-03 02:29:38;34799275.26;6;1;1;1;901;2024-03-03;0
271;2024-03-03 02:35:36;61115071.13;3;0;6;0;1121;2024-03-04;1
272;2024-03-03 02:38:01;39706861.66;8;0;1;0;33;2024-03-04;1
273;2024-03-03 02:38:20;32436023.57;3;0;5;0;1371;2024-03-04;1
274;2024-03-03 02:43:40;53533637.74;3;0;8;0;1455;2024-03-03;1
275;2024-03-03 02:48:32;39663645.71;6;0;2;0;1367;2024-03-04;1
276;2024-03-03 03:00:19;168591718.27;4;3;1;3;1021;2024-03-03;0
277;2024-03-03 03:04:29;111517688.63;3;6;5;6;16;2024-03-04;1
278;2024-03-03 03:12:19;122798356.0;2;0;8;0;282;2024-03-03;1
279;2024-03-03 03:12:19;36385398.04;7;3;3;3;172;2024-03-04;1
280;2024-03-03 03:26:50;148208964.05;3;1;2;1;82;2024-03-04;1
281;2024-03-03 03:27:16;75321327.17;8;4;5;4;1087;2024-03-03;0
282;2024-03-03 03:28:27;124229681.62;5;4;1;4;1436;2024-03-04;1
283;2024-03-03 03:39:36;119029116.44;2;0;7;0;1364;2024-03-02;0
284;2024-03-03 03:58:55;18148846.55;7;2;8;2;747;2024-03-04;1
285;2024-03-03 04:00:42;119829024.4;4;0;5;0;251;2024-03-03;1
286;2024-03-03 04:02:16;73015528.71;4;0;7;0;1178;2024-03-04;1
287;2024-03-03 04:03:20;208147660.72;4;0;1;0;1286;2024-03-03;0
288;2024-03-03 04:06:55;50515452.46;3;3;6;3;1283;2024-03-04;1
289;2024-03-03 04:09:47;51176729.71;4;5;6;5;894;2024-03-04;1
290;2024-03-03 04:27:52;143070597.98;4;1;7;1;1208;2024-03-04;1
291;2024-03-03 04:28:49;89547895.16;4;0;3;0;887;2024-03-04;1
292;2024-03-03 04:29:20;111517688.63;5;0;3;0;16;2024-03-04;1
293;2024-03-03 04:30:04;63146388.05;8;0;3;0;915;2024-03-02;0
294;2024-03-03 04:30:27;152999456.33;4;7;2;7;391;2024-03-04;1
295;2024-03-03 04:34:48;48584015.97;8;8;1;8;821;2024-03-04;1
296;2024-03-03 04:34:52;208147660.72;1;2;4;2;1286;2024-03-03;0
297;2024-03-03 04:43:18;155750050.72;1;0;4;0;189;2024-03-04;1
298;2024-03-03 04:43:50;14262053.67;8;0;2;0;15;2024-03-03;0
299;2024-03-03 04:50:49;35698303.68;5;0;1;0;830;2024-03-03;1
300;2024-03-03 04:56:56;52913449.32;3;0;8;0;1192;2024-03-04;1
301;2024-03-03 04:58:49;37294485.54;8;0;1;0;374;2024-03-04;1
302;2024-03-03 04:59:55;189622737.38;4;0;1;0;470;2024-03-04;1
303;2024-03-03 05:07:27;50607641.84;3;0;2;0;1077;2024-03-04;1
304;2024-03-03 05:12:50;51135550.44;5;3;2;3;215;2024-03-03;0
305;2024-03-03 05:29:30;155672727.58;6;3;2;3;236;2024-03-04;1
306;2024-03-03 05:34:54;86873323.14;2;0;4;0;134;2024-03-04;1
307;2024-03-03 05:37:26;24429657.39;7;3;2;3;1469;2024-03-04;1
308;2024-03-03 05:38:21;64289291.45;5;0;6;0;700;2024-03-04;1
309;2024-03-03 05:39:25;142596966.6;2;7;7;7;1026;2024-03-04;1
310;2024-03-03 05:39:28;35426076.73;8;0;1;0;1084;2024-03-04;1
311;2024-03-03 05:44:14;66357164.39;2;4;5;4;691;2024-03-04;1
312;2024-03-03 05:44:51;115055794.83;1;0;5;0;79;2024-03-03;0
313;2024-03-03 05:46:56;69560226.46;1;8;6;8;262;2024-03-03;0
314;2024-03-03 05:48:42;107312872.44;2;0;6;0;978;2024-03-04;1
315;2024-03-03 05:48:49;36464201.98;3;4;6;4;34;2024-03-04;1
316;2024-03-03 05:50:11;14578995.41;2;1;3;1;917;2024-03-04;1
317;2024-03-03 05:50:28;44929573.59;6;0;4;0;484;2024-03-04;1
318;2024-03-03 05:52:44;93603424.32;1;1;3;1;1250;2024-03-04;1
319;2024-03-03 06:00:43;103437739.56;2;0;5;0;1231;2024-03-02;0
320;2024-03-03 06:01:53;84957094.97;3;0;6;0;1483;2024-03-04;1
321;2024-03-03 06:05:20;79375170.89;1;0;3;0;562;2024-03-04;1
322;2024-03-03 06:05:56;16137449.9;6;0;2;0;873;2024-03-04;1
323;2024-03-03 06:13:58;55642321.0;8;0;4;0;605;2024-03-04;1
324;2024-03-03 06:14:16;58669710.97;6;0;8;0;305;2024-03-04;1
325;2024-03-03 06:30:09;79891680.48;4;4;5;4;985;2024-03-04;1
326;2024-03-03 06:36:57;107312872.44;6;5;2;5;978;2024-03-04;1
327;2024-03-03 06:40:15;195063706.09;1;7;4;7;1386;2024-03-04;1
328;2024-03-03 06:59:37;147655181.98;6;3;7;3;1429;2024-03-04;1
329;2024-03-03 07:01:45;39599855.38;3;0;1;0;122;2024-03-04;1
330;2024-03-03 07:06:50;32575651.81;6;0;3;0;866;2024-03-04;1
331;2024-03-03 07:09:49;77593558.96;3;5;1;5;944;2024-03-04;1
332;2024-03-03 07:16:42;155750050.72;4;6;1;6;189;2024-03-04;1
333;2024-03-03 07:19:06;118492181.82;2;8;5;8;730;2024-03-03;0
334;2024-03-03 07:21:12;124129657.43;1;0;4;0;574;2024-03-04;1
335;2024-03-03 07:25:27;116240014.05;4;0;7;0;1004;2024-03-04;1
336;2024-03-03 07:33:26;93603424.32;3;0;1;0;1250;2024-03-04;1
337;2024-03-03 07:35:18;109545478.83;8;3;5;3;1164;2024-03-04;1
338;2024-03-03 07:36:52;23466944.31;7;4;6;4;257;2024-03-03;0
339;2024-03-03 07:38:52;196402852.97;1;0;2;0;976;2024-03-04;1
340;2024-03-03 07:39:58;24577895.14;8;8;5;8;320;2024-03-04;1
341;2024-03-03 07:41:20;38959077.32;7;8;3;8;810;2024-03-04;1
342;2024-03-03 07:41:59;76959503.83;4;0;3;0;1039;2024-03-04;1
343;2024-03-03 07:42:10;213651746.09;7;8;4;8;1145;2024-03-04;1
