TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline;T+x
103;2024-03-02 12:05:16;76228773.76;5;0;8;0;650;2024-03-03;1
104;2024-03-02 12:15:36;43226253.06;5;0;7;0;538;2024-03-03;1
105;2024-03-02 12:27:01;141034458.0;8;2;6;2;110;2024-03-04;2
106;2024-03-02 12:33:04;21654328.08;8;4;2;4;634;2024-03-04;2
107;2024-03-02 12:43:42;18992699.21;1;1;2;1;160;2024-03-04;2
108;2024-03-02 12:47:41;122476875.79;8;0;6;0;467;2024-03-03;1
109;2024-03-02 12:55:09;18701425.85;1;0;2;0;801;2024-03-04;2
110;2024-03-02 12:57:51;27990260.87;6;4;5;4;291;2024-03-03;1
111;2024-03-02 13:05:23;50047068.48;5;2;7;2;462;2024-03-04;2
112;2024-03-02 13:06:41;7138789.62;5;3;3;3;114;2024-03-04;2
113;2024-03-02 13:09:44;102110903.78;8;0;3;0;578;2024-03-04;2
114;2024-03-02 13:17:35;49195964.87;1;4;3;4;393;2024-03-04;2
115;2024-03-02 13:32:59;74511372.01;4;0;5;0;557;2024-03-04;2
116;2024-03-02 13:37:37;18952715.32;5;1;7;1;856;2024-03-04;2
117;2024-03-02 13:37:50;119553540.19;2;4;5;4;154;2024-03-04;2
118;2024-03-02 13:40:01;78076432.3;8;3;4;3;979;2024-03-04;2
119;2024-03-02 13:49:50;49623136.59;3;7;2;7;766;2024-03-03;1
120;2024-03-02 13:50:19;123001168.55;6;0;4;0;384;2024-03-04;2
121;2024-03-02 13:52:46;20601714.65;6;8;2;8;242;2024-03-04;2
122;2024-03-02 14:03:01;35548208.04;6;0;2;0;429;2024-03-04;2
123;2024-03-02 14:03:48;157755120.86;4;2;6;2;737;2024-03-03;1
124;2024-03-02 14:10:48;80235143.31;5;0;7;0;954;2024-03-04;2
125;2024-03-02 14:17:32;141034458.0;6;0;8;0;110;2024-03-04;2
126;2024-03-02 14:31:28;7138789.62;3;0;5;0;114;2024-03-04;2
127;2024-03-02 14:31:50;103460848.88;8;3;7;3;944;2024-03-04;2
128;2024-03-02 14:37:49;18500173.54;4;5;3;5;390;2024-03-04;2
129;2024-03-02 14:40:42;18307773.28;6;0;5;0;622;2024-03-04;2
130;2024-03-02 14:42:33;55924484.51;1;4;5;4;953;2024-03-04;2
131;2024-03-02 14:55:02;19844437.47;1;2;6;2;468;2024-03-03;1
132;2024-03-02 14:56:21;199454902.7;8;0;7;0;296;2024-03-04;2
133;2024-03-02 14:58:01;92761379.64;3;8;1;8;541;2024-03-03;1
134;2024-03-02 15:02:15;144440844.62;6;0;3;0;137;2024-03-04;2
135;2024-03-02 15:08:51;38267594.22;6;0;5;0;185;2024-03-04;2
136;2024-03-02 15:13:04;50047068.48;7;0;5;0;462;2024-03-04;2
137;2024-03-02 15:19:44;76354404.53;5;2;4;2;740;2024-03-04;2
138;2024-03-02 15:23:40;46148644.81;1;0;6;0;505;2024-03-04;2
139;2024-03-02 15:32:58;80235143.31;7;4;5;4;954;2024-03-04;2
140;2024-03-02 15:37:52;32606270.66;6;0;5;0;415;2024-03-03;1
141;2024-03-02 15:43:03;146252354.56;4;4;6;4;227;2024-03-04;2
142;2024-03-02 15:47:12;23390413.86;2;1;8;1;430;2024-03-03;1
143;2024-03-02 15:55:14;69316852.06;7;1;6;1;168;2024-03-04;2
144;2024-03-02 16:07:52;26826531.83;7;6;1;6;320;2024-03-04;2
145;2024-03-02 16:09:46;56442455.53;7;0;6;0;403;2024-03-04;2
146;2024-03-02 16:11:06;20466619.76;5;3;1;3;986;2024-03-04;2
147;2024-03-02 16:13:49;162664920.85;3;2;8;2;372;2024-03-04;2
148;2024-03-02 16:14:47;36132988.58;3;0;6;0;157;2024-03-04;2
149;2024-03-02 16:18:06;86486071.62;4;6;5;6;58;2024-03-04;2
150;2024-03-02 16:20:25;178174662.24;4;8;8;8;85;2024-03-04;2
151;2024-03-02 16:30:03;26826531.83;1;0;7;0;320;2024-03-04;2
152;2024-03-02 16:30:30;44022098.39;3;0;6;0;332;2024-03-04;2
153;2024-03-02 16:34:58;25836165.63;4;6;1;6;689;2024-03-04;2
154;2024-03-02 16:37:11;104917389.95;6;0;8;0;857;2024-03-03;1
155;2024-03-02 16:39:56;104260329.0;5;4;4;4;413;2024-03-04;2
156;2024-03-02 16:39:59;56705881.59;4;0;6;0;667;2024-03-04;2
157;2024-03-02 16:48:33;135796002.07;1;8;4;8;573;2024-03-04;2
158;2024-03-02 16:53:22;104917389.95;8;2;6;2;857;2024-03-03;1
159;2024-03-02 16:53:29;46148644.81;6;4;1;4;505;2024-03-04;2
160;2024-03-02 17:03:10;15992384.68;8;6;3;6;217;2024-03-04;2
161;2024-03-02 17:04:35;46144621.38;6;0;2;0;724;2024-03-04;2
162;2024-03-02 17:20:22;89659282.7;4;0;3;0;968;2024-03-04;2
163;2024-03-02 17:28:00;93067618.22;4;6;5;6;731;2024-03-04;2
164;2024-03-02 17:30:52;26499162.66;5;7;3;7;990;2024-03-03;1
165;2024-03-02 17:32:35;46144621.38;2;6;6;6;724;2024-03-04;2
166;2024-03-02 17:33:11;181886335.56;8;0;6;0;214;2024-03-04;2
167;2024-03-02 17:48:01;85167770.48;8;1;1;1;507;2024-03-04;2
168;2024-03-02 17:51:29;26453391.5;2;0;8;0;938;2024-03-04;2
169;2024-03-02 17:52:50;18829723.91;6;5;3;5;865;2024-03-04;2
170;2024-03-02 17:53:11;104014398.34;4;3;1;3;605;2024-03-04;2
171;2024-03-02 17:55:48;72356714.53;8;8;7;8;477;2024-03-04;2
172;2024-03-02 17:58:06;144450775.25;1;7;6;7;733;2024-03-04;2
173;2024-03-02 17:59:53;76228773.76;8;1;5;1;650;2024-03-03;1
174;2024-03-02 18:06:13;16240568.98;7;3;3;3;498;2024-03-04;2
175;2024-03-02 18:13:23;74511372.01;5;3;4;3;557;2024-03-04;2
176;2024-03-02 18:31:20;47852097.34;8;8;2;8;125;2024-03-04;2
177;2024-03-02 18:45:12;34953196.7;8;2;7;2;47;2024-03-04;2
178;2024-03-02 18:53:36;146252354.56;6;0;4;0;227;2024-03-04;2
179;2024-03-02 19:26:02;38530618.38;8;6;3;6;136;2024-03-04;2
180;2024-03-02 19:43:49;26453391.5;8;8;2;8;938;2024-03-04;2
181;2024-03-02 20:26:17;62155635.09;3;7;7;7;791;2024-03-04;2
182;2024-03-02 20:45:15;38530618.38;3;0;8;0;136;2024-03-04;2
183;2024-03-02 20:54:36;46019201.7;8;3;2;3;520;2024-03-04;2
184;2024-03-02 20:59:11;22442994.11;6;0;7;0;256;2024-03-04;2
185;2024-03-02 21:00:40;84758933.99;5;5;7;5;375;2024-03-04;2
186;2024-03-02 21:16:53;20928244.01;6;0;8;0;36;2024-03-04;2
187;2024-03-02 21:46:13;109927225.88;8;7;4;7;501;2024-03-04;2
188;2024-03-02 22:03:31;43226253.06;7;7;5;7;538;2024-03-03;1
189;2024-03-02 22:12:11;34953196.7;7;0;8;0;47;2024-03-04;2
190;2024-03-02 23:35:44;162664920.85;8;0;3;0;372;2024-03-04;2
191;2024-03-02 23:41:50;171238221.07;2;2;8;2;683;2024-03-04;2
192;2024-03-03 00:08:41;38797497.05;2;0;1;0;894;2024-03-04;1
193;2024-03-03 00:19:35;46812241.31;2;1;3;1;910;2024-03-05;2
194;2024-03-03 00:33:13;13048334.11;2;3;5;3;282;2024-03-05;2
195;2024-03-03 01:00:57;63364732.67;6;3;2;3;844;2024-03-05;2
196;2024-03-03 01:47:59;81923256.55;7;8;1;8;464;2024-03-05;2
197;2024-03-03 01:53:15;25619891.14;1;0;3;0;361;2024-03-05;2
198;2024-03-03 01:55:27;57334425.1;4;0;2;0;123;2024-03-05;2
199;2024-03-03 01:58:51;104014398.34;1;0;4;0;605;2024-03-04;2
200;2024-03-03 02:00:57;79492168.4;8;4;6;4;552;2024-03-05;2
201;2024-03-03 02:00:57;29609591.77;1;7;3;7;184;2024-03-05;2
202;2024-03-03 02:03:57;74737004.18;1;0;2;0;246;2024-03-04;1
203;2024-03-03 02:15:18;20541850.04;6;0;4;0;93;2024-03-05;2
204;2024-03-03 02:17:59;81370172.71;8;0;4;0;703;2024-03-04;1
205;2024-03-03 02:18:41;41998637.59;1;4;2;4;594;2024-03-05;2
206;2024-03-03 02:21:10;52047236.82;5;5;3;5;907;2024-03-05;2
207;2024-03-03 02:27:05;81723482.98;7;4;4;4;893;2024-03-05;2
208;2024-03-03 02:31:36;47640988.53;3;5;5;5;255;2024-03-05;2
209;2024-03-03 02:35:11;96271927.43;5;6;6;6;134;2024-03-04;1
210;2024-03-03 02:37:24;142389884.64;2;6;6;6;558;2024-03-04;1
211;2024-03-03 02:37:54;138877647.42;3;8;8;8;562;2024-03-05;2
212;2024-03-03 02:40:57;81370172.71;4;7;8;7;703;2024-03-04;1
213;2024-03-03 02:44:58;107326095.78;7;0;1;0;470;2024-03-05;2
214;2024-03-03 02:46:49;26296792.84;6;8;3;8;479;2024-03-05;2
215;2024-03-03 02:46:54;105444640.48;1;0;6;0;763;2024-03-05;2
216;2024-03-03 02:55:59;145114120.87;4;0;2;0;550;2024-03-05;2
217;2024-03-03 03:02:34;39281043.91;5;0;3;0;513;2024-03-05;2
218;2024-03-03 03:03:35;52589745.25;2;0;4;0;193;2024-03-05;2
219;2024-03-03 03:04:28;75385993.4;4;0;2;0;637;2024-03-05;2
220;2024-03-03 03:07:46;98734230.59;1;0;4;0;742;2024-03-05;2
221;2024-03-03 03:16:55;99660657.87;6;0;1;0;867;2024-03-05;2
222;2024-03-03 03:26:00;76260785.26;6;3;7;3;37;2024-03-05;2
223;2024-03-03 03:30:48;66193537.73;2;0;6;0;876;2024-03-05;2
224;2024-03-03 03:39:33;125094766.75;1;4;4;4;906;2024-03-05;2
225;2024-03-03 03:42:49;81114445.78;7;8;4;8;610;2024-03-05;2
226;2024-03-03 03:47:11;73462610.66;2;4;4;4;208;2024-03-04;1
227;2024-03-03 03:53:31;24947837.75;6;0;4;0;60;2024-03-05;2
228;2024-03-03 03:53:42;22157259.89;3;0;4;0;581;2024-03-05;2
229;2024-03-03 03:57:28;62084320.33;6;5;3;5;102;2024-03-05;2
230;2024-03-03 03:58:33;123976237.6;5;6;8;6;167;2024-03-05;2
231;2024-03-03 04:01:15;65465057.78;2;0;7;0;439;2024-03-05;2
232;2024-03-03 04:04:18;127905327.61;3;2;4;2;699;2024-03-05;2
233;2024-03-03 04:05:59;12415224.75;3;0;8;0;317;2024-03-05;2
234;2024-03-03 04:18:17;46812241.31;3;0;2;0;910;2024-03-05;2
235;2024-03-03 04:23:15;83323950.13;8;3;1;3;846;2024-03-05;2
236;2024-03-03 04:26:42;107326095.78;1;6;7;6;470;2024-03-05;2
237;2024-03-03 04:34:08;16413505.19;4;3;2;3;210;2024-03-05;2
238;2024-03-03 04:41:38;52589745.25;4;8;2;8;193;2024-03-05;2
239;2024-03-03 04:42:50;53852284.03;6;0;5;0;469;2024-03-05;2
240;2024-03-03 04:47:38;22157259.89;4;7;3;7;581;2024-03-05;2
241;2024-03-03 04:48:16;57914482.71;7;0;1;0;318;2024-03-05;2
242;2024-03-03 04:51:09;155135562.08;8;0;3;0;807;2024-03-05;2
243;2024-03-03 04:56:37;86064198.54;8;1;1;1;751;2024-03-05;2
244;2024-03-03 04:59:29;44099135.49;7;7;1;7;904;2024-03-05;2
245;2024-03-03 05:04:56;35890812.07;2;7;6;7;700;2024-03-04;1
246;2024-03-03 05:08:24;38797497.05;1;2;2;2;894;2024-03-04;1
247;2024-03-03 05:15:19;74737004.18;2;2;1;2;246;2024-03-04;1
248;2024-03-03 05:25:01;13048334.11;5;0;2;0;282;2024-03-05;2
249;2024-03-03 05:27:58;79022748.67;6;5;5;5;776;2024-03-05;2
250;2024-03-03 05:34:16;29758843.52;3;2;2;2;858;2024-03-05;2
251;2024-03-03 05:34:56;69316852.06;6;0;7;0;168;2024-03-04;2
252;2024-03-03 05:38:42;76354404.53;4;0;5;0;740;2024-03-04;2
253;2024-03-03 05:48:35;70160064.64;1;1;8;1;132;2024-03-04;1
254;2024-03-03 05:52:47;62084320.33;3;0;6;0;102;2024-03-05;2
255;2024-03-03 05:53:14;25836165.63;1;0;4;0;689;2024-03-04;2
256;2024-03-03 06:00:52;50432406.17;7;0;8;0;623;2024-03-05;2
257;2024-03-03 06:01:40;101610437.77;4;0;6;0;663;2024-03-05;2
258;2024-03-03 06:02:48;24094617.0;3;0;7;0;171;2024-03-04;2
259;2024-03-03 06:02:55;105444640.48;6;1;1;1;763;2024-03-05;2
260;2024-03-03 06:07:55;141002137.35;4;0;5;0;745;2024-03-04;2
261;2024-03-03 06:08:28;96271927.43;6;0;5;0;134;2024-03-04;1
262;2024-03-03 06:14:48;45188562.41;2;0;8;0;818;2024-03-05;2
263;2024-03-03 06:18:45;47640988.53;5;0;3;0;255;2024-03-05;2
264;2024-03-03 06:28:36;28460260.59;1;3;2;3;213;2024-03-05;2
265;2024-03-03 06:29:57;174293064.58;8;0;1;0;661;2024-03-05;2
266;2024-03-03 06:31:00;140703466.43;2;6;6;6;144;2024-03-05;2
267;2024-03-03 06:36:40;23390413.86;8;0;2;0;430;2024-03-03;1
268;2024-03-03 06:36:53;102366452.67;4;4;1;4;677;2024-03-05;2
269;2024-03-03 06:59:43;31910365.08;7;5;4;5;198;2024-03-05;2
270;2024-03-03 07:03:01;39281043.91;3;8;5;8;513;2024-03-05;2
271;2024-03-03 07:07:30;101610437.77;6;6;4;6;663;2024-03-05;2
272;2024-03-03 07:07:34;107615440.42;6;0;1;0;383;2024-03-05;2
273;2024-03-03 07:10:21;52815372.91;5;0;6;0;104;2024-03-05;2
274;2024-03-03 07:15:09;45890334.59;5;0;3;0;489;2024-03-05;2
275;2024-03-03 07:19:41;40630899.94;6;8;2;8;877;2024-03-05;2
276;2024-03-03 07:20:35;35307221.85;6;2;7;2;103;2024-03-05;2
277;2024-03-03 07:31:58;89603028.14;8;3;6;3;738;2024-03-05;2
278;2024-03-03 07:33:25;146211318.71;8;8;4;8;457;2024-03-04;1
279;2024-03-03 07:39:14;21929992.06;7;6;2;6;504;2024-03-05;2
280;2024-03-03 07:43:39;20438009.82;2;0;8;0;73;2024-03-05;2
281;2024-03-03 07:44:41;94012435.81;7;0;1;0;923;2024-03-05;2
282;2024-03-03 07:52:09;47852097.34;2;0;8;0;125;2024-03-04;2
283;2024-03-03 07:58:51;101444578.02;8;0;6;0;570;2024-03-04;2
284;2024-03-03 08:04:35;86122659.38;6;2;7;2;918;2024-03-05;2
285;2024-03-03 08:09:53;55846015.08;7;0;6;0;554;2024-03-05;2
286;2024-03-03 08:15:50;31285316.0;5;7;7;7;101;2024-03-05;2
287;2024-03-03 08:16:29;55128063.71;2;1;1;1;532;2024-03-05;2
288;2024-03-03 08:17:50;91896184.21;6;0;1;0;392;2024-03-05;2
289;2024-03-03 08:26:43;20438009.82;8;5;2;5;73;2024-03-05;2
290;2024-03-03 08:32:14;123976237.6;8;0;5;0;167;2024-03-05;2
291;2024-03-03 08:40:59;12139675.49;2;0;1;0;432;2024-03-05;2
292;2024-03-03 08:44:05;79718721.48;6;0;3;0;660;2024-03-05;2
293;2024-03-03 08:50:25;20541850.04;4;6;6;6;93;2024-03-05;2
294;2024-03-03 08:51:52;30670672.66;2;0;8;0;726;2024-03-05;2
295;2024-03-03 08:52:56;29609591.77;3;0;1;0;184;2024-03-05;2
296;2024-03-03 08:54:08;62807131.92;8;0;1;0;411;2024-03-04;2
297;2024-03-03 08:54:59;25619891.14;3;2;1;2;361;2024-03-05;2
298;2024-03-03 09:03:50;41998637.59;2;0;1;0;594;2024-03-05;2
299;2024-03-03 09:09:22;87759989.36;7;4;6;4;68;2024-03-05;2
300;2024-03-03 09:25:48;23217979.78;8;5;3;5;40;2024-03-05;2
301;2024-03-03 09:30:06;143621460.79;8;0;5;0;875;2024-03-05;2
302;2024-03-03 09:35:18;69418871.79;3;8;8;8;29;2024-03-05;2
303;2024-03-03 09:38:22;70160064.64;8;0;1;0;132;2024-03-04;1
304;2024-03-03 09:40:25;15901332.99;1;3;2;3;146;2024-03-05;2
305;2024-03-03 09:50:30;98597856.81;1;0;5;0;99;2024-03-05;2
306;2024-03-03 09:55:23;51070315.29;7;1;3;1;543;2024-03-05;2
307;2024-03-03 09:55:31;24394597.57;5;0;4;0;648;2024-03-05;2
308;2024-03-03 09:56:40;85658180.15;4;0;8;0;830;2024-03-04;2
309;2024-03-03 10:16:52;29859672.64;4;2;6;2;418;2024-03-05;2
310;2024-03-03 10:18:11;25024337.32;5;4;2;4;712;2024-03-05;2
311;2024-03-03 10:18:54;65973038.71;7;2;2;2;684;2024-03-05;2
312;2024-03-03 10:19:59;117442044.33;1;7;4;7;401;2024-03-05;2
313;2024-03-03 10:23:41;45890334.59;3;1;5;1;489;2024-03-05;2
314;2024-03-03 10:28:17;44300162.88;7;0;1;0;264;2024-03-05;2
315;2024-03-03 10:33:15;60082334.28;3;0;4;0;424;2024-03-05;2
316;2024-03-03 10:33:57;14330833.67;3;7;2;7;420;2024-03-05;2
317;2024-03-03 10:38:54;115733461.79;5;5;8;5;714;2024-03-04;1
318;2024-03-03 10:42:32;59461809.36;1;0;2;0;619;2024-03-05;2
319;2024-03-03 10:45:12;14330833.67;2;0;3;0;420;2024-03-05;2
320;2024-03-03 10:52:57;83001154.1;5;0;3;0;294;2024-03-04;2
321;2024-03-03 10:54:02;107615440.42;1;2;6;2;383;2024-03-05;2
322;2024-03-03 10:57:43;57334425.1;2;1;4;1;123;2024-03-05;2
323;2024-03-03 10:58:57;59461809.36;2;7;1;7;619;2024-03-05;2
324;2024-03-03 11:02:57;81723482.98;4;0;7;0;893;2024-03-05;2
325;2024-03-03 11:07:06;91896184.21;1;3;6;3;392;2024-03-05;2
326;2024-03-03 11:07:11;9197805.23;1;3;3;3;280;2024-03-05;2
327;2024-03-03 11:21:19;66193537.73;6;5;2;5;876;2024-03-05;2
328;2024-03-03 11:24:54;81923256.55;1;0;7;0;464;2024-03-05;2
329;2024-03-03 11:26:05;53617525.05;3;0;6;0;416;2024-03-04;2
330;2024-03-03 11:27:59;145114120.87;2;5;4;5;550;2024-03-05;2
331;2024-03-03 11:29:28;127097621.37;4;0;1;0;836;2024-03-03;1
332;2024-03-03 11:32:07;23217979.78;3;0;8;0;40;2024-03-05;2
333;2024-03-03 11:33:01;53716707.12;4;0;6;0;524;2024-03-05;2
334;2024-03-03 11:40:58;133403453.27;8;1;4;1;50;2024-03-05;2
335;2024-03-03 11:45:01;79718721.48;3;6;6;6;660;2024-03-05;2
336;2024-03-03 11:46:49;98597856.81;5;3;1;3;99;2024-03-05;2
337;2024-03-03 11:51:16;52815372.91;6;6;5;6;104;2024-03-05;2
338;2024-03-03 11:59:58;67953698.78;7;0;6;0;98;2024-03-04;1
339;2024-03-03 12:03:52;178174662.24;8;0;4;0;85;2024-03-04;2
340;2024-03-03 12:04:57;73462610.66;4;0;2;0;208;2024-03-04;1
341;2024-03-03 12:06:04;12139675.49;1;4;2;4;432;2024-03-05;2
342;2024-03-03 12:09:15;45186385.13;2;0;1;0;69;2024-03-05;2
343;2024-03-03 12:20:39;128250704.62;4;5;8;5;680;2024-03-04;1
344;2024-03-03 12:20:42;55069308.94;6;7;1;7;797;2024-03-05;2
345;2024-03-03 12:22:57;18399244.83;5;4;7;4;977;2024-03-05;2
346;2024-03-03 12:25:54;45188562.41;8;6;2;6;818;2024-03-05;2
347;2024-03-03 12:26:14;91853279.62;7;0;2;0;722;2024-03-04;1
